,Confirmed,Deaths,Recovered,CurrentConfirmed
1/22/2020,4,0,0,4
1/23/2020,5,0,0,5
1/24/2020,8,0,0,8
1/25/2020,19,0,0,19
1/26/2020,22,0,0,22
1/27/2020,33,1,0,32
1/28/2020,40,1,0,39
1/29/2020,43,1,0,42
1/30/2020,46,1,1,44
1/31/2020,52,1,1,50
2/1/2020,62,1,1,60
2/2/2020,64,1,4,59
2/3/2020,72,1,4,67
2/4/2020,80,1,5,74
2/5/2020,99,1,5,93
2/6/2020,106,1,8,97
2/7/2020,117,2,10,105
2/8/2020,124,2,14,108
2/9/2020,131,3,19,109
2/10/2020,138,3,19,116
2/11/2020,144,3,20,121
2/12/2020,157,4,27,126
2/13/2020,157,4,30,123
2/14/2020,159,4,43,112
2/15/2020,162,4,39,119
2/16/2020,162,4,52,106
2/17/2020,163,4,59,100
2/18/2020,163,4,79,80
2/19/2020,168,4,84,80
2/20/2020,168,4,86,78
2/21/2020,168,4,95,69
2/22/2020,168,4,104,60
2/23/2020,168,5,106,57
2/24/2020,168,5,116,47
2/25/2020,168,5,124,39
2/26/2020,168,5,129,34
2/27/2020,168,5,131,32
2/28/2020,168,5,133,30
2/29/2020,168,5,148,15
3/1/2020,168,5,149,14
3/2/2020,168,5,151,12
3/3/2020,168,5,155,8
3/4/2020,168,5,158,5
3/5/2020,168,6,158,4
3/6/2020,168,6,158,4
3/7/2020,168,6,158,4
3/8/2020,168,6,159,3
3/9/2020,168,6,159,3
3/10/2020,168,6,159,3
3/11/2020,168,6,159,3
3/12/2020,168,6,160,2
3/13/2020,168,6,160,2
3/14/2020,168,6,160,2
3/15/2020,168,6,160,2
3/16/2020,168,6,161,1
3/17/2020,168,6,161,1
3/18/2020,168,6,161,1
3/19/2020,168,6,161,1
3/20/2020,168,6,161,1
3/21/2020,168,6,161,1
3/22/2020,168,6,161,1
3/23/2020,168,6,161,1
3/24/2020,168,6,168,-6
3/25/2020,168,6,168,-6
3/26/2020,168,6,168,-6
3/27/2020,168,6,168,-6
3/28/2020,168,6,168,-6
3/29/2020,168,6,168,-6
3/30/2020,168,6,168,-6
3/31/2020,168,6,168,-6
