,Confirmed,Deaths,Recovered,CurrentConfirmed
1/22/2020,0,0,0,0
1/23/2020,3,0,0,3
1/24/2020,5,0,0,5
1/25/2020,15,0,0,15
1/26/2020,22,0,0,22
1/27/2020,35,0,0,35
1/28/2020,46,0,0,46
1/29/2020,56,0,0,56
1/30/2020,63,0,0,63
1/31/2020,87,0,0,87
2/1/2020,101,0,0,101
2/2/2020,116,0,0,116
2/3/2020,128,0,0,128
2/4/2020,142,0,2,140
2/5/2020,165,0,6,159
2/6/2020,173,0,9,164
2/7/2020,184,0,17,167
2/8/2020,195,0,20,175
2/9/2020,208,0,25,183
2/10/2020,213,0,30,183
2/11/2020,219,0,32,187
2/12/2020,225,0,43,182
2/13/2020,229,0,46,183
2/14/2020,230,0,54,176
2/15/2020,232,0,60,172
2/16/2020,236,0,71,165
2/17/2020,240,0,79,161
2/18/2020,240,0,89,151
2/19/2020,242,0,102,140
2/20/2020,245,1,118,126
2/21/2020,245,1,134,110
2/22/2020,245,1,149,95
2/23/2020,245,1,163,81
2/24/2020,245,1,173,71
2/25/2020,245,1,186,58
2/26/2020,245,1,192,52
2/27/2020,245,1,195,49
2/28/2020,245,1,199,45
2/29/2020,245,1,207,37
3/1/2020,245,1,208,36
3/2/2020,245,1,216,28
3/3/2020,245,1,216,28
3/4/2020,245,1,223,21
3/5/2020,245,1,224,20
3/6/2020,245,1,226,18
3/7/2020,245,1,226,18
3/8/2020,245,1,227,17
3/9/2020,245,1,227,17
3/10/2020,245,1,227,17
3/11/2020,245,1,232,12
3/12/2020,245,2,232,11
3/13/2020,245,2,232,11
3/14/2020,245,2,232,11
3/15/2020,245,2,232,11
3/16/2020,245,2,233,10
3/17/2020,246,3,236,7
3/18/2020,246,3,237,6
3/19/2020,246,3,237,6
3/20/2020,247,3,237,7
3/21/2020,248,3,239,6
3/22/2020,248,3,239,6
3/23/2020,248,3,239,6
3/24/2020,249,3,240,6
3/25/2020,250,3,240,7
3/26/2020,253,3,242,8
3/27/2020,253,3,242,8
3/28/2020,253,3,242,8
3/29/2020,253,3,242,8
3/30/2020,253,3,242,8
3/31/2020,253,3,242,8
4/1/2020,255,3,242,10
4/2/2020,255,3,242,10
4/3/2020,255,3,244,8
4/4/2020,256,3,245,8
4/5/2020,256,3,245,8
4/6/2020,256,3,246,7
4/7/2020,256,3,246,7
4/8/2020,256,3,246,7
4/9/2020,256,3,246,7
4/10/2020,256,3,246,7
4/11/2020,256,3,248,5
4/12/2020,256,3,248,5
4/13/2020,256,3,248,5
4/14/2020,256,3,248,5
4/15/2020,256,3,251,2
4/16/2020,256,3,251,2
4/17/2020,256,3,252,1
4/18/2020,256,3,252,1
4/19/2020,256,3,252,1
4/20/2020,256,3,252,1
4/21/2020,277,3,253,21
4/22/2020,279,3,253,23
4/23/2020,279,3,253,23
4/24/2020,286,3,253,30
4/25/2020,286,3,253,30
4/26/2020,286,3,253,30
4/27/2020,286,3,253,30
4/28/2020,306,3,253,50
4/29/2020,306,3,253,50
4/30/2020,306,3,254,49
5/1/2020,306,3,254,49
5/2/2020,306,3,255,48
5/3/2020,306,3,263,40
5/4/2020,306,3,263,40
5/5/2020,308,3,264,41
5/6/2020,308,3,266,39
5/7/2020,308,3,268,37
5/8/2020,308,3,268,37
5/9/2020,308,3,293,12
5/10/2020,308,3,294,11
5/11/2020,308,3,296,9
5/12/2020,308,3,297,8
5/13/2020,308,3,297,8
5/14/2020,308,3,300,5
5/15/2020,308,3,301,4
5/16/2020,308,3,301,4
5/17/2020,308,3,301,4
5/18/2020,308,3,303,2
5/19/2020,308,3,303,2
5/20/2020,308,3,303,2
5/21/2020,308,3,303,2
5/22/2020,308,3,304,1
5/23/2020,308,3,305,0
5/24/2020,308,3,305,0
5/25/2020,308,3,305,0
5/26/2020,308,3,305,0
5/27/2020,308,3,305,0
5/28/2020,308,3,305,0
5/29/2020,308,3,305,0
5/30/2020,308,3,305,0
5/31/2020,308,3,305,0
6/1/2020,309,3,305,1
6/2/2020,309,3,305,1
6/3/2020,309,3,305,1
6/4/2020,309,3,305,1
6/5/2020,309,3,305,1
6/6/2020,311,3,305,3
6/7/2020,311,3,305,3
6/8/2020,311,3,305,3
6/9/2020,311,3,305,3
6/10/2020,311,3,306,2
6/11/2020,311,3,306,2
6/12/2020,311,3,306,2
6/13/2020,311,3,306,2
6/14/2020,313,3,306,4
6/15/2020,313,3,306,4
6/16/2020,313,3,306,4
6/17/2020,314,3,306,5
6/18/2020,314,3,306,5
6/19/2020,314,3,306,5
6/20/2020,316,3,306,7
6/21/2020,317,3,306,8
6/22/2020,317,3,307,7
6/23/2020,319,3,307,9
6/24/2020,319,3,307,9
6/25/2020,319,3,307,9
6/26/2020,319,3,307,9
6/27/2020,320,3,307,10
6/28/2020,320,3,307,10
6/29/2020,320,3,308,9
