,Confirmed,Deaths,Recovered,CurrentConfirmed
1/22/2020,1,0,0,1
1/23/2020,2,0,0,2
1/24/2020,5,0,0,5
1/25/2020,11,0,0,11
1/26/2020,16,0,0,16
1/27/2020,26,0,0,26
1/28/2020,44,0,0,44
1/29/2020,55,0,0,55
1/30/2020,70,0,0,70
1/31/2020,83,0,1,82
2/1/2020,93,0,2,91
2/2/2020,105,0,3,102
2/3/2020,117,0,5,112
2/4/2020,122,0,5,117
2/5/2020,128,0,5,123
2/6/2020,133,0,7,126
2/7/2020,138,0,12,126
2/8/2020,138,0,17,121
2/9/2020,141,0,18,123
2/10/2020,149,0,19,130
2/11/2020,153,0,20,133
2/12/2020,154,0,26,128
2/13/2020,156,0,27,129
2/14/2020,162,0,36,126
2/15/2020,168,0,42,126
2/16/2020,171,0,42,129
2/17/2020,171,0,47,124
2/18/2020,172,0,57,115
2/19/2020,172,1,60,111
2/20/2020,174,2,79,93
2/21/2020,174,2,96,76
2/22/2020,174,2,107,65
2/23/2020,174,2,115,57
2/24/2020,174,2,124,48
2/25/2020,174,2,129,43
2/26/2020,174,2,144,28
2/27/2020,174,2,150,22
2/28/2020,174,2,156,16
2/29/2020,174,2,157,15
3/1/2020,174,2,163,9
3/2/2020,174,2,168,4
3/3/2020,174,2,169,3
3/4/2020,174,2,169,3
3/5/2020,174,2,169,3
3/6/2020,174,2,170,2
3/7/2020,174,2,170,2
3/8/2020,174,2,170,2
3/9/2020,174,2,170,2
3/10/2020,174,2,170,2
3/11/2020,174,2,170,2
3/12/2020,174,2,170,2
3/13/2020,174,2,170,2
3/14/2020,174,2,172,0
3/15/2020,174,2,172,0
3/16/2020,176,2,172,2
3/17/2020,176,2,172,2
3/18/2020,176,2,172,2
3/19/2020,176,2,172,2
3/20/2020,176,2,172,2
3/21/2020,176,2,172,2
3/22/2020,176,2,172,2
3/23/2020,176,2,172,2
3/24/2020,176,2,172,2
3/25/2020,176,2,172,2
3/26/2020,178,2,172,4
3/27/2020,180,2,172,6
3/28/2020,180,2,172,6
3/29/2020,180,2,172,6
3/30/2020,180,2,172,6
3/31/2020,182,2,172,8
4/1/2020,182,2,172,8
4/2/2020,183,2,172,9
4/3/2020,184,2,172,10
4/4/2020,184,2,172,10
4/5/2020,184,2,172,10
4/6/2020,184,2,172,10
4/7/2020,184,2,173,9
4/8/2020,184,2,173,9
4/9/2020,184,2,173,9
4/10/2020,184,2,173,9
4/11/2020,184,2,174,8
4/12/2020,184,2,174,8
4/13/2020,184,2,174,8
4/14/2020,184,2,175,7
4/15/2020,184,2,176,6
4/16/2020,184,2,176,6
4/17/2020,184,2,177,5
4/18/2020,184,2,177,5
4/19/2020,184,2,178,4
4/20/2020,184,2,178,4
4/21/2020,184,2,178,4
4/22/2020,184,2,178,4
4/23/2020,184,2,180,2
4/24/2020,185,2,180,3
4/25/2020,185,2,181,2
4/26/2020,185,2,181,2
4/27/2020,185,2,181,2
4/28/2020,185,2,181,2
4/29/2020,185,2,181,2
4/30/2020,185,2,181,2
5/1/2020,185,2,181,2
5/2/2020,185,2,181,2
5/3/2020,185,2,181,2
5/4/2020,185,2,181,2
5/5/2020,185,2,181,2
5/6/2020,185,2,181,2
5/7/2020,185,2,182,1
5/8/2020,185,2,182,1
5/9/2020,185,2,183,0
5/10/2020,185,2,183,0
5/11/2020,185,2,183,0
5/12/2020,185,2,183,0
5/13/2020,185,2,183,0
5/14/2020,185,2,183,0
5/15/2020,185,2,183,0
5/16/2020,185,2,183,0
5/17/2020,185,2,183,0
5/18/2020,185,2,183,0
5/19/2020,185,2,183,0
5/20/2020,185,2,183,0
5/21/2020,185,2,183,0
5/22/2020,185,2,183,0
5/23/2020,185,2,183,0
5/24/2020,185,2,183,0
5/25/2020,185,2,183,0
5/26/2020,185,2,183,0
5/27/2020,185,2,183,0
5/28/2020,185,2,183,0
5/29/2020,185,2,183,0
5/30/2020,185,2,183,0
5/31/2020,185,2,183,0
6/1/2020,185,2,183,0
6/2/2020,185,2,183,0
6/3/2020,185,2,183,0
6/4/2020,185,2,183,0
6/5/2020,185,2,183,0
6/6/2020,185,2,183,0
6/7/2020,185,2,183,0
6/8/2020,185,2,183,0
6/9/2020,185,2,183,0
6/10/2020,185,2,183,0
6/11/2020,185,2,183,0
6/12/2020,185,2,183,0
6/13/2020,185,2,183,0
6/14/2020,185,2,183,0
6/15/2020,185,2,183,0
6/16/2020,185,2,183,0
6/17/2020,185,2,183,0
6/18/2020,185,2,183,0
6/19/2020,185,2,183,0
6/20/2020,185,2,183,0
6/21/2020,185,2,183,0
6/22/2020,185,2,183,0
6/23/2020,185,2,183,0
6/24/2020,185,2,183,0
6/25/2020,185,2,183,0
6/26/2020,185,2,183,0
6/27/2020,185,2,183,0
6/28/2020,185,2,183,0
6/29/2020,185,2,183,0
6/30/2020,185,2,183,0
7/1/2020,185,2,183,0
7/2/2020,186,2,183,1
7/3/2020,186,2,183,1
7/4/2020,186,2,183,1
7/5/2020,186,2,183,1
7/6/2020,186,2,183,1
7/7/2020,187,2,183,2
7/8/2020,187,2,183,2
7/9/2020,187,2,183,2
7/10/2020,187,2,183,2
7/11/2020,187,2,183,2
7/12/2020,187,2,183,2
7/13/2020,187,2,183,2
7/14/2020,188,2,183,3
7/15/2020,188,2,183,3
7/16/2020,188,2,183,3
7/17/2020,188,2,184,2
7/18/2020,188,2,184,2
7/19/2020,188,2,184,2
7/20/2020,188,2,185,1
7/21/2020,188,2,185,1
7/22/2020,189,2,185,2
7/23/2020,189,2,185,2
7/24/2020,189,2,186,1
7/25/2020,189,2,186,1
7/26/2020,189,2,186,1
7/27/2020,190,2,186,2
7/28/2020,190,2,186,2
7/29/2020,191,2,186,3
7/30/2020,191,2,186,3
7/31/2020,191,2,187,2
8/1/2020,191,2,187,2
8/2/2020,191,2,187,2
8/3/2020,191,2,187,2
8/4/2020,191,2,187,2
8/5/2020,191,2,187,2
8/6/2020,191,2,187,2
8/7/2020,191,2,187,2
8/8/2020,191,2,188,1
8/9/2020,191,2,188,1
8/10/2020,191,2,188,1
8/11/2020,191,2,188,1
8/12/2020,191,2,188,1
8/13/2020,191,2,188,1
8/14/2020,191,2,188,1
8/15/2020,191,2,188,1
8/16/2020,195,2,188,5
8/17/2020,195,2,188,5
8/18/2020,195,2,189,4
8/19/2020,195,2,189,4
8/20/2020,195,2,189,4
8/21/2020,195,2,189,4
8/22/2020,195,2,189,4
8/23/2020,198,2,189,7
8/24/2020,198,2,189,7
8/25/2020,199,2,189,8
8/26/2020,199,2,189,8
8/27/2020,199,2,191,6
8/28/2020,199,2,191,6
8/29/2020,199,2,191,6
8/30/2020,199,2,191,6
8/31/2020,199,2,191,6
9/1/2020,199,2,191,6
9/2/2020,199,2,191,6
9/3/2020,199,2,191,6
9/4/2020,201,2,191,8
9/5/2020,201,2,192,7
9/6/2020,201,2,192,7
9/7/2020,201,2,193,6
9/8/2020,201,2,193,6
9/9/2020,201,2,193,6
9/10/2020,201,2,193,6
9/11/2020,201,2,193,6
9/12/2020,201,2,193,6
9/13/2020,203,2,194,7
9/14/2020,204,2,195,7
9/15/2020,205,2,195,8
9/16/2020,206,2,195,9
9/17/2020,206,2,195,9
9/18/2020,206,2,195,9
9/19/2020,206,2,196,8
9/20/2020,208,2,196,10
9/21/2020,209,2,196,11
9/22/2020,209,2,196,11
9/23/2020,209,2,196,11
9/24/2020,209,2,196,11
9/25/2020,209,2,196,11
9/26/2020,209,2,196,11
9/27/2020,209,2,196,11
9/28/2020,209,2,197,10
9/29/2020,209,2,197,10
9/30/2020,209,2,197,10
10/1/2020,209,2,198,9
10/2/2020,209,2,198,9
10/3/2020,211,2,199,10
10/4/2020,211,2,199,10
10/5/2020,211,2,200,9
10/6/2020,211,2,200,9
10/7/2020,211,2,200,9
10/8/2020,211,2,200,9
10/9/2020,211,2,200,9
10/10/2020,211,2,200,9
10/11/2020,211,2,200,9
10/12/2020,211,2,200,9
10/13/2020,211,2,200,9
10/14/2020,211,2,200,9
10/15/2020,211,2,200,9
10/16/2020,211,2,200,9
10/17/2020,211,2,200,9
10/18/2020,211,2,200,9
10/19/2020,211,2,201,8
10/20/2020,211,2,202,7
10/21/2020,211,2,202,7
10/22/2020,211,2,204,5
10/23/2020,211,2,205,4
10/24/2020,211,2,206,3
10/25/2020,211,2,206,3
10/26/2020,211,2,206,3
10/27/2020,211,2,206,3
10/28/2020,211,2,206,3
10/29/2020,212,2,206,4
10/30/2020,213,2,207,4
10/31/2020,213,2,208,3
11/1/2020,213,2,208,3
11/2/2020,213,2,208,3
11/3/2020,213,2,208,3
11/4/2020,213,2,208,3
11/5/2020,214,2,208,4
11/6/2020,214,2,208,4
11/7/2020,214,2,208,4
11/8/2020,214,2,208,4
11/9/2020,214,2,208,4
11/10/2020,214,2,209,3
11/11/2020,214,2,209,3
11/12/2020,214,2,209,3
11/13/2020,214,2,209,3
11/14/2020,217,2,209,6
11/15/2020,217,2,209,6
11/16/2020,217,2,209,6
11/17/2020,217,2,209,6
11/18/2020,217,2,210,5
11/19/2020,217,2,210,5
11/20/2020,217,2,210,5
11/21/2020,217,2,210,5
11/22/2020,217,2,210,5
11/23/2020,217,2,210,5
11/24/2020,217,2,210,5
11/25/2020,217,2,210,5
11/26/2020,217,2,210,5
11/27/2020,218,2,210,6
11/28/2020,219,2,210,7
11/29/2020,219,2,210,7
11/30/2020,219,2,210,7
12/1/2020,219,2,210,7
12/2/2020,219,2,210,7
12/3/2020,219,2,210,7
12/4/2020,219,2,210,7
12/5/2020,220,2,210,8
12/6/2020,221,2,210,9
12/7/2020,221,2,210,9
12/8/2020,221,2,210,9
12/9/2020,221,2,210,9
12/10/2020,222,2,210,10
12/11/2020,223,2,210,11
12/12/2020,224,2,210,12
12/13/2020,224,2,210,12
12/14/2020,224,2,210,12
12/15/2020,226,2,211,13
12/16/2020,226,2,211,13
12/17/2020,227,2,211,14
12/18/2020,227,2,211,14
12/19/2020,227,2,211,14
12/20/2020,227,2,211,14
12/21/2020,227,2,211,14
12/22/2020,227,2,211,14
12/23/2020,227,2,213,12
12/24/2020,227,2,213,12
12/25/2020,229,2,213,14
12/26/2020,229,2,213,14
12/27/2020,229,2,213,14
12/28/2020,229,2,213,14
12/29/2020,229,2,214,13
12/30/2020,229,2,214,13
12/31/2020,230,2,215,13
1/1/2021,230,2,215,13
1/2/2021,230,2,215,13
1/3/2021,230,2,215,13
1/4/2021,230,2,216,12
1/5/2021,230,2,216,12
1/6/2021,230,2,216,12
1/7/2021,230,2,218,10
1/8/2021,230,2,219,9
1/9/2021,230,2,219,9
1/10/2021,231,2,219,10
1/11/2021,231,2,219,10
1/12/2021,231,2,219,10
1/13/2021,231,2,223,6
1/14/2021,231,2,224,5
1/15/2021,231,2,224,5
1/16/2021,231,2,224,5
1/17/2021,231,2,224,5
1/18/2021,231,2,225,4
