,Confirmed,Deaths,Recovered,CurrentConfirmed
1/22/2020,444,17,28,399
1/23/2020,444,17,28,399
1/24/2020,549,24,31,494
1/25/2020,761,40,32,689
1/26/2020,1058,52,42,964
1/27/2020,1423,76,45,1302
1/28/2020,3554,125,80,3349
1/29/2020,3554,125,88,3341
1/30/2020,4903,162,90,4651
1/31/2020,5806,204,141,5461
2/1/2020,7153,249,168,6736
2/2/2020,11177,350,295,10532
2/3/2020,13522,414,386,12722
2/4/2020,16678,479,522,15677
2/5/2020,19665,549,633,18483
2/6/2020,22112,618,817,20677
2/7/2020,24953,699,1115,23139
2/8/2020,27100,780,1439,24881
2/9/2020,29631,871,1795,26965
2/10/2020,31728,974,2222,28532
2/11/2020,33366,1068,2639,29659
2/12/2020,33366,1068,2686,29612
2/13/2020,48206,1310,3459,43437
2/14/2020,54406,1457,4774,48175
2/15/2020,56249,1596,5623,49030
2/16/2020,58182,1696,6639,49847
2/17/2020,59989,1789,7862,50338
2/18/2020,61682,1921,9128,50633
2/19/2020,62031,2029,10337,49665
2/20/2020,62442,2144,11788,48510
2/21/2020,62662,2144,11881,48637
2/22/2020,64084,2346,15299,46439
2/23/2020,64084,2346,15343,46395
2/24/2020,64287,2495,16748,45044
2/25/2020,64786,2563,18971,43252
2/26/2020,65187,2615,20969,41603
2/27/2020,65596,2641,23383,39572
2/28/2020,65914,2682,26403,36829
2/29/2020,66337,2727,28993,34617
3/1/2020,66907,2761,31536,32610
3/2/2020,67103,2803,33934,30366
3/3/2020,67217,2835,36208,28174
3/4/2020,67332,2871,38557,25904
3/5/2020,67466,2902,40592,23972
3/6/2020,67592,2931,42033,22628
3/7/2020,67666,2959,43500,21207
3/8/2020,67707,2986,45235,19486
3/9/2020,67743,3008,46488,18247
3/10/2020,67760,3024,47743,16993
3/11/2020,67773,3046,49134,15593
3/12/2020,67781,3056,50318,14407
3/13/2020,67786,3062,51553,13171
3/14/2020,67790,3075,52960,11755
3/15/2020,67794,3085,54288,10421
3/16/2020,67798,3099,55142,9557
3/17/2020,67799,3111,56003,8685
3/18/2020,67800,3122,56927,7751
3/19/2020,67800,3130,57682,6988
3/20/2020,67800,3133,58382,6285
3/21/2020,67800,3139,58946,5715
3/22/2020,67800,3153,59433,5214
3/23/2020,67800,3153,59879,4768
3/24/2020,67801,3160,60324,4317
3/25/2020,67801,3163,60811,3827
3/26/2020,67801,3169,61201,3431
3/27/2020,67801,3174,61732,2895
3/28/2020,67801,3177,62098,2526
3/29/2020,67801,3182,62570,2049
3/30/2020,67801,3186,62889,1726
3/31/2020,67801,3187,63153,1461
4/1/2020,67802,3193,63326,1283
4/2/2020,67802,3199,63471,1132
4/3/2020,67802,3203,63612,987
4/4/2020,67803,3207,63762,834
4/5/2020,67803,3210,63945,648
