,Confirmed,Deaths,Recovered,CurrentConfirmed
1/22/2020,1,0,0,1
1/23/2020,5,0,0,5
1/24/2020,10,0,0,10
1/25/2020,18,0,0,18
1/26/2020,35,0,0,35
1/27/2020,59,0,0,59
1/28/2020,80,0,0,80
1/29/2020,84,0,0,84
1/30/2020,101,0,0,101
1/31/2020,120,0,0,120
2/1/2020,144,0,0,144
2/2/2020,159,0,0,159
2/3/2020,179,0,1,178
2/4/2020,194,0,3,191
2/5/2020,205,0,11,194
2/6/2020,215,0,14,201
2/7/2020,224,0,20,204
2/8/2020,239,0,24,215
2/9/2020,250,0,35,215
2/10/2020,261,0,39,222
2/11/2020,267,0,45,222
2/12/2020,272,0,53,219
2/13/2020,279,0,57,222
2/14/2020,281,0,63,218
2/15/2020,285,0,71,214
2/16/2020,287,0,82,205
2/17/2020,290,0,90,200
2/18/2020,292,0,93,199
2/19/2020,293,0,112,181
2/20/2020,293,1,126,166
2/21/2020,293,1,149,143
2/22/2020,293,1,162,130
2/23/2020,293,1,170,122
2/24/2020,293,1,183,109
2/25/2020,294,1,199,94
2/26/2020,294,1,218,75
2/27/2020,296,1,228,67
2/28/2020,296,1,235,60
2/29/2020,296,1,243,52
3/1/2020,296,1,247,48
3/2/2020,296,1,255,40
3/3/2020,296,1,260,35
3/4/2020,296,1,270,25
3/5/2020,296,1,277,18
3/6/2020,296,1,284,11
3/7/2020,296,1,295,0
3/8/2020,296,1,295,0
3/9/2020,296,1,295,0
3/10/2020,296,1,295,0
3/11/2020,296,1,295,0
3/12/2020,296,1,295,0
3/13/2020,296,1,295,0
3/14/2020,296,1,295,0
3/15/2020,296,1,295,0
3/16/2020,296,1,295,0
3/17/2020,296,1,295,0
3/18/2020,296,1,295,0
3/19/2020,296,1,295,0
3/20/2020,299,1,295,3
3/21/2020,303,1,295,7
3/22/2020,313,1,295,17
3/23/2020,313,1,295,17
3/24/2020,318,1,295,22
3/25/2020,322,1,295,26
3/26/2020,328,1,295,32
3/27/2020,331,1,295,35
3/28/2020,337,1,295,41
3/29/2020,338,1,295,42
3/30/2020,340,1,295,44
3/31/2020,343,1,295,47
4/1/2020,345,1,298,46
4/2/2020,345,1,299,45
4/3/2020,349,1,300,48
4/4/2020,350,1,301,48
4/5/2020,350,1,303,46
4/6/2020,350,1,305,44
4/7/2020,351,1,305,45
4/8/2020,351,1,308,42
4/9/2020,351,1,308,42
4/10/2020,351,1,311,39
4/11/2020,351,1,317,33
4/12/2020,352,1,321,30
4/13/2020,352,1,325,26
4/14/2020,353,1,329,23
4/15/2020,353,1,331,21
4/16/2020,353,1,333,19
4/17/2020,354,1,334,19
4/18/2020,355,1,336,18
4/19/2020,355,1,339,15
4/20/2020,355,1,339,15
4/21/2020,355,1,341,13
4/22/2020,355,1,342,12
4/23/2020,355,1,346,8
4/24/2020,355,1,349,5
4/25/2020,355,1,349,5
4/26/2020,355,1,349,5
4/27/2020,355,1,349,5
4/28/2020,355,1,352,2
4/29/2020,355,1,353,1
4/30/2020,356,1,353,2
5/1/2020,356,1,353,2
5/2/2020,356,1,353,2
5/3/2020,356,1,353,2
5/4/2020,356,1,353,2
5/5/2020,356,1,353,2
5/6/2020,356,1,354,1
5/7/2020,356,1,354,1
