日期,省级,地区,面积,人口,确诊,疑似,治愈,死亡,现存确诊
2020-02-28,,松原,2.4063623718794944,288.11,2,0,2,0,0
2020-02-28,,梅河口,-1,-1,1,0,1,0,0
2020-02-28,,深圳,0.248247423231,1035.79,417,0,281,3,133
2020-02-28,,广州,0.6469918438460005,1270.08,346,0,240,1,105
2020-02-28,,东莞,0.2182080035469986,822.02,98,0,55,1,42
2020-02-28,,佛山,0.33384726100150036,719.43,84,0,47,0,37
2020-02-28,,珠海,0.4425482619165006,156.02,98,0,63,1,34
2020-02-28,,江门,1.0185152855954962,444.89,23,0,13,0,10
2020-02-28,,中山,0.1619640380069983,312.09,66,0,58,0,8
2020-02-28,,惠州,1.0815242989990015,459.7,62,0,55,0,7
2020-02-28,,湛江,1.3880598169125022,699.33,22,0,17,0,5
2020-02-28,,肇庆,1.3205938088554963,391.81,19,0,13,1,5
2020-02-28,,茂名,1.0471913485020006,581.78,14,0,9,0,5
2020-02-28,,梅州,1.4134977831709985,424.01,16,0,12,0,4
2020-02-28,,阳江,0.8144016433255046,242.18,14,0,10,0,4
2020-02-28,,汕头,0.2916859417624988,539.1,25,0,22,0,3
2020-02-28,,揭阳,0.49869732582999865,587.7,8,0,5,0,3
2020-02-28,,韶关,1.6478486001969945,282.66,10,0,9,0,1
2020-02-28,,清远,1.6904956149425052,369.84,12,0,12,0,0
2020-02-28,,汕尾,0.5330772671164967,293.57,5,0,5,0,0
2020-02-28,,潮州,0.2973764374529967,266.98,5,0,5,0,0
2020-02-28,,河源,1.3898848611100032,295.3,4,0,4,0,0
2020-02-28,,乌鲁木齐,1.5861411261050038,311.03,23,0,16,0,7
2020-02-28,,伊犁州,6.2924867302655,248.26,18,0,12,0,6
2020-02-28,,兵团第四师,-1,-1,10,0,6,1,3
2020-02-28,,吐鲁番市,-1,-1,3,0,1,0,2
2020-02-28,,兵团第九师,-1,-1,4,0,2,1,1
2020-02-28,,昌吉州,-1,-1,4,0,3,0,1
2020-02-28,,兵团第八师石河子市,-1,-1,4,0,2,1,1
2020-02-28,,巴州,-1,-1,3,0,3,0,0
2020-02-28,,兵团第十二师,-1,-1,3,0,3,0,0
2020-02-28,,兵团第六师五家渠市,-1,-1,2,0,2,0,0
2020-02-28,,兵团第七师,-1,-1,1,0,1,0,0
2020-02-28,,阿克苏地区,-1,-1,1,0,1,0,0
2020-02-28,,锡林郭勒盟,22.659345156832504,102.8,9,0,2,0,7
2020-02-28,,包头,2.998206280194504,265.04,11,0,5,0,6
2020-02-28,,通辽,6.62317219217999,313.92,7,0,2,0,5
2020-02-28,,呼和浩特,1.8269307125374956,286.66,7,0,4,0,3
2020-02-28,,呼伦贝尔,31.498843800391494,254.93,7,0,4,0,3
2020-02-28,,鄂尔多斯,9.071011100066507,194.07,11,0,9,0,2
2020-02-28,,巴彦淖尔,6.992892146592011,166.99,8,0,6,0,2
2020-02-28,,赤峰,9.544249523424511,434.12,9,0,8,0,1
2020-02-28,,乌兰察布,5.910194737302002,214.36,3,0,2,0,1
2020-02-28,,乌海市,0.1942287268849939,53.29,2,0,2,0,0
2020-02-28,,兴安盟,6.3116546912065035,161.33,1,0,1,0,0
2020-02-28,,晋中,1.667818538574502,324.94,37,0,26,0,11
2020-02-28,,大同,1.4844386774189957,331.81,12,0,8,0,4
2020-02-28,,晋城,0.9365472160749982,227.92,10,0,7,0,3
2020-02-28,,太原,0.707277178398501,420.16,20,0,18,0,2
2020-02-28,,朔州,1.113396851633501,171.49,8,0,6,0,2
2020-02-28,,运城,1.4100644780725033,513.48,19,0,18,0,1
2020-02-28,,长治,1.4035109391819989,333.46,8,0,7,0,1
2020-02-28,,忻州,2.6118367327234995,306.75,7,0,7,0,0
2020-02-28,,吕梁,2.1575578728975016,372.71,6,0,6,0,0
2020-02-28,,阳泉,0.46858106121750376,136.85,4,0,4,0,0
2020-02-28,,临汾,2.035111797173507,431.66,2,0,2,0,0
2020-02-28,,昆明,1.8836785114719978,643.2,53,0,48,0,5
2020-02-28,,昭通,2.0531379306715007,521.3,25,0,20,0,5
2020-02-28,,玉溪,1.3301567678604986,230.4,14,0,12,1,1
2020-02-28,,曲靖,2.602648463237001,585.5,13,0,12,0,1
2020-02-28,,大理州,-1,-1,13,0,12,0,1
2020-02-28,,红河州,-1,-1,9,0,8,0,1
2020-02-28,,保山,1.7043474102060021,250.6,9,0,8,0,1
2020-02-28,,德宏州,-1,-1,5,0,4,0,1
2020-02-28,,西双版纳,1.6706045598835002,113.4,15,0,14,1,0
2020-02-28,,丽江,1.870422593126001,124.5,7,0,7,0,0
2020-02-28,,普洱,3.9023463142550066,254.3,4,0,4,0,0
2020-02-28,,楚雄州,-1,-1,4,0,4,0,0
2020-02-28,,文山州,-1,-1,2,0,2,0,0
2020-02-28,,临沧,2.095454217296998,243.0,1,0,1,0,0
2020-02-28,,上海,0.8780426080414991,2301.91,337,0,279,3,55
2020-02-28,,外地来沪人员,-1,-1,111,0,91,1,19
2020-02-28,,浦东新区,-1,-1,60,0,51,0,9
2020-02-28,,宝山区,-1,-1,21,0,13,0,8
2020-02-28,,徐汇区,-1,-1,18,0,15,0,3
2020-02-28,,静安区,-1,-1,16,0,13,0,3
2020-02-28,,松江区,-1,-1,14,0,11,0,3
2020-02-28,,嘉定区,-1,-1,9,0,6,0,3
2020-02-28,,闵行区,-1,-1,19,0,17,0,2
2020-02-28,,普陀区,-1,-1,11,0,9,0,2
2020-02-28,,黄浦区,-1,-1,6,0,4,0,2
2020-02-28,,杨浦区,-1,-1,9,0,8,0,1
2020-02-28,,奉贤区,-1,-1,9,0,8,0,1
2020-02-28,,虹口区,-1,-1,7,0,6,0,1
2020-02-28,,青浦区,-1,-1,6,0,5,0,1
2020-02-28,,金山区,-1,-1,4,0,3,0,1
2020-02-28,,崇明区,-1,-1,4,0,3,0,1
2020-02-28,,长宁区,-1,-1,13,0,13,0,0
2020-02-28,,重庆,7.708797246292492,2884.62,576,0,402,6,168
2020-02-28,,万州区,-1,-1,118,0,81,4,33
2020-02-28,,江北区,-1,-1,28,0,17,0,11
2020-02-28,,潼南区,-1,-1,18,0,7,0,11
2020-02-28,,綦江区,-1,-1,23,0,13,0,10
2020-02-28,,合川区,-1,-1,23,0,15,0,8
2020-02-28,,长寿区,-1,-1,22,0,14,0,8
2020-02-28,,垫江县,-1,-1,20,0,12,0,8
2020-02-28,,九龙坡区,-1,-1,21,0,13,1,7
2020-02-28,,南岸区,-1,-1,15,0,8,0,7
2020-02-28,,铜梁区,-1,-1,10,0,4,0,6
2020-02-28,,沙坪坝区,-1,-1,9,0,3,0,6
2020-02-28,,奉节县,-1,-1,22,0,17,0,5
2020-02-28,,丰都县,-1,-1,10,0,5,0,5
2020-02-28,,云阳县,-1,-1,25,0,21,0,4
2020-02-28,,渝北区,-1,-1,17,0,13,0,4
2020-02-28,,两江新区,-1,-1,17,0,13,0,4
2020-02-28,,大足区,-1,-1,14,0,10,0,4
2020-02-28,,忠县,-1,-1,21,0,18,0,3
2020-02-28,,渝中区,-1,-1,20,0,17,0,3
2020-02-28,,石柱县,-1,-1,15,0,12,0,3
2020-02-28,,荣昌区,-1,-1,9,0,6,0,3
2020-02-28,,巴南区,-1,-1,6,0,3,0,3
2020-02-28,,涪陵区,-1,-1,5,0,2,0,3
2020-02-28,,巫溪县,-1,-1,14,0,12,0,2
2020-02-28,,巫山县,-1,-1,10,0,8,0,2
2020-02-28,,开州区,-1,-1,21,0,19,1,1
2020-02-28,,璧山区,-1,-1,9,0,8,0,1
2020-02-28,,大渡口区,-1,-1,7,0,6,0,1
2020-02-28,,彭水县,-1,-1,2,0,1,0,1
2020-02-28,,万盛经开区,-1,-1,1,0,0,0,1
2020-02-28,,永川区,-1,-1,5,0,5,0,0
2020-02-28,,江津区,-1,-1,4,0,4,0,0
2020-02-28,,梁平区,-1,-1,4,0,4,0,0
2020-02-28,,高新区,-1,-1,4,0,4,0,0
2020-02-28,,黔江区,-1,-1,2,0,2,0,0
2020-02-28,,城口县,-1,-1,2,0,2,0,0
2020-02-28,,武隆区,-1,-1,1,0,1,0,0
2020-02-28,,秀山县,-1,-1,1,0,1,0,0
2020-02-28,,酉阳,-1,-1,1,0,1,0,0
2020-02-28,,哈尔滨,6.125849508329008,1063.6,198,0,85,4,109
2020-02-28,,双鸭山,2.5900156896994977,146.26,52,0,32,3,17
2020-02-28,,鸡西,2.5951720613914993,186.22,46,0,29,0,17
2020-02-28,,齐齐哈尔,5.060926421658509,536.7,43,0,33,1,9
2020-02-28,,大庆,2.473642073627001,290.45,26,0,16,1,9
2020-02-28,,绥化,4.12071732358151,541.64,47,0,35,4,8
2020-02-28,,黑河,8.263022630529491,167.39,14,0,9,0,5
2020-02-28,,牡丹江,4.393969358759507,279.87,14,0,9,0,5
2020-02-28,,七台河,0.7195899007434952,92.04,17,0,13,0,4
2020-02-28,,鹤岗,1.7530012561344945,105.87,5,0,4,0,1
2020-02-28,,佳木斯,3.8915782083295003,255.21,15,0,15,0,0
2020-02-28,,大兴安岭,8.533878235064,51.16,2,0,2,0,0
2020-02-28,,伊春,3.9424202262624957,114.81,1,0,1,0,0
2020-02-28,,阜阳,0.9757776378619952,760.0,155,0,119,0,36
2020-02-28,,合肥,0.7141859100130005,570.2,174,0,138,1,35
2020-02-28,,蚌埠,0.5758134591680005,316.4,160,0,136,5,19
2020-02-28,,六安,1.7548455696660021,561.2,69,0,53,0,16
2020-02-28,,亳州,0.8270503782710025,485.1,108,0,99,0,9
2020-02-28,,宿州,0.9683972246279956,535.3,41,0,33,0,8
2020-02-28,,马鞍山,0.16143111103550198,136.6,38,0,30,0,8
2020-02-28,,淮南,0.203485260952501,233.4,27,0,21,0,6
2020-02-28,,淮北,0.2658799498955006,211.4,27,0,22,0,5
2020-02-28,,安庆,1.4469175857445025,531.1,83,0,79,0,4
2020-02-28,,芜湖,0.31862525966850364,226.3,34,0,30,0,4
2020-02-28,,池州,0.785251059631998,140.3,17,0,13,0,4
2020-02-28,,滁州,1.2947145401510003,393.8,13,0,10,0,3
2020-02-28,,黄山,0.9039941829220032,135.9,9,0,6,0,3
2020-02-28,,宣城,1.1576498477834996,253.3,6,0,4,0,2
2020-02-28,,铜陵,0.10055030118799782,72.4,29,0,28,0,1
2020-02-28,,平凉,1.1011960941875036,206.8,9,0,6,0,3
2020-02-28,,兰州,1.3372283581845001,361.62,36,0,32,2,2
2020-02-28,,定西,1.9421789714069975,269.86,9,0,8,0,1
2020-02-28,,白银,2.0168245949220016,170.88,4,0,3,0,1
2020-02-28,,庆阳,2.7257218799849983,221.12,3,0,2,0,1
2020-02-28,,天水,1.4049973696890026,326.25,12,0,12,0,0
2020-02-28,,甘南,3.5748597872480063,68.91,8,0,8,0,0
2020-02-28,,陇南,2.705466867290004,256.77,4,0,4,0,0
2020-02-28,,临夏,0.8013671206550016,194.67,3,0,3,0,0
2020-02-28,,张掖,4.020668615107509,119.95,2,0,2,0,0
2020-02-28,,金昌,0.7338372710840012,46.41,1,0,1,0,0
2020-02-28,,北京,1.7347041510244987,1961.2,410,0,257,7,146
2020-02-28,,朝阳区,-1,-1,70,0,0,0,70
2020-02-28,,海淀区,-1,-1,62,0,0,0,62
2020-02-28,,西城区,-1,-1,53,0,0,0,53
2020-02-28,,丰台区,-1,-1,42,0,3,0,39
2020-02-28,,大兴区,-1,-1,39,0,2,0,37
2020-02-28,,昌平区,-1,-1,29,0,0,0,29
2020-02-28,,外地来京人员,-1,-1,25,0,2,0,23
2020-02-28,,通州区,-1,-1,19,0,1,0,18
2020-02-28,,房山区,-1,-1,16,0,3,0,13
2020-02-28,,石景山区,-1,-1,14,0,1,0,13
2020-02-28,,东城区,-1,-1,13,0,1,0,12
2020-02-28,,顺义区,-1,-1,10,0,0,0,10
2020-02-28,,怀柔区,-1,-1,7,0,0,0,7
2020-02-28,,密云区,-1,-1,7,0,0,0,7
2020-02-28,,门头沟区,-1,-1,3,0,2,0,1
2020-02-28,,延庆区,-1,-1,1,0,0,0,1
2020-02-28,,南昌,0.6831608252979983,504.26,230,0,198,0,32
2020-02-28,,九江,1.7491073419035064,472.88,118,0,91,0,27
2020-02-28,,上饶,2.104325891374505,657.97,123,0,109,0,14
2020-02-28,,新余,0.2902023827720005,113.89,130,0,118,0,12
2020-02-28,,赣州,3.5403323056869973,836.84,76,0,63,1,12
2020-02-28,,抚州,1.7183845499360049,391.23,72,0,61,0,11
2020-02-28,,宜春,1.7166022616724972,541.96,106,0,96,0,10
2020-02-28,,萍乡,0.3498326164414998,185.45,33,0,23,0,10
2020-02-28,,吉安,2.2975841324009996,481.03,22,0,15,0,7
2020-02-28,,鹰潭,0.3276724127320001,112.49,18,0,12,0,6
2020-02-28,,景德镇,0.48908868519549653,158.75,6,0,3,0,3
2020-02-28,,赣江新区,-1,-1,1,0,1,0,0
2020-02-28,,武汉,0.8062413439429955,978.54,48137,0,15826,2132,30179
2020-02-28,,孝感,0.8410346497719994,481.45,3517,0,1795,114,1608
2020-02-28,,黄冈,1.6441463076335003,616.21,2904,0,2041,114,749
2020-02-28,,鄂州,0.14848823766800043,104.87,1389,0,685,43,661
2020-02-28,,荆州,1.3174679891195022,569.17,1579,0,913,46,620
2020-02-28,,随州,0.9163804206494958,216.22,1307,0,740,38,529
2020-02-28,,宜昌,2.0000146264559993,405.97,931,0,429,31,471
2020-02-28,,襄阳,1.8830910377785035,550.03,1175,0,753,32,390
2020-02-28,,荆门,1.1651238165199984,287.37,924,0,534,37,353
2020-02-28,,黄石,0.42822827296749916,242.93,1013,0,653,33,327
2020-02-28,,十堰,2.268015857141,334.08,671,0,389,6,276
2020-02-28,,咸宁,0.9080128636579945,246.26,836,0,644,11,181
2020-02-28,,仙桃,0.236260400900501,117.51,575,0,388,19,168
2020-02-28,,天门,0.24602922174950254,141.89,496,0,332,13,151
2020-02-28,,潜江,0.1880588291859997,94.63,198,0,99,9,90
2020-02-28,,恩施州,2.2553218187715105,329.03,251,0,172,4,75
2020-02-28,,神农架林区,0.30684608205349856,7.61,11,0,10,0,1
2020-02-28,,天津,1.2601887440589987,1293.82,136,0,102,3,31
2020-02-28,,宝坻区,-1,-1,60,0,39,2,19
2020-02-28,,南开区,-1,-1,6,0,2,0,4
2020-02-28,,河东区,-1,-1,15,0,11,1,3
2020-02-28,,北辰区,-1,-1,6,0,3,0,3
2020-02-28,,宁河区,-1,-1,4,0,1,0,3
2020-02-28,,河北区,-1,-1,12,0,10,0,2
2020-02-28,,和平区,-1,-1,6,0,5,0,1
2020-02-28,,外地来津人员,-1,-1,6,0,5,0,1
2020-02-28,,津南区,-1,-1,2,0,1,0,1
2020-02-28,,东丽区,-1,-1,4,0,4,0,0
2020-02-28,,河西区,-1,-1,4,0,4,0,0
2020-02-28,,西青区,-1,-1,4,0,4,0,0
2020-02-28,,滨海新区,-1,-1,3,0,3,0,0
2020-02-28,,武清区,-1,-1,2,0,2,0,0
2020-02-28,,红桥区,-1,-1,2,0,2,0,0
2020-02-28,,大连,2.319433387931495,669.04,19,0,12,0,7
2020-02-28,,沈阳,1.3981715383095008,810.62,28,0,23,0,5
2020-02-28,,葫芦岛,1.1951573086964946,262.35,12,0,6,1,5
2020-02-28,,朝阳,2.122034206734496,304.46,6,0,3,0,3
2020-02-28,,鞍山,0.9897154053655027,364.59,4,0,1,0,3
2020-02-28,,铁岭,1.4236153921955053,271.77,7,0,5,0,2
2020-02-28,,锦州,1.0979171950555036,312.65,12,0,11,0,1
2020-02-28,,丹东,1.6499481981565005,244.47,7,0,6,0,1
2020-02-28,,盘锦,0.414550974812002,139.25,11,0,11,0,0
2020-02-28,,阜新,1.1331284515015012,181.93,8,0,8,0,0
2020-02-28,,本溪,0.902586666504503,170.95,3,0,3,0,0
2020-02-28,,辽阳,0.5097820268214993,185.88,3,0,3,0,0
2020-02-28,,营口,0.6238320176860037,242.85,1,0,1,0,0
2020-02-28,,吴忠,1.609251224265504,127.38,28,0,26,0,2
2020-02-28,,银川,0.7520282265240023,199.31,33,0,32,0,1
2020-02-28,,中卫,1.3298011732364938,108.08,4,0,3,0,1
2020-02-28,,固原,1.1248352288439982,122.82,5,0,5,0,0
2020-02-28,,宁东,-1,-1,1,0,1,0,0
2020-02-28,,石嘴山,0.4159827066904967,72.55,1,0,1,0,0
2020-02-28,,遵义,2.8268377720425013,612.7,32,0,19,0,13
2020-02-28,,贵阳,0.7305142600200011,432.46,36,0,27,1,8
2020-02-28,,毕节,2.442968591783999,653.64,23,0,15,0,8
2020-02-28,,黔南州,2.3618951508790005,323.12,17,0,15,0,2
2020-02-28,,六盘水,0.8934352846005008,285.12,10,0,8,1,1
2020-02-28,,铜仁,1.6523493412045052,309.24,10,0,10,0,0
2020-02-28,,黔东南州,2.7416879305384976,348.06,10,0,10,0,0
2020-02-28,,安顺,0.8317617393965022,229.73,4,0,4,0,0
2020-02-28,,黔西南州,1.5062954715350025,280.59,4,0,4,0,0
2020-02-28,,拉萨,2.7689106824754957,55.94,1,0,1,0,0
2020-02-28,,西宁,0.736268710876999,220.87,15,0,15,0,0
2020-02-28,,海北州,3.2893505429809937,27.33,3,0,3,0,0
2020-02-29,,唐山,1.5434797901170012,757.73,58,0,42,1,15
2020-02-29,,张家口,3.932375299568003,434.55,41,0,33,0,8
2020-02-29,,沧州,1.4861333201364904,713.41,48,0,41,3,4
2020-02-29,,石家庄,1.446633158582498,1016.38,29,0,27,0,2
2020-02-29,,邯郸,1.2127456251975053,917.47,32,0,31,0,1
2020-02-29,,保定,2.3095725617825056,1119.44,32,0,32,0,0
2020-02-29,,廊坊,0.6674507153039924,435.88,30,0,30,0,0
2020-02-29,,邢台,1.2648502546879965,710.41,23,0,22,1,0
2020-02-29,,秦皇岛,0.9330899534014897,298.76,10,0,9,1,0
2020-02-29,,衡水,0.9025139755064983,434.08,8,0,8,0,0
2020-02-29,,承德,4.246303427033511,347.32,7,0,7,0,0
2020-02-29,,莆田,0.48074749851548787,277.85,56,0,36,0,20
2020-02-29,,泉州,1.1190011779989992,812.85,47,0,32,0,15
2020-02-29,,南平,2.399761208545994,264.55,20,0,14,0,6
2020-02-29,,漳州,1.2856846996800129,481.0,20,0,16,0,4
2020-02-29,,宁德,1.5133104594024984,282.2,26,0,23,0,3
2020-02-29,,三明,2.075136110624997,250.34,14,0,12,0,2
2020-02-29,,福州,1.4951950843925017,711.54,72,0,70,1,1
2020-02-29,,厦门,0.1675914108190039,353.13,35,0,34,0,1
2020-02-29,,龙岩,1.7074158062009983,255.95,6,0,6,0,0
2020-02-29,,深圳,0.248247423231,1035.79,417,0,299,3,115
2020-02-29,,广州,0.6469918438460005,1270.08,346,0,248,1,97
2020-02-29,,佛山,0.33384726100150036,719.43,84,0,47,0,37
2020-02-29,,东莞,0.2182080035469986,822.02,99,0,63,1,35
2020-02-29,,珠海,0.4425482619165006,156.02,98,0,71,1,26
2020-02-29,,江门,1.0185152855954962,444.89,23,0,13,0,10
2020-02-29,,中山,0.1619640380069983,312.09,66,0,58,0,8
2020-02-29,,湛江,1.3880598169125022,699.33,22,0,17,0,5
2020-02-29,,肇庆,1.3205938088554963,391.81,19,0,13,1,5
2020-02-29,,茂名,1.0471913485020006,581.78,14,0,9,0,5
2020-02-29,,惠州,1.0815242989990015,459.7,62,0,58,0,4
2020-02-29,,梅州,1.4134977831709985,424.01,16,0,12,0,4
2020-02-29,,汕头,0.2916859417624988,539.1,25,0,22,0,3
2020-02-29,,阳江,0.8144016433255046,242.18,14,0,11,0,3
2020-02-29,,揭阳,0.49869732582999865,587.7,8,0,6,0,2
2020-02-29,,韶关,1.6478486001969945,282.66,10,0,9,0,1
2020-02-29,,清远,1.6904956149425052,369.84,12,0,12,0,0
2020-02-29,,汕尾,0.5330772671164967,293.57,5,0,5,0,0
2020-02-29,,潮州,0.2973764374529967,266.98,5,0,5,0,0
2020-02-29,,河源,1.3898848611100032,295.3,4,0,4,0,0
2020-02-29,,待明确地区,-1,-1,0,0,0,0,0,0,0,0,1,4,4,3,0,256,1,0,5,0,0,2,8,0,-1,-9,-4,-3,-2,-264,-1
2020-02-29,,长沙,1.0862472032709996,704.41,242,0,174,2,66
2020-02-29,,岳阳,1.374898436918008,547.79,156,0,115,1,40
2020-02-29,,株洲,1.0239977089955,385.56,80,0,62,0,18
2020-02-29,,娄底,0.7416389596055009,378.56,76,0,60,0,16
2020-02-29,,常德,1.688557893216001,571.72,82,0,72,0,10
2020-02-29,,邵阳,1.8866325375369994,707.18,102,0,95,1,6
2020-02-29,,郴州,1.7393015396425038,458.18,39,0,35,0,4
2020-02-29,,湘潭,0.4589445278504992,274.86,36,0,33,0,3
2020-02-29,,衡阳,1.3892263011195012,714.15,48,0,46,0,2
2020-02-29,,永州,2.0047602805180005,518.02,44,0,42,0,2
2020-02-29,,益阳,1.1361539874714979,431.31,60,0,59,0,1
2020-02-29,,怀化,2.5197916401190015,474.19,40,0,40,0,0
2020-02-29,,湘西自治州,1.4278859414970004,254.78,8,0,8,0,0
2020-02-29,,张家界,0.8879335664680019,147.65,5,0,5,0,0
2020-02-29,,大连,2.319433387931495,669.04,19,0,12,0,7
2020-02-29,,沈阳,1.3981715383095008,810.62,28,0,24,0,4
2020-02-29,,葫芦岛,1.1951573086964946,262.35,12,0,7,1,4
2020-02-29,,鞍山,0.9897154053655027,364.59,4,0,1,0,3
2020-02-29,,铁岭,1.4236153921955053,271.77,7,0,5,0,2
2020-02-29,,朝阳,2.122034206734496,304.46,6,0,4,0,2
2020-02-29,,锦州,1.0979171950555036,312.65,12,0,11,0,1
2020-02-29,,丹东,1.6499481981565005,244.47,7,0,6,0,1
2020-02-29,,盘锦,0.414550974812002,139.25,11,0,11,0,0
2020-02-29,,阜新,1.1331284515015012,181.93,8,0,8,0,0
2020-02-29,,本溪,0.902586666504503,170.95,3,0,3,0,0
2020-02-29,,辽阳,0.5097820268214993,185.88,3,0,3,0,0
2020-02-29,,营口,0.6238320176860037,242.85,1,0,1,0,0
2020-02-29,,济宁,1.1007525491370038,808.19,258,0,45,0,213
2020-02-29,,济南,0.8069946027799976,681.4,47,0,29,0,18
2020-02-29,,烟台,1.7718148827460014,696.82,47,0,30,0,17
2020-02-29,,德州,1.0487807650745038,556.82,37,0,18,2,17
2020-02-29,,潍坊,1.616912413494003,908.62,44,0,29,0,15
2020-02-29,,青岛,1.4768457484110014,871.51,60,0,48,1,11
2020-02-29,,威海,0.7672836086364958,280.48,38,0,30,0,8
2020-02-29,,淄博,0.6026278706149935,453.06,30,0,21,1,8
2020-02-29,,临沂,1.705721540976006,1003.94,49,0,45,0,4
2020-02-29,,聊城,0.8700188337889954,578.99,38,0,34,0,4
2020-02-29,,泰安,0.7744917674454983,549.42,35,0,29,2,4
2020-02-29,,日照,0.7080454376865023,280.11,16,0,12,0,4
2020-02-29,,滨州,0.9258738253435043,374.85,15,0,12,0,3
2020-02-29,,枣庄,0.4505137748080006,372.93,24,0,22,0,2
2020-02-29,,菏泽,1.2066987455484997,828.78,18,0,17,0,1
2020-02-29,,郑州,0.7436224701159972,862.65,157,0,134,0,23
2020-02-29,,信阳,1.8063222310380052,610.87,274,0,258,2,14
2020-02-29,,周口,1.1653918402784944,895.32,76,0,66,1,9
2020-02-29,,开封,0.6149629086720005,467.62,26,0,18,0,8
2020-02-29,,安阳,0.734454433476996,517.28,53,0,47,0,6
2020-02-29,,漯河,0.2624676266980011,254.41,35,0,30,0,5
2020-02-29,,南阳,2.560365251078001,1026.3,156,0,149,3,4
2020-02-29,,平顶山,0.7689777367460003,490.44,58,0,53,1,4
2020-02-29,,濮阳,0.419488123707002,359.85,17,0,13,0,4
2020-02-29,,洛阳,1.4903102682595049,654.95,31,0,27,1,3
2020-02-29,,驻马店,1.4540129104849968,723.07,139,0,137,0,2
2020-02-29,,商丘,1.0476055076755006,736.25,91,0,86,3,2
2020-02-29,,许昌,0.4862347905985042,430.72,39,0,37,0,2
2020-02-29,,济源,-1,-1,5,0,3,0,2
2020-02-29,,新乡,0.8167292759264962,570.78,57,0,53,3,1
2020-02-29,,鹤壁,0.21324807764649992,156.91,19,0,18,0,1
2020-02-29,,焦作,0.5846726850570001,353.99,32,0,31,1,0
2020-02-29,,三门峡,0.9729644635124955,223.39,7,0,6,1,0
2020-02-29,,武汉,0.8062413439429955,978.54,48557,0,17636,2169,28752
2020-02-29,,孝感,0.8410346497719994,481.45,3518,0,2047,115,1356
2020-02-29,,黄冈,1.6441463076335003,616.21,2904,0,2119,115,670
2020-02-29,,鄂州,0.14848823766800043,104.87,1390,0,747,44,599
2020-02-29,,荆州,1.3174679891195022,569.17,1579,0,965,46,568
2020-02-29,,随州,0.9163804206494958,216.22,1307,0,797,40,470
2020-02-29,,宜昌,2.0000146264559993,405.97,931,0,463,31,437
2020-02-29,,襄阳,1.8830910377785035,550.03,1175,0,802,33,340
2020-02-29,,荆门,1.1651238165199984,287.37,924,0,563,37,324
2020-02-29,,黄石,0.42822827296749916,242.93,1013,0,688,34,291
2020-02-29,,十堰,2.268015857141,334.08,671,0,421,7,243
2020-02-29,,咸宁,0.9080128636579945,246.26,836,0,677,11,148
2020-02-29,,仙桃,0.236260400900501,117.51,575,0,408,19,148
2020-02-29,,天门,0.24602922174950254,141.89,496,0,362,13,121
2020-02-29,,潜江,0.1880588291859997,94.63,198,0,107,9,82
2020-02-29,,恩施州,2.2553218187715105,329.03,252,0,181,4,67
2020-02-29,,神农架林区,0.30684608205349856,7.61,11,0,10,0,1
2020-02-29,,哈尔滨,6.125849508329008,1063.6,198,0,94,4,100
2020-02-29,,鸡西,2.5951720613914993,186.22,46,0,31,0,15
2020-02-29,,双鸭山,2.5900156896994977,146.26,52,0,36,3,13
2020-02-29,,齐齐哈尔,5.060926421658509,536.7,43,0,33,1,9
2020-02-29,,绥化,4.12071732358151,541.64,47,0,35,4,8
2020-02-29,,大庆,2.473642073627001,290.45,26,0,17,1,8
2020-02-29,,牡丹江,4.393969358759507,279.87,14,0,9,0,5
2020-02-29,,七台河,0.7195899007434952,92.04,17,0,13,0,4
2020-02-29,,黑河,8.263022630529491,167.39,14,0,11,0,3
2020-02-29,,鹤岗,1.7530012561344945,105.87,5,0,4,0,1
2020-02-29,,佳木斯,3.8915782083295003,255.21,15,0,15,0,0
2020-02-29,,大兴安岭,8.533878235064,51.16,2,0,2,0,0
2020-02-29,,伊春,3.9424202262624957,114.81,1,0,1,0,0
2020-02-29,,河池,2.986130517165998,336.92,28,0,8,1,19
2020-02-29,,北海,0.4292243978265014,153.93,44,0,33,1,10
2020-02-29,,柳州,1.6616017764860054,375.87,24,0,15,0,9
2020-02-29,,防城港,0.5537452224420009,86.69,19,0,10,0,9
2020-02-29,,桂林,2.4822627948914993,474.8,32,0,24,0,8
2020-02-29,,来宾,1.1865472446769973,209.97,11,0,4,0,7
2020-02-29,,南宁,1.946719079616504,666.16,55,0,50,0,5
2020-02-29,,玉林,1.1249171974220027,548.74,11,0,7,0,4
2020-02-29,,贵港,0.9365181772125002,411.88,8,0,6,0,2
2020-02-29,,钦州,0.9832227984039995,307.97,8,0,7,0,1
2020-02-29,,梧州,1.1110087535665,288.22,5,0,5,0,0
2020-02-29,,贺州,1.0450802559519947,195.41,4,0,4,0,0
2020-02-29,,百色,3.214963220302003,346.68,3,0,3,0,0
2020-02-29,,天津,1.2601887440589987,1293.82,136,0,109,3,24
2020-02-29,,宝坻区,-1,-1,60,0,42,2,16
2020-02-29,,河东区,-1,-1,15,0,11,1,3
2020-02-29,,河北区,-1,-1,12,0,10,0,2
2020-02-29,,南开区,-1,-1,6,0,4,0,2
2020-02-29,,宁河区,-1,-1,4,0,2,0,2
2020-02-29,,北辰区,-1,-1,6,0,5,0,1
2020-02-29,,和平区,-1,-1,6,0,5,0,1
