日期,温度,湿度,aqi,更新日期
2020-01-20,2℃,42%,82,2020-01-20 16:55:00
2020-01-20,0℃,46%,78,2020-01-20 18:12:00
2020-01-20,0℃,46%,78,2020-01-20 19:02:00
2020-01-20,0℃,50%,79,2020-01-20 20:04:00
2020-01-20,-2℃,52%,87,2020-01-20 21:09:00
2020-01-20,-1℃,51%,90,2020-01-20 22:08:00
2020-01-20,-1℃,50%,82,2020-01-20 22:55:00
2020-01-21,-1℃,61%,88,2020-01-21 00:09:00
2020-01-21,-2℃,56%,87,2020-01-21 01:06:00
2020-01-21,-2℃,64%,84,2020-01-21 01:54:00
2020-01-21,-4℃,63%,80,2020-01-21 02:56:00
2020-01-21,-4℃,67%,84,2020-01-21 03:55:00
2020-01-21,-5℃,71%,79,2020-01-21 04:57:00
2020-01-21,-5℃,76%,80,2020-01-21 06:00:00
2020-01-21,-6℃,73%,79,2020-01-21 06:58:00
2020-01-21,-6℃,73%,92,2020-01-21 08:04:00
2020-01-21,-6℃,79%,92,2020-01-21 09:02:00
2020-01-21,-4℃,70%,94,2020-01-21 10:02:00
2020-01-21,-2℃,59%,104,2020-01-21 11:01:00
2020-01-21,0℃,47%,119,2020-01-21 12:04:00
2020-01-21,2℃,42%,105,2020-01-21 12:55:00
2020-01-21,4℃,38%,100,2020-01-21 13:56:00
2020-01-21,5℃,36%,115,2020-01-21 14:55:00
2020-01-21,6℃,31%,147,2020-01-21 16:09:00
2020-01-21,5℃,35%,114,2020-01-21 16:52:00
2020-01-21,2℃,42%,118,2020-01-21 17:56:00
2020-01-21,1℃,49%,117,2020-01-21 19:04:00
2020-01-21,-1℃,57%,114,2020-01-21 19:59:00
2020-01-21,-2℃,61%,107,2020-01-21 21:09:00
2020-01-21,-2℃,63%,104,2020-01-21 22:10:00
2020-01-21,-3℃,62%,108,2020-01-21 22:54:00
2020-01-22,-4℃,69%,113,2020-01-22 01:04:00
2020-01-22,-5℃,70%,113,2020-01-22 01:59:00
2020-01-22,-5℃,73%,113,2020-01-22 03:07:00
2020-01-22,-4℃,71%,113,2020-01-22 04:02:00
2020-01-22,-6℃,75%,113,2020-01-22 05:15:00
2020-01-22,-6℃,76%,82,2020-01-22 05:52:00
2020-01-22,-6℃,77%,79,2020-01-22 06:52:00
2020-01-22,-6℃,76%,83,2020-01-22 08:04:00
2020-01-22,-6℃,75%,82,2020-01-22 09:07:00
2020-01-22,-5℃,69%,82,2020-01-22 10:06:00
2020-01-22,-2℃,59%,84,2020-01-22 11:10:00
2020-01-22,-1℃,54%,98,2020-01-22 11:51:00
2020-01-22,2℃,44%,109,2020-01-22 13:08:00
2020-01-22,3℃,39%,107,2020-01-22 13:57:00
2020-01-22,4℃,35%,115,2020-01-22 14:54:00
2020-01-22,5℃,34%,112,2020-01-22 16:07:00
2020-01-22,4℃,35%,104,2020-01-22 17:10:00
2020-01-22,1℃,40%,99,2020-01-22 17:59:00
2020-01-22,1℃,48%,109,2020-01-22 18:57:00
2020-01-22,-1℃,55%,113,2020-01-22 20:09:00
2020-01-22,-2℃,56%,115,2020-01-22 21:10:00
2020-01-22,-2℃,61%,104,2020-01-22 21:56:00
2020-01-22,-2℃,61%,99,2020-01-22 23:08:00
2020-01-23,-4℃,63%,85,2020-01-23 00:07:00
2020-01-23,-4℃,69%,92,2020-01-23 01:08:00
2020-01-23,-4℃,69%,89,2020-01-23 02:08:00
2020-01-23,-3℃,64%,78,2020-01-23 03:03:00
2020-01-23,-3℃,62%,77,2020-01-23 04:00:00
2020-01-23,-3℃,59%,63,2020-01-23 05:09:00
2020-01-23,-3℃,59%,64,2020-01-23 06:04:00
2020-01-23,-4℃,60%,62,2020-01-23 07:00:00
2020-01-23,-3℃,57%,60,2020-01-23 07:54:00
2020-01-23,-3℃,62%,58,2020-01-23 08:52:00
2020-01-23,-2℃,51%,59,2020-01-23 09:59:00
2020-01-23,0℃,55%,60,2020-01-23 11:04:00
2020-01-23,0℃,52%,54,2020-01-23 12:09:00
2020-01-23,2℃,45%,54,2020-01-23 13:04:00
2020-01-23,3℃,48%,52,2020-01-23 14:10:00
2020-01-23,3℃,47%,54,2020-01-23 15:04:00
2020-01-23,4℃,49%,55,2020-01-23 15:57:00
2020-01-23,3℃,50%,53,2020-01-23 16:59:00
2020-01-23,2℃,58%,57,2020-01-23 17:56:00
2020-01-23,2℃,58%,60,2020-01-23 19:04:00
2020-01-23,1℃,59%,63,2020-01-23 20:09:00
2020-01-23,0℃,60%,72,2020-01-23 21:03:00
2020-01-23,0℃,80%,57,2020-01-23 21:56:00
2020-01-23,-1℃,78%,55,2020-01-23 23:10:00
2020-01-24,-2℃,73%,57,2020-01-24 00:59:00
2020-01-24,-1℃,75%,52,2020-01-24 01:59:00
2020-01-24,-2℃,72%,49,2020-01-24 02:57:00
2020-01-24,-2℃,76%,48,2020-01-24 04:09:00
2020-01-24,-2℃,75%,48,2020-01-24 05:10:00
2020-01-24,-3℃,77%,46,2020-01-24 06:14:00
2020-01-24,-3℃,79%,43,2020-01-24 07:07:00
2020-01-24,-4℃,84%,45,2020-01-24 07:56:00
2020-01-24,-4℃,85%,46,2020-01-24 08:52:00
2020-01-24,-2℃,75%,50,2020-01-24 09:56:00
2020-01-24,0℃,58%,51,2020-01-24 11:08:00
2020-01-24,1℃,52%,51,2020-01-24 12:09:00
2020-01-24,2℃,41%,52,2020-01-24 12:57:00
2020-01-24,3℃,35%,53,2020-01-24 14:08:00
2020-01-24,3℃,40%,49,2020-01-24 14:57:00
2020-01-24,3℃,37%,44,2020-01-24 15:54:00
2020-01-24,3℃,38%,46,2020-01-24 16:52:00
2020-01-24,2℃,45%,48,2020-01-24 17:55:00
2020-01-24,0℃,50%,49,2020-01-24 19:04:00
2020-01-24,-1℃,56%,52,2020-01-24 19:58:00
2020-01-24,-2℃,63%,69,2020-01-24 20:57:00
2020-01-24,-3℃,67%,84,2020-01-24 21:53:00
2020-01-24,-3℃,67%,89,2020-01-24 22:57:00
2020-01-25,-4℃,72%,92,2020-01-25 00:10:00
2020-01-25,-6℃,73%,84,2020-01-25 00:55:00
2020-01-25,-5℃,76%,143,2020-01-25 01:59:00
2020-01-25,-6℃,77%,122,2020-01-25 02:54:00
2020-01-25,-6℃,74%,122,2020-01-25 04:12:00
2020-01-25,-8℃,73%,102,2020-01-25 04:57:00
2020-01-25,-7℃,80%,112,2020-01-25 06:04:00
2020-01-25,-7℃,79%,95,2020-01-25 06:57:00
2020-01-25,-9℃,75%,107,2020-01-25 07:56:00
2020-01-25,-8℃,75%,97,2020-01-25 08:52:00
2020-01-25,-6℃,70%,104,2020-01-25 09:53:00
2020-01-25,-3℃,61%,113,2020-01-25 11:02:00
2020-01-25,-1℃,56%,117,2020-01-25 11:54:00
2020-01-25,1℃,53%,133,2020-01-25 12:53:00
2020-01-25,2℃,48%,117,2020-01-25 13:48:00
2020-01-25,3℃,46%,93,2020-01-25 14:56:00
2020-01-25,4℃,43%,102,2020-01-25 15:57:00
2020-01-25,3℃,46%,98,2020-01-25 16:45:00
2020-01-25,0℃,54%,83,2020-01-25 18:06:00
2020-01-25,0℃,56%,83,2020-01-25 19:03:00
2020-01-25,-1℃,60%,87,2020-01-25 20:08:00
2020-01-25,-2℃,66%,87,2020-01-25 21:08:00
2020-01-25,-3℃,70%,85,2020-01-25 21:52:00
2020-01-25,-3℃,75%,88,2020-01-25 22:53:00
2020-01-26,-4℃,76%,79,2020-01-26 00:09:00
2020-01-26,-4℃,78%,77,2020-01-26 01:07:00
2020-01-26,-4℃,83%,74,2020-01-26 01:53:00
2020-01-26,-5℃,83%,78,2020-01-26 02:52:00
2020-01-26,-6℃,84%,77,2020-01-26 03:59:00
2020-01-26,-6℃,85%,73,2020-01-26 04:50:00
2020-01-26,-5℃,84%,70,2020-01-26 05:55:00
2020-01-26,-5℃,81%,73,2020-01-26 07:07:00
2020-01-26,-4℃,80%,74,2020-01-26 08:08:00
2020-01-26,-4℃,80%,83,2020-01-26 08:59:00
2020-01-26,-3℃,80%,82,2020-01-26 10:00:00
2020-01-26,-2℃,76%,92,2020-01-26 10:48:00
2020-01-26,-1℃,71%,92,2020-01-26 12:09:00
2020-01-26,0℃,66%,100,2020-01-26 13:07:00
2020-01-26,1℃,60%,88,2020-01-26 13:55:00
2020-01-26,2℃,53%,87,2020-01-26 15:02:00
2020-01-26,2℃,53%,68,2020-01-26 15:55:00
2020-01-26,2℃,54%,69,2020-01-26 17:06:00
2020-01-26,1℃,57%,68,2020-01-26 17:49:00
2020-01-26,-1℃,63%,79,2020-01-26 18:57:00
2020-01-26,-2℃,66%,72,2020-01-26 20:10:00
2020-01-26,-2℃,70%,90,2020-01-26 20:56:00
2020-01-26,-4℃,69%,84,2020-01-26 21:48:00
2020-01-26,-4℃,75%,85,2020-01-26 23:06:00
2020-01-27,-4℃,73%,74,2020-01-27 00:02:00
2020-01-27,-5℃,77%,82,2020-01-27 01:08:00
2020-01-27,-5℃,77%,74,2020-01-27 02:03:00
2020-01-27,-8℃,78%,78,2020-01-27 03:12:00
2020-01-27,-6℃,81%,74,2020-01-27 04:09:00
2020-01-27,-8℃,78%,79,2020-01-27 04:53:00
2020-01-27,-7℃,80%,83,2020-01-27 06:11:00
2020-01-27,-9℃,78%,75,2020-01-27 07:01:00
2020-01-27,-9℃,86%,89,2020-01-27 08:01:00
2020-01-27,-8℃,85%,90,2020-01-27 09:13:00
2020-01-27,-6℃,81%,92,2020-01-27 09:57:00
2020-01-27,-4℃,72%,89,2020-01-27 11:09:00
2020-01-27,-2℃,57%,105,2020-01-27 11:59:00
2020-01-27,0℃,50%,103,2020-01-27 13:11:00
2020-01-27,1℃,47%,109,2020-01-27 14:09:00
2020-01-27,3℃,41%,105,2020-01-27 15:10:00
2020-01-27,3℃,38%,100,2020-01-27 16:11:00
2020-01-27,3℃,41%,89,2020-01-27 17:07:00
2020-01-27,1℃,48%,87,2020-01-27 18:15:00
2020-01-27,-1℃,54%,95,2020-01-27 18:57:00
2020-01-27,-1℃,55%,95,2020-01-27 19:57:00
2020-01-27,-2℃,61%,108,2020-01-27 21:10:00
2020-01-27,-4℃,67%,97,2020-01-27 22:03:00
2020-01-27,-4℃,67%,95,2020-01-27 23:13:00
2020-01-28,-4℃,66%,94,2020-01-28 00:11:00
2020-01-28,-5℃,72%,102,2020-01-28 01:04:00
2020-01-28,-6℃,69%,99,2020-01-28 02:13:00
2020-01-28,-5℃,70%,93,2020-01-28 03:08:00
2020-01-28,-7℃,76%,90,2020-01-28 03:57:00
2020-01-28,-6℃,71%,94,2020-01-28 05:14:00
2020-01-28,-6℃,80%,87,2020-01-28 06:07:00
2020-01-28,-7℃,73%,84,2020-01-28 07:04:00
2020-01-28,-7℃,76%,85,2020-01-28 08:15:00
2020-01-28,-7℃,81%,89,2020-01-28 09:04:00
2020-01-28,-6℃,67%,99,2020-01-28 09:58:00
2020-01-28,-3℃,58%,107,2020-01-28 11:04:00
2020-01-28,-1℃,52%,102,2020-01-28 12:11:00
2020-01-28,1℃,44%,109,2020-01-28 12:57:00
2020-01-28,3℃,41%,110,2020-01-28 14:06:00
2020-01-28,4℃,37%,119,2020-01-28 15:04:00
2020-01-28,3℃,34%,128,2020-01-28 16:04:00
2020-01-28,4℃,35%,103,2020-01-28 17:04:00
2020-01-28,1℃,39%,89,2020-01-28 18:14:00
2020-01-28,-1℃,48%,98,2020-01-28 19:04:00
2020-01-28,-1℃,52%,82,2020-01-28 20:08:00
2020-01-28,-2℃,56%,87,2020-01-28 21:06:00
2020-01-28,-3℃,55%,87,2020-01-28 22:05:00
2020-01-28,-4℃,59%,88,2020-01-28 22:52:00
2020-01-29,-4℃,59%,77,2020-01-29 00:00:00
2020-01-29,-4℃,62%,90,2020-01-29 01:15:00
2020-01-29,-5℃,67%,84,2020-01-29 02:02:00
2020-01-29,-5℃,64%,87,2020-01-29 03:14:00
2020-01-29,-5℃,65%,79,2020-01-29 04:06:00
2020-01-29,-7℃,65%,92,2020-01-29 05:01:00
2020-01-29,-7℃,70%,78,2020-01-29 05:57:00
2020-01-29,-8℃,67%,85,2020-01-29 06:57:00
2020-01-29,-7℃,70%,80,2020-01-29 08:04:00
2020-01-29,-7℃,76%,77,2020-01-29 09:06:00
2020-01-29,-6℃,62%,84,2020-01-29 10:00:00
2020-01-29,-2℃,52%,88,2020-01-29 10:56:00
2020-01-29,0℃,44%,93,2020-01-29 12:09:00
2020-01-29,2℃,40%,120,2020-01-29 13:02:00
2020-01-29,4℃,34%,104,2020-01-29 13:53:00
2020-01-29,6℃,30%,97,2020-01-29 15:02:00
2020-01-29,7℃,28%,90,2020-01-29 16:03:00
2020-01-29,6℃,27%,84,2020-01-29 17:04:00
2020-01-29,4℃,31%,85,2020-01-29 17:54:00
2020-01-29,0℃,41%,85,2020-01-29 18:57:00
2020-01-29,-1℃,43%,83,2020-01-29 20:03:00
2020-01-29,-2℃,41%,102,2020-01-29 20:47:00
2020-01-29,-3℃,42%,99,2020-01-29 22:09:00
2020-01-29,-4℃,46%,92,2020-01-29 23:01:00
2020-01-30,-5℃,51%,89,2020-01-30 01:04:00
2020-01-30,-6℃,54%,85,2020-01-30 02:15:00
2020-01-30,-6℃,56%,87,2020-01-30 03:05:00
2020-01-30,-7℃,56%,87,2020-01-30 04:08:00
2020-01-30,-7℃,63%,80,2020-01-30 05:02:00
2020-01-30,-8℃,59%,83,2020-01-30 06:02:00
2020-01-30,-8℃,61%,78,2020-01-30 07:07:00
2020-01-30,-8℃,65%,79,2020-01-30 08:04:00
2020-01-30,-7℃,61%,80,2020-01-30 08:57:00
2020-01-30,-6℃,56%,80,2020-01-30 10:14:00
2020-01-30,-2℃,42%,79,2020-01-30 11:01:00
2020-01-30,1℃,35%,79,2020-01-30 12:10:00
2020-01-30,2℃,30%,77,2020-01-30 13:04:00
2020-01-30,5℃,25%,74,2020-01-30 13:59:00
2020-01-30,6℃,21%,73,2020-01-30 15:14:00
2020-01-30,6℃,20%,67,2020-01-30 16:07:00
2020-01-30,6℃,21%,69,2020-01-30 17:13:00
2020-01-30,4℃,23%,67,2020-01-30 18:06:00
2020-01-30,1℃,33%,65,2020-01-30 19:15:00
2020-01-30,0℃,38%,70,2020-01-30 20:03:00
2020-01-30,-1℃,41%,74,2020-01-30 21:15:00
2020-01-30,-2℃,46%,74,2020-01-30 22:11:00
2020-01-30,-3℃,49%,82,2020-01-30 23:11:00
2020-01-31,-4℃,50%,78,2020-01-31 00:10:00
2020-01-31,-5℃,52%,79,2020-01-31 01:15:00
2020-01-31,-5℃,55%,75,2020-01-31 02:11:00
2020-01-31,-6℃,59%,78,2020-01-31 03:13:00
2020-01-31,-6℃,57%,75,2020-01-31 04:05:00
2020-01-31,-6℃,62%,82,2020-01-31 05:14:00
2020-01-31,-6℃,65%,70,2020-01-31 06:11:00
2020-01-31,-7℃,62%,74,2020-01-31 07:13:00
2020-01-31,-7℃,66%,72,2020-01-31 08:09:00
2020-01-31,-6℃,60%,79,2020-01-31 08:59:00
2020-01-31,-5℃,57%,68,2020-01-31 10:02:00
2020-01-31,-1℃,44%,70,2020-01-31 10:58:00
2020-01-31,1℃,36%,88,2020-01-31 11:59:00
2020-01-31,3℃,32%,84,2020-01-31 13:04:00
2020-01-31,4℃,26%,69,2020-01-31 14:00:00
2020-01-31,5℃,24%,65,2020-01-31 15:04:00
2020-01-31,5℃,24%,68,2020-01-31 15:57:00
2020-01-31,5℃,32%,63,2020-01-31 16:59:00
2020-01-31,3℃,38%,65,2020-01-31 18:08:00
2020-01-31,3℃,34%,64,2020-01-31 19:11:00
2020-01-31,1℃,44%,74,2020-01-31 19:53:00
2020-01-31,2℃,39%,83,2020-01-31 21:02:00
2020-01-31,1℃,42%,77,2020-01-31 22:04:00
2020-01-31,1℃,46%,72,2020-01-31 23:08:00
2020-02-01,2℃,57%,64,2020-02-01 00:55:00
2020-02-01,0℃,65%,64,2020-02-01 02:06:00
2020-02-01,0℃,74%,57,2020-02-01 03:03:00
2020-02-01,0℃,67%,54,2020-02-01 04:02:00
2020-02-01,-1℃,75%,55,2020-02-01 04:56:00
2020-02-01,-1℃,77%,57,2020-02-01 06:08:00
2020-02-01,-1℃,76%,54,2020-02-01 06:54:00
2020-02-01,-1℃,74%,55,2020-02-01 08:04:00
2020-02-01,-1℃,76%,55,2020-02-01 09:01:00
2020-02-01,-1℃,76%,58,2020-02-01 09:52:00
2020-02-01,1℃,68%,59,2020-02-01 11:07:00
2020-02-01,2℃,53%,57,2020-02-01 13:03:00
2020-02-01,3℃,50%,55,2020-02-01 14:05:00
2020-02-01,4℃,48%,54,2020-02-01 15:01:00
2020-02-01,4℃,44%,59,2020-02-01 16:05:00
2020-02-01,4℃,44%,58,2020-02-01 16:54:00
2020-02-01,2℃,45%,58,2020-02-01 18:07:00
2020-02-01,2℃,42%,55,2020-02-01 19:13:00
2020-02-01,0℃,46%,58,2020-02-01 19:59:00
2020-02-01,0℃,41%,62,2020-02-01 21:05:00
2020-02-01,-1℃,40%,59,2020-02-01 21:57:00
2020-02-01,-2℃,34%,54,2020-02-01 22:56:00
2020-02-02,-1℃,36%,52,2020-02-02 00:06:00
2020-02-02,-2℃,40%,48,2020-02-02 01:00:00
2020-02-02,-2℃,45%,48,2020-02-02 02:08:00
2020-02-02,-2℃,44%,46,2020-02-02 03:10:00
2020-02-02,-3℃,49%,46,2020-02-02 04:13:00
2020-02-02,-4℃,50%,52,2020-02-02 05:08:00
2020-02-02,-4℃,53%,49,2020-02-02 05:56:00
2020-02-02,-5℃,53%,49,2020-02-02 06:58:00
2020-02-02,-5℃,55%,52,2020-02-02 08:11:00
2020-02-02,-5℃,53%,60,2020-02-02 09:08:00
2020-02-02,-3℃,51%,61,2020-02-02 09:58:00
2020-02-02,-1℃,40%,58,2020-02-02 10:53:00
2020-02-02,1℃,34%,59,2020-02-02 12:01:00
2020-02-02,3℃,30%,52,2020-02-02 13:10:00
2020-02-02,4℃,30%,45,2020-02-02 14:00:00
2020-02-02,4℃,24%,39,2020-02-02 15:13:00
2020-02-02,5℃,24%,38,2020-02-02 15:57:00
2020-02-02,4℃,23%,38,2020-02-02 17:01:00
2020-02-02,2℃,33%,39,2020-02-02 18:19:00
2020-02-02,0℃,36%,39,2020-02-02 19:13:00
2020-02-02,0℃,43%,45,2020-02-02 20:15:00
2020-02-02,-1℃,39%,52,2020-02-02 21:09:00
2020-02-02,-3℃,38%,50,2020-02-02 22:11:00
2020-02-02,-2℃,42%,47,2020-02-02 23:11:00
2020-02-03,-3℃,46%,48,2020-02-03 00:10:00
2020-02-03,-4℃,49%,49,2020-02-03 01:08:00
2020-02-03,-5℃,53%,49,2020-02-03 01:52:00
2020-02-03,-5℃,53%,52,2020-02-03 03:07:00
2020-02-03,-6℃,54%,52,2020-02-03 04:00:00
2020-02-03,-7℃,60%,52,2020-02-03 05:06:00
2020-02-03,-7℃,58%,52,2020-02-03 06:06:00
2020-02-03,-7℃,58%,54,2020-02-03 06:58:00
2020-02-03,-8℃,61%,59,2020-02-03 08:04:00
2020-02-03,-7℃,66%,61,2020-02-03 08:56:00
2020-02-03,-5℃,53%,67,2020-02-03 09:59:00
2020-02-03,-2℃,41%,64,2020-02-03 11:03:00
2020-02-03,0℃,35%,74,2020-02-03 11:56:00
2020-02-03,2℃,31%,79,2020-02-03 13:09:00
2020-02-03,5℃,25%,79,2020-02-03 14:01:00
2020-02-03,8℃,18%,70,2020-02-03 15:08:00
2020-02-03,9℃,15%,62,2020-02-03 16:03:00
2020-02-03,8℃,15%,50,2020-02-03 16:59:00
2020-02-03,5℃,19%,49,2020-02-03 18:03:00
2020-02-03,2℃,25%,53,2020-02-03 19:01:00
2020-02-03,0℃,29%,63,2020-02-03 20:05:00
2020-02-03,-1℃,26%,61,2020-02-03 21:09:00
2020-02-03,-2℃,29%,57,2020-02-03 22:09:00
2020-02-03,-2℃,33%,56,2020-02-03 23:01:00
2020-02-04,-4℃,41%,58,2020-02-04 01:06:00
2020-02-04,-5℃,44%,55,2020-02-04 02:10:00
2020-02-04,-5℃,42%,57,2020-02-04 03:06:00
2020-02-04,-6℃,45%,56,2020-02-04 04:11:00
2020-02-04,-6℃,48%,55,2020-02-04 04:58:00
2020-02-04,-6℃,47%,58,2020-02-04 06:08:00
2020-02-04,-7℃,53%,57,2020-02-04 07:00:00
2020-02-04,-7℃,52%,62,2020-02-04 07:56:00
2020-02-04,-6℃,49%,66,2020-02-04 09:13:00
2020-02-04,-4℃,44%,64,2020-02-04 10:02:00
2020-02-04,-1℃,34%,77,2020-02-04 11:06:00
2020-02-04,2℃,27%,65,2020-02-04 12:08:00
2020-02-04,4℃,22%,67,2020-02-04 12:57:00
2020-02-04,6℃,18%,64,2020-02-04 14:05:00
2020-02-04,7℃,16%,63,2020-02-04 15:08:00
2020-02-04,7℃,14%,55,2020-02-04 15:57:00
2020-02-04,7℃,15%,54,2020-02-04 16:54:00
2020-02-04,3℃,18%,53,2020-02-04 18:01:00
2020-02-04,2℃,27%,55,2020-02-04 19:04:00
2020-02-04,0℃,31%,60,2020-02-04 20:06:00
2020-02-04,-2℃,36%,72,2020-02-04 21:00:00
2020-02-04,-2℃,39%,69,2020-02-04 22:01:00
2020-02-04,-3℃,43%,69,2020-02-04 23:11:00
2020-02-05,-4℃,51%,68,2020-02-05 00:56:00
2020-02-05,-4℃,55%,64,2020-02-05 02:13:00
2020-02-05,-4℃,56%,68,2020-02-05 03:14:00
2020-02-05,-5℃,57%,67,2020-02-05 04:00:00
2020-02-05,-6℃,62%,67,2020-02-05 05:11:00
2020-02-05,-6℃,65%,62,2020-02-05 06:14:00
2020-02-05,-6℃,65%,59,2020-02-05 07:01:00
2020-02-05,-6℃,66%,69,2020-02-05 08:08:00
2020-02-05,-4℃,61%,67,2020-02-05 08:54:00
2020-02-05,-3℃,52%,77,2020-02-05 10:10:00
2020-02-05,-1℃,43%,87,2020-02-05 11:06:00
2020-02-05,0℃,40%,72,2020-02-05 12:02:00
2020-02-05,1℃,49%,74,2020-02-05 13:04:00
2020-02-05,2℃,44%,78,2020-02-05 14:10:00
2020-02-05,4℃,41%,68,2020-02-05 15:12:00
2020-02-05,5℃,37%,57,2020-02-05 16:07:00
2020-02-05,5℃,37%,58,2020-02-05 17:12:00
2020-02-05,4℃,40%,59,2020-02-05 18:05:00
2020-02-05,1℃,52%,59,2020-02-05 18:58:00
2020-02-05,0℃,59%,58,2020-02-05 19:54:00
2020-02-05,0℃,56%,58,2020-02-05 21:07:00
2020-02-05,-1℃,62%,62,2020-02-05 22:02:00
2020-02-05,-2℃,64%,60,2020-02-05 22:56:00
2020-02-06,-2℃,66%,72,2020-02-06 00:01:00
2020-02-06,-2℃,67%,62,2020-02-06 00:57:00
2020-02-06,-4℃,72%,64,2020-02-06 01:59:00
2020-02-06,-4℃,71%,65,2020-02-06 03:13:00
2020-02-06,-4℃,74%,68,2020-02-06 04:04:00
2020-02-06,-5℃,75%,64,2020-02-06 05:02:00
2020-02-06,-5℃,76%,67,2020-02-06 06:05:00
2020-02-06,-7℃,74%,68,2020-02-06 07:10:00
2020-02-06,-6℃,75%,65,2020-02-06 08:07:00
2020-02-06,-5℃,72%,67,2020-02-06 09:00:00
2020-02-06,-4℃,68%,71,2020-02-06 10:07:00
2020-02-06,-1℃,56%,74,2020-02-06 10:52:00
2020-02-06,1℃,48%,72,2020-02-06 11:52:00
2020-02-06,3℃,42%,82,2020-02-06 12:59:00
2020-02-06,5℃,35%,84,2020-02-06 13:58:00
2020-02-06,7℃,30%,68,2020-02-06 15:03:00
2020-02-06,8℃,23%,64,2020-02-06 16:06:00
2020-02-06,6℃,23%,65,2020-02-06 16:57:00
2020-02-06,5℃,28%,64,2020-02-06 17:57:00
2020-02-06,3℃,40%,65,2020-02-06 19:05:00
2020-02-06,3℃,43%,67,2020-02-06 20:05:00
2020-02-06,1℃,48%,77,2020-02-06 20:57:00
2020-02-06,0℃,51%,69,2020-02-06 22:15:00
2020-02-06,-1℃,55%,72,2020-02-06 23:09:00
2020-02-07,-2℃,59%,73,2020-02-07 00:07:00
2020-02-07,-2℃,61%,69,2020-02-07 00:52:00
2020-02-07,-3℃,63%,69,2020-02-07 02:01:00
2020-02-07,-3℃,69%,62,2020-02-07 03:15:00
2020-02-07,-3℃,70%,67,2020-02-07 04:05:00
2020-02-07,-4℃,72%,63,2020-02-07 04:57:00
2020-02-07,-4℃,77%,63,2020-02-07 06:06:00
2020-02-07,-6℃,76%,60,2020-02-07 07:02:00
2020-02-07,-6℃,79%,59,2020-02-07 07:58:00
2020-02-07,-5℃,78%,62,2020-02-07 08:54:00
2020-02-07,-3℃,62%,65,2020-02-07 10:07:00
2020-02-07,0℃,59%,64,2020-02-07 11:05:00
2020-02-07,2℃,44%,67,2020-02-07 12:06:00
2020-02-07,4℃,42%,75,2020-02-07 13:10:00
2020-02-07,6℃,34%,75,2020-02-07 14:02:00
2020-02-07,7℃,30%,74,2020-02-07 15:02:00
2020-02-07,7℃,26%,72,2020-02-07 16:03:00
2020-02-07,7℃,28%,63,2020-02-07 17:02:00
2020-02-07,4℃,32%,53,2020-02-07 18:05:00
2020-02-07,4℃,36%,51,2020-02-07 18:53:00
2020-02-07,3℃,32%,51,2020-02-07 19:58:00
2020-02-07,2℃,36%,57,2020-02-07 21:10:00
2020-02-07,1℃,38%,54,2020-02-07 22:15:00
2020-02-07,1℃,40%,55,2020-02-07 23:08:00
2020-02-08,1℃,42%,54,2020-02-08 00:02:00
2020-02-08,0℃,45%,53,2020-02-08 01:11:00
2020-02-08,0℃,47%,52,2020-02-08 02:15:00
2020-02-08,-1℃,48%,52,2020-02-08 03:06:00
2020-02-08,-1℃,51%,54,2020-02-08 04:09:00
2020-02-08,-1℃,47%,53,2020-02-08 05:07:00
2020-02-08,-1℃,48%,57,2020-02-08 05:57:00
2020-02-08,-1℃,48%,55,2020-02-08 07:02:00
2020-02-08,-1℃,46%,57,2020-02-08 08:08:00
2020-02-08,-1℃,51%,58,2020-02-08 09:01:00
2020-02-08,1℃,39%,63,2020-02-08 10:03:00
2020-02-08,3℃,30%,63,2020-02-08 11:15:00
2020-02-08,5℃,21%,64,2020-02-08 12:09:00
2020-02-08,6℃,18%,64,2020-02-08 12:59:00
2020-02-08,7℃,19%,49,2020-02-08 14:08:00
2020-02-08,8℃,14%,44,2020-02-08 14:53:00
2020-02-08,8℃,19%,43,2020-02-08 15:59:00
2020-02-08,8℃,15%,44,2020-02-08 17:07:00
2020-02-08,4℃,23%,48,2020-02-08 18:00:00
2020-02-08,4℃,29%,51,2020-02-08 19:02:00
2020-02-08,2℃,26%,53,2020-02-08 20:11:00
2020-02-08,1℃,29%,65,2020-02-08 20:56:00
2020-02-08,0℃,33%,84,2020-02-08 22:09:00
2020-02-08,-1℃,36%,104,2020-02-08 22:56:00
2020-02-09,-1℃,38%,75,2020-02-09 01:06:00
2020-02-09,-2℃,42%,78,2020-02-09 02:01:00
2020-02-09,-3℃,43%,64,2020-02-09 02:54:00
2020-02-09,-4℃,46%,63,2020-02-09 03:57:00
2020-02-09,-4℃,48%,72,2020-02-09 05:02:00
2020-02-09,-4℃,49%,68,2020-02-09 06:07:00
2020-02-09,-5℃,55%,64,2020-02-09 07:04:00
2020-02-09,-5℃,58%,61,2020-02-09 08:08:00
2020-02-09,-4℃,56%,67,2020-02-09 08:55:00
2020-02-09,-3℃,46%,68,2020-02-09 09:52:00
2020-02-09,1℃,35%,72,2020-02-09 10:54:00
2020-02-09,2℃,31%,82,2020-02-09 11:56:00
2020-02-09,5℃,27%,74,2020-02-09 12:57:00
2020-02-09,7℃,24%,79,2020-02-09 14:02:00
2020-02-09,9℃,22%,69,2020-02-09 14:55:00
2020-02-09,10℃,20%,74,2020-02-09 16:04:00
