日期,温度,湿度,aqi,更新日期
2020-01-20,-1℃,36%,54,2020-01-20 20:09:00
2020-01-20,-3℃,41%,59,2020-01-20 21:09:00
2020-01-20,-4℃,45%,59,2020-01-20 22:08:00
2020-01-20,-3℃,44%,67,2020-01-20 23:15:00
2020-01-21,-4℃,45%,65,2020-01-21 00:09:00
2020-01-21,-5℃,49%,65,2020-01-21 01:06:00
2020-01-21,-6℃,52%,67,2020-01-21 01:54:00
2020-01-21,-8℃,58%,69,2020-01-21 03:06:00
2020-01-21,-8℃,61%,72,2020-01-21 03:57:00
2020-01-21,-8℃,61%,79,2020-01-21 04:57:00
2020-01-21,-8℃,59%,78,2020-01-21 06:00:00
2020-01-21,-9℃,64%,85,2020-01-21 06:58:00
2020-01-21,-9℃,66%,89,2020-01-21 07:58:00
2020-01-21,-8℃,68%,94,2020-01-21 09:02:00
2020-01-21,-5℃,61%,84,2020-01-21 10:05:00
2020-01-21,-3℃,51%,89,2020-01-21 11:01:00
2020-01-21,-1℃,42%,134,2020-01-21 12:04:00
2020-01-21,0℃,37%,195,2020-01-21 12:55:00
2020-01-21,2℃,30%,129,2020-01-21 14:08:00
2020-01-21,3℃,27%,107,2020-01-21 14:55:00
2020-01-21,4℃,24%,98,2020-01-21 15:58:00
2020-01-21,4℃,24%,78,2020-01-21 16:52:00
2020-01-21,2℃,29%,79,2020-01-21 17:56:00
2020-01-21,-1℃,41%,64,2020-01-21 19:04:00
2020-01-21,-2℃,47%,65,2020-01-21 19:59:00
2020-01-21,-4℃,51%,82,2020-01-21 21:09:00
2020-01-21,-4℃,55%,88,2020-01-21 22:02:00
2020-01-21,-4℃,56%,80,2020-01-21 22:54:00
2020-01-22,-6℃,63%,83,2020-01-22 01:04:00
2020-01-22,-7℃,63%,83,2020-01-22 01:59:00
2020-01-22,-8℃,67%,83,2020-01-22 03:07:00
2020-01-22,-8℃,67%,83,2020-01-22 04:02:00
2020-01-22,-9℃,69%,69,2020-01-22 04:59:00
2020-01-22,-9℃,70%,92,2020-01-22 06:01:00
2020-01-22,-10℃,70%,92,2020-01-22 06:54:00
2020-01-22,-10℃,73%,88,2020-01-22 08:04:00
2020-01-22,-9℃,75%,89,2020-01-22 08:48:00
2020-01-22,-5℃,58%,82,2020-01-22 09:52:00
2020-01-22,-2℃,47%,85,2020-01-22 10:58:00
2020-01-22,0℃,41%,90,2020-01-22 11:53:00
2020-01-22,1℃,37%,98,2020-01-22 13:10:00
2020-01-22,1℃,35%,92,2020-01-22 13:58:00
2020-01-22,2℃,32%,109,2020-01-22 14:54:00
2020-01-22,3℃,29%,99,2020-01-22 15:57:00
2020-01-22,3℃,30%,93,2020-01-22 17:10:00
2020-01-22,1℃,34%,92,2020-01-22 17:58:00
2020-01-22,-1℃,43%,98,2020-01-22 18:57:00
2020-01-22,-2℃,51%,95,2020-01-22 20:09:00
2020-01-22,-3℃,54%,107,2020-01-22 21:10:00
2020-01-22,-3℃,52%,120,2020-01-22 22:11:00
2020-01-22,-5℃,59%,143,2020-01-22 23:08:00
2020-01-23,-7℃,64%,124,2020-01-23 00:05:00
2020-01-23,-6℃,62%,109,2020-01-23 01:08:00
2020-01-23,-7℃,66%,114,2020-01-23 02:08:00
2020-01-23,-8℃,71%,133,2020-01-23 03:04:00
2020-01-23,-9℃,71%,129,2020-01-23 03:52:00
2020-01-23,-10℃,73%,129,2020-01-23 05:09:00
2020-01-23,-10℃,76%,130,2020-01-23 05:57:00
2020-01-23,-9℃,75%,124,2020-01-23 06:56:00
2020-01-23,-10℃,77%,120,2020-01-23 08:07:00
2020-01-23,-8℃,74%,117,2020-01-23 09:07:00
2020-01-23,-3℃,52%,115,2020-01-23 10:10:00
2020-01-23,-2℃,46%,112,2020-01-23 11:04:00
2020-01-23,0℃,39%,119,2020-01-23 12:09:00
2020-01-23,1℃,32%,132,2020-01-23 13:03:00
2020-01-23,2℃,30%,134,2020-01-23 14:10:00
2020-01-23,3℃,28%,103,2020-01-23 15:04:00
2020-01-23,3℃,27%,87,2020-01-23 15:54:00
2020-01-23,3℃,28%,83,2020-01-23 16:57:00
2020-01-23,1℃,32%,82,2020-01-23 17:56:00
2020-01-23,-1℃,43%,87,2020-01-23 19:04:00
2020-01-23,-3℃,49%,80,2020-01-23 20:09:00
2020-01-23,-4℃,52%,92,2020-01-23 21:03:00
2020-01-23,-4℃,54%,80,2020-01-23 21:56:00
2020-01-23,-4℃,51%,103,2020-01-23 23:10:00
2020-01-24,-5℃,53%,109,2020-01-24 00:07:00
2020-01-24,-6℃,58%,109,2020-01-24 00:59:00
2020-01-24,-6℃,59%,114,2020-01-24 02:03:00
2020-01-24,-6℃,64%,118,2020-01-24 03:04:00
2020-01-24,-7℃,67%,112,2020-01-24 04:09:00
2020-01-24,-8℃,65%,109,2020-01-24 05:10:00
2020-01-24,-8℃,68%,108,2020-01-24 05:58:00
2020-01-24,-8℃,68%,109,2020-01-24 07:07:00
2020-01-24,-9℃,69%,110,2020-01-24 08:03:00
2020-01-24,-8℃,68%,100,2020-01-24 08:52:00
2020-01-24,-3℃,52%,112,2020-01-24 09:56:00
2020-01-24,0℃,56%,98,2020-01-24 11:08:00
2020-01-24,1℃,51%,95,2020-01-24 12:09:00
2020-01-24,2℃,47%,93,2020-01-24 12:50:00
2020-01-24,4℃,41%,92,2020-01-24 14:08:00
2020-01-24,4℃,36%,73,2020-01-24 15:01:00
2020-01-24,5℃,32%,53,2020-01-24 15:54:00
2020-01-24,4℃,35%,51,2020-01-24 17:10:00
2020-01-24,2℃,39%,54,2020-01-24 17:59:00
2020-01-24,-1℃,51%,59,2020-01-24 19:06:00
2020-01-24,-2℃,57%,59,2020-01-24 19:58:00
2020-01-24,-3℃,61%,69,2020-01-24 20:57:00
2020-01-24,-4℃,64%,88,2020-01-24 21:53:00
2020-01-24,-5℃,66%,90,2020-01-24 22:57:00
2020-01-25,-2℃,66%,102,2020-01-25 00:10:00
2020-01-25,-4℃,68%,108,2020-01-25 01:05:00
2020-01-25,-3℃,74%,108,2020-01-25 01:52:00
2020-01-25,-6℃,80%,180,2020-01-25 02:54:00
2020-01-25,-7℃,86%,104,2020-01-25 04:06:00
2020-01-25,-8℃,86%,79,2020-01-25 05:03:00
2020-01-25,-8℃,87%,87,2020-01-25 06:04:00
2020-01-25,-8℃,86%,113,2020-01-25 06:54:00
2020-01-25,-9℃,86%,102,2020-01-25 07:56:00
2020-01-25,-7℃,86%,100,2020-01-25 09:04:00
2020-01-25,-4℃,74%,117,2020-01-25 09:53:00
2020-01-25,0℃,59%,104,2020-01-25 11:02:00
2020-01-25,0℃,53%,137,2020-01-25 11:54:00
2020-01-25,2℃,49%,179,2020-01-25 12:55:00
2020-01-25,4℃,44%,183,2020-01-25 14:02:00
2020-01-25,4℃,42%,132,2020-01-25 15:10:00
2020-01-25,4℃,41%,109,2020-01-25 16:09:00
2020-01-25,4℃,41%,72,2020-01-25 16:45:00
2020-01-25,2℃,46%,67,2020-01-25 18:06:00
2020-01-25,0℃,56%,67,2020-01-25 19:03:00
2020-01-25,0℃,57%,73,2020-01-25 19:53:00
2020-01-25,-1℃,63%,72,2020-01-25 21:08:00
2020-01-25,-1℃,63%,80,2020-01-25 21:52:00
2020-01-25,0℃,61%,88,2020-01-25 22:53:00
2020-01-26,0℃,58%,87,2020-01-26 00:54:00
2020-01-26,0℃,60%,77,2020-01-26 02:07:00
2020-01-26,0℃,57%,75,2020-01-26 02:52:00
2020-01-26,0℃,57%,67,2020-01-26 03:59:00
2020-01-26,0℃,58%,67,2020-01-26 05:06:00
2020-01-26,0℃,58%,67,2020-01-26 05:58:00
2020-01-26,0℃,59%,69,2020-01-26 07:07:00
2020-01-26,0℃,60%,68,2020-01-26 07:54:00
2020-01-26,-1℃,61%,69,2020-01-26 08:53:00
2020-01-26,0℃,60%,67,2020-01-26 10:00:00
2020-01-26,0℃,59%,65,2020-01-26 10:58:00
2020-01-26,1℃,56%,72,2020-01-26 12:09:00
2020-01-26,1℃,57%,70,2020-01-26 13:07:00
2020-01-26,2℃,55%,68,2020-01-26 14:01:00
2020-01-26,2℃,57%,62,2020-01-26 15:01:00
2020-01-26,2℃,56%,59,2020-01-26 15:58:00
2020-01-26,2℃,59%,60,2020-01-26 17:06:00
2020-01-26,1℃,59%,63,2020-01-26 18:11:00
2020-01-26,1℃,61%,64,2020-01-26 18:57:00
2020-01-26,1℃,61%,60,2020-01-26 19:50:00
2020-01-26,1℃,62%,63,2020-01-26 20:54:00
2020-01-26,1℃,67%,64,2020-01-26 21:59:00
2020-01-26,0℃,78%,63,2020-01-26 23:06:00
2020-01-27,-1℃,84%,67,2020-01-27 00:13:00
2020-01-27,-1℃,81%,74,2020-01-27 01:02:00
2020-01-27,-2℃,83%,73,2020-01-27 02:15:00
2020-01-27,-3℃,86%,80,2020-01-27 03:12:00
2020-01-27,-3℃,85%,83,2020-01-27 04:09:00
2020-01-27,-3℃,87%,90,2020-01-27 04:58:00
2020-01-27,-4℃,88%,90,2020-01-27 06:11:00
2020-01-27,-4℃,87%,87,2020-01-27 07:07:00
2020-01-27,-3℃,87%,94,2020-01-27 08:01:00
2020-01-27,-3℃,86%,95,2020-01-27 09:02:00
2020-01-27,-3℃,83%,99,2020-01-27 09:57:00
2020-01-27,-1℃,74%,98,2020-01-27 11:09:00
2020-01-27,0℃,70%,93,2020-01-27 11:59:00
2020-01-27,1℃,64%,97,2020-01-27 13:10:00
2020-01-27,2℃,59%,117,2020-01-27 14:13:00
2020-01-27,3℃,54%,119,2020-01-27 15:07:00
2020-01-27,2℃,50%,134,2020-01-27 16:03:00
2020-01-27,2℃,50%,138,2020-01-27 17:13:00
2020-01-27,1℃,56%,125,2020-01-27 18:15:00
2020-01-27,0℃,61%,122,2020-01-27 18:57:00
2020-01-27,0℃,62%,134,2020-01-27 19:57:00
2020-01-27,0℃,65%,123,2020-01-27 20:57:00
2020-01-27,0℃,66%,134,2020-01-27 22:03:00
2020-01-27,-1℃,71%,155,2020-01-27 23:13:00
2020-01-28,-2℃,72%,162,2020-01-28 00:10:00
2020-01-28,-2℃,75%,135,2020-01-28 01:09:00
2020-01-28,-2℃,75%,123,2020-01-28 02:00:00
2020-01-28,-2℃,75%,114,2020-01-28 03:08:00
2020-01-28,-2℃,76%,89,2020-01-28 03:57:00
2020-01-28,-2℃,75%,92,2020-01-28 05:13:00
2020-01-28,-3℃,74%,87,2020-01-28 06:03:00
2020-01-28,-2℃,69%,84,2020-01-28 07:04:00
2020-01-28,-2℃,68%,79,2020-01-28 08:15:00
2020-01-28,-3℃,70%,64,2020-01-28 09:04:00
2020-01-28,-1℃,62%,74,2020-01-28 09:58:00
2020-01-28,0℃,50%,67,2020-01-28 11:10:00
2020-01-28,2℃,40%,65,2020-01-28 12:11:00
2020-01-28,2℃,34%,68,2020-01-28 12:57:00
2020-01-28,3℃,34%,67,2020-01-28 13:53:00
2020-01-28,3℃,34%,60,2020-01-28 14:54:00
2020-01-28,3℃,32%,57,2020-01-28 16:04:00
2020-01-28,3℃,33%,63,2020-01-28 17:04:00
2020-01-28,1℃,38%,60,2020-01-28 18:14:00
2020-01-28,0℃,44%,65,2020-01-28 19:12:00
2020-01-28,-2℃,52%,69,2020-01-28 20:08:00
2020-01-28,-3℃,56%,72,2020-01-28 21:05:00
2020-01-28,-4℃,59%,74,2020-01-28 22:05:00
2020-01-28,-5℃,62%,82,2020-01-28 23:09:00
2020-01-29,-5℃,68%,84,2020-01-29 00:00:00
2020-01-29,-5℃,68%,79,2020-01-29 01:01:00
2020-01-29,-6℃,72%,102,2020-01-29 02:02:00
2020-01-29,-5℃,71%,94,2020-01-29 03:13:00
2020-01-29,-5℃,70%,87,2020-01-29 03:58:00
2020-01-29,-7℃,76%,90,2020-01-29 04:59:00
2020-01-29,-8℃,78%,92,2020-01-29 05:57:00
2020-01-29,-9℃,82%,97,2020-01-29 06:57:00
2020-01-29,-9℃,81%,97,2020-01-29 07:53:00
2020-01-29,-6℃,74%,105,2020-01-29 09:11:00
2020-01-29,-5℃,64%,98,2020-01-29 10:00:00
2020-01-29,-1℃,52%,94,2020-01-29 10:56:00
2020-01-29,1℃,42%,107,2020-01-29 12:09:00
2020-01-29,2℃,38%,119,2020-01-29 13:02:00
2020-01-29,4℃,31%,110,2020-01-29 14:01:00
2020-01-29,4℃,29%,99,2020-01-29 15:02:00
2020-01-29,5℃,24%,82,2020-01-29 16:14:00
2020-01-29,5℃,24%,72,2020-01-29 17:04:00
2020-01-29,3℃,27%,67,2020-01-29 17:54:00
2020-01-29,-1℃,41%,59,2020-01-29 19:19:00
2020-01-29,-2℃,45%,59,2020-01-29 20:03:00
2020-01-29,-2℃,47%,64,2020-01-29 20:47:00
2020-01-29,-3℃,54%,75,2020-01-29 22:09:00
2020-01-29,-4℃,58%,89,2020-01-29 23:01:00
2020-01-30,-6℃,65%,82,2020-01-30 01:12:00
2020-01-30,-7℃,67%,82,2020-01-30 02:11:00
2020-01-30,-7℃,68%,78,2020-01-30 03:05:00
2020-01-30,-8℃,69%,80,2020-01-30 04:08:00
2020-01-30,-8℃,71%,74,2020-01-30 05:02:00
2020-01-30,-8℃,68%,74,2020-01-30 06:02:00
2020-01-30,-9℃,73%,79,2020-01-30 06:55:00
2020-01-30,-8℃,63%,89,2020-01-30 07:54:00
2020-01-30,-7℃,64%,87,2020-01-30 08:57:00
2020-01-30,-4℃,49%,84,2020-01-30 10:02:00
2020-01-30,-1℃,39%,79,2020-01-30 11:01:00
2020-01-30,1℃,35%,69,2020-01-30 12:12:00
2020-01-30,3℃,28%,68,2020-01-30 13:04:00
2020-01-30,5℃,26%,72,2020-01-30 13:59:00
2020-01-30,6℃,20%,78,2020-01-30 15:14:00
2020-01-30,6℃,21%,69,2020-01-30 16:07:00
2020-01-30,6℃,21%,69,2020-01-30 16:55:00
2020-01-30,4℃,25%,68,2020-01-30 18:05:00
2020-01-30,0℃,33%,69,2020-01-30 18:53:00
2020-01-30,-2℃,42%,74,2020-01-30 20:07:00
2020-01-30,-3℃,48%,78,2020-01-30 21:15:00
2020-01-30,-3℃,46%,75,2020-01-30 22:12:00
2020-01-30,-4℃,50%,79,2020-01-30 23:05:00
2020-01-31,-5℃,53%,82,2020-01-31 00:04:00
2020-01-31,-6℃,57%,77,2020-01-31 00:54:00
2020-01-31,-6℃,62%,90,2020-01-31 02:00:00
2020-01-31,-6℃,59%,85,2020-01-31 03:07:00
2020-01-31,-7℃,62%,78,2020-01-31 04:05:00
2020-01-31,-6℃,55%,82,2020-01-31 05:09:00
2020-01-31,-6℃,51%,74,2020-01-31 06:11:00
2020-01-31,-8℃,60%,70,2020-01-31 07:13:00
2020-01-31,-9℃,64%,65,2020-01-31 08:09:00
2020-01-31,-7℃,58%,65,2020-01-31 09:01:00
2020-01-31,-1℃,42%,67,2020-01-31 10:02:00
2020-01-31,0℃,30%,67,2020-01-31 11:08:00
2020-01-31,2℃,28%,67,2020-01-31 11:59:00
2020-01-31,3℃,23%,73,2020-01-31 13:08:00
2020-01-31,5℃,21%,60,2020-01-31 14:04:00
2020-01-31,5℃,19%,55,2020-01-31 15:04:00
2020-01-31,5℃,18%,57,2020-01-31 15:57:00
2020-01-31,5℃,17%,53,2020-01-31 16:58:00
2020-01-31,4℃,20%,52,2020-01-31 17:59:00
2020-01-31,2℃,22%,51,2020-01-31 19:11:00
2020-01-31,2℃,22%,53,2020-01-31 20:07:00
2020-01-31,1℃,23%,58,2020-01-31 21:02:00
2020-01-31,1℃,24%,57,2020-01-31 21:55:00
2020-01-31,0℃,29%,67,2020-01-31 23:08:00
2020-02-01,-1℃,34%,67,2020-02-01 01:01:00
2020-02-01,-2℃,34%,69,2020-02-01 02:06:00
2020-02-01,-2℃,36%,63,2020-02-01 03:03:00
2020-02-01,-2℃,37%,53,2020-02-01 04:02:00
2020-02-01,-2℃,40%,57,2020-02-01 05:14:00
2020-02-01,-3℃,43%,45,2020-02-01 06:08:00
2020-02-01,-3℃,45%,48,2020-02-01 07:07:00
2020-02-01,-3℃,43%,56,2020-02-01 08:04:00
2020-02-01,-2℃,44%,50,2020-02-01 09:01:00
2020-02-01,-1℃,40%,55,2020-02-01 09:52:00
2020-02-01,0℃,37%,52,2020-02-01 11:07:00
2020-02-01,0℃,33%,54,2020-02-01 12:05:00
2020-02-01,2℃,29%,54,2020-02-01 13:03:00
2020-02-01,4℃,25%,56,2020-02-01 14:05:00
2020-02-01,4℃,25%,48,2020-02-01 15:01:00
2020-02-01,3℃,26%,36,2020-02-01 16:05:00
2020-02-01,4℃,26%,38,2020-02-01 17:02:00
2020-02-01,3℃,26%,38,2020-02-01 18:07:00
2020-02-01,0℃,34%,36,2020-02-01 19:13:00
2020-02-01,-1℃,39%,38,2020-02-01 20:01:00
2020-02-01,-2℃,47%,42,2020-02-01 21:08:00
2020-02-01,-2℃,45%,55,2020-02-01 21:57:00
2020-02-01,-2℃,46%,70,2020-02-01 23:03:00
2020-02-02,-3℃,47%,73,2020-02-02 00:03:00
2020-02-02,-4℃,53%,70,2020-02-02 00:53:00
2020-02-02,-6℃,61%,77,2020-02-02 02:08:00
2020-02-02,-5℃,56%,72,2020-02-02 03:06:00
2020-02-02,-6℃,58%,66,2020-02-02 04:01:00
2020-02-02,-7℃,60%,55,2020-02-02 05:08:00
2020-02-02,-7℃,57%,51,2020-02-02 05:59:00
2020-02-02,-6℃,50%,57,2020-02-02 06:58:00
2020-02-02,-6℃,47%,53,2020-02-02 08:00:00
2020-02-02,-3℃,39%,51,2020-02-02 09:08:00
2020-02-02,-2℃,33%,46,2020-02-02 09:55:00
2020-02-02,-1℃,28%,45,2020-02-02 10:53:00
2020-02-02,0℃,24%,43,2020-02-02 12:01:00
2020-02-02,0℃,22%,38,2020-02-02 12:56:00
2020-02-02,2℃,20%,39,2020-02-02 14:00:00
2020-02-02,2℃,18%,42,2020-02-02 15:14:00
2020-02-02,3℃,17%,46,2020-02-02 16:13:00
2020-02-02,3℃,17%,45,2020-02-02 17:02:00
2020-02-02,1℃,20%,45,2020-02-02 18:05:00
2020-02-02,0℃,22%,43,2020-02-02 19:06:00
2020-02-02,-1℃,25%,46,2020-02-02 19:59:00
2020-02-02,-4℃,31%,55,2020-02-02 21:09:00
2020-02-02,-3℃,30%,59,2020-02-02 21:52:00
2020-02-02,-4℃,32%,60,2020-02-02 23:11:00
2020-02-03,-5℃,31%,57,2020-02-03 00:10:00
2020-02-03,-6℃,32%,61,2020-02-03 01:09:00
2020-02-03,-7℃,35%,64,2020-02-03 02:15:00
2020-02-03,-8℃,37%,61,2020-02-03 03:07:00
2020-02-03,-9℃,42%,56,2020-02-03 03:53:00
2020-02-03,-9℃,41%,56,2020-02-03 05:02:00
2020-02-03,-8℃,39%,56,2020-02-03 06:06:00
2020-02-03,-9℃,42%,59,2020-02-03 06:58:00
2020-02-03,-10℃,49%,62,2020-02-03 07:54:00
2020-02-03,-8℃,47%,59,2020-02-03 08:56:00
2020-02-03,-6℃,40%,59,2020-02-03 09:59:00
2020-02-03,-3℃,28%,57,2020-02-03 11:02:00
2020-02-03,0℃,22%,56,2020-02-03 12:11:00
2020-02-03,0℃,20%,65,2020-02-03 12:55:00
2020-02-03,2℃,18%,62,2020-02-03 14:01:00
2020-02-03,3℃,18%,53,2020-02-03 15:04:00
2020-02-03,3℃,18%,46,2020-02-03 16:04:00
2020-02-03,3℃,18%,40,2020-02-03 16:53:00
2020-02-03,2℃,21%,44,2020-02-03 18:08:00
2020-02-03,0℃,25%,44,2020-02-03 19:01:00
2020-02-03,0℃,27%,51,2020-02-03 20:03:00
2020-02-03,-3℃,36%,50,2020-02-03 21:10:00
2020-02-03,-4℃,39%,53,2020-02-03 22:09:00
2020-02-03,-5℃,41%,59,2020-02-03 23:01:00
2020-02-04,-6℃,43%,57,2020-02-04 00:03:00
2020-02-04,-6℃,44%,62,2020-02-04 01:06:00
2020-02-04,-7℃,47%,60,2020-02-04 02:10:00
2020-02-04,-7℃,47%,69,2020-02-04 02:57:00
2020-02-04,-8℃,51%,68,2020-02-04 04:12:00
2020-02-04,-9℃,57%,68,2020-02-04 05:14:00
2020-02-04,-9℃,55%,65,2020-02-04 05:58:00
2020-02-04,-9℃,57%,65,2020-02-04 07:00:00
2020-02-04,-11℃,62%,74,2020-02-04 07:56:00
2020-02-04,-5℃,44%,75,2020-02-04 09:14:00
2020-02-04,-3℃,36%,70,2020-02-04 10:02:00
2020-02-04,0℃,28%,74,2020-02-04 11:13:00
2020-02-04,1℃,28%,77,2020-02-04 12:03:00
2020-02-04,1℃,26%,93,2020-02-04 12:58:00
2020-02-04,3℃,21%,109,2020-02-04 14:13:00
2020-02-04,4℃,20%,95,2020-02-04 15:08:00
2020-02-04,4℃,20%,88,2020-02-04 16:07:00
2020-02-04,4℃,20%,73,2020-02-04 16:59:00
2020-02-04,4℃,21%,70,2020-02-04 18:01:00
2020-02-04,1℃,25%,70,2020-02-04 19:04:00
2020-02-04,-1℃,32%,82,2020-02-04 20:06:00
2020-02-04,-2℃,36%,78,2020-02-04 21:01:00
2020-02-04,-3℃,39%,78,2020-02-04 22:13:00
2020-02-04,-2℃,35%,75,2020-02-04 23:03:00
2020-02-05,-4℃,39%,75,2020-02-05 00:56:00
2020-02-05,-5℃,43%,75,2020-02-05 02:04:00
2020-02-05,-4℃,40%,80,2020-02-05 02:58:00
2020-02-05,-5℃,42%,85,2020-02-05 04:01:00
2020-02-05,-5℃,44%,85,2020-02-05 05:12:00
2020-02-05,-6℃,45%,84,2020-02-05 06:04:00
2020-02-05,-7℃,48%,89,2020-02-05 07:01:00
2020-02-05,-8℃,55%,89,2020-02-05 08:10:00
2020-02-05,-6℃,50%,70,2020-02-05 09:08:00
2020-02-05,-5℃,45%,65,2020-02-05 09:53:00
2020-02-05,-2℃,41%,58,2020-02-05 11:06:00
2020-02-05,1℃,31%,60,2020-02-05 11:59:00
2020-02-05,3℃,24%,70,2020-02-05 13:06:00
2020-02-05,5℃,19%,75,2020-02-05 14:10:00
2020-02-05,6℃,17%,63,2020-02-05 14:52:00
2020-02-05,6℃,17%,62,2020-02-05 15:52:00
2020-02-05,6℃,15%,57,2020-02-05 17:07:00
2020-02-05,4℃,17%,52,2020-02-05 18:05:00
2020-02-05,1℃,24%,50,2020-02-05 19:08:00
2020-02-05,-1℃,32%,51,2020-02-05 20:11:00
2020-02-05,-2℃,36%,49,2020-02-05 21:03:00
2020-02-05,-1℃,36%,50,2020-02-05 21:59:00
2020-02-05,-3℃,41%,53,2020-02-05 23:03:00
2020-02-06,-4℃,45%,59,2020-02-06 00:01:00
2020-02-06,-5℃,50%,64,2020-02-06 01:10:00
2020-02-06,-5℃,50%,73,2020-02-06 01:54:00
2020-02-06,-4℃,43%,70,2020-02-06 03:10:00
2020-02-06,-5℃,46%,69,2020-02-06 04:04:00
2020-02-06,-6℃,52%,74,2020-02-06 05:02:00
2020-02-06,-8℃,58%,77,2020-02-06 06:08:00
2020-02-06,-9℃,56%,72,2020-02-06 06:58:00
2020-02-06,-10℃,58%,62,2020-02-06 08:08:00
2020-02-06,-6℃,52%,64,2020-02-06 09:01:00
2020-02-06,-3℃,42%,75,2020-02-06 09:54:00
2020-02-06,0℃,28%,82,2020-02-06 11:24:00
2020-02-06,1℃,26%,77,2020-02-06 11:52:00
2020-02-06,3℃,22%,90,2020-02-06 13:09:00
2020-02-06,4℃,20%,95,2020-02-06 14:04:00
2020-02-06,6℃,18%,90,2020-02-06 14:56:00
2020-02-06,6℃,17%,80,2020-02-06 16:06:00
2020-02-06,6℃,18%,74,2020-02-06 16:57:00
2020-02-06,5℃,18%,70,2020-02-06 17:57:00
2020-02-06,2℃,21%,69,2020-02-06 18:53:00
2020-02-06,1℃,25%,75,2020-02-06 20:05:00
2020-02-06,0℃,28%,74,2020-02-06 20:54:00
2020-02-06,0℃,29%,90,2020-02-06 22:15:00
2020-02-06,-1℃,46%,94,2020-02-06 23:09:00
2020-02-07,-1℃,58%,90,2020-02-07 00:08:00
2020-02-07,-3℃,64%,103,2020-02-07 00:52:00
2020-02-07,-4℃,75%,90,2020-02-07 02:00:00
2020-02-07,-5℃,82%,88,2020-02-07 03:09:00
2020-02-07,-6℃,84%,88,2020-02-07 04:11:00
2020-02-07,-6℃,84%,89,2020-02-07 04:57:00
2020-02-07,-6℃,64%,93,2020-02-07 06:05:00
2020-02-07,-6℃,53%,92,2020-02-07 07:02:00
2020-02-07,-7℃,57%,80,2020-02-07 07:58:00
2020-02-07,-5℃,55%,82,2020-02-07 09:02:00
2020-02-07,-2℃,52%,83,2020-02-07 10:07:00
2020-02-07,0℃,52%,85,2020-02-07 10:52:00
2020-02-07,2℃,46%,88,2020-02-07 12:14:00
2020-02-07,3℃,40%,90,2020-02-07 12:54:00
2020-02-07,5℃,33%,85,2020-02-07 14:02:00
2020-02-07,7℃,29%,82,2020-02-07 15:02:00
2020-02-07,7℃,21%,82,2020-02-07 16:03:00
2020-02-07,7℃,20%,82,2020-02-07 17:02:00
2020-02-07,5℃,24%,83,2020-02-07 18:05:00
2020-02-07,1℃,33%,82,2020-02-07 19:14:00
2020-02-07,0℃,38%,82,2020-02-07 19:55:00
2020-02-07,-1℃,43%,84,2020-02-07 20:59:00
2020-02-07,-2℃,48%,88,2020-02-07 22:00:00
2020-02-07,-4℃,49%,83,2020-02-07 23:08:00
2020-02-08,-4℃,51%,102,2020-02-08 00:02:00
2020-02-08,-5℃,55%,93,2020-02-08 00:57:00
2020-02-08,-5℃,57%,90,2020-02-08 02:15:00
2020-02-08,-6℃,60%,97,2020-02-08 03:06:00
2020-02-08,-6℃,54%,89,2020-02-08 04:00:00
2020-02-08,-6℃,52%,89,2020-02-08 05:07:00
2020-02-08,-6℃,58%,95,2020-02-08 05:57:00
2020-02-08,-7℃,59%,92,2020-02-08 07:02:00
2020-02-08,-8℃,62%,93,2020-02-08 07:55:00
2020-02-08,-5℃,49%,80,2020-02-08 09:01:00
2020-02-08,0℃,29%,84,2020-02-08 10:08:00
2020-02-08,2℃,23%,80,2020-02-08 10:58:00
2020-02-08,4℃,21%,64,2020-02-08 12:00:00
2020-02-08,5℃,18%,58,2020-02-08 12:59:00
2020-02-08,7℃,15%,48,2020-02-08 13:55:00
2020-02-08,8℃,14%,42,2020-02-08 14:53:00
2020-02-08,8℃,13%,43,2020-02-08 16:04:00
2020-02-08,8℃,11%,41,2020-02-08 17:10:00
2020-02-08,7℃,14%,38,2020-02-08 18:00:00
2020-02-08,3℃,20%,40,2020-02-08 19:02:00
2020-02-08,0℃,27%,39,2020-02-08 20:11:00
2020-02-08,-1℃,29%,44,2020-02-08 20:56:00
2020-02-08,-3℃,36%,57,2020-02-08 22:09:00
2020-02-08,-3℃,40%,60,2020-02-08 23:09:00
2020-02-09,-5℃,43%,64,2020-02-09 01:06:00
2020-02-09,-6℃,49%,65,2020-02-09 02:15:00
2020-02-09,-7℃,48%,72,2020-02-09 02:54:00
2020-02-09,-6℃,48%,60,2020-02-09 03:57:00
2020-02-09,-7℃,49%,59,2020-02-09 04:59:00
2020-02-09,-7℃,49%,49,2020-02-09 06:06:00
2020-02-09,-8℃,51%,40,2020-02-09 07:04:00
2020-02-09,-7℃,50%,40,2020-02-09 08:08:00
2020-02-09,-4℃,38%,39,2020-02-09 08:55:00
2020-02-09,0℃,28%,43,2020-02-09 09:59:00
2020-02-09,1℃,25%,43,2020-02-09 10:54:00
2020-02-09,5℃,18%,41,2020-02-09 11:56:00
2020-02-09,7℃,15%,39,2020-02-09 12:53:00
2020-02-09,10℃,9%,39,2020-02-09 14:02:00
2020-02-09,11℃,7%,40,2020-02-09 14:54:00
2020-02-09,11℃,10%,33,2020-02-09 16:04:00
2020-02-09,11℃,8%,34,2020-02-09 17:04:00
