日期,温度,湿度,aqi,更新日期
2020-01-05,-1℃,48%,82,2020-01-05 03:02:00
2020-01-05,0℃,43%,93,2020-01-05 04:07:00
2020-01-05,0℃,43%,107,2020-01-05 05:03:00
2020-01-05,0℃,44%,122,2020-01-05 05:55:00
2020-01-05,0℃,83%,132,2020-01-05 07:05:00
2020-01-05,-1℃,92%,144,2020-01-05 07:56:00
2020-01-05,-1℃,95%,153,2020-01-05 09:08:00
2020-01-05,-1℃,95%,158,2020-01-05 09:57:00
2020-01-05,0℃,96%,158,2020-01-05 11:04:00
2020-01-05,0℃,95%,148,2020-01-05 11:49:00
2020-01-05,0℃,94%,140,2020-01-05 13:03:00
2020-01-05,0℃,93%,137,2020-01-05 14:05:00
2020-01-05,0℃,92%,139,2020-01-05 15:09:00
2020-01-05,0℃,90%,142,2020-01-05 15:49:00
2020-01-05,0℃,91%,148,2020-01-05 16:57:00
2020-01-05,0℃,92%,148,2020-01-05 18:03:00
2020-01-05,-1℃,93%,149,2020-01-05 19:06:00
2020-01-05,-1℃,91%,155,2020-01-05 20:00:00
2020-01-05,-1℃,92%,158,2020-01-05 21:02:00
2020-01-05,-1℃,91%,159,2020-01-05 22:05:00
2020-01-05,-1℃,91%,169,2020-01-05 23:03:00
2020-01-06,-1℃,87%,168,2020-01-06 01:00:00
2020-01-06,-1℃,90%,170,2020-01-06 02:07:00
2020-01-06,-1℃,91%,170,2020-01-06 03:07:00
2020-01-06,-2℃,90%,170,2020-01-06 04:02:00
2020-01-06,-4℃,91%,172,2020-01-06 04:56:00
2020-01-06,-4℃,93%,178,2020-01-06 06:00:00
2020-01-06,-5℃,93%,175,2020-01-06 07:03:00
2020-01-06,-6℃,94%,175,2020-01-06 07:58:00
2020-01-06,-5℃,95%,178,2020-01-06 09:07:00
2020-01-06,-3℃,96%,189,2020-01-06 09:59:00
2020-01-06,-2℃,86%,199,2020-01-06 11:10:00
2020-01-06,0℃,80%,190,2020-01-06 11:57:00
2020-01-06,0℃,77%,189,2020-01-06 12:55:00
2020-01-06,1℃,74%,189,2020-01-06 14:09:00
2020-01-06,1℃,72%,202,2020-01-06 15:04:00
2020-01-06,1℃,74%,211,2020-01-06 15:45:00
2020-01-06,0℃,81%,216,2020-01-06 16:42:00
2020-01-06,-1℃,88%,218,2020-01-06 18:10:00
2020-01-06,-1℃,88%,220,2020-01-06 19:05:00
2020-01-06,-1℃,89%,242,2020-01-06 19:54:00
2020-01-06,-1℃,90%,241,2020-01-06 21:04:00
2020-01-06,-2℃,92%,225,2020-01-06 22:07:00
2020-01-06,-1℃,92%,229,2020-01-06 23:06:00
2020-01-07,0℃,86%,222,2020-01-07 00:01:00
2020-01-07,0℃,79%,207,2020-01-07 01:10:00
2020-01-07,0℃,72%,182,2020-01-07 02:03:00
2020-01-07,0℃,61%,153,2020-01-07 02:56:00
2020-01-07,0℃,56%,135,2020-01-07 04:08:00
2020-01-07,0℃,57%,114,2020-01-07 05:03:00
2020-01-07,0℃,56%,95,2020-01-07 06:00:00
2020-01-07,-2℃,84%,88,2020-01-07 07:06:00
2020-01-07,-2℃,89%,84,2020-01-07 07:50:00
2020-01-07,-2℃,91%,79,2020-01-07 09:04:00
2020-01-07,-2℃,92%,77,2020-01-07 10:09:00
2020-01-07,-1℃,83%,74,2020-01-07 11:08:00
2020-01-07,0℃,73%,82,2020-01-07 11:50:00
2020-01-07,0℃,57%,87,2020-01-07 12:51:00
2020-01-07,1℃,51%,80,2020-01-07 14:01:00
2020-01-07,0℃,76%,72,2020-01-07 14:55:00
2020-01-07,0℃,75%,65,2020-01-07 15:51:00
2020-01-07,-1℃,81%,67,2020-01-07 17:02:00
2020-01-07,-1℃,87%,77,2020-01-07 18:02:00
2020-01-07,-4℃,87%,89,2020-01-07 19:01:00
2020-01-07,-5℃,91%,103,2020-01-07 20:08:00
2020-01-07,-7℃,93%,110,2020-01-07 21:09:00
2020-01-07,-7℃,94%,113,2020-01-07 22:07:00
2020-01-07,-6℃,95%,110,2020-01-07 22:57:00
2020-01-08,-4℃,96%,117,2020-01-08 00:00:00
2020-01-08,-3℃,96%,120,2020-01-08 01:10:00
2020-01-08,-3℃,96%,119,2020-01-08 01:57:00
2020-01-08,-3℃,95%,112,2020-01-08 03:04:00
2020-01-08,-3℃,95%,112,2020-01-08 04:02:00
2020-01-08,-3℃,94%,114,2020-01-08 05:04:00
2020-01-08,-3℃,84%,118,2020-01-08 05:58:00
2020-01-08,-3℃,79%,102,2020-01-08 06:32:00
2020-01-08,-4℃,74%,89,2020-01-08 07:59:00
2020-01-08,-4℃,73%,89,2020-01-08 09:01:00
2020-01-08,-4℃,71%,97,2020-01-08 09:59:00
2020-01-08,-3℃,69%,105,2020-01-08 10:57:00
2020-01-08,-2℃,71%,118,2020-01-08 11:52:00
2020-01-08,-2℃,77%,127,2020-01-08 13:00:00
2020-01-08,-2℃,79%,135,2020-01-08 13:58:00
2020-01-08,-2℃,78%,150,2020-01-08 14:53:00
2020-01-08,-2℃,78%,160,2020-01-08 15:54:00
2020-01-08,-2℃,79%,172,2020-01-08 16:40:00
2020-01-08,-2℃,81%,180,2020-01-08 18:03:00
2020-01-08,-2℃,83%,188,2020-01-08 18:58:00
2020-01-08,-3℃,84%,190,2020-01-08 20:06:00
2020-01-08,-2℃,83%,190,2020-01-08 20:48:00
2020-01-08,-3℃,84%,188,2020-01-08 22:03:00
2020-01-08,-3℃,84%,185,2020-01-08 23:04:00
2020-01-09,-3℃,84%,188,2020-01-09 01:09:00
2020-01-09,-3℃,84%,198,2020-01-09 01:57:00
2020-01-09,-3℃,84%,192,2020-01-09 03:07:00
2020-01-09,-3℃,85%,189,2020-01-09 04:05:00
2020-01-09,-3℃,85%,176,2020-01-09 05:01:00
2020-01-09,-4℃,85%,175,2020-01-09 06:02:00
2020-01-09,-4℃,85%,168,2020-01-09 07:01:00
2020-01-09,-4℃,85%,178,2020-01-09 07:58:00
2020-01-09,-4℃,85%,178,2020-01-09 08:59:00
2020-01-09,-3℃,85%,178,2020-01-09 09:56:00
2020-01-09,-3℃,83%,183,2020-01-09 10:56:00
2020-01-09,-3℃,82%,189,2020-01-09 11:59:00
2020-01-09,-2℃,81%,206,2020-01-09 12:58:00
2020-01-09,-3℃,82%,224,2020-01-09 13:53:00
2020-01-09,-3℃,82%,248,2020-01-09 15:00:00
2020-01-09,-2℃,80%,271,2020-01-09 16:03:00
2020-01-09,-3℃,80%,281,2020-01-09 16:52:00
2020-01-09,-3℃,83%,281,2020-01-09 18:05:00
2020-01-09,-3℃,84%,288,2020-01-09 19:05:00
2020-01-09,-3℃,85%,293,2020-01-09 20:02:00
2020-01-09,-3℃,86%,288,2020-01-09 20:52:00
2020-01-09,-3℃,86%,279,2020-01-09 22:04:00
2020-01-09,-3℃,87%,275,2020-01-09 22:39:00
2020-01-10,-3℃,87%,274,2020-01-10 00:57:00
2020-01-10,-3℃,87%,274,2020-01-10 01:55:00
2020-01-10,-3℃,87%,270,2020-01-10 02:41:00
2020-01-10,-3℃,89%,268,2020-01-10 04:07:00
2020-01-10,-3℃,89%,267,2020-01-10 05:09:00
2020-01-10,-3℃,89%,265,2020-01-10 05:54:00
2020-01-10,-5℃,89%,261,2020-01-10 06:58:00
2020-01-10,-4℃,88%,256,2020-01-10 08:04:00
2020-01-10,-4℃,79%,253,2020-01-10 09:00:00
2020-01-10,-2℃,72%,256,2020-01-10 10:05:00
2020-01-10,-1℃,60%,253,2020-01-10 11:05:00
2020-01-10,0℃,56%,235,2020-01-10 11:56:00
2020-01-10,0℃,48%,198,2020-01-10 12:59:00
2020-01-10,1℃,45%,138,2020-01-10 13:47:00
2020-01-10,0℃,61%,125,2020-01-10 14:57:00
2020-01-10,0℃,63%,132,2020-01-10 15:52:00
2020-01-10,0℃,67%,132,2020-01-10 16:55:00
2020-01-10,-2℃,79%,144,2020-01-10 18:05:00
2020-01-10,-3℃,85%,147,2020-01-10 18:57:00
2020-01-10,-5℃,86%,159,2020-01-10 19:52:00
2020-01-10,-7℃,89%,149,2020-01-10 21:05:00
2020-01-10,-8℃,91%,119,2020-01-10 21:59:00
2020-01-10,-8℃,93%,108,2020-01-10 22:58:00
2020-01-11,-10℃,92%,118,2020-01-11 00:56:00
2020-01-11,-10℃,92%,135,2020-01-11 02:02:00
2020-01-11,-10℃,93%,147,2020-01-11 02:58:00
2020-01-11,-9℃,93%,152,2020-01-11 04:04:00
2020-01-11,-9℃,93%,158,2020-01-11 04:48:00
2020-01-11,-9℃,93%,185,2020-01-11 05:28:00
2020-01-11,-7℃,93%,173,2020-01-11 06:55:00
2020-01-11,-7℃,92%,159,2020-01-11 08:01:00
2020-01-11,-7℃,92%,165,2020-01-11 09:03:00
2020-01-11,-5℃,92%,160,2020-01-11 10:00:00
2020-01-11,-4℃,77%,159,2020-01-11 11:07:00
2020-01-11,-3℃,66%,158,2020-01-11 12:07:00
2020-01-11,-2℃,61%,147,2020-01-11 12:59:00
2020-01-11,-2℃,61%,153,2020-01-11 13:50:00
2020-01-11,-2℃,76%,190,2020-01-11 14:59:00
2020-01-11,-2℃,76%,229,2020-01-11 15:55:00
2020-01-11,-2℃,79%,285,2020-01-11 16:44:00
2020-01-11,-3℃,83%,315,2020-01-11 17:57:00
2020-01-11,-4℃,86%,346,2020-01-11 19:00:00
2020-01-11,-6℃,89%,361,2020-01-11 20:05:00
2020-01-11,-7℃,91%,372,2020-01-11 20:42:00
2020-01-11,-5℃,94%,373,2020-01-11 22:04:00
2020-01-11,-4℃,94%,371,2020-01-11 22:55:00
2020-01-12,-5℃,92%,354,2020-01-12 01:00:00
2020-01-12,-6℃,91%,339,2020-01-12 02:00:00
2020-01-12,-8℃,91%,324,2020-01-12 03:00:00
2020-01-12,-9℃,93%,285,2020-01-12 04:00:00
2020-01-12,-10℃,91%,253,2020-01-12 05:00:00
2020-01-12,-8℃,94%,229,2020-01-12 06:09:00
2020-01-12,-7℃,95%,227,2020-01-12 07:02:00
2020-01-12,-7℃,96%,227,2020-01-12 07:47:00
2020-01-12,-7℃,96%,228,2020-01-12 09:00:00
2020-01-12,-7℃,95%,237,2020-01-12 10:00:00
2020-01-12,-6℃,94%,255,2020-01-12 10:58:00
2020-01-12,-5℃,91%,262,2020-01-12 11:57:00
2020-01-12,-5℃,86%,276,2020-01-12 13:04:00
2020-01-12,-4℃,82%,295,2020-01-12 13:51:00
2020-01-12,-2℃,74%,302,2020-01-12 14:55:00
2020-01-12,-2℃,71%,328,2020-01-12 16:00:00
2020-01-12,-3℃,75%,344,2020-01-12 16:57:00
2020-01-12,-5℃,83%,386,2020-01-12 18:03:00
2020-01-12,-8℃,86%,386,2020-01-12 19:07:00
2020-01-12,-8℃,91%,406,2020-01-12 20:00:00
2020-01-12,-10℃,90%,372,2020-01-12 21:05:00
2020-01-12,-9℃,93%,328,2020-01-12 22:04:00
2020-01-12,-11℃,90%,300,2020-01-12 23:00:00
2020-01-13,-11℃,91%,288,2020-01-13 00:01:00
2020-01-13,-11℃,93%,313,2020-01-13 00:51:00
2020-01-13,-10℃,93%,318,2020-01-13 02:00:00
2020-01-13,-10℃,93%,304,2020-01-13 02:52:00
2020-01-13,-9℃,93%,270,2020-01-13 04:06:00
2020-01-13,-9℃,93%,257,2020-01-13 04:54:00
2020-01-13,-11℃,90%,244,2020-01-13 06:04:00
2020-01-13,-12℃,89%,249,2020-01-13 06:58:00
2020-01-13,-13℃,89%,228,2020-01-13 08:02:00
2020-01-13,-11℃,92%,188,2020-01-13 08:41:00
2020-01-13,-7℃,92%,145,2020-01-13 09:50:00
2020-01-13,-4℃,74%,175,2020-01-13 10:53:00
2020-01-13,-4℃,71%,206,2020-01-13 12:00:00
2020-01-13,-2℃,55%,221,2020-01-13 12:59:00
2020-01-13,-1℃,46%,201,2020-01-13 13:29:00
2020-01-13,-1℃,44%,134,2020-01-13 14:51:00
2020-01-13,-1℃,47%,115,2020-01-13 15:55:00
2020-01-13,-2℃,52%,120,2020-01-13 16:50:00
2020-01-13,-4℃,50%,117,2020-01-13 18:08:00
2020-01-13,-5℃,52%,103,2020-01-13 18:52:00
2020-01-13,-5℃,47%,78,2020-01-13 19:52:00
2020-01-13,-6℃,51%,68,2020-01-13 20:41:00
2020-01-13,-7℃,55%,62,2020-01-13 21:56:00
2020-01-13,-6℃,52%,62,2020-01-13 22:58:00
2020-01-14,-7℃,52%,65,2020-01-14 00:05:00
2020-01-14,-7℃,53%,68,2020-01-14 00:53:00
2020-01-14,-12℃,68%,68,2020-01-14 01:59:00
2020-01-14,-14℃,78%,70,2020-01-14 03:03:00
2020-01-14,-16℃,82%,69,2020-01-14 04:04:00
2020-01-14,-17℃,83%,67,2020-01-14 05:09:00
2020-01-14,-16℃,86%,73,2020-01-14 05:45:00
2020-01-14,-18℃,85%,69,2020-01-14 07:02:00
2020-01-14,-18℃,85%,85,2020-01-14 07:58:00
2020-01-14,-14℃,91%,83,2020-01-14 09:04:00
2020-01-14,-8℃,78%,85,2020-01-14 10:05:00
2020-01-14,-7℃,58%,83,2020-01-14 10:57:00
2020-01-14,-5℃,50%,75,2020-01-14 12:02:00
2020-01-14,-4℃,46%,79,2020-01-14 12:55:00
2020-01-14,-3℃,44%,90,2020-01-14 13:58:00
2020-01-14,-2℃,40%,100,2020-01-14 15:02:00
2020-01-14,-2℃,39%,94,2020-01-14 15:54:00
2020-01-14,-2℃,38%,82,2020-01-14 16:54:00
2020-01-14,-4℃,47%,93,2020-01-14 17:58:00
2020-01-14,-6℃,54%,95,2020-01-14 18:54:00
2020-01-14,-10℃,71%,99,2020-01-14 20:08:00
2020-01-14,-11℃,76%,107,2020-01-14 20:56:00
2020-01-14,-13℃,80%,100,2020-01-14 22:10:00
2020-01-14,-12℃,83%,98,2020-01-14 22:43:00
2020-01-15,-13℃,85%,80,2020-01-15 00:00:00
2020-01-15,-14℃,85%,75,2020-01-15 00:57:00
2020-01-15,-14℃,84%,68,2020-01-15 02:01:00
2020-01-15,-14℃,83%,62,2020-01-15 02:56:00
2020-01-15,-14℃,84%,62,2020-01-15 04:09:00
2020-01-15,-14℃,85%,63,2020-01-15 05:06:00
2020-01-15,-11℃,75%,68,2020-01-15 05:56:00
2020-01-15,-10℃,65%,64,2020-01-15 06:53:00
2020-01-15,-8℃,60%,68,2020-01-15 08:05:00
2020-01-15,-8℃,62%,69,2020-01-15 09:04:00
2020-01-15,-6℃,54%,82,2020-01-15 09:58:00
2020-01-15,-5℃,46%,93,2020-01-15 10:31:00
2020-01-15,-4℃,50%,84,2020-01-15 12:00:00
2020-01-15,-4℃,52%,78,2020-01-15 13:00:00
2020-01-15,-3℃,47%,87,2020-01-15 14:00:00
2020-01-15,-3℃,48%,90,2020-01-15 15:00:00
2020-01-15,-2℃,48%,133,2020-01-15 16:00:00
2020-01-15,-3℃,53%,155,2020-01-15 17:00:00
2020-01-15,-3℃,57%,122,2020-01-15 18:00:00
2020-01-15,-4℃,62%,244,2020-01-15 19:10:00
2020-01-15,-5℃,67%,272,2020-01-15 20:00:00
2020-01-15,-5℃,74%,285,2020-01-15 21:03:00
2020-01-15,-6℃,72%,298,2020-01-15 22:00:00
2020-01-15,-8℃,79%,307,2020-01-15 23:00:00
2020-01-16,-9℃,85%,302,2020-01-16 00:00:00
2020-01-16,-9℃,86%,290,2020-01-16 00:52:00
2020-01-16,-11℃,88%,262,2020-01-16 02:00:00
2020-01-16,-11℃,90%,225,2020-01-16 03:00:00
2020-01-16,-9℃,91%,202,2020-01-16 04:00:00
2020-01-16,-8℃,90%,203,2020-01-16 04:49:00
2020-01-16,-8℃,89%,183,2020-01-16 05:58:00
2020-01-16,-8℃,88%,188,2020-01-16 07:00:00
2020-01-16,-7℃,87%,192,2020-01-16 08:00:00
2020-01-16,-6℃,86%,183,2020-01-16 09:00:00
2020-01-16,-4℃,70%,183,2020-01-16 10:00:00
2020-01-16,-3℃,59%,166,2020-01-16 11:00:00
2020-01-16,-1℃,55%,145,2020-01-16 12:00:00
2020-01-16,0℃,51%,140,2020-01-16 13:00:00
2020-01-16,0℃,47%,143,2020-01-16 14:00:00
2020-01-16,0℃,49%,147,2020-01-16 15:00:00
2020-01-16,0℃,48%,156,2020-01-16 16:00:00
2020-01-16,0℃,48%,175,2020-01-16 17:00:00
2020-01-16,-1℃,51%,189,2020-01-16 18:00:00
2020-01-16,-2℃,53%,206,2020-01-16 19:00:00
2020-01-16,-3℃,60%,204,2020-01-16 20:00:00
2020-01-16,-5℃,68%,210,2020-01-16 21:00:00
2020-01-16,-6℃,73%,224,2020-01-16 21:55:00
2020-01-16,-7℃,77%,233,2020-01-16 23:00:00
2020-01-17,-8℃,82%,256,2020-01-17 00:00:00
2020-01-17,-9℃,85%,283,2020-01-17 00:50:00
2020-01-17,-10℃,87%,292,2020-01-17 02:00:00
2020-01-17,-11℃,89%,301,2020-01-17 03:00:00
2020-01-17,-9℃,92%,308,2020-01-17 04:00:00
2020-01-17,-8℃,91%,292,2020-01-17 05:00:00
2020-01-17,-8℃,88%,263,2020-01-17 05:40:00
2020-01-17,-10℃,88%,239,2020-01-17 07:00:00
2020-01-17,-10℃,90%,228,2020-01-17 08:00:00
2020-01-17,-7℃,93%,219,2020-01-17 09:10:00
2020-01-17,-4℃,90%,218,2020-01-17 10:00:00
2020-01-17,-2℃,69%,214,2020-01-17 10:52:00
2020-01-17,0℃,61%,212,2020-01-17 12:01:00
2020-01-17,0℃,57%,215,2020-01-17 13:12:00
2020-01-17,1℃,53%,210,2020-01-17 13:55:00
2020-01-17,1℃,52%,196,2020-01-17 15:10:00
2020-01-17,1℃,53%,207,2020-01-17 16:02:00
2020-01-17,1℃,56%,210,2020-01-17 16:53:00
2020-01-17,0℃,59%,228,2020-01-17 18:04:00
2020-01-17,-3℃,72%,223,2020-01-17 18:57:00
2020-01-17,-5℃,83%,207,2020-01-17 20:07:00
2020-01-17,-7℃,86%,188,2020-01-17 21:05:00
2020-01-17,-7℃,89%,176,2020-01-17 22:02:00
2020-01-17,-9℃,89%,168,2020-01-17 23:02:00
2020-01-18,-10℃,90%,152,2020-01-18 00:01:00
2020-01-18,-10℃,90%,145,2020-01-18 00:54:00
2020-01-18,-11℃,90%,138,2020-01-18 02:15:00
2020-01-18,-11℃,91%,125,2020-01-18 02:55:00
2020-01-18,-12℃,90%,117,2020-01-18 03:54:00
2020-01-18,-12℃,89%,125,2020-01-18 05:09:00
2020-01-18,-12℃,90%,129,2020-01-18 05:57:00
2020-01-18,-10℃,92%,123,2020-01-18 07:13:00
2020-01-18,-10℃,91%,134,2020-01-18 07:52:00
2020-01-18,-7℃,90%,138,2020-01-18 09:10:00
2020-01-18,-4℃,76%,145,2020-01-18 10:02:00
2020-01-18,-1℃,60%,175,2020-01-18 11:03:00
2020-01-18,0℃,54%,206,2020-01-18 12:01:00
2020-01-18,0℃,56%,206,2020-01-18 12:53:00
2020-01-18,0℃,55%,224,2020-01-18 13:59:00
2020-01-18,0℃,54%,227,2020-01-18 15:05:00
2020-01-18,1℃,50%,217,2020-01-18 15:55:00
2020-01-18,2℃,34%,137,2020-01-18 16:57:00
2020-01-18,1℃,36%,39,2020-01-18 18:04:00
2020-01-18,0℃,37%,25,2020-01-18 19:10:00
2020-01-18,0℃,34%,24,2020-01-18 20:05:00
2020-01-18,0℃,35%,24,2020-01-18 21:07:00
2020-01-18,-1℃,31%,23,2020-01-18 22:10:00
2020-01-18,-1℃,33%,25,2020-01-18 23:09:00
2020-01-19,-2℃,29%,46,2020-01-19 00:56:00
2020-01-19,-3℃,31%,49,2020-01-19 02:06:00
2020-01-19,-4℃,34%,51,2020-01-19 02:52:00
2020-01-19,-7℃,46%,53,2020-01-19 04:08:00
2020-01-19,-9℃,55%,53,2020-01-19 04:58:00
2020-01-19,-11℃,63%,54,2020-01-19 05:59:00
2020-01-19,-11℃,70%,53,2020-01-19 06:58:00
2020-01-19,-10℃,65%,61,2020-01-19 07:57:00
2020-01-19,-5℃,48%,69,2020-01-19 09:15:00
2020-01-19,-2℃,42%,77,2020-01-19 10:07:00
2020-01-19,-1℃,42%,85,2020-01-19 11:05:00
2020-01-19,0℃,40%,90,2020-01-19 11:52:00
2020-01-19,1℃,40%,95,2020-01-19 12:55:00
2020-01-19,3℃,37%,89,2020-01-19 14:04:00
2020-01-19,4℃,34%,76,2020-01-19 15:05:00
2020-01-19,5℃,30%,64,2020-01-19 16:05:00
2020-01-19,3℃,28%,53,2020-01-19 16:54:00
2020-01-19,1℃,31%,49,2020-01-19 18:03:00
2020-01-19,1℃,33%,50,2020-01-19 18:52:00
2020-01-19,0℃,36%,51,2020-01-19 19:58:00
2020-01-19,0℃,37%,53,2020-01-19 21:08:00
2020-01-19,0℃,38%,54,2020-01-19 22:05:00
2020-01-19,0℃,40%,55,2020-01-19 22:54:00
2020-01-20,-1℃,44%,54,2020-01-20 00:06:00
2020-01-20,-4℃,55%,56,2020-01-20 01:07:00
2020-01-20,-5℃,61%,58,2020-01-20 01:54:00
2020-01-20,-8℃,70%,61,2020-01-20 03:06:00
2020-01-20,-9℃,76%,64,2020-01-20 03:56:00
2020-01-20,-10℃,81%,77,2020-01-20 04:58:00
2020-01-20,-11℃,83%,66,2020-01-20 06:06:00
2020-01-20,-9℃,84%,62,2020-01-20 07:01:00
2020-01-20,-9℃,81%,62,2020-01-20 07:53:00
2020-01-20,-7℃,70%,63,2020-01-20 09:01:00
2020-01-20,-4℃,57%,61,2020-01-20 09:54:00
2020-01-20,-1℃,46%,64,2020-01-20 10:59:00
2020-01-20,0℃,42%,61,2020-01-20 11:53:00
2020-01-20,1℃,35%,58,2020-01-20 12:56:00
2020-01-20,1℃,34%,56,2020-01-20 13:59:00
2020-01-20,2℃,32%,57,2020-01-20 15:10:00
2020-01-20,3℃,30%,59,2020-01-20 15:58:00
2020-01-20,2℃,25%,58,2020-01-20 17:09:00
2020-01-20,-1℃,46%,51,2020-01-20 18:09:00
2020-01-20,-4℃,58%,49,2020-01-20 19:02:00
2020-01-20,-5℃,67%,55,2020-01-20 20:04:00
2020-01-20,-6℃,73%,73,2020-01-20 21:09:00
2020-01-20,-7℃,76%,79,2020-01-20 22:08:00
