date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,32,0,30
03/13/2020,46,0,44
03/14/2020,64,0,62
03/15/2020,93,0,91
03/16/2020,105,0,103
03/17/2020,161,1,158
03/18/2020,289,1,286
03/19/2020,424,4,418
03/20/2020,588,5,581
03/21/2020,757,6,749
03/22/2020,1055,9,1044
03/23/2020,1293,12,1279
03/24/2020,1545,16,1527
03/25/2020,1877,19,1856
03/26/2020,2554,26,2526
03/27/2020,3045,34,3009
03/28/2020,3513,47,3464
03/29/2020,4625,65,4558
03/30/2020,5089,73,5014
03/31/2020,6032,100,5930
04/01/2020,7024,143,6879
04/02/2020,7744,159,7583
04/03/2020,8961,213,8746
04/04/2020,10423,247,10174
04/05/2020,11328,279,10999
04/06/2020,12340,313,11977
04/07/2020,13635,388,13197
04/08/2020,15174,472,14652
04/09/2020,16527,540,15937
04/10/2020,18001,610,17341
04/11/2020,19302,693,18559
04/12/2020,20985,737,20198
04/13/2020,22166,813,21303
04/14/2020,23396,889,22457
04/15/2020,24751,971,23730
04/16/2020,25898,1098,24750
04/17/2020,27752,1162,26540
04/18/2020,29347,1290,28007
04/19/2020,30552,1322,28624
04/20/2020,31710,1382,29722
04/21/2020,33271,1504,31161
04/22/2020,35333,1603,33124
04/23/2020,37171,1729,34836
04/24/2020,39912,1839,37467
04/25/2020,42045,1920,39519
04/26/2020,44185,1980,41599
04/27/2020,46178,2031,43541
04/28/2020,48411,2177,45628
04/29/2020,50678,2269,47803
04/30/2020,53257,2412,50239
05/01/2020,56414,2517,53291
05/02/2020,58880,2622,55652
05/03/2020,61893,2682,58605
05/04/2020,64249,2727,60877
05/05/2020,66385,2907,62833
05/06/2020,68670,3046,64979
05/07/2020,71328,3186,67497
05/08/2020,74234,3319,70270
05/09/2020,76574,3430,72499
05/10/2020,78241,3488,74108
05/11/2020,79515,3543,75327
05/12/2020,83555,3690,78311
05/13/2020,85243,3887,79526
05/14/2020,88503,4026,82647
05/15/2020,90951,4159,84760
05/16/2020,93052,4232,86652
05/17/2020,94797,4281,88348
05/18/2020,97106,4339,90599
05/19/2020,98661,4488,92007
05/20/2020,101064,4638,94260
05/21/2020,103347,4722,96335
05/22/2020,106123,4833,97937
05/23/2020,108490,4910,100227
05/24/2020,111014,4978,102683
05/25/2020,112738,5007,104116
05/26/2020,113924,5047,105262
05/27/2020,115042,5211,106216
05/28/2020,116579,5317,107647
05/29/2020,118211,5403,109193
05/30/2020,119682,5464,109751
05/31/2020,121034,5525,53524
06/01/2020,122014,5548,54481
06/02/2020,123638,5664,54437
06/03/2020,124626,5762,54223
06/04/2020,125561,5880,53717
06/05/2020,126724,5940,54142
06/06/2020,127705,6011,54258
06/07/2020,128578,6052,54630
06/08/2020,129240,6072,55042
06/09/2020,130042,6168,54667
06/10/2020,130671,6247,54332
06/11/2020,131442,6339,53976
06/12/2020,132041,6416,42456
06/13/2020,132718,6446,42719
06/14/2020,133394,6465,43123
06/15/2020,133870,6483,43342
06/16/2020,134497,6557,42938
06/17/2020,135046,6646,42243
06/18/2020,135658,6704,42105
06/19/2020,136372,6752,25814
06/20/2020,137026,6802,26418
06/21/2020,137705,6826,27073
06/22/2020,138182,6853,26817
06/23/2020,138802,6893,26833
06/24/2020,139539,6963,26513
06/25/2020,140461,7007,26764
06/26/2020,141344,7048,27026
06/27/2020,142130,7074,27379
06/28/2020,142776,7089,24626
06/29/2020,143514,7103,25131
06/30/2020,144238,7124,25505
07/01/2020,145066,7152,25866
07/02/2020,145935,7188,26135
07/03/2020,146872,7215,26622
07/04/2020,147734,7224,27334
07/05/2020,148373,7230,27873
07/06/2020,148987,7236,28387
07/07/2020,149574,7273,28358
07/08/2020,150554,7309,28738
07/09/2020,151572,7329,29422
07/10/2020,152899,7345,30483
07/11/2020,154094,7369,31278
07/12/2020,155048,7388,31915
07/13/2020,155931,7394,32698
07/14/2020,156638,7419,32988
07/15/2020,157825,7427,34042
07/16/2020,159082,7452,34882
07/17/2020,160509,7465,14876
07/18/2020,161785,7483,15792
07/19/2020,162750,7488,16657
07/20/2020,163923,7494,17710
07/21/2020,164878,7517,18205
07/22/2020,166476,7540,19343
