date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,0,0,0
03/13/2020,5,0,5
03/14/2020,7,0,7
03/15/2020,22,0,22
03/16/2020,29,0,29
03/17/2020,39,0,39
03/18/2020,52,0,52
03/19/2020,78,0,78
03/20/2020,106,0,106
03/21/2020,125,0,125
03/22/2020,157,0,157
03/23/2020,196,0,196
03/24/2020,242,0,242
03/25/2020,387,0,387
03/26/2020,533,1,532
03/27/2020,629,3,626
03/28/2020,704,4,700
03/29/2020,830,9,821
03/30/2020,938,11,927
03/31/2020,996,23,973
04/01/2020,1111,28,1083
04/02/2020,1265,32,1233
04/03/2020,1521,38,1483
04/04/2020,1640,44,1596
04/05/2020,1849,45,1784
04/06/2020,2015,52,1943
04/07/2020,2207,64,2123
04/08/2020,2511,67,2424
04/09/2020,2852,78,2754
04/10/2020,3023,80,2923
04/11/2020,3279,93,3166
04/12/2020,3602,93,3489
04/13/2020,3823,103,3700
04/14/2020,3974,114,3840
04/15/2020,4264,123,4121
04/16/2020,4428,137,4271
04/17/2020,4597,144,4433
04/18/2020,4749,147,4582
04/19/2020,4930,160,4750
04/20/2020,5106,164,4922
04/21/2020,5357,186,5151
04/22/2020,5624,197,5407
04/23/2020,5866,201,5645
04/24/2020,6061,209,5832
04/25/2020,6249,213,6016
04/26/2020,6455,219,6216
04/27/2020,6577,228,6329
04/28/2020,6789,242,6527
04/29/2020,6944,255,6669
04/30/2020,7109,272,6817
05/01/2020,7336,289,7027
05/02/2020,7655,289,7346
05/03/2020,7934,290,7624
05/04/2020,8159,298,7841
05/05/2020,8486,315,8151
05/06/2020,8742,343,8379
05/07/2020,9100,369,8711
05/08/2020,9431,383,9028
05/09/2020,9726,390,9316
05/10/2020,9948,393,9535
05/11/2020,10225,403,9802
05/12/2020,10527,435,10072
05/13/2020,10765,450,10295
05/14/2020,11169,473,10676
05/15/2020,11443,483,10940
05/16/2020,11746,485,11241
05/17/2020,11843,488,11335
05/18/2020,12160,489,11651
05/19/2020,12452,504,11928
05/20/2020,12823,517,12286
05/21/2020,13370,529,12821
05/22/2020,13755,541,5263
05/23/2020,14205,549,5705
05/24/2020,14569,551,6067
05/25/2020,15080,566,6563
05/26/2020,15748,580,7217
05/27/2020,16133,583,6195
05/28/2020,16634,591,6688
05/29/2020,17138,610,7173
05/30/2020,17760,620,7785
05/31/2020,18016,631,8030
06/01/2020,18563,646,8562
06/02/2020,18852,653,8844
06/03/2020,18986,653,8978
06/04/2020,19212,653,7164
06/05/2020,19534,676,7463
06/06/2020,20205,689,8121
06/07/2020,20673,692,8586
06/08/2020,21108,718,8995
06/09/2020,21616,729,9492
06/10/2020,22195,744,7943
06/11/2020,23071,755,8808
06/12/2020,23956,769,9679
06/13/2020,24868,773,10587
06/14/2020,25905,773,11624
06/15/2020,26577,774,12295
06/16/2020,27232,785,12939
06/17/2020,27642,790,10878
06/18/2020,28557,810,11773
06/19/2020,29371,822,12575
06/20/2020,29930,838,13118
06/21/2020,30413,839,13600
06/22/2020,30856,841,14041
06/23/2020,31514,864,14676
06/24/2020,32503,891,12746
06/25/2020,33671,896,13909
06/26/2020,34670,907,14897
06/27/2020,35591,919,15806
06/28/2020,35958,919,16173
06/29/2020,37733,929,17938
06/30/2020,38623,950,18807
07/01/2020,39561,972,19723
07/02/2020,40736,985,17669
07/03/2020,42531,1006,19443
07/04/2020,43551,1007,20462
07/05/2020,44667,1007,21578
