date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,24,0,24
03/13/2020,30,0,30
03/14/2020,32,0,32
03/15/2020,39,1,38
03/16/2020,39,1,38
03/17/2020,66,1,65
03/18/2020,75,3,72
03/19/2020,88,3,85
03/20/2020,114,3,111
03/21/2020,137,4,133
03/22/2020,161,4,157
03/23/2020,191,5,186
03/24/2020,209,5,204
03/25/2020,266,8,258
03/26/2020,316,11,305
03/27/2020,414,11,403
03/28/2020,479,13,466
03/29/2020,548,13,535
03/30/2020,606,16,590
03/31/2020,690,18,672
04/01/2020,736,19,717
04/02/2020,826,21,805
04/03/2020,899,22,877
04/04/2020,999,26,973
04/05/2020,1068,27,1041
04/06/2020,1132,29,1103
04/07/2020,1181,33,1148
04/08/2020,1239,38,1201
04/09/2020,1321,44,1277
04/10/2020,1371,48,1323
04/11/2020,1447,51,1396
04/12/2020,1527,52,1475
04/13/2020,1584,53,1531
04/14/2020,1633,55,1578
04/15/2020,1663,58,1605
04/16/2020,1736,64,1672
04/17/2020,1785,70,1715
04/18/2020,1844,72,1772
04/19/2020,1910,74,1836
04/20/2020,1956,75,1881
04/21/2020,2002,78,1924
04/22/2020,2059,78,1981
04/23/2020,2127,83,2044
04/24/2020,2177,86,2091
04/25/2020,2253,87,2166
04/26/2020,2311,91,2220
04/27/2020,2354,92,2262
04/28/2020,2385,99,2286
04/29/2020,2446,101,1485
04/30/2020,2510,103,1547
05/01/2020,2579,104,1615
05/02/2020,2635,109,1666
05/03/2020,2680,109,1711
05/04/2020,2759,109,1790
05/05/2020,2839,113,1866
05/06/2020,2916,115,1676
05/07/2020,2989,121,1743
05/08/2020,3068,124,1819
05/09/2020,3160,127,1908
05/10/2020,3228,127,1976
05/11/2020,3286,130,2031
05/12/2020,3358,130,2103
05/13/2020,3416,134,1876
05/14/2020,3479,137,1936
05/15/2020,3541,137,1998
05/16/2020,3612,137,2069
05/17/2020,3623,137,2080
05/18/2020,3687,138,2143
05/19/2020,3726,140,2180
05/20/2020,3801,144,2251
05/21/2020,3817,145,2266
05/22/2020,3864,147,1823
05/23/2020,3888,147,1847
05/24/2020,3927,148,1885
05/25/2020,3949,148,1907
05/26/2020,3967,148,1925
05/27/2020,4038,148,1996
05/28/2020,4086,151,2041
05/29/2020,4131,151,2086
05/30/2020,4185,153,2138
05/31/2020,4243,153,2196
06/01/2020,4302,154,2254
06/02/2020,4335,157,2284
06/03/2020,4399,159,2346
06/04/2020,4474,159,2421
06/05/2020,4570,161,2497
06/06/2020,4662,163,2519
06/07/2020,4808,164,2615
06/08/2020,4922,164,2653
06/09/2020,4988,169,2656
06/10/2020,5060,169,2685
06/11/2020,5237,171,2832
06/12/2020,5377,173,2909
06/13/2020,5535,174,3004
06/14/2020,5535,174,2935
06/15/2020,5820,180,3159
06/16/2020,6098,182,3393
06/17/2020,6218,183,3435
06/18/2020,6366,187,3499
06/19/2020,6572,188,3629
06/20/2020,6750,189,3735
06/21/2020,6937,190,3843
06/22/2020,7083,192,3895
06/23/2020,7274,192,4023
06/24/2020,7444,195,4132
06/25/2020,7568,197,4184
06/26/2020,7818,202,4373
06/27/2020,8094,202,4587
06/28/2020,8341,202,4772
06/29/2020,8485,204,4849
06/30/2020,8656,207,5008
07/01/2020,8931,208,5219
07/02/2020,9294,209,5546
07/03/2020,9636,209,5814
07/04/2020,9930,213,6089
07/05/2020,10230,215,6341
07/06/2020,10395,215,6484
07/07/2020,10605,220,6650
07/08/2020,10817,224,6839
07/09/2020,11188,230,7188
07/10/2020,11454,232,7386
07/11/2020,11851,232,7735
07/12/2020,12170,234,8007
07/13/2020,12438,237,8220
07/14/2020,12805,244,8525
07/15/2020,13081,247,8740
07/16/2020,13510,249,9135
07/17/2020,13802,254,9358
07/18/2020,14149,257,9631
07/19/2020,14579,260,9964
07/20/2020,14847,262,10138
07/21/2020,15139,269,10282
07/22/2020,15393,271,10424
07/23/2020,15713,273,10682
07/24/2020,16104,282,10994
07/25/2020,16104,282,10817
07/26/2020,16758,289,11326
07/27/2020,17088,289,11501
07/28/2020,17416,303,11822
07/29/2020,17721,311,11837
07/30/2020,18131,316,11966
07/31/2020,18492,322,12206
08/01/2020,18817,325,12383
08/02/2020,19097,326,12459
08/03/2020,19366,328,12550
08/04/2020,19699,333,12698
08/05/2020,19979,338,12829
08/06/2020,20225,339,12885
08/07/2020,20636,348,13126
08/08/2020,21010,355,13369
08/09/2020,21272,356,13387
08/10/2020,21488,357,13326
08/11/2020,21774,368,13368
08/12/2020,22022,375,13473
08/13/2020,22300,383,13577
08/14/2020,22613,385,13619
08/15/2020,23018,386,13663
08/16/2020,23262,388,13564
08/17/2020,23451,388,13461
08/18/2020,23676,397,13382
08/19/2020,23870,408,13405
08/20/2020,24165,412,13487
08/21/2020,24421,414,13538
08/22/2020,24710,417,13460
08/23/2020,24937,417,13422
08/24/2020,25155,420,13241
08/25/2020,25391,427,13162
08/26/2020,25571,433,13075
08/27/2020,25761,438,12901
08/28/2020,26054,447,12911
08/29/2020,26293,454,12715
08/30/2020,26554,458,12682
08/31/2020,26713,459,12493
09/01/2020,26946,465,12299
09/02/2020,27075,468,12168
09/03/2020,27336,470,12139
09/04/2020,27601,475,12147
09/05/2020,27856,480,12080
09/06/2020,28044,481,11876
09/07/2020,28190,482,12024
09/08/2020,28355,486,11538
09/09/2020,28471,494,11322
09/10/2020,28654,497,11179
09/11/2020,28865,499,11092
09/12/2020,29156,505,10974
09/13/2020,29337,509,10794
09/14/2020,29484,511,10615
09/15/2020,29662,519,10511
09/16/2020,29850,521,10431
09/17/2020,30060,521,10310
09/18/2020,30342,521,10317
09/19/2020,30599,525,10329
09/20/2020,30801,526,10120
09/21/2020,30995,529,9938
09/22/2020,31313,532,9995
09/23/2020,31503,537,9972
09/24/2020,31865,539,10049
09/25/2020,32314,542,10249
09/26/2020,32581,546,10240
09/27/2020,32820,547,10169
09/28/2020,32994,547,9940
09/29/2020,33291,555,9993
09/30/2020,33509,559,10020
10/01/2020,33862,560,10147
10/02/2020,34163,563,10251
10/03/2020,34511,571,10300
10/04/2020,34770,572,10303
10/05/2020,35049,572,10296
10/06/2020,35340,581,10354
10/07/2020,35634,583,10433
10/08/2020,36116,594,10670
10/09/2020,36526,597,10900
10/10/2020,36924,599,11110
10/11/2020,37262,599,11156
10/12/2020,37467,599,11122
10/13/2020,37780,605,11176
10/14/2020,38160,608,11398
10/15/2020,38525,611,11528
10/16/2020,38935,617,11806
10/17/2020,39316,620,11931
10/18/2020,39532,620,11883
10/19/2020,39794,628,11882
10/20/2020,40136,633,12040
10/21/2020,40443,635,12201
10/22/2020,40810,646,12403
10/23/2020,41348,649,12825
10/24/2020,41739,653,13031
10/25/2020,42101,653,13182
10/26/2020,42436,655,13224
10/27/2020,42808,664,13412
10/28/2020,43228,671,13681
10/29/2020,43793,673,14069
10/30/2020,44389,675,14481
10/31/2020,44921,689,14792
11/01/2020,45429,691,15016
11/02/2020,45978,692,15315
11/03/2020,46460,701,15591
11/04/2020,47049,705,15984
11/05/2020,47839,710,16462
11/06/2020,48608,716,17038
11/07/2020,49587,729,17646
11/08/2020,50448,730,18057
11/09/2020,51155,734,18495
11/10/2020,51909,737,19016
11/11/2020,52770,742,19705
11/12/2020,53879,746,20515
11/13/2020,54937,753,21350
11/14/2020,56018,759,22086
11/15/2020,56880,761,22647
11/16/2020,57646,765,23062
11/17/2020,58570,778,23723
11/18/2020,59669,788,24537
11/19/2020,60873,808,25435
11/20/2020,62175,812,26445
11/21/2020,63668,819,27462
11/22/2020,65170,820,28554
11/23/2020,66333,826,29317
11/24/2020,67333,847,29961
11/25/2020,68503,867,30911
11/26/2020,70006,882,32090
11/27/2020,70832,885,32540
11/28/2020,72506,896,33844
11/29/2020,74120,905,35041
11/30/2020,75431,912,35968
12/01/2020,76654,936,36964
12/02/2020,78160,953,38201
12/03/2020,79293,973,38992
12/04/2020,81437,1003,40803
12/05/2020,83243,1027,42225
12/06/2020,84496,1033,42935
12/07/2020,85788,1045,43830
12/08/2020,87082,1080,44748
12/09/2020,88287,1110,45608
12/10/2020,89838,1123,46789
12/11/2020,91420,1138,47939
12/12/2020,92839,1150,48792
12/13/2020,93853,1155,49214
12/14/2020,95010,1161,49840
12/15/2020,96092,1214,50385
12/16/2020,97622,1262,51335
12/17/2020,98936,1283,52166
12/18/2020,100308,1304,52958
12/19/2020,101814,1340,53662
12/20/2020,102930,1341,54014
12/21/2020,103755,1347,53866
12/22/2020,105073,1382,54323
12/23/2020,105970,1403,54522
12/24/2020,106821,1415,54620
12/25/2020,107718,1422,54664
12/26/2020,108326,1422,54175
12/27/2020,109725,1427,54516
12/28/2020,110545,1433,54255
12/29/2020,111227,1449,54112
12/30/2020,112260,1468,54408
12/31/2020,113909,1477,55145
01/01/2021,115339,1490,55484
01/02/2021,116348,1492,55323
01/03/2021,117745,1500,55411
01/04/2021,118453,1506,54626
01/05/2021,119488,1550,54150
01/06/2021,120223,1558,53735
01/07/2021,121085,1568,53599
01/08/2021,122847,1575,54191
01/09/2021,124476,1603,54289
01/10/2021,125683,1605,54673
