date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,49,0,49
03/13/2020,77,1,76
03/14/2020,101,1,100
03/15/2020,131,1,130
03/16/2020,160,1,159
03/17/2020,183,2,181
03/18/2020,221,2,219
03/19/2020,278,4,274
03/20/2020,363,4,359
03/21/2020,476,5,471
03/22/2020,591,6,585
03/23/2020,720,7,713
03/24/2020,912,11,901
03/25/2020,1086,19,1067
03/26/2020,1430,24,1406
03/27/2020,1734,31,1703
03/28/2020,2061,44,2017
03/29/2020,2307,47,2260
03/30/2020,2627,51,2576
03/31/2020,2966,69,2897
04/01/2020,3342,80,3262
04/02/2020,3728,97,3631
04/03/2020,4173,111,4062
04/04/2020,4565,126,4439
04/05/2020,4950,140,4770
04/06/2020,5172,150,4982
04/07/2020,5429,179,5210
04/08/2020,5655,193,5422
04/09/2020,6202,226,5936
04/10/2020,6510,250,6220
04/11/2020,6893,274,6579
04/12/2020,7303,290,6973
04/13/2020,7684,304,7340
04/14/2020,7941,329,7496
04/15/2020,8280,357,7425
04/16/2020,8675,374,7803
04/17/2020,9047,391,8158
04/18/2020,9433,411,8524
04/19/2020,9730,422,8810
04/20/2020,10106,449,9159
04/21/2020,10447,486,9402
04/22/2020,10878,508,9811
04/23/2020,11262,552,10151
04/24/2020,12256,672,11025
04/25/2020,12968,672,11737
04/26/2020,13441,680,12202
04/27/2020,13879,706,12614
04/28/2020,14316,736,13021
04/29/2020,14758,766,13433
04/30/2020,15284,777,13948
05/01/2020,15768,820,14389
05/02/2020,16225,832,14834
05/03/2020,16635,842,15234
05/04/2020,16907,851,15497
05/05/2020,17364,903,15902
05/06/2020,17830,921,16350
05/07/2020,18371,944,16868
05/08/2020,18827,960,17308
05/09/2020,19375,967,17849
05/10/2020,19703,971,18173
05/11/2020,19879,987,18280
05/12/2020,20157,1009,18453
05/13/2020,20475,1062,18718
05/14/2020,20838,1091,19052
05/15/2020,21232,1150,18660
05/16/2020,21633,1192,18950
05/17/2020,21938,1215,19232
05/18/2020,22202,1224,19487
05/19/2020,22482,1257,19734
05/20/2020,22797,1299,20007
05/21/2020,23191,1310,20390
05/22/2020,23487,1324,20672
05/23/2020,23964,1327,21146
05/24/2020,24174,1332,21351
05/25/2020,24269,1333,21445
05/26/2020,24565,1352,21491
05/27/2020,24767,1392,21653
05/28/2020,25121,1421,21978
05/29/2020,25613,1436,22455
05/30/2020,26098,1443,22583
05/31/2020,26378,1445,22861
06/01/2020,26577,1458,23001
06/02/2020,26788,1474,23135
06/03/2020,27060,1494,23387
06/04/2020,27360,1512,23621
06/05/2020,27615,1524,23828
06/06/2020,27848,1527,24002
06/07/2020,28001,1527,24155
06/08/2020,28183,1543,24269
06/09/2020,28347,1553,24390
06/10/2020,28499,1573,24501
06/11/2020,28647,1583,24576
