date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,29,0,29
03/13/2020,45,0,45
03/14/2020,58,0,58
03/15/2020,74,0,74
03/16/2020,86,0,86
03/17/2020,112,1,111
03/18/2020,203,3,200
03/19/2020,294,5,289
03/20/2020,410,5,401
03/21/2020,492,5,483
03/22/2020,624,6,607
03/23/2020,848,9,828
03/24/2020,1082,12,1059
03/25/2020,1221,15,1195
03/26/2020,1686,21,1654
03/27/2020,2075,28,2036
03/28/2020,2481,32,2438
03/29/2020,2998,41,2888
03/30/2020,3119,44,2968
03/31/2020,3948,61,3780
04/01/2020,4383,65,4211
04/02/2020,5204,84,5013
04/03/2020,6113,106,5757
04/04/2020,6876,122,6205
04/05/2020,7623,147,6801
04/06/2020,8764,167,7839
04/07/2020,9689,185,8746
04/08/2020,10920,216,9934
04/09/2020,12409,246,10937
04/10/2020,13236,275,11376
04/11/2020,14352,296,12439
04/12/2020,14823,308,12501
04/13/2020,15516,327,13175
04/14/2020,16318,383,13355
04/15/2020,17406,417,13839
04/16/2020,18090,450,13963
04/17/2020,19316,489,14637
04/18/2020,20316,523,14987
04/19/2020,21010,557,15647
04/20/2020,21559,564,16189
04/21/2020,22401,590,17005
04/22/2020,23337,615,17322
04/23/2020,24355,644,17511
04/24/2020,25201,672,16504
04/25/2020,26324,717,15621
04/26/2020,27179,732,16461
04/27/2020,27739,752,15817
04/28/2020,28451,772,16509
04/29/2020,29976,838,17352
04/30/2020,31153,897,17749
05/01/2020,32724,950,19267
05/02/2020,34086,978,18217
05/03/2020,35008,994,18470
05/04/2020,36139,1024,18494
05/05/2020,37462,1075,19722
05/06/2020,38654,1127,19840
05/07/2020,39986,1153,20126
05/08/2020,41270,1209,20457
05/09/2020,42264,1245,17430
05/10/2020,43626,1270,18767
05/11/2020,44678,1292,19794
05/12/2020,45785,1321,20781
05/13/2020,47579,1364,21964
05/14/2020,48966,1410,23041
05/15/2020,51168,1466,23492
05/16/2020,52128,1502,23756
05/17/2020,53226,1524,24132
05/18/2020,54326,1534,24784
05/19/2020,55406,1571,25372
05/20/2020,56474,1595,24503
05/21/2020,58506,1666,25055
05/22/2020,59718,1695,25746
05/23/2020,60663,1712,26484
05/24/2020,61404,1721,27190
05/25/2020,61975,1729,24897
05/26/2020,63125,1753,24967
05/27/2020,64631,1797,24894
05/28/2020,66460,1821,25731
05/29/2020,67919,1856,25926
05/30/2020,69586,1884,26051
05/31/2020,71288,1892,26973
06/01/2020,72538,1907,27293
06/02/2020,74681,1947,28217
06/03/2020,76298,1984,28455
06/04/2020,78250,2020,29373
06/05/2020,80543,2051,30627
06/06/2020,82247,2072,31280
06/07/2020,83278,2079,31441
06/08/2020,84926,2096,32391
06/09/2020,86858,2123,33595
06/10/2020,89543,2154,34917
06/11/2020,91777,2182,37122
06/12/2020,94207,2206,36701
06/13/2020,96723,2232,37956
06/14/2020,98229,2240,37648
06/15/2020,100618,2262,39252
06/16/2020,105476,2314,42518
06/17/2020,109358,2362,44628
06/18/2020,113069,2404,46850
06/19/2020,118031,2439,50261
06/20/2020,122716,2461,53159
06/21/2020,126173,2471,55203
06/22/2020,131814,2489,60151
06/23/2020,137732,2526,64492
06/24/2020,144530,2573,69059
06/25/2020,151087,2619,73972
06/26/2020,157275,2656,78337
06/27/2020,163958,2700,83010
06/28/2020,168740,2711,86038
06/29/2020,176044,2735,91974
06/30/2020,185108,2801,97489
07/01/2020,194305,2852,103217
07/02/2020,202939,2901,109318
07/03/2020,211917,2941,115404
07/04/2020,218185,2972,117783
07/05/2020,224150,3003,120303
07/06/2020,234445,3075,127317
07/07/2020,245374,3173,133716
07/08/2020,257204,3313,140606
07/09/2020,270404,3436,148642
07/10/2020,282134,3553,155585
07/11/2020,291802,3645,160277
07/12/2020,298943,3685,162620
07/13/2020,309483,3779,169285
07/14/2020,322197,3932,175867
07/15/2020,336061,4108,182677
07/16/2020,347454,4261,187254
07/17/2020,358029,4447,191391
07/18/2020,366898,4533,192784
07/19/2020,376587,4598,199053
07/20/2020,385453,4731,202851
07/21/2020,396937,4921,205280
07/22/2020,408617,5151,208151
07/23/2020,419078,5393,209859
07/24/2020,428609,5588,210805
07/25/2020,437236,5742,209984
07/26/2020,442125,5839,207179
07/27/2020,449075,5936,214032
07/28/2020,461313,6121,210370
07/29/2020,471564,6434,213148
07/30/2020,482165,7141,214482
07/31/2020,494479,7425,213863
08/01/2020,502003,7605,211794
08/02/2020,507799,7638,217557
08/03/2020,515618,7794,210402
08/04/2020,528137,8052,213823
08/05/2020,538757,8286,214819
08/06/2020,547392,8548,215040
08/07/2020,556060,8819,215573
08/08/2020,563734,9016,216375
08/09/2020,570316,9113,216358
08/10/2020,577408,9209,218366
08/11/2020,586232,9426,218494
08/12/2020,593221,9671,216196
08/13/2020,601229,9966,215503
08/14/2020,610830,10250,216863
08/15/2020,619741,10447,216028
08/16/2020,623081,10560,212949
08/17/2020,630178,10659,213702
08/18/2020,638840,10873,212064
08/19/2020,645419,11116,207018
08/20/2020,651146,11327,201456
08/21/2020,657494,11553,200270
08/22/2020,661592,11722,198077
08/23/2020,665277,11812,194362
08/24/2020,670244,11871,192048
08/25/2020,677714,12077,191402
08/26/2020,684355,12278,186735
08/27/2020,689257,12499,181189
08/28/2020,694738,12667,181356
08/29/2020,699980,12788,175130
08/30/2020,703212,12855,174274
08/31/2020,707375,12908,173247
09/01/2020,712861,13061,169170
09/02/2020,717870,13244,168480
09/03/2020,722019,13433,164362
09/04/2020,728112,13561,159741
09/05/2020,732393,13696,155581
09/06/2020,734919,13777,155535
09/07/2020,736215,13819,153806
09/08/2020,740457,13895,154601
09/09/2020,746269,14021,153677
09/10/2020,750789,14186,152885
09/11/2020,755736,14332,154779
09/12/2020,758597,14437,154238
09/13/2020,761558,14504,153164
09/14/2020,766495,14569,151880
09/15/2020,771656,14717,149972
09/16/2020,776542,14860,149630
09/17/2020,781638,14958,150682
09/18/2020,786444,15078,151104
09/19/2020,789989,15172,151029
09/20/2020,792280,15206,150522
09/21/2020,795682,15254,151442
09/22/2020,800274,15361,137483
09/23/2020,804968,15491,137929
09/24/2020,809705,15629,136710
09/25/2020,814666,15726,137844
09/26/2020,817057,15826,137823
09/27/2020,818587,15861,132218
09/28/2020,822940,15923,131264
09/29/2020,829296,16023,133751
09/30/2020,833129,16132,133328
10/01/2020,836616,16251,133218
10/02/2020,840995,16345,133771
10/03/2020,843920,16480,131756
10/04/2020,846241,16505,131149
10/05/2020,850238,16564,131721
10/06/2020,854859,16664,131985
10/07/2020,859221,16783,132511
