date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,1,0,1
03/13/2020,1,0,1
03/14/2020,1,0,1
03/15/2020,1,0,1
03/16/2020,1,0,1
03/17/2020,3,0,3
03/18/2020,6,0,6
03/19/2020,18,0,18
03/20/2020,26,0,26
03/21/2020,28,0,28
03/22/2020,30,0,30
03/23/2020,32,0,32
03/24/2020,34,0,34
03/25/2020,45,0,42
03/26/2020,52,0,49
03/27/2020,68,1,52
03/28/2020,83,1,66
03/29/2020,98,1,79
03/30/2020,109,2,88
03/31/2020,122,3,94
04/01/2020,142,3,105
04/02/2020,159,3,113
04/03/2020,173,3,115
04/04/2020,186,3,120
04/05/2020,207,3,141
04/06/2020,225,3,148
04/07/2020,237,4,151
04/08/2020,251,4,149
04/09/2020,269,5,163
04/10/2020,278,6,167
04/11/2020,293,7,167
04/12/2020,308,8,179
04/13/2020,331,8,196
04/14/2020,341,9,194
04/15/2020,365,9,214
04/16/2020,393,9,221
04/17/2020,439,9,258
04/18/2020,528,9,336
04/19/2020,585,10,386
04/20/2020,627,13,425
04/21/2020,644,13,417
04/22/2020,679,14,436
04/23/2020,709,15,425
04/24/2020,748,15,448
04/25/2020,803,16,477
04/26/2020,867,17,524
04/27/2020,942,19,573
04/28/2020,991,19,563
04/29/2020,1033,19,577
04/30/2020,1067,19,590
05/01/2020,1107,23,602
05/02/2020,1153,24,619
05/03/2020,1191,25,649
05/04/2020,1225,25,660
05/05/2020,1266,25,682
05/06/2020,1323,31,710
05/07/2020,1371,31,739
05/08/2020,1425,33,678
05/09/2020,1464,35,667
05/10/2020,1491,35,664
05/11/2020,1518,36,636
05/12/2020,1571,38,656
05/13/2020,1647,40,638
05/14/2020,1712,40,665
05/15/2020,1761,42,648
05/16/2020,1848,42,695
05/17/2020,1900,43,679
05/18/2020,1931,44,668
05/19/2020,1994,45,680
05/20/2020,2095,49,744
05/21/2020,2229,51,838
05/22/2020,2317,52,860
05/23/2020,2365,52,862
05/24/2020,2418,53,869
05/25/2020,2457,54,852
05/26/2020,2439,54,834
05/27/2020,2439,56,621
