date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,5,0,5
03/13/2020,9,0,9
03/14/2020,10,0,10
03/15/2020,28,0,28
03/16/2020,39,0,39
03/17/2020,51,0,51
03/18/2020,63,0,63
03/19/2020,80,0,80
03/20/2020,112,0,112
03/21/2020,136,0,136
03/22/2020,181,1,180
03/23/2020,257,1,256
03/24/2020,298,1,297
03/25/2020,346,1,345
03/26/2020,402,1,401
03/27/2020,480,2,478
03/28/2020,602,2,600
03/29/2020,719,2,717
03/30/2020,806,4,802
03/31/2020,887,5,882
04/01/2020,1012,7,1005
04/02/2020,1074,7,1067
04/03/2020,1246,7,1239
04/04/2020,1428,8,1409
04/05/2020,1605,8,1586
04/06/2020,1675,13,1636
04/07/2020,1738,13,1699
04/08/2020,1846,13,1807
04/09/2020,1976,13,1937
04/10/2020,2102,17,2059
04/11/2020,2206,18,2162
04/12/2020,2303,18,2259
04/13/2020,2363,18,2127
04/14/2020,2412,19,2175
04/15/2020,2542,20,2304
04/16/2020,2683,21,2444
04/17/2020,2805,23,2564
04/18/2020,2931,25,2463
04/19/2020,3069,27,2363
04/20/2020,3213,28,2506
04/21/2020,3296,32,2376
04/22/2020,3445,34,2523
04/23/2020,3612,35,2689
04/24/2020,3782,39,2855
04/25/2020,3948,41,3019
04/26/2020,4123,41,3194
04/27/2020,4233,41,3304
04/28/2020,4343,45,3410
04/29/2020,4495,45,3562
04/30/2020,4672,46,2687
05/01/2020,4828,46,2843
05/02/2020,4981,49,2747
05/03/2020,5175,50,2940
05/04/2020,5317,50,3082
05/05/2020,5449,56,3208
05/06/2020,5595,58,3352
05/07/2020,5724,61,3478
05/08/2020,5919,61,3673
05/09/2020,6103,66,3852
05/10/2020,6251,67,3999
05/11/2020,6362,68,3113
05/12/2020,6432,73,3092
05/13/2020,6620,75,3278
05/14/2020,6749,75,3108
05/15/2020,6913,77,3118
05/16/2020,7068,78,3272
05/17/2020,7238,80,3440
05/18/2020,7384,80,3121
05/19/2020,7518,88,3247
05/20/2020,7710,90,3437
05/21/2020,7874,92,3186
05/22/2020,8057,93,3368
05/23/2020,8260,97,3265
