date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,10,0,10
03/13/2020,10,0,10
03/14/2020,10,0,10
03/15/2020,18,0,18
03/16/2020,22,0,22
03/17/2020,22,0,22
03/18/2020,31,0,31
03/19/2020,40,3,37
03/20/2020,71,3,68
03/21/2020,77,3,74
03/22/2020,98,2,96
03/23/2020,137,2,135
03/24/2020,183,2,181
03/25/2020,231,3,228
03/26/2020,267,3,264
03/27/2020,304,4,249
03/28/2020,342,4,287
03/29/2020,401,9,341
03/30/2020,495,9,435
03/31/2020,495,9,435
04/01/2020,586,11,433
04/02/2020,653,12,468
04/03/2020,757,15,569
04/04/2020,902,21,708
04/05/2020,998,22,718
04/06/2020,1097,24,815
04/07/2020,1211,24,869
04/08/2020,1440,27,1052
04/09/2020,1523,32,1098
04/10/2020,1660,38,1196
04/11/2020,1778,47,1284
04/12/2020,1875,50,1332
04/13/2020,1955,52,1396
04/14/2020,2058,67,1473
04/15/2020,2197,72,1595
04/16/2020,2350,81,1717
04/17/2020,2476,86,1817
04/18/2020,2666,91,1967
04/19/2020,2793,96,2075
04/20/2020,2927,105,2192
04/21/2020,3098,112,2350
04/22/2020,3206,127,2434
04/23/2020,3361,139,2574
04/24/2020,3528,153,2724
04/25/2020,3699,165,2882
04/26/2020,3841,178,3006
04/27/2020,3892,185,3048
04/28/2020,3994,190,3144
04/29/2020,4106,205,3241
04/30/2020,4323,224,3439
05/01/2020,4658,231,3761
05/02/2020,4797,240,3891
05/03/2020,5016,251,4099
05/04/2020,5170,258,4246
05/05/2020,5322,264,4391
05/06/2020,5461,277,4376
05/07/2020,5654,285,4544
05/08/2020,5899,304,4770
05/09/2020,6102,311,4912
05/10/2020,6272,323,5069
05/11/2020,6389,328,5180
05/12/2020,6485,336,5263
05/13/2020,6584,350,5300
05/14/2020,6736,358,5412
05/15/2020,6871,368,5528
05/16/2020,7042,375,5669
05/17/2020,7123,383,5717
05/18/2020,7270,392,5850
05/19/2020,7434,400,5994
05/20/2020,7551,407,6085
05/21/2020,7788,412,6315
05/22/2020,7893,418,6406
05/23/2020,7966,427,6470
05/24/2020,8110,432,6598
05/25/2020,8225,440,6705
05/26/2020,8334,440,6814
05/27/2020,8406,445,6881
05/28/2020,8492,453,6959
05/29/2020,8538,460,6998
05/30/2020,8717,462,7155
05/31/2020,8801,466,7219
06/01/2020,8857,468,7273
06/02/2020,8886,470,7279
06/03/2020,9016,473,7406
06/04/2020,9120,475,7507
06/05/2020,9199,479,7582
06/06/2020,9269,483,7648
06/07/2020,9332,489,7700
06/08/2020,9389,491,7755
06/09/2020,9474,495,7836
06/10/2020,9537,499,7895
06/11/2020,9589,502,7944
06/12/2020,9654,506,8005
06/13/2020,9709,511,8055
06/14/2020,9767,515,8109
06/15/2020,9799,515,8141
06/16/2020,9818,520,8143
06/17/2020,9847,523,8169
06/18/2020,9903,527,8221
06/19/2020,9952,530,8267
06/20/2020,9984,531,8287
06/21/2020,10020,533,8315
06/22/2020,10058,535,8341
06/23/2020,10094,537,8375
06/24/2020,10128,541,8405
06/25/2020,10159,543,8434
06/26/2020,10185,546,8453
06/27/2020,10216,548,8474
06/28/2020,10248,550,8499
06/29/2020,10292,551,8541
06/30/2020,10327,551,8506
07/01/2020,10365,553,8361
07/02/2020,10390,554,8371
07/03/2020,10435,555,8383
07/04/2020,10447,557,8367
07/05/2020,10482,559,8381
07/06/2020,10515,561,8401
07/07/2020,10569,561,8434
07/08/2020,10642,564,8453
07/09/2020,10679,568,8449
07/10/2020,10743,568,8472
07/11/2020,10801,568,8516
07/12/2020,10847,568,8542
07/13/2020,10906,568,8582
07/14/2020,10946,568,8604
07/15/2020,11026,571,8646
07/16/2020,11076,574,8659
07/17/2020,11115,577,8675
07/18/2020,11194,578,8739
07/19/2020,11261,578,8797
07/20/2020,11339,579,8851
07/21/2020,11427,580,8915
07/22/2020,11529,580,8975
07/23/2020,11571,581,8970
07/24/2020,11649,581,1486
07/25/2020,11717,581,1533
07/26/2020,11780,581,1592
07/27/2020,11858,582,1637
07/28/2020,11945,583,1698
07/29/2020,11999,584,1692
07/30/2020,12057,584,1696
07/31/2020,12126,585,1725
08/01/2020,12205,585,1804
08/02/2020,12274,586,1818
08/03/2020,12313,586,1834
08/04/2020,12398,587,1852
08/05/2020,12443,587,1841
08/06/2020,12518,587,1837
08/07/2020,12589,589,1882
08/08/2020,12653,590,1939
08/09/2020,12753,591,2006
08/10/2020,12807,591,2028
08/11/2020,12896,593,2071
08/12/2020,12959,593,2066
08/13/2020,13024,594,2069
08/14/2020,13118,594,2108
08/15/2020,13159,597,2110
08/16/2020,13220,597,2130
08/17/2020,13273,597,2155
08/18/2020,13325,599,2131
08/19/2020,13354,600,2158
08/20/2020,13409,601,2088
08/21/2020,13469,602,2095
08/22/2020,13534,604,2130
08/23/2020,13590,604,2174
08/24/2020,13639,604,2200
08/25/2020,13684,604,2195
08/26/2020,13722,605,2194
08/27/2020,13794,605,2203
08/28/2020,13851,605,2236
08/29/2020,13925,605,2274
08/30/2020,13959,606,2266
08/31/2020,13992,607,2280
09/01/2020,14049,607,2292
09/02/2020,14077,608,2258
09/03/2020,14135,609,2272
09/04/2020,14186,611,2278
09/05/2020,14238,611,2304
09/06/2020,14279,611,2313
09/07/2020,14315,611,2338
09/08/2020,14362,611,2337
09/09/2020,14387,615,2320
09/10/2020,14412,616,2298
09/11/2020,14493,616,2351
09/12/2020,14552,616,2375
09/13/2020,14592,616,2402
09/14/2020,14622,616,2414
09/15/2020,14687,616,2441
09/16/2020,14743,617,2435
09/17/2020,14790,619,2408
09/18/2020,14852,619,2431
09/19/2020,14902,619,2460
09/20/2020,14955,620,2506
09/21/2020,14978,621,2501
09/22/2020,15021,621,2514
09/23/2020,15050,621,2500
09/24/2020,15106,621,2529
09/25/2020,15163,623,2550
09/26/2020,15215,624,2562
09/27/2020,15250,624,2589
09/28/2020,15264,624,2587
09/29/2020,15300,626,2559
09/30/2020,15326,627,2544
10/01/2020,15358,628,2528
10/02/2020,15423,629,2542
10/03/2020,15473,629,2592
10/04/2020,15519,631,2589
10/05/2020,15547,631,2610
10/06/2020,15652,631,2671
10/07/2020,15697,632,2715
10/08/2020,15765,634,2700
10/09/2020,15843,634,2753
10/10/2020,15918,636,2790
10/11/2020,15984,637,2816
10/12/2020,16022,637,2846
10/13/2020,16068,637,2848
10/14/2020,16132,638,2867
10/15/2020,16166,638,2847
10/16/2020,16255,641,2883
10/17/2020,16334,641,2900
10/18/2020,16370,641,2928
10/19/2020,16395,641,2930
10/20/2020,16445,642,2919
10/21/2020,16498,642,2918
10/22/2020,16537,642,2916
10/23/2020,16609,642,2939
10/24/2020,16706,642,2996
10/25/2020,16767,642,3021
