date,Confirmed,Deaths,CurrentConfirmed
03/12/2020,238,4,232
03/13/2020,283,4,277
03/14/2020,360,5,349
03/15/2020,427,6,415
03/16/2020,561,7,548
03/17/2020,713,12,695
03/18/2020,856,16,834
03/19/2020,1019,19,994
03/20/2020,1219,23,1190
03/21/2020,1405,24,1375
03/22/2020,1773,34,1733
03/23/2020,2155,40,2109
03/24/2020,2592,51,2533
03/25/2020,3028,65,2955
03/26/2020,4053,82,3959
03/27/2020,4835,94,4723
03/28/2020,5599,119,5459
03/29/2020,6260,131,6108
03/30/2020,7313,145,7108
03/31/2020,8579,180,7549
04/01/2020,9893,210,8833
04/02/2020,10932,234,9848
04/03/2020,12373,275,11248
04/04/2020,13767,319,12548
04/05/2020,15167,347,13920
04/06/2020,16157,380,14877
04/07/2020,17610,434,16276
04/08/2020,18992,498,17554
04/09/2020,20143,559,18644
04/10/2020,21255,584,19731
04/11/2020,22365,630,20795
04/12/2020,23377,674,21763
04/13/2020,24347,727,22680
04/14/2020,25756,782,24034
04/15/2020,27069,864,24855
04/16/2020,27871,952,25569
04/17/2020,29425,1043,27032
04/18/2020,30981,1150,28481
04/19/2020,31699,1178,29171
04/20/2020,33974,1226,31398
04/21/2020,35948,1301,31310
04/22/2020,37662,1423,32902
04/23/2020,39623,1528,34758
04/24/2020,41160,1599,36224
04/25/2020,42712,1692,37683
04/26/2020,43912,1724,38851
04/27/2020,45389,1782,40270
04/28/2020,46556,1869,41350
04/29/2020,48977,1946,43694
04/30/2020,50555,2037,45181
05/01/2020,52215,2119,46759
05/02/2020,54062,2196,47958
05/03/2020,55325,2220,49197
05/04/2020,56565,2291,46726
05/05/2020,59122,2385,48629
05/06/2020,61017,2461,49352
05/07/2020,62778,2544,50507
05/08/2020,64651,2637,52026
05/09/2020,67252,2701,54199
05/10/2020,68492,2727,54785
05/11/2020,69789,2788,55873
05/12/2020,71539,2887,56964
05/13/2020,73523,2978,58439
05/14/2020,75419,3060,59764
05/15/2020,77470,3166,61390
05/16/2020,79352,3221,63080
05/17/2020,80946,3302,64538
05/18/2020,82404,3334,64323
05/19/2020,84515,3439,66055
05/20/2020,86614,3527,67885
05/21/2020,88949,3635,69208
05/22/2020,91355,3704,70641
05/23/2020,93318,3775,72413
05/24/2020,95285,3806,74221
05/25/2020,97686,3825,75395
05/26/2020,100618,3868,75910
05/27/2020,102412,3972,76516
05/28/2020,104673,4056,78077
05/29/2020,107644,4155,80191
05/30/2020,110809,4231,82963
05/31/2020,113532,4258,85506
06/01/2020,116088,4305,87372
06/02/2020,118954,4378,89646
06/03/2020,121271,4439,91338
06/04/2020,123840,4502,89645
06/05/2020,127470,4576,90902
06/06/2020,130030,4642,92989
06/07/2020,132816,4671,95515
06/08/2020,135115,4694,96501
06/09/2020,138185,4791,98223
06/10/2020,141106,4890,99148
06/11/2020,144710,4961,101081
06/12/2020,148367,5008,103677
06/13/2020,151528,5082,106173
06/14/2020,154164,5109,108510
06/15/2020,156905,5139,109587
06/16/2020,160373,5226,112018
06/17/2020,164586,5307,114686
06/18/2020,168404,5383,117299
06/19/2020,172042,5448,119631
06/20/2020,176441,5515,122954
06/21/2020,180060,5539,126143
06/22/2020,185634,5587,130637
06/23/2020,192191,5656,135107
06/24/2020,197199,5754,138449
06/25/2020,202685,5835,142513
06/26/2020,208350,5899,145343
06/27/2020,212611,5932,149076
06/28/2020,217895,5964,153845
06/29/2020,224848,6006,159121
06/30/2020,232818,6112,163044
07/01/2020,240609,6196,168882
07/02/2020,250085,6296,176665
07/03/2020,258634,6359,182951
07/04/2020,267022,6388,190803
07/05/2020,273073,6407,196299
07/06/2020,279991,6484,200178
07/07/2020,288656,6604,204807
07/08/2020,297251,6756,210904
07/09/2020,304527,6895,216015
07/10/2020,313343,6999,221926
07/11/2020,321255,7074,228624
