,北京,天津,石家庄,唐山,秦皇岛,邯郸,保定,张家口,承德,廊坊,沧州,衡水,邢台,太原,呼和浩特,沈阳,大连,长春,哈尔滨,上海,南京,苏州,南通,连云港,徐州,扬州,无锡,常州,镇江,泰州,淮安,盐城,宿迁,杭州,宁波,温州,绍兴,湖州,嘉兴,台州,舟山,金华,衢州,丽水,合肥,福州,厦门,南昌,济南,青岛,郑州,武汉,长沙,广州,深圳,珠海,佛山,中山,江门,东莞,惠州,肇庆,南宁,海口,重庆,成都,贵阳,昆明,拉萨,西安,兰州,西宁,银川,乌鲁木齐,湘潭,株洲,包头,鄂尔多斯,营口,丹东,盘锦,葫芦岛,泉州,临沂,德州,聊城,滨州,淄博,枣庄,烟台,潍坊,济宁,泰安,日照,威海,东营,韶关,汕头,湛江,茂名,梅州,汕尾,河源,阳江,清远,潮州,揭阳,云浮,玉溪,菏泽,大同,长治,临汾,阳泉,赤峰,鞍山,抚顺,本溪,锦州,吉林,齐齐哈尔,牡丹江,大庆,芜湖,马鞍山,九江,洛阳,安阳,开封,焦作,平顶山,三门峡,宜昌,荆州,岳阳,常德,张家界,桂林,北海,柳州,三亚,绵阳,宜宾,攀枝花,泸州,自贡,德阳,南充,遵义,曲靖,咸阳,铜川,延安,宝鸡,渭南,金昌,嘉峪关,石嘴山,克拉玛依,库尔勒,寿光,章丘,即墨,胶南,莱西,平度,莱州,荣成,文登,乳山,吴江,昆山,常熟,张家港,太仓,句容,江阴,宜兴,金坛,溧阳,海门,临安,义乌,诸暨,信阳,周口,漳州,晋城,朔州,晋中,运城,忻州,吕梁,乌海,通辽,呼伦贝尔,巴彦淖尔,乌兰察布,兴安盟,锡林郭勒盟,阿拉善盟,阜新,辽阳,铁岭,朝阳,四平,辽源,通化,白山,松原,白城,延边州,鸡西,鹤岗,双鸭山,伊春,佳木斯,七台河,黑河,绥化,大兴安岭地区,蚌埠,淮南,淮北,铜陵,安庆,黄山,滁州,阜阳,宿州,六安,亳州,池州,宣城,莆田,三明,南平,龙岩,宁德,景德镇,萍乡,新余,鹰潭,赣州,吉安,宜春,抚州,上饶,鹤壁,新乡,濮阳,许昌,漯河,南阳,商丘,驻马店,黄石,十堰,襄阳,鄂州,荆门,孝感,黄冈,咸宁,随州,恩施州,衡阳,邵阳,益阳,郴州,永州,怀化,娄底,湘西州,梧州,防城港,钦州,贵港,玉林,百色,贺州,河池,来宾,崇左,广元,遂宁,内江,乐山,眉山,广安,达州,雅安,巴中,资阳,阿坝州,甘孜州,凉山州,六盘水,安顺,铜仁,毕节,黔西南州,黔东南州,黔南州,保山,昭通,丽江,普洱,临沧,楚雄州,红河州,文山州,西双版纳州,大理州,德宏州,怒江州,迪庆州,昌都,山南,日喀则,那曲地区,阿里地区,林芝,汉中,榆林,安康,商洛,白银,天水,武威,张掖,平凉,酒泉,庆阳,定西,陇南,临夏州,甘南州,海东地区,海北州,黄南州,海南州,果洛州,玉树州,海西州,吴忠,中卫,固原,吐鲁番地区,哈密地区,昌吉州,博州,阿克苏地区,克州,喀什地区,和田地区,伊犁哈萨克州,塔城地区,阿勒泰地区,石河子,五家渠
AQI,31.272222222222222,36.35916666666667,102.77604166666667,42.796875,45.44416666666667,85.92604166666668,83.68055555555556,31.175,31.55,32.89895833333333,47.34722222222222,58.80277777777778,81.06145833333333,55.958333333333336,57.430555555555564,53.14166666666666,52.09041666666667,52.59041666666667,63.079861111111114,79.82208333333332,92.43518518518518,83.234375,75.155,68.9375,112.37619047619047,77.88541666666666,80.10416666666666,87.77638888888889,92.85416666666667,77.83333333333333,72.03333333333333,56.875,106.59375,64.26458333333332,59.401041666666664,33.166666666666664,57.888888888888886,64.77777777777779,65.54166666666667,42.138888888888886,45.73611111111111,52.81944444444445,37.56388888888889,42.388888888888886,119.05291666666668,39.916666666666664,47.458333333333336,51.47812499999999,62.98916666666666,63.48518518518517,111.96203703703704,95.97083333333333,89.95833333333334,58.707954545454534,39.5405303030303,48.229166666666664,57.34375,48.770833333333336,53.68333333333333,68.56666666666668,45.31666666666667,55.3125,63.88489583333334,27.541666666666664,50.61544117647059,41.71354166666667,23.445833333333333,38.36904761904761,27.125000000000004,60.18589743589743,56.888333333333335,46.125,51.95972222222222,139.74523809523808,87.5952380952381,87.70238095238095,64.83833333333332,28.580833333333334,51.59375,40.81875,53.84722222222222,47.97708333333333,74.73958333333334,75.85416666666667,67.20694444444445,75.1388888888889,67.25,79.61041666666667,94.23333333333333,48.84305555555556,77.82333333333334,67.3125,65.06944444444444,64.94444444444444,50.625,65.56875000000001,30.18333333333333,44.12013888888888,42.90277777777778,49.58854166666667,59.59722222222223,41.47222222222222,41.125,59.666666666666664,53.87916666666667,59.18055555555555,59.552083333333336,53.31944444444445,41.833333333333336,81.55277777777778,44.803333333333335,50.18333333333333,58.165,56.97222222222223,29.988541666666663,74.49285714285715,67.925,58.61875,57.175,48.33095238095238,31.79583333333333,42.40416666666667,33.095000000000006,107.49791666666667,110.775,73.31770833333333,100.99702380952381,111.09375,116.82916666666667,91.47916666666667,114.0,83.66666666666667,72.2,84.04166666666667,75.88819444444445,82.99333333333333,56.39270833333333,26.958333333333332,61.059375,21.548611111111114,27.4375,51.791666666666664,38.531666666666666,36.675,52.32916666666666,57.84375,52.8125,55.36111111111111,22.333333333333332,41.6875,61.30625,58.74895833333333,43.36770833333333,57.55208333333333,66.98541666666667,37.41666666666667,30.697916666666664,54.427083333333336,47.05416666666666,82.41666666666667,76.70833333333333,63.985416666666666,57.625,43.15,64.47916666666667,66.3625,64.79166666666667,41.3125,41.69166666666666,46.125,75.83333333333334,75.33333333333333,83.43055555555556,85.52083333333333,61.22916666666667,104.4375,85.625,89.75,118.35416666666666,108.20833333333333,34.92916666666667,54.625,51.41666666666667,58.70833333333333,177.25625,124.159375,74.65277777777777,63.88888888888889,62.4,45.114583333333336,72.32500000000002,50.60277777777778,48.0,57.25,38.97916666666667,33.375,65.5,22.041666666666664,26.819444444444446,21.354166666666664,31.33888888888889,48.614999999999995,72.6625,60.15625,59.01145833333333,55.333333333333336,58.25,29.9375,48.0,32.833333333333336,25.9375,29.416666666666668,23.414583333333333,47.25,44.572916666666664,38.11111111111111,40.849999999999994,42.270833333333336,32.013888888888886,56.47916666666667,32.09583333333333,109.35416666666669,133.42291666666668,105.41527777777777,76.39305555555556,83.19791666666666,30.708333333333332,97.94791666666666,174.125,114.0625,112.17708333333333,137.02083333333331,71.05555555555556,85.71666666666665,38.34666666666667,61.572916666666664,50.72083333333334,49.44791666666667,43.069444444444436,29.975,52.358333333333334,48.58333333333333,49.27291666666667,42.974999999999994,57.57291666666667,49.2975,52.13333333333334,41.35277777777778,93.94444444444444,81.178125,110.11458333333334,130.75555555555556,165.30416666666667,168.39166666666665,89.88541666666666,170.92222222222222,70.9375,76.58333333333333,145.14583333333334,80.55555555555556,113.77083333333334,99.4375,79.54166666666666,74.88541666666666,136.77777777777777,46.79166666666667,72.55555555555556,52.95833333333333,81.675,31.625,56.30499999999999,61.38333333333334,55.608333333333334,48.09722222222223,31.885416666666664,43.0,53.541666666666664,55.15625000000001,37.958333333333336,40.666666666666664,22.25,17.541666666666668,20.270833333333336,58.0625,43.145833333333336,48.010416666666664,51.291666666666664,34.60729166666667,33.86458333333333,39.99166666666667,55.916666666666664,25.894444444444446,57.21875,48.72500000000001,26.75,17.208333333333332,22.85,24.366666666666667,22.8125,67.22916666666667,32.52083333333333,33.5,31.354166666666664,21.416666666666668,46.86666666666667,26.708333333333332,29.13888888888889,36.90416666666667,48.264583333333334,31.174999999999997,48.06944444444445,45.45833333333333,43.96875,31.3125,44.48333333333333,34.66666666666667,27.479166666666664,28.979166666666668,29.416666666666664,34.6875,26.25,22.208333333333332,29.020833333333336,75.10416666666666,42.83125,61.48611111111111,49.75,45.27083333333333,41.77777777777778,36.825,36.27916666666667,32.916666666666664,38.16666666666667,37.47222222222222,55.68958333333333,26.9625,76.6875,32.958333333333336,51.0,24.0,37.166666666666664,27.666666666666668,33.833333333333336,15.241666666666665,27.291666666666668,47.90277777777778,59.29027777777778,28.75,124.77083333333334,107.51458333333333,170.8125,70.16666666666666,74.39583333333334,71.375,112.27777777777777,108.27083333333334,92.06944444444446,26.375,19.708333333333332,207.875,234.70833333333334
PM2.5,17.067361111111115,23.291944444444443,76.45833333333333,30.213541666666668,29.627499999999998,61.45729166666667,60.569444444444436,17.375,18.825,18.01354166666667,31.86111111111111,42.69166666666667,57.946875000000006,37.49074074074073,39.97222222222222,36.59621212121212,36.632083333333334,36.544583333333335,43.20138888888889,59.00124999999999,68.35648148148148,60.979166666666664,55.013333333333335,49.447916666666664,84.17380952380952,56.677083333333336,58.57291666666667,65.83194444444445,69.01041666666667,56.65624999999999,52.18333333333332,38.322916666666664,79.16666666666667,45.91041666666667,44.57812499999999,22.104166666666668,41.15277777777777,46.06944444444445,47.13888888888889,28.555555555555557,32.05555555555555,37.20833333333333,25.09166666666667,28.180555555555557,89.92791666666666,27.5625,33.11458333333333,35.686458333333334,44.493333333333325,44.66111111111111,84.29537037037036,71.38333333333333,66.95833333333334,42.29507575757576,24.75643939393939,31.8125,41.083333333333336,34.020833333333336,37.18333333333334,49.61666666666667,30.608333333333327,39.45833333333333,45.14010416666667,14.833333333333332,34.862990196078435,28.791666666666668,13.845833333333335,23.273809523809526,8.034722222222223,42.576923076923066,37.17999999999999,28.583333333333332,30.515277777777772,105.35833333333333,64.66666666666667,64.86309523809524,46.21916666666666,11.5725,35.08333333333333,27.245833333333334,35.48611111111111,31.25,54.70833333333333,54.15625,47.24861111111111,54.40277777777778,48.888888888888886,58.054861111111116,69.19166666666666,33.37083333333333,57.10666666666666,48.29166666666667,45.361111111111114,46.236111111111114,34.40277777777778,47.079166666666666,17.183333333333334,29.842361111111106,24.666666666666668,31.651041666666668,42.361111111111114,27.861111111111114,27.763888888888886,42.94444444444445,39.143055555555556,42.013888888888886,42.270833333333336,37.97222222222222,24.694444444444443,59.37222222222223,24.595,30.733333333333338,39.223333333333336,36.82638888888889,14.696874999999999,53.082142857142856,46.36666666666667,40.93125,35.31666666666667,32.34880952380952,17.6125,27.445833333333336,20.786666666666665,80.71666666666667,83.25,53.541666666666664,75.30059523809526,82.63541666666667,88.0375,67.77083333333334,85.97916666666666,61.40625000000001,53.025,61.80555555555555,55.47847222222222,61.535000000000004,41.73645833333333,16.270833333333332,41.19479166666667,14.027777777777779,14.604166666666668,36.38541666666667,26.465000000000003,22.191666666666663,36.391666666666666,41.020833333333336,37.052083333333336,38.67361111111111,14.366666666666669,27.1875,43.65,42.123958333333334,25.492708333333333,40.723958333333336,48.079166666666666,18.979166666666664,11.989583333333334,31.322916666666664,29.9475,59.375,55.64583333333333,45.756249999999994,41.0625,28.483333333333334,46.27083333333333,47.8,46.541666666666664,25.8125,27.75416666666667,29.979166666666664,53.6875,53.95833333333333,61.52777777777778,62.020833333333336,44.125,78.1875,63.43055555555555,66.45833333333333,89.35416666666667,81.25,25.47083333333333,38.166666666666664,34.10416666666667,41.75,134.27708333333334,94.128125,54.02777777777777,36.32638888888889,36.68333333333334,27.166666666666668,52.275,34.08888888888889,27.819444444444443,32.94444444444444,26.104166666666668,22.041666666666668,45.88888888888889,10.5625,16.847222222222225,5.6875,17.255555555555556,31.77333333333333,51.78125,39.4375,40.803125,37.236111111111114,40.77083333333333,17.5,24.6875,18.9375,13.145833333333334,17.36111111111111,15.852083333333333,27.0,27.28125,24.930555555555557,28.058333333333337,24.8125,20.291666666666668,39.375,21.387500000000003,81.65972222222223,101.03402777777778,78.45694444444445,55.39305555555555,61.302083333333336,18.13888888888889,83.55208333333333,132.95833333333334,85.08333333333334,84.42708333333333,103.77083333333333,51.94444444444445,63.39722222222222,26.380000000000003,44.083333333333336,34.58541666666667,35.0625,29.88888888888889,19.875,36.983333333333334,33.49166666666667,35.0125,19.066666666666666,40.03124999999999,34.23083333333334,36.025,27.78333333333333,68.52777777777777,59.44895833333334,82.72916666666667,98.78333333333335,125.62708333333333,127.83333333333333,66.34375000000001,129.32500000000002,55.6875,55.958333333333336,109.61458333333333,58.458333333333336,85.63541666666667,74.14583333333334,58.3125,54.82291666666667,103.9861111111111,32.3125,52.71527777777777,37.358333333333334,59.94166666666666,21.533333333333335,39.64666666666666,43.80833333333334,39.125,33.861111111111114,20.3125,27.01388888888889,38.37500000000001,38.604166666666664,25.666666666666668,26.083333333333336,13.541666666666668,8.916666666666666,11.895833333333332,40.85416666666667,27.760416666666664,33.40625,35.770833333333336,22.617708333333333,21.979166666666664,26.258333333333336,39.400000000000006,16.977777777777778,40.77083333333333,33.00833333333334,15.166666666666666,6.791666666666667,12.841666666666669,14.916666666666666,15.083333333333332,48.583333333333336,21.041666666666664,21.4375,19.645833333333336,11.708333333333334,32.6375,17.041666666666668,13.25,22.362499999999997,32.61875,19.02916666666667,33.55555555555555,30.541666666666664,29.475,17.520833333333336,22.316666666666666,23.1875,13.520833333333332,14.270833333333334,7.229166666666666,15.958333333333332,14.354166666666666,6.083333333333333,12.958333333333332,54.83333333333333,26.93541666666667,43.736111111111114,35.08333333333333,30.0,27.666666666666668,22.78333333333333,17.029166666666665,15.583333333333332,19.395833333333336,23.055555555555557,37.75208333333333,14.858333333333334,55.020833333333336,18.041666666666668,34.458333333333336,9.083333333333334,16.541666666666668,13.75,12.875,4.116666666666666,6.666666666666667,29.333333333333332,40.40138888888888,15.638888888888888,94.39583333333333,80.86875,130.04166666666669,50.54166666666667,50.33333333333333,65.95833333333333,83.375,78.5,67.26388888888889,7.666666666666667,6.875,163.33333333333331,183.875
PM10,26.480555555555558,26.916666666666664,103.97395833333334,41.1875,43.516666666666666,87.59374999999999,78.65277777777779,23.383333333333333,25.55,29.076041666666665,43.73611111111111,50.62222222222223,82.84375,58.93518518518518,50.75694444444445,49.903787878787874,46.4125,41.221666666666664,51.55555555555555,43.02625,85.78703703703704,56.932291666666664,52.741666666666674,52.08333333333333,96.91071428571426,67.34375,73.38541666666666,81.56805555555556,75.69791666666667,70.09375,62.1,50.052083333333336,83.29166666666666,60.71666666666666,51.796875,30.895833333333336,50.25,64.80555555555556,53.97222222222223,37.02777777777778,37.65277777777777,38.38888888888889,31.097222222222218,35.638888888888886,84.07500000000002,28.701388888888886,38.989583333333336,40.182812500000004,57.33083333333333,51.88888888888889,92.39907407407408,78.35,47.575833333333335,52.78409090909091,38.41287878787878,47.989583333333336,55.401041666666664,37.270833333333336,47.46875000000001,48.41666666666667,39.016666666666666,42.59375,56.0828125,26.6,42.67745098039216,35.633854166666666,19.21666666666666,28.202380952380956,10.534722222222223,52.324999999999996,59.35,40.90625,55.51597222222222,100.5547619047619,63.88690476190476,66.17261904761905,68.23333333333333,25.550000000000004,45.104166666666664,34.0,40.625,44.14583333333333,54.8125,70.61458333333334,68.77777777777777,65.5,54.833333333333336,70.47222222222223,87.125,43.71805555555556,70.95,57.875,60.02777777777777,55.27777777777778,42.52777777777778,58.72916666666667,20.19166666666667,36.73611111111111,41.8125,49.3125,40.708333333333336,34.861111111111114,34.486111111111114,46.38888888888889,43.10138888888889,46.93055555555555,47.729166666666664,42.458333333333336,38.18055555555555,84.95833333333333,48.84166666666667,49.81666666666667,53.891666666666666,56.15277777777778,27.302083333333336,72.25595238095238,65.55833333333332,55.15972222222223,53.25833333333334,41.785714285714285,25.775,38.40833333333333,29.07916666666667,66.42708333333333,83.725,55.41145833333333,91.89880952380953,90.78125,90.525,86.60416666666667,110.27083333333333,63.20833333333333,55.225,76.02777777777777,60.34722222222222,57.91666666666667,49.465625,18.302083333333336,59.333333333333336,15.520833333333336,27.041666666666664,46.45833333333333,32.8,33.0,41.50833333333333,47.645833333333336,45.55208333333333,45.395833333333336,17.25,37.14583333333333,55.1875,44.833333333333336,42.0625,48.203125,65.24791666666667,39.22916666666667,30.583333333333336,60.072916666666664,39.925,77.83333333333333,72.54166666666667,62.006249999999994,46.208333333333336,42.81666666666666,56.875,64.125,56.833333333333336,38.625,34.44166666666667,43.14583333333333,80.02083333333333,71.25,83.125,70.54166666666666,51.25,96.125,76.09722222222223,84.79166666666666,107.54166666666666,103.85416666666667,30.075,54.166666666666664,42.83333333333333,46.104166666666664,170.42708333333334,103.67395833333333,78.31944444444446,69.3125,69.59166666666667,46.32291666666667,67.12499999999999,44.56944444444445,47.458333333333336,65.70833333333333,35.77083333333333,27.0,67.81944444444444,16.791666666666668,20.01388888888889,10.770833333333332,25.694444444444443,42.15833333333333,66.57291666666666,57.13541666666667,54.88541666666667,55.111111111111114,49.75,25.791666666666664,49.583333333333336,31.25,19.4375,23.25,20.075,49.239583333333336,41.10416666666667,32.666666666666664,31.90833333333333,39.91666666666667,26.930555555555557,47.229166666666664,21.25,98.23611111111113,122.59027777777779,94.84722222222223,72.06250000000001,55.416666666666664,25.986111111111114,89.69791666666667,155.18055555555554,88.54166666666667,94.54166666666667,129.85416666666669,56.72222222222223,52.888888888888886,31.9,43.927083333333336,34.1875,35.958333333333336,31.472222222222225,22.391666666666666,42.641666666666666,44.38333333333333,32.635416666666664,28.44166666666667,59.36458333333333,43.84166666666666,46.93333333333334,37.22222222222222,76.7361111111111,76.23958333333334,87.61458333333333,101.19444444444444,129.34375,141.175,81.46875,162.55555555555554,72.59375,67.18055555555554,108.40625,78.94444444444444,80.15625,85.58333333333334,80.79166666666667,54.947916666666664,121.69444444444446,39.54166666666667,57.944444444444436,39.85,69.39166666666667,25.541666666666664,48.196666666666665,49.141666666666666,47.74166666666666,39.861111111111114,25.03125,42.736111111111114,48.333333333333336,44.41666666666667,31.277777777777782,42.79166666666667,14.375,13.958333333333334,19.020833333333336,58.4375,39.96875000000001,36.8125,37.64583333333333,29.246875,27.187500000000004,33.69500000000001,43.325,18.86111111111111,47.25,43.13333333333334,16.02777777777778,7.229166666666666,15.783333333333331,18.175000000000004,15.96875,51.145833333333336,21.291666666666664,28.979166666666668,21.520833333333336,13.208333333333334,22.125,20.125,14.888888888888888,29.8125,36.16666666666667,25.991666666666667,35.916666666666664,38.60416666666667,38.1875,17.645833333333336,45.775,28.625,10.354166666666666,14.479166666666668,13.875,17.041666666666664,21.270833333333336,7.375,14.166666666666668,61.8125,38.53854166666667,49.5,40.60416666666667,43.3125,34.708333333333336,32.59583333333333,38.4375,33.22916666666667,36.875,33.583333333333336,57.89791666666667,23.154166666666665,78.77083333333334,27.5,40.25,15.666666666666666,36.625,18.291666666666668,25.291666666666668,8.549999999999999,18.583333333333332,48.569444444444436,60.40277777777777,24.166666666666668,134.52083333333331,98.25,151.47916666666666,76.8125,80.625,53.125,112.13888888888887,111.25,84.20833333333333,19.041666666666668,6.791666666666667,184.14583333333331,257.3333333333333
SO2,2.0083333333333333,7.8083333333333345,9.28125,21.291666666666668,19.916666666666664,5.15625,9.13888888888889,16.15,12.091666666666667,3.7010416666666663,13.055555555555555,6.76111111111111,12.114583333333334,35.5787037037037,19.625000000000004,16.066666666666666,17.204166666666666,13.338333333333333,36.29166666666667,5.8012500000000005,6.578703703703704,3.9895833333333335,4.991666666666666,10.166666666666666,11.375,7.458333333333334,5.734375,8.387500000000001,9.260416666666666,4.666666666666667,4.741666666666666,2.53125,5.583333333333333,6.2,14.401041666666668,6.354166666666667,4.527777777777778,4.833333333333333,7.875,3.2222222222222228,6.527777777777778,4.277777777777778,3.2777777777777772,4.347222222222222,6.925,4.666666666666667,5.197916666666667,6.219270833333333,14.214166666666667,6.268518518518519,9.737037037037037,7.9541666666666675,4.7716666666666665,5.71590909090909,9.268939393939396,3.59375,6.40625,4.65625,6.697916666666666,8.891666666666667,6.6,6.385416666666667,6.447395833333333,3.058333333333333,5.427450980392157,6.003645833333333,10.5125,8.910714285714286,5.444444444444444,13.427564102564101,21.891666666666666,17.375,27.62013888888889,9.108333333333333,4.791666666666667,7.184523809523809,36.15833333333333,15.1,14.739583333333332,19.927083333333332,16.347222222222225,24.0,4.552083333333333,7.093749999999999,11.055555555555557,8.972222222222223,15.263888888888888,16.381944444444446,13.55,8.870833333333334,11.083333333333332,12.958333333333332,14.388888888888891,5.833333333333333,5.486111111111111,12.979166666666668,5.758333333333334,7.902777777777778,4.777777777777778,7.833333333333333,8.541666666666666,8.930555555555557,6.4305555555555545,7.277777777777778,5.656944444444444,6.555555555555556,9.552083333333334,7.361111111111112,6.361111111111111,13.041666666666666,38.71666666666666,21.033333333333335,22.925,30.3125,17.083333333333332,14.880952380952381,15.966666666666665,23.493055555555554,26.958333333333332,15.970238095238093,24.641666666666666,13.183333333333334,11.1625,9.302083333333332,7.4833333333333325,7.197916666666667,9.065476190476192,10.8125,11.097916666666668,14.437500000000002,13.916666666666666,12.375,7.825,10.180555555555557,9.027777777777777,4.45,2.458333333333333,4.802083333333333,6.958333333333334,9.04861111111111,4.041666666666666,4.447916666666667,4.458333333333334,23.35,4.320833333333334,6.583333333333334,6.28125,8.98611111111111,12.4,8.395833333333334,13.937499999999998,14.291666666666668,7.552083333333333,11.510416666666668,13.966666666666667,22.333333333333332,12.770833333333334,37.458333333333336,8.224999999999998,8.26388888888889,18.895833333333336,15.25625,9.520833333333334,6.5249999999999995,8.4375,14.729166666666666,18.083333333333332,7.854166666666666,4.670833333333333,9.770833333333334,6.270833333333333,6.541666666666666,14.319444444444443,6.75,9.208333333333334,4.645833333333333,11.125,5.1875,6.666666666666666,5.333333333333333,8.45,3.375,8.041666666666666,3.7708333333333335,8.989583333333332,12.548958333333331,2.8472222222222228,15.097222222222221,37.05,38.88541666666667,15.074999999999998,22.041666666666668,19.027777777777775,68.30555555555556,12.708333333333332,5.458333333333334,26.38888888888889,25.145833333333336,6.138888888888889,28.354166666666668,8.75,20.583333333333336,16.510416666666664,12.40625,16.385416666666668,13.472222222222223,12.083333333333332,13.166666666666666,19.8125,4.3125,7.229166666666667,12.777777777777779,8.924999999999999,13.125000000000002,14.020833333333332,7.75,8.825,5.8125,14.930555555555555,14.520833333333332,23.75,10.701388888888891,10.437499999999998,10.26388888888889,13.395833333333334,8.989583333333334,4.972222222222222,45.03125,11.138888888888888,8.041666666666666,5.291666666666667,7.916666666666666,10.305555555555555,7.6805555555555545,7.075,5.677083333333334,4.5625,5.145833333333334,8.027777777777779,4.7666666666666675,9.008333333333333,5.791666666666666,6.6875,2.7,7.072916666666667,6.05,5.008333333333334,3.3055555555555554,9.319444444444445,13.520833333333334,7.854166666666667,12.736111111111112,8.479166666666668,11.425,6.604166666666667,13.805555555555555,17.083333333333332,4.805555555555556,11.572916666666666,9.388888888888888,11.8125,9.604166666666668,7.375,7.958333333333334,5.541666666666667,4.166666666666666,6.756944444444444,4.066666666666666,5.3916666666666675,4.025,3.0050000000000003,2.425,2.941666666666667,4.069444444444445,5.854166666666666,5.875,6.388888888888888,5.541666666666667,5.194444444444444,7.8125,5.375,6.125,4.854166666666667,6.8125,7.28125,8.09375,4.416666666666666,6.246875,5.239583333333333,3.72,9.416666666666668,7.347222222222221,3.8958333333333335,4.316666666666666,5.166666666666667,7.291666666666667,7.258333333333333,11.558333333333334,18.96875,2.395833333333333,6.958333333333333,4.666666666666667,8.8125,5.458333333333333,4.604166666666666,6.6875,5.527777777777779,2.6458333333333335,7.5625,8.491666666666667,8.125,4.9375,5.229166666666666,6.291666666666667,6.733333333333333,8.395833333333332,4.041666666666666,8.895833333333332,3.5,6.104166666666666,3.6041666666666665,9.416666666666666,9.520833333333332,13.312499999999998,14.184375,5.180555555555556,13.083333333333332,23.5,11.416666666666666,13.033333333333333,5.166666666666666,14.333333333333332,11.604166666666666,14.111111111111112,16.022916666666667,19.425,15.958333333333332,8.25,13.75,6.75,12.875,9.125,24.666666666666668,12.175000000000002,11.416666666666666,17.583333333333332,16.541666666666668,9.51388888888889,11.3125,14.895833333333332,11.291666666666666,23.208333333333332,9.979166666666668,5.125,13.736111111111112,27.3125,26.027777777777775,4.833333333333333,8.333333333333334,8.875,21.083333333333332
