,北京,天津,石家庄,唐山,秦皇岛,邯郸,保定,张家口,承德,廊坊,沧州,衡水,邢台,太原,呼和浩特,沈阳,大连,长春,哈尔滨,上海,南京,苏州,南通,连云港,徐州,扬州,无锡,常州,镇江,泰州,淮安,盐城,宿迁,杭州,宁波,温州,绍兴,湖州,嘉兴,台州,舟山,金华,衢州,丽水,合肥,福州,厦门,南昌,济南,青岛,郑州,武汉,长沙,广州,深圳,珠海,佛山,中山,江门,东莞,惠州,肇庆,南宁,海口,重庆,成都,贵阳,昆明,拉萨,西安,兰州,西宁,银川,乌鲁木齐,湘潭,株洲,包头,鄂尔多斯,营口,丹东,盘锦,葫芦岛,泉州,临沂,德州,聊城,滨州,淄博,枣庄,烟台,潍坊,济宁,泰安,日照,威海,东营,韶关,汕头,湛江,茂名,梅州,汕尾,河源,阳江,清远,潮州,揭阳,云浮,玉溪,菏泽,大同,长治,临汾,阳泉,赤峰,鞍山,抚顺,本溪,锦州,吉林,齐齐哈尔,牡丹江,大庆,芜湖,马鞍山,九江,洛阳,安阳,开封,焦作,平顶山,三门峡,宜昌,荆州,岳阳,常德,张家界,桂林,北海,柳州,三亚,绵阳,宜宾,攀枝花,泸州,自贡,德阳,南充,遵义,曲靖,咸阳,铜川,延安,宝鸡,渭南,金昌,嘉峪关,石嘴山,克拉玛依,库尔勒,寿光,章丘,即墨,胶南,胶州,莱西,平度,莱州,荣成,文登,乳山,吴江,昆山,常熟,张家港,太仓,句容,江阴,宜兴,金坛,溧阳,海门,临安,义乌,诸暨,信阳,周口,漳州,晋城,朔州,晋中,运城,忻州,吕梁,乌海,通辽,呼伦贝尔,巴彦淖尔,乌兰察布,兴安盟,锡林郭勒盟,阿拉善盟,阜新,辽阳,铁岭,朝阳,四平,辽源,通化,白山,松原,白城,延边州,鸡西,鹤岗,双鸭山,伊春,佳木斯,七台河,黑河,绥化,大兴安岭地区,蚌埠,淮南,淮北,铜陵,安庆,黄山,滁州,阜阳,宿州,六安,亳州,池州,宣城,莆田,三明,南平,龙岩,宁德,景德镇,萍乡,新余,鹰潭,赣州,吉安,宜春,抚州,上饶,鹤壁,新乡,濮阳,许昌,漯河,南阳,商丘,驻马店,黄石,十堰,襄阳,鄂州,荆门,孝感,黄冈,咸宁,随州,恩施州,衡阳,邵阳,益阳,郴州,永州,怀化,娄底,湘西州,梧州,防城港,钦州,贵港,玉林,百色,贺州,河池,来宾,崇左,广元,遂宁,内江,乐山,眉山,广安,达州,雅安,巴中,资阳,阿坝州,甘孜州,凉山州,六盘水,安顺,铜仁,毕节,黔西南州,黔东南州,黔南州,保山,昭通,丽江,普洱,临沧,楚雄州,红河州,文山州,西双版纳州,大理州,德宏州,怒江州,迪庆州,昌都,山南,日喀则,那曲地区,阿里地区,林芝,汉中,榆林,安康,商洛,白银,天水,武威,张掖,平凉,酒泉,庆阳,定西,陇南,临夏州,甘南州,海东地区,海北州,黄南州,海南州,果洛州,玉树州,海西州,吴忠,中卫,固原,吐鲁番地区,哈密地区,昌吉州,博州,阿克苏地区,克州,喀什地区,和田地区,伊犁哈萨克州,塔城地区,阿勒泰地区,石河子,五家渠
AQI,22.35138888888889,22.842222222222222,28.45520833333333,26.058333333333334,28.13916666666667,38.26770833333333,27.256944444444446,26.666666666666664,25.475,24.208333333333336,25.38888888888889,30.652777777777775,36.059375,46.08888888888889,35.54861111111111,36.45075757575757,34.32625,34.348749999999995,36.738194444444446,29.770833333333332,29.22222222222222,28.340624999999996,30.001666666666665,27.411458333333332,40.78928571428571,25.43125,31.170833333333334,28.895833333333332,33.489583333333336,28.177083333333332,32.36666666666667,32.072916666666664,37.360416666666666,33.123106060606055,30.9953125,26.587500000000002,30.955555555555552,32.56944444444444,31.638888888888886,30.902777777777775,28.875,27.708333333333332,23.23611111111111,22.25,32.23583333333333,22.639583333333334,24.704166666666666,29.049479166666668,27.845,28.12361111111111,29.995370370370367,27.29583333333333,30.275,22.21969696969697,23.34204545454546,20.777083333333334,18.55677083333333,23.302083333333332,21.963541666666668,23.133333333333333,22.758333333333333,21.041666666666668,27.7890625,23.658333333333335,52.1703431372549,59.930208333333326,38.228333333333325,58.1904761904762,30.368750000000002,49.116987179487175,64.42999999999999,55.64583333333333,48.604166666666664,72.15595238095239,29.898809523809522,30.53571428571428,32.59083333333333,25.36416666666667,54.25,40.846875,27.11111111111111,33.07291666666667,20.9375,31.020833333333336,27.16944444444444,30.634722222222223,23.705555555555552,28.217361111111114,45.545833333333334,26.84305555555555,32.535833333333336,46.9375,26.291666666666668,25.101388888888888,24.944444444444446,25.077083333333334,24.083333333333336,23.115972222222222,27.246527777777775,27.195833333333333,24.805555555555557,22.430555555555554,22.284722222222225,20.736111111111114,21.305555555555557,24.25,27.03125,23.263888888888886,60.86666666666667,42.56111111111111,35.391666666666666,36.72500000000001,41.175,31.034722222222218,23.819791666666667,48.01666666666666,39.79083333333334,37.94791666666667,33.225,47.06130952380953,34.79,29.416666666666668,30.451666666666664,32.666666666666664,37.93333333333334,31.403645833333336,34.40952380952381,44.5625,44.599999999999994,34.128125,35.55208333333333,39.96874999999999,32.25833333333334,31.930555555555557,30.738194444444446,33.87416666666667,19.583333333333336,29.364583333333332,30.89375,25.755555555555556,16.729166666666664,71.71354166666666,54.358333333333334,66.46666666666667,77.28125,70.45833333333333,62.77083333333333,63.02083333333332,30.95,58.45833333333333,63.931250000000006,39.733333333333334,35.813541666666666,44.815104166666664,40.956250000000004,41.625,183.98958333333331,59.26770833333333,44.925,226.38888888888889,33.875,24.270833333333336,32.16666666666667,26.708333333333332,28.75,27.145833333333332,31.270833333333332,28.666666666666668,32.416666666666664,25.895833333333336,28.979166666666668,17.558333333333334,29.520833333333332,26.027777777777775,19.7375,27.3125,31.458333333333332,29.48611111111111,30.791666666666664,29.8125,30.604166666666664,32.625,31.291666666666668,24.645833333333332,26.979166666666668,32.697916666666664,43.5,24.347222222222225,37.82638888888889,38.83333333333333,32.666666666666664,51.68166666666667,29.506944444444446,52.77777777777778,44.51666666666667,37.35416666666667,31.645833333333332,38.37083333333333,24.020833333333336,40.458333333333336,23.479166666666668,27.125,36.4725,35.03333333333333,36.63541666666667,33.46041666666667,30.083333333333332,26.0,25.520833333333336,51.58333333333333,27.166666666666668,29.166666666666668,22.458333333333332,21.34375,23.548958333333335,29.42708333333333,22.458333333333332,29.541666666666664,35.41666666666667,24.897222222222226,33.708333333333336,35.958333333333336,40.520833333333336,42.32152777777778,39.729166666666664,40.958333333333336,34.739583333333336,30.0,30.84375,44.10138888888889,38.04166666666667,34.34791666666667,46.70833333333333,34.375,31.215277777777782,22.216666666666665,21.6875,20.994791666666668,24.229166666666668,20.76805555555556,32.291666666666664,29.621666666666663,31.05,33.0125,26.96333333333333,31.885416666666664,27.488333333333333,34.083333333333336,32.09722222222222,37.833333333333336,40.86145833333333,36.34375,32.56944444444445,34.58333333333333,51.108333333333334,41.340625,31.819444444444443,35.233333333333334,24.402777777777782,34.0625,39.34722222222222,33.385416666666664,27.625,43.54166666666667,30.531250000000004,37.361111111111114,36.25,29.79861111111111,33.25,37.85,23.866666666666667,33.525,31.116666666666664,29.95416666666667,28.104166666666664,27.364583333333332,33.97222222222222,42.78055555555556,34.0,26.347222222222225,30.3125,27.708333333333336,33.13055555555555,44.97916666666667,32.3625,54.510416666666664,58.864583333333336,66.11458333333334,70.70833333333333,61.46874999999999,67.06666666666668,64.4,35.37916666666666,54.046875,66.48333333333332,25.069444444444443,19.625,32.03666666666666,56.81666666666666,41.260416666666664,31.541666666666664,44.47916666666667,43.97916666666667,23.291666666666664,33.083333333333336,52.28333333333333,54.97916666666667,32.525,54.11666666666666,61.208333333333336,69.625,77.41666666666667,60.60416666666667,61.70833333333333,39.625,61.708333333333336,52.625,28.458333333333336,29.916666666666664,61.041666666666664,28.875,29.25,23.0,32.083333333333336,66.23958333333333,28.4125,40.708333333333336,30.666666666666664,50.89583333333333,41.416666666666664,59.8125,97.97916666666666,31.6875,201.5625,32.44027777777778,58.14583333333333,38.831250000000004,57.4375,46.208333333333336,58.375,45.65,65.75,43.083333333333336,43.625,34.458333333333336,49.291666666666664,45.666666666666664,40.4625,35.45833333333333,129.29166666666666,75.10416666666666,84.16666666666666,43.29166666666667,230.45833333333334,373.4583333333333,457.90277777777777,500.0,30.63888888888889,35.19583333333333,19.375,73.39583333333334,137.66666666666666
PM2.5,7.792361111111112,10.595,13.220833333333333,14.725,13.314166666666665,19.226041666666667,13.590277777777779,11.991666666666665,9.275,9.4375,12.972222222222221,16.13888888888889,19.871875,29.71388888888889,21.583333333333332,15.363636363636363,11.86375,23.47375,25.227777777777778,17.445833333333333,12.648148148148149,13.653125,15.660000000000002,13.359375,25.410714285714285,7.597916666666666,19.61875,15.402777777777779,14.375,13.770833333333332,17.991666666666667,17.416666666666664,23.422916666666666,17.005681818181817,15.547395833333333,11.264583333333333,15.886111111111111,13.222222222222223,14.75,16.291666666666668,9.555555555555555,14.569444444444445,11.305555555555557,9.597222222222223,14.81916666666667,8.36875,7.527083333333333,13.346354166666668,12.982500000000002,15.077314814814814,14.86111111111111,13.808333333333334,15.600000000000003,12.537878787878789,11.137500000000001,10.03125,6.843229166666667,8.875,7.411458333333333,9.216666666666667,9.425,8.489583333333334,15.8046875,5.183333333333333,33.606617647058826,37.55,22.528333333333332,40.19047619047619,11.660416666666665,31.133012820512825,37.03,33.46875,31.493055555555557,48.95357142857143,15.31547619047619,16.214285714285715,16.357499999999998,10.305833333333334,14.791666666666666,14.898958333333333,13.472222222222221,15.020833333333334,7.25,16.364583333333336,15.308333333333332,16.398611111111112,10.830555555555556,14.925694444444446,28.4625,9.854166666666666,17.444166666666668,30.25,12.402777777777779,11.420833333333334,10.125,10.681249999999999,11.708333333333332,7.525694444444443,16.07986111111111,16.352083333333333,11.263888888888888,8.833333333333334,10.395833333333334,6.930555555555556,10.013888888888888,9.819444444444445,12.979166666666666,10.263888888888891,42.81111111111111,23.65833333333333,16.1,20.308333333333334,26.075,16.97222222222222,6.673958333333333,19.24285714285714,26.049166666666668,20.100694444444443,15.708333333333334,31.95416666666667,19.791666666666664,17.158333333333335,18.835,18.718749999999996,18.45,16.684895833333336,16.76666666666667,24.34375,27.725,18.284375,18.520833333333332,25.041666666666668,18.391666666666666,15.722222222222223,17.259027777777778,21.22416666666667,8.645833333333334,12.041666666666666,19.466666666666665,12.234722222222222,8.875,49.484375,31.875,46.975,56.052083333333336,49.17708333333333,41.40625,42.4375,17.125,41.083333333333336,43.34791666666666,25.566666666666666,20.355208333333334,28.544270833333336,25.529166666666665,16.3125,79.46875,38.13229166666667,22.78333333333333,54.180555555555564,16.4375,9.958333333333334,18.979166666666664,13.166666666666666,17.541666666666668,13.145833333333332,15.666666666666668,11.708333333333334,9.916666666666666,7.291666666666667,9.125,6.725,22.208333333333332,15.263888888888888,10.570833333333333,12.395833333333332,17.645833333333332,15.208333333333334,17.333333333333332,15.541666666666668,16.979166666666664,17.395833333333336,20.375,13.520833333333334,14.145833333333332,16.208333333333332,26.84375,5.152777777777778,10.270833333333332,18.525,19.364583333333332,34.04,12.4375,24.583333333333332,23.280555555555555,24.4375,20.25,25.412500000000005,9.604166666666668,26.38888888888889,5.9375,13.541666666666666,17.98916666666667,19.964583333333334,21.15625,15.252083333333333,16.333333333333332,17.0625,14.833333333333334,31.833333333333332,14.833333333333334,16.916666666666668,11.638888888888891,13.6875,12.236458333333333,14.645833333333336,12.597222222222221,17.549999999999997,16.916666666666664,13.52222222222222,20.75,23.166666666666668,19.72222222222222,21.592361111111106,23.465277777777775,22.465277777777782,18.75,14.0,18.145833333333332,26.337500000000002,19.479166666666668,14.045833333333334,28.5,21.666666666666668,15.743055555555557,8.191666666666666,10.65625,9.703125,9.145833333333334,9.073611111111111,19.125000000000004,16.51916666666667,15.316666666666668,19.939583333333335,11.588333333333335,12.5,14.755,17.2,17.319444444444446,24.652777777777775,24.95520833333333,20.479166666666668,19.916666666666668,21.489583333333332,33.175,23.944791666666667,17.069444444444443,16.900000000000002,10.597222222222223,19.71875,15.722222222222223,16.479166666666664,12.791666666666668,19.145833333333336,14.260416666666666,20.77777777777778,21.9375,15.715277777777779,20.683333333333334,21.425,11.725,17.191666666666666,17.125,14.354166666666666,16.1875,12.760416666666666,18.847222222222225,28.36388888888889,21.03125,13.569444444444443,17.479166666666664,13.125,20.477777777777778,28.270833333333336,19.029166666666665,32.302083333333336,38.15625,44.364583333333336,49.427083333333336,36.635416666666664,43.141666666666666,45.40833333333334,21.434722222222224,36.84895833333333,43.975,14.097222222222221,8.666666666666668,21.494999999999997,34.18333333333334,27.145833333333336,20.6875,25.166666666666664,28.833333333333332,15.3125,21.833333333333332,35.637499999999996,31.583333333333336,19.400000000000002,36.1375,42.229166666666664,50.708333333333336,53.569444444444436,44.64583333333333,43.875,25.604166666666664,31.541666666666668,36.20833333333333,16.770833333333336,18.125,22.541666666666668,11.6875,13.0,7.666666666666667,7.75,46.489583333333336,12.745833333333332,26.097222222222225,16.958333333333332,26.479166666666664,25.236111111111114,37.02083333333333,56.145833333333336,13.541666666666668,83.20833333333334,17.384722222222223,41.3125,21.602083333333333,29.4375,20.833333333333332,38.333333333333336,18.275000000000002,21.041666666666668,18.583333333333332,23.833333333333332,9.708333333333334,11.875,24.902777777777775,24.19861111111111,19.416666666666668,75.89583333333333,26.0,59.04166666666667,19.083333333333332,68.5625,104.04166666666667,121.93055555555554,266.0,19.986111111111114,8.195833333333333,10.0,49.5,104.5
PM10,13.528472222222222,13.299999999999999,23.369791666666668,19.666666666666664,23.35833333333333,37.67708333333333,19.770833333333332,16.125,12.558333333333332,16.020833333333336,17.708333333333332,20.569444444444443,35.03125,46.532407407407405,25.73611111111111,37.2310606060606,33.84166666666666,27.0525,30.40659722222222,27.42083333333333,25.032407407407405,26.197916666666668,26.4,22.432291666666664,37.88690476190476,20.878125,29.791666666666664,26.17361111111111,33.21875,25.4375,30.7,29.458333333333336,31.864583333333336,30.950757575757578,27.244791666666668,19.5,27.736111111111114,31.680555555555554,30.291666666666668,28.625,22.958333333333332,26.055555555555554,16.000000000000004,18.222222222222225,31.09166666666667,16.76388888888889,13.520833333333332,26.093750000000004,23.239583333333332,24.694444444444446,27.84722222222222,22.658333333333335,27.491666666666667,18.474621212121214,16.189393939393938,14.208333333333332,13.246875,19.552083333333332,17.458333333333336,16.05,18.633333333333333,15.59375,23.720833333333335,16.316666666666666,52.57475490196079,69.36458333333333,37.30833333333333,47.80357142857143,26.32638888888889,39.49999999999999,76.25833333333334,58.17708333333333,43.236111111111114,63.227380952380955,26.565476190476193,25.71428571428572,28.666666666666668,16.5,61.92708333333333,42.677083333333336,19.583333333333332,27.802083333333332,15.96875,26.145833333333332,25.25,23.11111111111111,16.444444444444443,21.930555555555554,47.04166666666667,21.881944444444443,30.59166666666666,40.5,17.527777777777775,21.055555555555557,20.0,20.625000000000004,19.025,17.850694444444446,23.010416666666668,26.208333333333336,17.722222222222225,16.0,18.520833333333332,17.666666666666668,16.13888888888889,18.777777777777782,22.583333333333336,18.347222222222225,54.88333333333333,43.27777777777778,34.41666666666667,33.21666666666666,36.24166666666667,24.170138888888886,11.458333333333334,53.50595238095239,36.9,38.106944444444444,29.3,43.8095238095238,30.041666666666668,25.60833333333333,24.083333333333336,32.11458333333333,37.608333333333334,27.294270833333332,33.779761904761905,42.927083333333336,40.572916666666664,32.375,30.895833333333336,34.375,28.683333333333337,29.25,28.944444444444443,28.258333333333333,15.854166666666668,21.864583333333332,27.933333333333334,20.263888888888886,11.770833333333332,81.546875,55.858333333333334,67.59166666666667,73.30208333333333,84.77083333333333,70.03125,69.17361111111111,29.425,56.583333333333336,53.89583333333333,34.479166666666664,30.541666666666668,36.88020833333333,38.04166666666667,42.45833333333333,317.9583333333333,56.552083333333336,43.80833333333333,302.9444444444444,34.0,22.020833333333332,29.75,25.041666666666668,23.791666666666668,25.020833333333336,27.604166666666664,22.083333333333332,30.0,17.416666666666664,25.416666666666664,17.391666666666666,27.791666666666664,25.444444444444446,19.102083333333333,24.479166666666668,29.958333333333332,27.958333333333332,28.8125,28.458333333333332,29.520833333333336,30.8125,26.041666666666668,16.125,22.104166666666664,27.416666666666664,38.86458333333333,19.13888888888889,37.11111111111111,36.708333333333336,32.21875,49.5,26.48611111111111,60.65277777777777,46.444444444444436,29.895833333333332,24.8125,36.40277777777778,13.604166666666668,34.22222222222222,9.145833333333332,18.48611111111111,30.616666666666667,32.239583333333336,30.614583333333332,23.708333333333332,27.402777777777775,22.520833333333336,20.270833333333336,50.375,21.291666666666668,23.0,17.680555555555554,14.822916666666666,17.21875,24.21875,16.583333333333332,25.28333333333333,33.41666666666667,19.13888888888889,25.833333333333336,17.229166666666664,39.73611111111111,42.37499999999999,36.81944444444445,40.166666666666664,30.312500000000004,25.916666666666668,27.864583333333336,43.458333333333336,35.16666666666667,33.5625,46.8125,31.777777777777782,26.888888888888886,16.8,18.156250000000004,15.354166666666668,14.739583333333334,15.333333333333334,27.53333333333333,24.94166666666667,27.508333333333336,26.416666666666668,21.1,30.312499999999996,25.46666666666667,32.2,29.819444444444443,34.208333333333336,40.020833333333336,30.916666666666668,26.888888888888886,30.385416666666664,44.641666666666666,40.95833333333333,27.166666666666668,30.46666666666667,18.444444444444443,26.645833333333332,38.083333333333336,26.322916666666668,23.416666666666664,44.333333333333336,24.822916666666668,32.166666666666664,32.83333333333333,28.125,29.616666666666667,32.3,19.26666666666667,26.875,27.975,27.666666666666668,25.895833333333336,24.041666666666668,31.305555555555554,35.05555555555555,30.34375,18.972222222222225,28.125,22.0625,28.166666666666668,39.6875,31.6875,58.177083333333336,64.13541666666667,76.52083333333333,81.61458333333333,70.34375,72.65833333333333,62.675,35.694444444444436,56.380208333333336,79.88333333333333,17.958333333333332,11.270833333333332,27.505833333333335,58.0,39.875,28.958333333333332,45.39583333333333,41.14583333333333,20.3125,28.0,39.27083333333333,58.354166666666664,24.625,46.79166666666667,52.58333333333333,58.89583333333333,71.19444444444444,56.77083333333333,55.0625,32.520833333333336,72.91666666666667,47.166666666666664,15.854166666666668,25.833333333333336,73.45833333333333,11.583333333333334,27.541666666666668,12.291666666666666,21.291666666666664,58.54166666666667,20.066666666666666,33.791666666666664,21.75,51.0,38.638888888888886,58.54166666666667,140.89583333333331,28.395833333333336,381.5,28.291666666666668,61.10416666666667,38.91458333333333,65.29166666666667,48.125,56.041666666666664,48.333333333333336,81.0,44.541666666666664,42.458333333333336,35.375,51.458333333333336,42.625,38.27777777777778,29.888888888888886,207.625,100.3125,84.5625,45.6875,354.6666666666667,481.0,574.986111111111,853.5,21.236111111111114,35.291666666666664,10.041666666666666,76.375,132.79166666666666
SO2,1.9520833333333334,4.961111111111111,7.692708333333333,6.1875,9.85,9.208333333333334,6.729166666666668,16.125,7.75,3.1979166666666665,7.083333333333333,5.777777777777778,13.520833333333334,23.629629629629633,26.215277777777782,11.136363636363637,13.2375,13.194166666666666,23.708680555555556,6.620833333333333,4.444444444444444,5.276041666666667,4.6083333333333325,7.848958333333334,8.25,5.930208333333334,6.880208333333333,8.694444444444445,8.489583333333332,6.6875,5.6083333333333325,5.520833333333334,4.375,6.496212121212121,7.552083333333334,6.739583333333333,6.902777777777779,5.652777777777778,6.847222222222221,4.111111111111111,6.5555555555555545,5.000000000000001,3.9444444444444446,5.458333333333333,6.604166666666667,4.770833333333333,3.8125,7.062499999999999,12.40625,7.625,9.944444444444445,5.658333333333333,5.470833333333333,4.970833333333332,5.291666666666665,6.197916666666667,4.726041666666667,4.354166666666666,4.6875,8.3,6.191666666666667,3.7916666666666665,7.710416666666667,3.633333333333333,7.837009803921568,9.9375,13.279166666666669,7.529761904761904,6.0625,10.887820512820513,23.033333333333335,18.104166666666668,19.618055555555554,10.441666666666666,6.160714285714285,6.964285714285714,18.34166666666667,11.899999999999999,6.75,14.916666666666666,9.5,29.322916666666664,4.333333333333334,12.229166666666666,8.569444444444445,7.472222222222221,7.847222222222222,15.416666666666666,12.975,8.497916666666667,12.75,12.708333333333332,7.305555555555556,6.416666666666667,2.847222222222222,7.5,5.6000000000000005,7.135416666666667,7.357638888888889,9.020833333333332,6.347222222222222,9.236111111111109,6.0625,5.986111111111111,6.041666666666667,5.972222222222222,8.895833333333334,8.888888888888888,5.786111111111111,11.097222222222223,33.56666666666667,27.616666666666664,22.866666666666667,10.975694444444443,10.125,16.119047619047617,11.291666666666666,15.169444444444444,24.883333333333333,18.333333333333336,21.724999999999998,7.9833333333333325,15.366666666666665,8.427083333333334,14.35,8.783854166666666,7.93452380952381,13.385416666666666,9.083333333333334,11.28125,10.864583333333334,7.1875,8.408333333333333,8.541666666666666,6.743055555555556,4.9,2.3125,5.833333333333333,7.652083333333334,6.0,4.666666666666666,5.140625000000001,8.908333333333335,56.766666666666666,6.458333333333333,6.927083333333333,6.010416666666667,6.125,18.833333333333332,8.020833333333334,9.21875,10.875,8.96875,13.84375,11.958333333333334,20.729166666666664,16.666666666666668,34.895833333333336,7.15,7.847222222222221,20.5,8.8125,8.645833333333332,7.666666666666667,13.625,7.75,10.708333333333332,16.0,4.916666666666667,2.75,8.020833333333332,3.475,7.083333333333334,9.986111111111112,5.497916666666667,7.666666666666666,7.083333333333333,13.402777777777777,6.5,7.958333333333334,7.604166666666666,18.854166666666664,3.9583333333333335,4.3125,3.75,4.854166666666667,9.635416666666666,3.222222222222222,10.472222222222223,34.141666666666666,26.447916666666664,14.908333333333335,17.458333333333332,20.5,36.05555555555555,10.666666666666668,3.1458333333333335,13.791666666666666,18.375,8.319444444444445,23.583333333333336,8.083333333333334,24.533333333333335,10.552083333333332,7.260416666666667,8.78125,10.347222222222221,15.541666666666668,9.791666666666668,14.583333333333332,6.875,9.458333333333334,11.375,6.416666666666666,8.25,11.0,5.375,10.874999999999998,5.333333333333333,13.041666666666666,10.9375,23.458333333333332,9.673611111111112,7.208333333333333,8.027777777777777,13.888888888888888,5.489583333333333,5.638888888888888,7.791666666666667,5.194444444444444,6.229166666666666,5.072916666666667,5.666666666666666,6.069444444444444,8.027777777777779,5.6916666666666655,4.3125,4.625,4.614583333333333,7.013888888888889,5.216666666666667,6.291666666666666,6.991666666666665,4.770833333333334,4.1416666666666675,9.520833333333332,6.908333333333334,5.675,5.013888888888888,10.361111111111112,11.614583333333334,6.479166666666667,9.75,7.906250000000001,9.416666666666668,6.562500000000001,4.666666666666667,32.108333333333334,3.402777777777778,9.229166666666666,10.458333333333334,9.5,5.229166666666666,7.0,7.635416666666666,3.1944444444444446,4.416666666666666,10.187500000000002,6.158333333333333,2.1166666666666667,5.966666666666667,3.3666666666666663,3.6083333333333334,3.775,6.9375,7.197916666666667,6.0694444444444455,8.208333333333334,6.458333333333334,5.819444444444444,7.0,8.645833333333334,6.611111111111112,9.229166666666666,6.291666666666667,13.0,7.5625,6.6875,10.90625,9.822916666666668,4.591666666666667,9.683333333333334,7.291666666666667,2.901041666666667,8.208333333333332,5.083333333333333,13.104166666666666,7.5808333333333335,10.933333333333334,20.59375,2.3958333333333335,7.979166666666667,6.166666666666667,5.125,13.666666666666666,5.4375,6.729166666666667,6.694444444444444,2.8541666666666665,9.458333333333332,9.229166666666668,18.180555555555554,10.833333333333334,6.541666666666667,6.145833333333334,10.166666666666666,8.770833333333332,4.1875,11.604166666666666,4.875,3.5625,3.041666666666667,12.916666666666666,10.020833333333334,13.541666666666668,10.504166666666666,4.638888888888889,4.395833333333334,78.39583333333334,13.138888888888891,15.625,16.458333333333332,7.291666666666666,11.416666666666668,14.597222222222221,28.333333333333332,25.039583333333333,13.958333333333332,23.875,18.416666666666668,14.5,13.041666666666666,10.208333333333334,23.083333333333332,26.791666666666668,9.125,18.38888888888889,14.597222222222223,10.333333333333334,11.041666666666668,12.354166666666666,9.9375,14.520833333333332,5.1875,3.625,9.208333333333334,27.958333333333336,15.25,6.708333333333333,13.25,6.854166666666667,27.833333333333332
