p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.980675,0.0,0.0,0.0,0.0,0.0,0.008074999999999999,0.0,0.0,0.0067,0.004525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9639,0.0098,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0,0.99326,0.00136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00536,0.0,0.0,0.0,0.0
Campania,0.0,0.004919999999999999,0.00144,0.98944,0.0,0.0,0.00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0,0.0,0.9777444444444446,0.0,0.0,0.0007,0.00838888888888889,0.0021666666666666666,0.0,0.0,0.00038888888888888887,0.002122222222222223,0.0,0.0,0.0,0.0018666666666666669,0.0007555555555555556,0.0,0.005955555555555556
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.976875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02315
Lazio,0.009340000000000001,0.0,0.0,0.00642,0.0,0.0,0.9564,0.0,0.00126,0.0,0.0,0.001575,0.0,0.00315,0.001575,0.0,0.00315,0.0030800000000000003,0.014719999999999999,0.0,0.00126
Liguria,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.982125,0.0027500000000000003,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.008475,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.0034666666666666665,0.0,4.1666666666666665e-05,4.1666666666666665e-05,0.9866916666666666,0.0,0.0,0.0007666666666666668,0.000375,0.004391666666666667,0.0,0.0,0.0,0.00035,7.142857142857143e-05,0.0,0.003850000000000001
Marche,0.0075,0.0,0.0,0.0,0.00728,0.0,0.0,0.0,0.0,0.9852200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.01165,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.97675,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.9454,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016399999999999998
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0069,0.967,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0173
Piemonte,0.0,0.0,0.0,0.0,0.0008749999999999999,0.0,0.0006999999999999999,0.0022500000000000003,0.01145,0.0,0.0,0.0,0.0001,0.9826125,0.0,0.0,0.0,0.0,0.0,0.0009375,0.0013375
Puglia,0.0008666666666666666,0.004116666666666667,0.0,0.0,0.0,0.0,0.0004833333333333333,0.0,0.0,0.0,0.0021166666666666664,0.0,0.0,0.0,0.9923833333333332,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.00555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99408,0.0,0.0017499999999999998,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0027166666666666663,0.0018000000000000004,0.0,0.0,0.002166666666666667,0.0,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949111111111112,0.0,0.0,0.0,0.0
Toscana,0.001042857142857143,0.0,0.0,0.0,0.007249999999999999,0.0,0.0008699999999999999,0.00435,0.0006799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0022166666666666667,0.0,0.98411,0.00073,0.0,0.0
Umbria,0.0,0.0,0.0,0.0,0.0,0.0,0.02445,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00405,0.96735,0.0,0.002
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0,0.0,0.0,0.0,0.0,0.9764,0.0
Veneto,0.0,0.0,0.0,0.0,0.007814285714285716,0.005242857142857142,0.0002,0.0,0.005828571428571429,0.0,0.0,0.00025714285714285715,0.002671428571428572,0.0007714285714285715,0.0,0.0,0.0,0.0004,0.0,0.0,0.9767714285714286
