p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.979975,0.0,0.0,0.0,0.0,0.0,0.006675,0.0,0.0,0.0067,0.002925,0.0,0.0,0.0,0.003675,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.97525,0.0099,0.014850000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0064,0.99614,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campania,0.0,0.00302,0.00212,0.98772,0.0,0.0,0.00382,0.0,0.0,0.0,0.0033399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0,0.0,0.9806666666666668,0.0,0.00045555555555555567,0.000175,0.009122222222222224,0.0020888888888888893,0.0,0.0,0.0,0.000977777777777778,0.0,0.0,0.0,0.0014,0.0007555555555555556,0.0,0.004388888888888889
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9791,0.0,0.0,0.001025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019875
Lazio,0.0013,0.0,0.0,0.00512,0.0014199999999999998,0.0,0.97358,0.001625,0.0013,0.0,0.0,0.001625,0.0,0.0,0.0,0.0,0.0,0.00322,0.01144,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.002225,0.0,0.0011,0.982,0.00265,0.0,0.0,0.0,0.0,0.005325,0.0,0.0,0.0,0.0067,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.0045916666666666675,8.181818181818183e-05,0.00011666666666666668,0.0005166666666666667,0.987925,0.0,0.0,0.0,0.0004333333333333333,0.003925,0.0,0.0,0.0,0.0003833333333333333,0.0,0.0,0.0020250000000000003
Marche,0.01466,0.0,0.0,0.0,0.00512,0.0,0.0,0.0,0.0,0.98026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.0054,0.0,0.0,0.04285,0.0,0.0,0.0,0.0,0.0,0.0,0.9303,0.0,0.0,0.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0052,0.0,0.0,0.9424,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0102,0.9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136
Piemonte,0.0,0.0,0.0,0.0,0.0005125,0.0,0.0,0.0028875,0.012275,0.0,0.0,0.0,0.0,0.9829875,0.0,0.0,0.0,0.0,0.0,0.000275,0.0010875
Puglia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006133333333333334,0.0,0.0,0.0008500000000000001,0.99305,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000111111111112,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.00195,0.0,0.00207,0.0038,0.00192,0.0013888888888888892,0.0,0.0,0.0,0.0,0.00176,0.0,0.0,0.9837100000000001,0.00307,0.0,0.0013800000000000002
Umbria,0.00185,0.0,0.0,0.0,0.00555,0.0,0.01985,0.0,0.0,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.9597,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0,0.0,0.0,0.0,0.0,0.9808,0.0
Veneto,0.0,0.0,0.0,0.0,0.005914285714285714,0.005042857142857142,0.0,0.0,0.0033857142857142857,0.0,0.0,0.0012714285714285716,0.0022285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822142857142858
