p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.962175,0.0,0.0,0.0,0.0,0.0,0.01285,0.0,0.0,0.0184,0.00375,0.0,0.0,0.0,0.00125,0.0,0.0,0.001625,0.0,0.0,0.0
Basilicata,0.0,0.9182,0.00745,0.03705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00885,0.9879600000000001,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001475,0.0,0.0062,0.0,0.0,0.0,0.0
Campania,0.0,0.0039,0.00126,0.9796600000000001,0.00062,0.0,0.01096,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0030800000000000003,0.0,0.0,0.0,0.0,0.0,0.00035
Emilia-Romagna,0.0,0.0,0.0,0.0004666666666666666,0.9587333333333332,0.0,0.0,0.0014875,0.022311111111111115,0.004288888888888889,0.0,0.0,0.0,0.0011777777777777778,0.00015,0.0,0.0,0.0033666666666666662,0.00032222222222222217,0.0,0.00786666666666667
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9608,0.0,0.0,0.0,0.0,0.0,0.000475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387
Lazio,0.006720000000000001,0.0,0.0,0.01218,0.0,0.0,0.96002,0.0,0.0,0.0,0.0014,0.0,0.0,0.0014,0.0,0.0,0.0,0.007239999999999998,0.01044,0.0,0.00112
Liguria,0.0,0.0,0.0,0.0,0.005025,0.0,0.0,0.950475,0.00075,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.031325,0.0,0.0,0.0
Lombardia,0.00022999999999999998,0.0,0.0,0.0,0.01145,0.0004909090909090909,0.0,0.0003916666666666666,0.9729,0.0,0.0,0.0002833333333333333,0.00030833333333333337,0.0077750000000000015,0.0,0.0,0.0,3.333333333333333e-05,0.0,0.0,0.0062250000000000005
Marche,0.0185,0.0,0.0,0.0,0.013500000000000002,0.0,0.0,0.0,0.0,0.96238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005620000000000001,0.0,0.0
Molise,0.0389,0.0,0.0,0.0,0.0,0.0,0.01715,0.0,0.0,0.0,0.90695,0.0,0.0,0.0,0.0324,0.0,0.0,0.0,0.0,0.0,0.00465
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132
P.A. Trento,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0042,0.0,0.0,0.0182,0.9509,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0238
Piemonte,0.0,0.0,0.0,0.0,0.0022875,0.0,0.00030000000000000003,0.004425,0.026475,0.0,0.00025,0.001125,0.0,0.9642125,0.0,0.0,0.0,0.0,0.0,0.0013249999999999998,0.0003625
Puglia,0.0009000000000000002,0.007016666666666668,0.0011666666666666663,0.0016333333333333332,0.00135,0.0,0.0,0.0,0.0,0.0,0.006333333333333333,0.0,0.0,0.0006166666666666668,0.98005,0.0,0.0,0.0,0.0,0.0,0.00108
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.99872,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.003233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978777777777778,0.0,0.0,0.0,0.0
Toscana,0.00027142857142857144,0.0,0.0,0.0,0.00868,0.0,0.005470000000000001,0.01542,0.0010500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589000000000002,0.008660000000000001,0.0,0.0016699999999999998
Umbria,0.0,0.0,0.0034,0.0017,0.0086,0.0,0.02425,0.0,0.0,0.00685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.94125,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.9465,0.0
Veneto,0.00021666666666666666,0.0,0.0,0.00026000000000000003,0.013199999999999998,0.011257142857142856,0.00018571428571428566,0.00030000000000000003,0.0096,0.0,0.0,0.0008857142857142858,0.004085714285714285,0.0006428571428571428,0.0,0.0,0.0,0.00018571428571428566,0.0,0.0,0.9595428571428573
