p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.92765,0.0,0.0,0.0,0.001675,0.0,0.0217,0.0,0.001875,0.02825,0.011075,0.0,0.0,0.00155,0.006225,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.87565,0.01495,0.03095,0.0,0.0,0.00695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07155,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0084,0.97778,0.00112,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.00868,0.0,0.0,0.0,0.004266666666666666
Campania,0.0,0.00576,0.00202,0.96954,0.00028,0.0,0.015200000000000003,0.0,0.0,0.0,0.00442,0.0,0.0,0.0,0.0016600000000000002,0.0,0.0,0.0008200000000000001,0.0,0.0,0.00035
Emilia-Romagna,0.0010777777777777778,0.0,0.0,0.0001333333333333333,0.9258444444444444,0.0003111111111111111,0.00027777777777777783,0.0025375000000000003,0.03405555555555556,0.01038888888888889,0.0,0.0,0.0,0.0025777777777777782,0.0003625,0.0,0.0,0.007022222222222221,0.0005888888888888889,0.0,0.015066666666666666
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.00335,0.935825,0.0,0.0,0.002125,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058225
Lazio,0.014739999999999996,0.0,0.0,0.013940000000000004,0.0001,0.0,0.91922,0.0,0.00030000000000000003,0.00108,0.002475,0.001625,0.0,0.0015,0.000125,0.00016666666666666666,0.0,0.01274,0.029040000000000007,0.0,0.004059999999999999
Liguria,0.0,0.0,0.0,0.0,0.00635,0.0,0.00035,0.9145,0.006975000000000001,0.0,0.0,0.0,0.0,0.0315,0.0,0.0,0.0,0.039625000000000014,0.0,0.0,0.000825
Lombardia,8e-05,0.0,0.0,0.0,0.020350000000000004,3.636363636363637e-05,0.0004,0.0007750000000000001,0.9543166666666666,0.00025,0.0,0.0003333333333333333,0.001375,0.011216666666666666,0.0,0.0,0.0,0.0005333333333333333,0.0003714285714285713,0.00023636363636363641,0.00999166666666667
Marche,0.03508,0.0,0.0,0.0,0.025939999999999998,0.0021,0.0,0.0,0.0,0.9309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014199999999999998,0.00494,0.0,0.0007599999999999999
Molise,0.0561,0.0,0.0,0.05545,0.0,0.0,0.0293,0.0,0.0,0.0,0.8367500000000001,0.0,0.0,0.0,0.01785,0.0,0.0,0.0,0.0,0.0,0.00445
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0042,0.0,0.0126,0.0042,0.0,0.8703,0.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294
P.A. Trento,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0201,0.0,0.0,0.0267,0.9051,0.0013,0.0,0.0,0.0,0.0013,0.0,0.0,0.0428
Piemonte,0.0,0.0,0.0,0.0,0.000575,0.0,0.00030000000000000003,0.014325,0.03335,0.0,0.0,0.0,0.0,0.948525,0.0,0.0,0.0,0.0007750000000000001,0.0,0.001925,0.0004
Puglia,0.003783333333333333,0.008933333333333333,0.0019,0.0031166666666666673,0.0,0.0,0.0003833333333333333,0.0,0.0,0.0017,0.00425,0.0,0.0,0.0,0.9758833333333332,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.99756,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.004616666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968666666666668,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00056,0.0134,0.0,0.0117,0.02154,0.0037,0.0,0.0,0.000225,0.0,0.0005099999999999999,0.0,0.0,0.0,0.9419799999999999,0.00572,0.0,0.0006900000000000001
Umbria,0.0044,0.0,0.0,0.0017,0.0034,0.0,0.0648,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795,0.8908,0.0,0.0017
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0038,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,0.0,0.0,0.0,0.9436,0.0
Veneto,0.0002,0.0,0.0015333333333333336,0.00024,0.024499999999999997,0.015328571428571431,0.0005,0.00022,0.01422857142857143,0.0005,0.0,0.0017,0.007628571428571428,0.00035714285714285714,0.0,0.0,0.0,0.0009,0.0,0.0,0.9329999999999999
