p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9321,0.0,0.0,0.001525,0.006125,0.0,0.021575,0.0,0.0,0.03,0.00735,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.85745,0.0152,0.04415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.01195,0.9781,0.00352,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.01008,0.0,0.0,0.0,0.0
Campania,0.0010400000000000001,0.006319999999999999,0.00124,0.95542,0.0,0.0,0.024200000000000003,0.0,0.0,0.00065,0.00434,0.0,0.0,0.0,0.00512,0.000975,0.0,0.0010400000000000001,0.0,0.0,0.000325
Emilia-Romagna,0.00032222222222222217,0.0,0.0,0.0002444444444444445,0.9285777777777778,0.00012222222222222224,0.0006555555555555555,0.00205,0.031266666666666665,0.009277777777777779,0.00022,0.00030000000000000003,0.0006444444444444443,0.003044444444444445,0.00045,0.0,0.000575,0.006200000000000001,0.0006000000000000001,0.00066,0.015633333333333332
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.00225,0.949275,0.0,0.0,0.002325,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04565
Lazio,0.01684,0.0,0.0,0.0229,0.0024600000000000004,0.0,0.92476,0.001275,0.0005200000000000001,0.0002,0.0027,0.000125,0.0,0.0,0.000125,0.0003333333333333333,0.0,0.01078,0.017779999999999997,0.0,0.0001
Liguria,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.924275,0.011875,0.0,0.0,0.0,0.0,0.023225,0.0,0.0,0.0,0.039899999999999984,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.00019090909090909092,0.015525,0.0002363636363636364,0.0002916666666666667,0.0008583333333333332,0.95815,0.0,0.0,0.00011666666666666668,0.0008666666666666666,0.012158333333333332,0.000325,0.0,0.00016,0.0004666666666666666,0.0,0.00015454545454545454,0.010708333333333334
Marche,0.02278,0.0,0.0,0.0,0.02738,0.0,0.0058,0.0,0.0,0.9335600000000001,0.0,0.0,0.001075,0.0,0.00086,0.0,0.0,0.0,0.00722,0.0076,0.0
Molise,0.03365,0.0,0.0,0.0445,0.0,0.0,0.02805,0.0,0.0,0.0048,0.86015,0.0,0.0,0.0,0.02885,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0115,0.0,0.0,0.8692,0.0731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384
P.A. Trento,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0154,0.0,0.0,0.0252,0.9215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364
Piemonte,0.0,0.0,0.0,0.0002,0.00215,0.0,0.0001,0.0099875,0.0430125,0.0,0.0,0.001175,0.0,0.939725,0.0,0.0,0.0,6.25e-05,0.0,0.0031125,0.0012625
Puglia,0.003383333333333333,0.013733333333333335,0.0006166666666666668,0.005183333333333332,0.0003833333333333333,0.0,0.00315,0.0,0.0014199999999999998,0.0,0.0059166666666666656,0.0,0.0,0.0,0.9648,0.0,0.0,0.0008500000000000001,0.0,0.0,0.0010199999999999999
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.001625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99866,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.004533333333333333,0.0,0.0,0.0,0.0004833333333333333,0.0,0.0024166666666666672,0.0,0.0,0.0,0.0,0.0011666666666666668,0.0,0.0,0.9946666666666668,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.009590000000000001,0.0,0.0081,0.02217,0.0020800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94718,0.009839999999999998,0.0,0.00094
Umbria,0.0,0.0,0.0,0.0,0.00525,0.0,0.05985,0.0,0.00175,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.90165,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0,0.0,0.0,0.9147,0.0
Veneto,0.0,0.0,0.0,0.00026000000000000003,0.01977142857142857,0.011914285714285716,0.0007714285714285715,0.00026000000000000003,0.017028571428571424,0.0002,0.0,0.0025857142857142854,0.006571428571428571,0.0003571428571428572,0.0004166666666666667,0.0,0.0,0.0006,0.0,0.0,0.9393714285714284
