p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.92395,0.0,0.0,0.0,0.00125,0.0,0.017975,0.0,0.00505,0.0381,0.00875,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.8261499999999999,0.0122,0.04875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.006500000000000001,0.9932,0.0013,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001625,0.0,0.0,0.0,0.0,0.0,0.0
Campania,0.0,0.01054,0.00128,0.96286,0.00026000000000000003,0.0,0.011,0.0,0.00118,0.0,0.00686,0.0,0.0,0.0,0.004319999999999999,0.0,0.0,0.0010400000000000001,0.00026000000000000003,0.0,0.000325
Emilia-Romagna,0.00012222222222222224,0.0,0.0,0.0,0.9338666666666668,0.0008111111111111111,0.0002555555555555556,0.00135,0.032,0.008733333333333336,0.0,0.0,0.0002,0.003388888888888889,0.0,0.0,0.0,0.004222222222222221,0.0004333333333333333,0.00022,0.01452222222222222
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.00345,0.940575,0.0,0.0,0.0017499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.053825000000000005
Lazio,0.0118,0.0,0.0,0.01826,0.00030000000000000003,0.0,0.93224,0.000125,0.00074,0.0,0.000125,0.0,0.0,0.000275,0.00025,0.0019,0.0,0.012739999999999998,0.02012,0.0,0.00186
Liguria,0.0,0.0,0.0,0.0,0.002025,0.0,0.0,0.9255,0.003475,0.0,0.0,0.0,0.0,0.02755,0.0,0.0,0.003,0.040225,0.0,0.0005,0.0
Lombardia,0.00016,0.0,0.0,0.0,0.015825000000000002,0.0005090909090909091,0.0006750000000000001,0.0007833333333333334,0.956,0.00025,0.0,0.0006916666666666668,0.0011083333333333331,0.013333333333333334,0.0,0.0002,0.00016,0.00025,0.0,0.0001181818181818182,0.010283333333333334
Marche,0.03112,0.0,0.0,0.0,0.026439999999999998,0.0,0.0,0.0,0.0,0.93458,0.0,0.0,0.0,0.0,0.00094,0.0,0.0,0.0,0.00686,0.0,0.0
Molise,0.0343,0.0,0.0,0.05905,0.0049,0.0,0.01805,0.0,0.0,0.0049,0.8542500000000001,0.0,0.0,0.0,0.0196,0.0,0.0098,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.8625,0.0833,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0417
P.A. Trento,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0238,0.0,0.0,0.0224,0.9046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046199999999999984
Piemonte,0.0,0.00025,0.0,0.0,0.000725,0.0,0.00037999999999999997,0.0111125,0.04585,0.0,0.0,0.000125,0.0,0.9361625,0.0,0.0,0.0,0.0003,0.00016666666666666666,0.0053375,0.000125
Puglia,0.0026166666666666664,0.011483333333333332,0.0012,0.004683333333333333,0.0,0.0,0.0004166666666666667,0.0,0.0005,0.0008666666666666666,0.0026166666666666664,0.0,0.0,0.0,0.97485,0.0,0.0,0.0,0.0,0.0,0.0010400000000000001
Sardegna,0.0,0.0,0.0,0.0,0.00315,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0017333333333333333,0.0,0.0,0.0,0.0015833333333333333,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.9974555555555557,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00103,0.01078,0.0,0.01036,0.02189,0.0020800000000000003,0.0006111111111111111,0.0,0.0,0.0,0.0017499999999999998,0.0,0.0,0.0,0.93547,0.01442,0.0,0.00162
Umbria,0.0,0.0,0.0,0.00175,0.0035,0.0,0.0538,0.0,0.0,0.015950000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03675,0.8881,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902,0.0,0.0,0.0,0.0,0.0,0.9057,0.0
Veneto,0.0002,0.0,0.0,0.00028,0.019142857142857142,0.01397142857142857,0.0004142857142857143,0.0,0.015057142857142856,0.0002,0.0,0.005914285714285714,0.008242857142857142,0.0008142857142857142,0.00025,0.0,0.0,0.0004142857142857143,0.0,0.0,0.9352714285714286
