p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9202,0.0,0.0,0.0,0.0037,0.0,0.02065,0.0,0.0,0.033925000000000004,0.012825,0.0,0.0,0.0,0.007025,0.0,0.0,0.0,0.00165,0.0,0.0
Basilicata,0.0,0.84185,0.0202,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10855,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.012,0.98126,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045000000000000005,0.0,0.00558,0.0,0.0,0.0,0.0
Campania,0.0,0.00398,0.0020800000000000003,0.9712,0.00062,0.0,0.01014,0.0,0.0,0.0,0.00856,0.0,0.0,0.0,0.0,0.0,0.0014,0.00146,0.0008399999999999999,0.0,0.00035
Emilia-Romagna,0.00032222222222222217,0.0,0.0,0.0001333333333333333,0.9463111111111112,0.0,0.0007777777777777777,0.0002125,0.024611111111111108,0.008855555555555556,0.0,0.00032222222222222217,0.0008222222222222221,0.0022444444444444447,0.0,0.0,0.0,0.0025777777777777782,0.0010111111111111108,0.0,0.011888888888888888
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.950075,0.0,0.0,0.000475,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0487
Lazio,0.0148,0.0,0.0,0.015580000000000002,0.0001,0.0,0.9375,0.000125,0.00022,0.0,0.00415,0.0014,0.0,0.000275,0.001525,0.0,0.000125,0.00454,0.02116,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0017499999999999998,0.0,0.00035,0.925,0.0036,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.042225000000000006,0.0,0.0009333333333333332,0.0
Lombardia,0.0,0.0,0.0,6.363636363636364e-05,0.012349999999999998,0.0,0.000475,0.0007999999999999999,0.9652583333333332,0.0,0.0,0.0004083333333333333,0.00065,0.010008333333333331,0.0,0.0001,0.0,0.0002333333333333333,0.0,0.0,0.009691666666666666
Marche,0.0286,0.0,0.0,0.0,0.02542,0.0,0.00366,0.0,0.00262,0.9307200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018399999999999998,0.00448,0.0,0.00262
Molise,0.0449,0.0,0.0,0.0514,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.8430500000000001,0.0,0.0,0.0,0.02315,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0038,0.0,0.0038,0.0,0.0038,0.0,0.0,0.8797,0.0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339
P.A. Trento,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0117,0.0013,0.0,0.0248,0.9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456
Piemonte,0.0,0.0,0.0,0.0,0.0012,0.0007499999999999999,0.0,0.0079375,0.034625,0.000275,0.0,0.0,0.0007833333333333334,0.9531875,0.0,0.00025,0.0,0.00035,0.0,0.00135,0.0
Puglia,0.0018000000000000004,0.013683333333333334,0.0015666666666666665,0.00285,0.0,0.0,0.0,0.0,0.0006799999999999999,0.0,0.0026833333333333327,0.0,0.0,0.0,0.9769,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.99758,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0007833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987444444444448,0.0,0.0,0.0,0.0013000000000000002
Toscana,0.0,0.0,0.0,0.0010199999999999999,0.006679999999999999,0.0003,0.004240000000000001,0.017410000000000002,0.0008399999999999999,0.0007333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569399999999998,0.01059,0.0,0.00139
Umbria,0.0,0.0,0.0,0.0,0.006750000000000001,0.0,0.07880000000000001,0.0,0.0018,0.01215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02705,0.8734,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0,0.9579,0.0
Veneto,0.0,0.0,0.0,0.00026000000000000003,0.019785714285714292,0.012657142857142856,0.0,0.0,0.013285714285714284,0.00018571428571428566,0.0,0.004942857142857143,0.008442857142857144,0.00015714285714285716,0.0,0.0,0.0,0.00015714285714285716,0.0,0.00035,0.9398857142857144
