p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9685,0.0,0.0,0.0,0.0,0.0,0.011225,0.0,0.0,0.0084,0.011925000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9518,0.012900000000000002,0.01885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00355,0.98638,0.0028399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.001775,0.0,0.006500000000000001,0.0,0.0,0.0,0.0
Campania,0.0,0.0032799999999999995,0.00074,0.98538,0.00074,0.0,0.00384,0.0,0.0,0.0,0.00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004
Emilia-Romagna,0.0,0.0,0.0,0.00015555555555555556,0.9734111111111112,0.0,0.0,0.0005,0.010555555555555556,0.003677777777777778,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.001466666666666667,0.0009111111111111109,0.0,0.007022222222222222
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.972375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027625
Lazio,0.00532,0.0,0.0,0.005220000000000001,0.0013,0.0,0.97746,0.00015,0.0,0.0,0.0,0.0,0.0,0.001625,0.00015,0.0,0.0,0.00472,0.00448,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0,0.0,0.000425,0.9657,0.005350000000000001,0.0,0.0,0.0,0.0,0.013125,0.0,0.0,0.0,0.015375,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.006149999999999999,0.0,0.00024166666666666664,0.000375,0.9843,0.0,0.0,0.0,0.0005166666666666667,0.004841666666666667,0.0,0.0,0.0001,0.00011666666666666668,0.0,0.0,0.0034083333333333327
Marche,0.00892,0.0,0.0,0.0,0.00834,0.0,0.0,0.0,0.0,0.97606,0.0017399999999999998,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.04145,0.0,0.00505,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.9232,0.0,0.0,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.961,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.005,0.0,0.0,0.0066,0.9684,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0166
Piemonte,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0042625,0.018562500000000003,0.0,0.0,0.0,0.0,0.9765,0.0,0.0,0.0,0.0,0.0,0.0001375,0.0
Puglia,0.00105,0.0027500000000000003,0.0008166666666666666,0.0,0.00105,0.0,0.0004833333333333333,0.0,0.0,0.0,0.0031666666666666666,0.0,0.0,0.0,0.9896333333333333,0.0,0.0,0.0,0.00315,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.00175,0.0,0.0,0.0,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984555555555557,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00043,0.005529999999999999,0.0,0.00224,0.006540000000000001,0.00065,0.0007222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97967,0.00364,0.0,0.00065
Umbria,0.002,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0099,0.96535,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.9821,0.0
Veneto,0.0,0.0,0.0,0.00030000000000000003,0.0105,0.0072,0.0,0.0,0.005242857142857142,0.00024285714285714283,0.0,0.00024285714285714283,0.0016571428571428572,0.0002,0.0,0.0,0.0,0.00024285714285714283,0.0,0.0,0.9742857142857144
