p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9149,0.0,0.0,0.00255,0.0,0.0,0.024100000000000003,0.0,0.0,0.032225000000000004,0.014675,0.0,0.0024666666666666674,0.0,0.0077750000000000015,0.0,0.0,0.0,0.0021,0.0,0.0
Basilicata,0.0,0.8918999999999999,0.0042,0.021,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0061,0.97496,0.00532,0.0,0.0,0.0,0.0,0.0012200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016040000000000002,0.0,0.0,0.0,0.0
Campania,0.00302,0.00476,0.00524,0.97096,0.0,0.0,0.011040000000000001,0.0,0.0,0.0,0.0024400000000000003,0.0,0.0,0.0,0.0014199999999999998,0.0,0.0,0.0008200000000000001,0.0,0.0,0.00035
Emilia-Romagna,0.0,0.0,0.0,0.00014444444444444444,0.9280111111111112,0.0,0.001311111111111111,0.0027125,0.03464444444444445,0.01103333333333333,0.0,0.0005555555555555557,0.0012444444444444445,0.0005,0.0,0.0,0.0,0.007077777777777778,0.001466666666666667,0.0,0.011533333333333331
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.944425,0.0,0.0,0.0005,0.0,0.0,0.001375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053675
Lazio,0.01658,0.0,0.0,0.01744,0.0028,0.0,0.91106,0.00015,0.00134,0.007680000000000002,0.0014,0.0014,0.0,0.004375,0.00155,0.0,0.0,0.00494,0.030800000000000008,0.0,0.00036
Liguria,0.0,0.0,0.0,0.0,0.005475000000000001,0.0,0.001775,0.9136,0.006625000000000001,0.0,0.0,0.0005,0.0015333333333333336,0.037675,0.0,0.0,0.0,0.031575,0.0,0.001,0.001125
Lombardia,0.0,0.0,0.0002,7.272727272727273e-05,0.017925,0.0,0.00055,0.0024,0.9463166666666668,0.00019166666666666667,0.00045,0.00029166666666666664,0.0020833333333333333,0.013525,0.0001,0.0001,0.00056,0.0005666666666666666,0.00012857142857142858,0.0008454545454545454,0.014775000000000003
Marche,0.04654,0.0,0.0,0.0,0.03668,0.0,0.004860000000000001,0.0,0.00088,0.90286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262,0.004620000000000001,0.0,0.00088
Molise,0.0674,0.0,0.0,0.02855,0.0,0.0,0.02855,0.0,0.0143,0.0,0.84175,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0108,0.0072,0.0,0.0,0.0144,0.0036,0.0,0.8201,0.0935,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0468
P.A. Trento,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0308,0.0,0.0,0.0361,0.877,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.05220000000000001
Piemonte,0.0,0.0,0.0,0.0,0.0003125,0.0,0.0001,0.015625,0.042825000000000016,0.0,0.0,0.0,0.0004166666666666667,0.9346,0.0,0.00055,0.0,0.000125,0.0,0.0059625,0.0
Puglia,0.0027,0.008350000000000002,0.0,0.004083333333333335,0.0008833333333333332,0.0,0.0018166666666666667,0.0,0.00048,0.0,0.0017833333333333332,0.0,0.0,0.0,0.9798666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004375,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.99524,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961777777777778,0.0,0.0029,0.0,0.00058
Toscana,0.0,0.0,0.0,0.00018999999999999998,0.01268,0.0,0.008220000000000002,0.01881,0.00018999999999999998,0.00042222222222222216,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.94181,0.01492,0.0,0.00233
Umbria,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.00695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.88,0.0,0.00175
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0723,0.0,0.0,0.0,0.0,0.0,0.9069,0.0
Veneto,0.0,0.0,0.0004666666666666666,0.00024,0.013485714285714287,0.016971428571428568,0.0006142857142857142,0.0,0.017071428571428574,0.0006142857142857142,0.0003,0.006242857142857143,0.012357142857142858,0.0006285714285714285,0.0002,0.0,0.0,0.0002142857142857143,0.0,0.0,0.9310285714285712
