p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9615,0.0016,0.0,0.0,0.0,0.0,0.01235,0.0,0.0018,0.012375,0.008375,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0012
Basilicata,0.0,0.91355,0.01575,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05869999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00855,0.9866799999999999,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001425,0.0,0.0077,0.0,0.0,0.0,0.0
Campania,0.0,0.00242,0.0006000000000000001,0.98266,0.0,0.0,0.00634,0.0,0.0,0.0,0.0030600000000000002,0.0,0.0,0.0,0.00464,0.0,0.0,0.0,0.0,0.0,0.000325
Emilia-Romagna,0.0,0.0,0.0,0.00027777777777777783,0.9513333333333333,0.0002666666666666666,0.0001333333333333333,0.0002125,0.022555555555555558,0.008222222222222221,0.0,0.0,0.0,0.0011555555555555555,0.0,0.0,0.0,0.0032222222222222227,0.0005555555555555557,0.0,0.012177777777777777
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.946675,0.0,0.0,0.000825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000475,0.0,0.0,0.0521
Lazio,0.016980000000000002,0.0,0.0,0.016360000000000003,0.001,0.0,0.9267,0.0,0.0013599999999999999,0.0054800000000000005,0.001275,0.0,0.0,0.0026750000000000003,0.0004,0.0,0.0,0.00946,0.01826,0.0,0.001
Liguria,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.94865,0.0017499999999999998,0.0011666666666666668,0.0,0.0,0.0011666666666666668,0.019575,0.0,0.0,0.0,0.027175,0.0,0.0,0.00035
Lombardia,0.00016,0.0,0.0,0.0,0.0118,6.363636363636364e-05,0.00015,0.0007333333333333332,0.971025,0.0,0.0,0.0,0.0005583333333333333,0.006866666666666668,0.0,0.0,0.0,0.000275,0.0,0.0,0.008400000000000001
Marche,0.015380000000000001,0.0,0.0,0.0,0.0167,0.0,0.0038799999999999998,0.0,0.0,0.9615799999999999,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0008399999999999999,0.0,0.0
Molise,0.0324,0.0,0.0,0.015,0.0,0.0,0.01065,0.0,0.0,0.0,0.9029,0.0,0.0,0.00435,0.0348,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0042,0.0,0.0,0.9283,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0,0.0222,0.9404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264
Piemonte,0.0,0.0,0.0,0.0,0.001475,0.0,0.00066,0.0065,0.0265375,0.0,0.0,0.0,0.0,0.9634625,0.0,0.0,0.0,0.0,0.0,0.0010625,0.00055
Puglia,0.0,0.005633333333333334,0.0012,0.0016500000000000002,0.0007333333333333332,0.0,0.0012,0.0,0.001,0.0,0.007433333333333333,0.0,0.0,0.0,0.9813166666666668,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99872,0.0,0.0,0.0,0.0,0.0031
Sicilia,0.0,0.0,0.005216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965555555555556,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.0066099999999999996,0.0,0.00621,0.015739999999999997,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96101,0.006999999999999999,0.0,0.00217
Umbria,0.0,0.0,0.0,0.0,0.0017,0.0,0.054000000000000006,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01525,0.92735,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.0,0.0,0.9648,0.0
Veneto,0.0,0.0,0.0,0.00026000000000000003,0.019942857142857144,0.011542857142857143,0.00015714285714285716,0.0,0.012057142857142851,0.0,0.0,0.0002,0.0047,0.00038571428571428567,0.0,0.000325,0.00035,0.0003714285714285713,0.0,0.0,0.9500857142857144
