p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.97985,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.006150000000000001,0.009875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.94075,0.00495,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03450000000000001,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00665,0.9933,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0
Campania,0.0,0.00532,0.0006799999999999999,0.9822,0.0006799999999999999,0.0,0.0061,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0004
Emilia-Romagna,0.0,0.0,0.0,0.00015555555555555556,0.9812111111111109,0.00015555555555555556,0.0003111111111111111,0.000175,0.008100000000000001,0.0010888888888888886,0.0,0.0004333333333333333,0.0,0.0015666666666666667,0.0,0.0,0.0,0.000988888888888889,0.0007222222222222223,0.0,0.005133333333333334
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.985025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014975
Lazio,0.0028399999999999996,0.0,0.0,0.0038,0.0,0.0,0.9767600000000001,0.0,0.0013,0.0,0.0,0.001625,0.0,0.0,0.00015,0.0,0.00015,0.00306,0.00936,0.0,0.0013
Liguria,0.0,0.0,0.0,0.0,0.001425,0.0,0.0,0.976725,0.00085,0.0,0.0,0.0,0.0,0.00475,0.0,0.0,0.0,0.016175,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.003233333333333333,0.0,0.0002583333333333333,0.00020833333333333332,0.9878583333333334,0.0,0.0,0.0004833333333333333,0.0002666666666666667,0.004475000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0032583333333333327
Marche,0.006379999999999999,0.0,0.0,0.00215,0.00198,0.0,0.0,0.0,0.0,0.98898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.0,0.0
Molise,0.0412,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.92305,0.0,0.0,0.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.9738,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.008,0.9696,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0128
Piemonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.002525,0.0135,0.0,0.0,0.0,0.00045,0.9820375,0.0,0.0,0.0,0.0,0.0,0.000475,0.0010125
Puglia,0.0,0.0034666666666666665,0.0,0.001466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.004033333333333333,0.0,0.0,0.0,0.9900166666666664,0.0,0.0,0.0010166666666666668,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.99854,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0035333333333333328,0.0,0.0,0.0,0.0014833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966777777777776,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.00495,0.0,0.00337,0.006670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.9791200000000001,0.00344,0.0,0.00183
Umbria,0.0,0.0,0.0,0.0,0.0019,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01335,0.94995,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.9818,0.0
Veneto,0.0,0.0,0.0,0.00030000000000000003,0.010871428571428572,0.004071428571428572,0.0002142857142857143,0.0,0.005528571428571429,0.0,0.0,0.00024285714285714283,0.0014142857142857145,0.00018571428571428566,0.0,0.0,0.0,0.0003714285714285713,0.0,0.0,0.9769142857142856
