p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9902,0.0,0.0,0.0,0.0,0.0,0.00385,0.0,0.0,0.004425,0.001575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9759,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.006999999999999999,0.99398,0.0013999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.0,0.0,0.0,0.0
Campania,0.0,0.0022600000000000003,0.0,0.99246,0.0007599999999999999,0.0,0.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0,0.0,0.9888333333333336,0.0,0.0,0.0005125,0.004977777777777778,0.0021555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010444444444444444,0.0,0.0,0.002488888888888889
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.99085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009175
Lazio,0.00414,0.0,0.0,0.00288,0.0,0.0,0.9842799999999999,0.0,0.0013800000000000002,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.00554,0.0015,0.0,0.00012
Liguria,0.0,0.0,0.0,0.0,0.002025,0.0,0.002025,0.975575,0.0,0.0,0.0,0.0,0.0,0.003875,0.0,0.0047,0.0,0.014125,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.002425,0.0,0.00021666666666666666,0.00030833333333333337,0.9934166666666666,0.0,0.0,0.0,0.0002833333333333333,0.002325,0.0,0.0,0.0,4.1666666666666665e-05,0.0,0.0,0.0009333333333333332
Marche,0.0068200000000000005,0.0,0.0,0.0,0.006500000000000001,0.0,0.0,0.0,0.00106,0.98564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.01125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9719,0.0,0.0,0.0,0.01685,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.9932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017
Piemonte,0.0,0.0,0.0,0.0,0.0010875,0.0,0.00012,0.0007125,0.0069125,0.0,0.0,0.0,0.0,0.99115,0.0,0.0,0.0,0.0,0.0,7.5e-05,0.0
Puglia,0.001,0.0019666666666666673,0.0,0.0016166666666666664,0.0,0.0,0.0009333333333333332,0.0,0.0,0.001,0.0029833333333333326,0.0,0.0,0.0,0.9905333333333332,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0018666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987666666666668,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.0035600000000000002,0.0,0.00098,0.00674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846799999999998,0.00402,0.0,0.0
Umbria,0.0,0.0,0.0,0.0,0.00205,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006150000000000001,0.97705,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.9868,0.0
Veneto,0.0,0.0,0.0,0.0,0.003142857142857143,0.0035,0.00027142857142857144,0.0,0.0021,0.0,0.0,0.0,0.00024285714285714283,0.0,0.0,0.0,0.0,0.0007857142857142856,0.0,0.0,0.9899857142857142
