p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9307,0.0,0.0,0.001575,0.0067,0.0,0.0153,0.0,0.00205,0.023025,0.013225,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.001825,0.0,0.0
Basilicata,0.0,0.8714,0.0166,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0061,0.9819600000000002,0.0012200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0046,0.0,0.008199999999999999,0.0,0.0,0.0,0.0
Campania,0.00062,0.00504,0.0018399999999999998,0.95936,0.00026000000000000003,0.0,0.01684,0.0,0.0008,0.0,0.009340000000000001,0.0,0.0,0.0,0.005039999999999999,0.0,0.0,0.00062,0.0,0.0,0.000325
Emilia-Romagna,0.0008666666666666666,0.0,0.0004,0.0002888888888888889,0.9316888888888888,0.0,0.0003333333333333333,0.0005375,0.03563333333333333,0.008855555555555554,0.0,0.0,0.0007999999999999999,0.0017666666666666668,0.0006374999999999999,0.0,0.0,0.0051666666666666675,0.0006444444444444443,0.0,0.012711111111111109
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.000475,0.941775,0.0,0.0,0.000475,0.0,0.0,0.0,0.0,0.0006333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.056725
Lazio,0.004059999999999999,0.0,0.0001,0.016380000000000002,0.0004,0.0,0.9413799999999999,0.0,0.0007199999999999999,0.00118,0.0027,0.0,0.0024,0.000125,0.00025,0.0,0.00025,0.009179999999999999,0.0224,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0024,0.0,0.003425,0.91445,0.011825,0.0,0.0,0.0,0.0,0.024375,0.0,0.0,0.0,0.043375,0.0,0.0,0.0
Lombardia,0.0,0.0,0.00012857142857142858,0.0,0.018308333333333336,0.0002363636363636364,0.00035,0.0010833333333333335,0.9561166666666666,5e-05,0.0,2.5e-05,0.0010583333333333332,0.012783333333333336,0.0,7.5e-05,0.0,0.0004833333333333333,0.0,0.00020909090909090907,0.009241666666666664
Marche,0.03742,0.0,0.0,0.0,0.0198,0.0,0.00196,0.0,0.00182,0.93314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00402,0.0,0.00172
Molise,0.04135,0.0,0.0,0.06534999999999999,0.0,0.0,0.04735,0.0,0.0,0.0,0.81365,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0143
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.9163,0.0558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0185,0.0,0.0,0.0173,0.9335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029300000000000007
Piemonte,0.0001,0.00025,0.0,0.0,0.0008625,0.0,0.0001,0.007824999999999999,0.0449625,0.0,0.0,0.0,0.0,0.9425125,0.0,0.0,0.0,0.0,0.0,0.001925,0.001725
Puglia,0.0012666666666666664,0.012783333333333334,0.0024499999999999995,0.004283333333333333,0.0013,0.0,0.0012666666666666664,0.0,0.0010400000000000001,0.0008666666666666666,0.00605,0.0,0.0,0.0,0.9684666666666666,0.0,0.0,0.0,0.0,0.0,0.00048
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.00145,0.0,0.0020333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.99344,0.0,0.003725,0.0,0.0,0.0029
Sicilia,0.0,0.0,0.00565,0.0011666666666666668,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931111111111112,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0023,0.00154,0.0094,0.0,0.01107,0.02176,0.00207,0.0,0.0,0.0,0.0004375,0.00045,0.0,0.0,0.0,0.9448799999999998,0.00633,0.0,0.00172
Umbria,0.00185,0.0,0.0,0.0,0.00185,0.0,0.0519,0.0,0.0,0.011100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01995,0.91325,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.9323,0.0
Veneto,0.0,0.0,0.0,0.00026000000000000003,0.017828571428571426,0.012685714285714286,0.0004142857142857143,0.0,0.015228571428571425,0.0002,0.0,0.0016714285714285713,0.006014285714285714,0.0007714285714285712,0.0,0.0,0.000325,0.0007714285714285712,0.0,0.0,0.9441714285714286
