p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9276,0.0,0.0,0.0,0.0037,0.0,0.024375,0.0,0.0,0.027175,0.014525,0.0,0.0,0.0,0.00115,0.0,0.0,0.001475,0.0,0.0,0.0
Basilicata,0.0,0.8762,0.01565,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08765,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0118,0.9833799999999999,0.00118,0.0,0.0,0.00295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.0,0.0,0.0,0.0
Campania,0.0,0.00448,0.0,0.9675600000000001,0.0,0.0,0.015880000000000002,0.0,0.00028,0.0,0.00586,0.0,0.0,0.0,0.00346,0.0,0.0022666666666666673,0.0009,0.0,0.0,0.00035
Emilia-Romagna,0.0,0.0,0.0,0.0,0.9432555555555554,0.0,0.0007333333333333332,0.0005625,0.023988888888888886,0.0094,0.0,0.0,0.0006555555555555555,0.0020888888888888893,0.0004625,0.0,0.0,0.003555555555555556,0.0003333333333333333,0.0,0.015111111111111113
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.002125,0.94815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04975
Lazio,0.013119999999999998,0.0,0.0,0.013019999999999999,0.0,0.0,0.9294400000000002,0.0,0.0022,0.0,0.0039,0.0,0.0,0.004025,0.000125,0.0,0.0,0.01202,0.02248,0.0,0.00124
Liguria,0.0,0.0,0.0,0.0,0.00035,0.0007,0.0,0.918075,0.0042,0.0,0.0,0.0,0.0,0.03415,0.0,0.0,0.0,0.04105000000000002,0.0,0.0,0.001825
Lombardia,0.0,0.0,0.0,3.636363636363637e-05,0.0121,0.00020909090909090907,0.0003833333333333333,0.0004416666666666668,0.9638500000000002,3.333333333333333e-05,0.0,0.0004333333333333333,0.0012833333333333336,0.010708333333333332,0.0,0.0001,8e-05,0.0007333333333333332,0.0,0.00028181818181818185,0.009483333333333331
Marche,0.025140000000000003,0.0,0.0,0.0,0.025520000000000004,0.0,0.0,0.0,0.00086,0.9363600000000001,0.00086,0.0,0.0,0.0,0.0008,0.0,0.0,0.00086,0.00784,0.0,0.00172
Molise,0.0291,0.0,0.0,0.04815,0.0,0.0,0.01765,0.0,0.0,0.0,0.871,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0038,0.0,0.0038,0.0,0.0076,0.0,0.0,0.9163,0.0532,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0114
P.A. Trento,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.02,0.0,0.0,0.0187,0.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401
Piemonte,0.0,0.0,0.0,0.0,0.00145,0.0,0.00042000000000000007,0.0097875,0.033325,0.001375,0.0,0.0,0.0,0.952875,0.0,0.0,0.0,0.0001375,0.0,0.0015125,0.0
Puglia,0.0,0.013283333333333331,0.0005833333333333334,0.002433333333333333,0.0008833333333333332,0.0,0.0,0.0,0.0,0.0,0.00355,0.0,0.0,0.0011333333333333332,0.9781666666666669,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99646,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0024166666666666672,0.0,0.0,0.0,0.0012,0.0,0.0010833333333333333,0.0,0.0,0.0,0.0,0.0019666666666666665,0.0,0.0,0.9962444444444444,0.0,0.0,0.0,0.0
Toscana,0.0006714285714285714,0.0,0.0,0.00075,0.00804,0.0,0.00919,0.020030000000000003,0.00139,0.0006444444444444443,0.0,0.0,0.0002125,0.00017,0.0,0.0,0.0,0.9473299999999999,0.00927,0.0,0.00248
Umbria,0.0,0.0,0.0,0.0,0.0034,0.0,0.0697,0.0,0.0,0.01205,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.02755,0.882,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0033,0.0,0.0,0.0,0.0,0.0429,0.0,0.0,0.0,0.0,0.0,0.9472,0.0
Veneto,0.0,0.0,0.0,0.00026000000000000003,0.019914285714285714,0.016742857142857143,0.00018571428571428566,0.0,0.012057142857142858,0.0,0.0,0.0015999999999999994,0.0087,0.0007428571428571429,0.0,0.0,0.0,0.0006,0.0,0.0,0.9392714285714284
