p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9788,0.0,0.0,0.0,0.0,0.0,0.009075,0.0,0.0,0.00585,0.002925,0.0,0.0,0.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9702,0.0124,0.01305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00435,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0066,0.99444,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205,0.0,0.0,0.0,0.0,0.0,0.0
Campania,0.0,0.00366,0.0,0.98868,0.00066,0.0,0.00206,0.0,0.0,0.0,0.0029400000000000003,0.0,0.0,0.0,0.0016600000000000002,0.0,0.0,0.0,0.0,0.0,0.000375
Emilia-Romagna,0.0,0.0,0.0,0.0005555555555555557,0.9771444444444444,0.0,0.0,0.000175,0.009422222222222222,0.002366666666666667,0.0,0.0,0.0002333333333333333,0.0007666666666666668,0.0,0.0,0.0,0.0018222222222222218,0.00034444444444444437,0.0,0.007211111111111111
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.97625,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023275
Lazio,0.0061,0.0,0.0,0.0038799999999999998,0.0012,0.0,0.9616600000000001,0.0015,0.0024,0.0,0.0,0.0015,0.0,0.0045000000000000005,0.00015,0.0002,0.0,0.0016,0.016980000000000002,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.968175,0.00495,0.0,0.0,0.0,0.0,0.0056500000000000005,0.0,0.0,0.0,0.019375,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.006575000000000001,8.181818181818183e-05,0.00031666666666666665,0.0003916666666666667,0.9842916666666668,0.0,0.0,0.0,0.0005583333333333333,0.0046,0.0,0.0,0.0,0.0002833333333333333,0.0,4.545454545454546e-05,0.002891666666666666
Marche,0.0049,0.0,0.0,0.0,0.005520000000000001,0.0,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156,0.0,0.0
Molise,0.01455,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.94455,0.0,0.0,0.0,0.01455,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.9286,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0094,0.9718,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0094
Piemonte,0.0,0.0,0.0,0.0,0.001225,0.0,0.00022,0.0027125,0.0162125,0.0,0.0,0.0,0.0,0.97875,0.0,0.0,0.0,0.0,0.0,0.0002625,0.0006625
Puglia,0.0009166666666666666,0.0009166666666666666,0.0,0.0009166666666666666,0.0009166666666666666,0.0,0.00045,0.0,0.0,0.0,0.003666666666666667,0.0,0.0,0.0,0.9921666666666668,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99646,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0008666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666666666668,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00022,0.00627,0.0,0.00307,0.008610000000000001,0.0,0.0,0.0,0.0,0.0007,0.00022,0.0,0.0,0.0,0.97771,0.00255,0.0,0.0008500000000000001
Umbria,0.0,0.0,0.0,0.0,0.0038,0.0,0.020450000000000003,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945,0.9644,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.9784,0.0
Veneto,0.0,0.0,0.0,0.00028,0.0067428571428571425,0.006400000000000001,0.0002,0.0,0.005200000000000001,0.0,0.0,0.0018142857142857145,0.0014000000000000002,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.9773428571428572
