p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.98295,0.0,0.0,0.0,0.0,0.0,0.006025,0.0,0.0,0.0064,0.003075,0.0,0.0,0.0,0.001525,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.97585,0.0049,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00335,0.99418,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,0.0,0.0,0.0
Campania,0.0,0.0013999999999999998,0.0007,0.99208,0.0,0.0,0.0018000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.00015555555555555556,0.0,0.0,0.00015555555555555556,0.9851,0.0,0.0,0.0,0.005811111111111111,0.003088888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013444444444444445,0.00038888888888888887,0.0,0.004033333333333333
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.989825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102
Lazio,0.00264,0.0,0.0,0.00524,0.00126,0.0,0.97346,0.001575,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.001575,0.004,0.0095,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0,0.0,0.001025,0.987525,0.0027,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0062,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.004608333333333333,0.0,0.0,4.1666666666666665e-05,0.9902916666666668,0.0,0.0,0.0,0.00035,0.001975,0.0,0.0,0.0,0.0,0.0,0.0,0.0027333333333333337
Marche,0.00928,0.0,0.0,0.0,0.00432,0.0,0.0,0.0,0.0,0.98642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.01135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97725,0.0,0.0,0.0,0.01135,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.9845,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0032,0.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piemonte,0.0,0.0,0.0,0.0,0.0010125,0.0,0.0,0.000625,0.0072625,0.0,0.0,0.0,0.0,0.9900875,0.0,0.0,0.00036666666666666667,0.0,0.0,0.0008375,0.0
Puglia,0.0,0.0008833333333333332,0.0,0.0019666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0039166666666666655,0.0,0.0,0.0,0.9932166666666667,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0027333333333333337,0.0,0.0,0.0,0.0021166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.9964,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0008399999999999999,0.0027700000000000003,0.0,0.00264,0.005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98693,0.0006900000000000001,0.0,0.00063
Umbria,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00415,0.9605,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.9914,0.0
Veneto,0.0,0.0,0.0,0.0,0.005871428571428571,0.0022285714285714287,0.0,0.0,0.002871428571428571,0.00025714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887857142857144
