p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.968725,0.0,0.0,0.0,0.001225,0.0,0.01225,0.0,0.0,0.0101,0.007775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.92965,0.01165,0.028450000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03035,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0084,0.9840000000000001,0.00224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.00932,0.0,0.0,0.0,0.0
Campania,0.0,0.0033199999999999987,0.00192,0.98864,0.00064,0.0,0.0031200000000000004,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.00064,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0004333333333333333,0.00014444444444444444,0.9671777777777776,0.0,0.0,0.0,0.017933333333333332,0.005711111111111111,0.0,0.0,0.0,0.00014444444444444444,0.0003625,0.0,0.0,0.0024,0.0,0.0,0.006022222222222222
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9762,0.0,0.0,0.001325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022425
Lazio,0.00424,0.0,0.0,0.0064,0.0,0.0,0.96696,0.0,0.0014,0.0058,0.0014,0.0,0.0,0.0,0.0016,0.0,0.0,0.00128,0.00946,0.0,0.0021
Liguria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967525,0.004525,0.0,0.0,0.0,0.0,0.01235,0.0,0.0,0.0,0.015575,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.00884166666666667,0.0,0.0,0.0004083333333333333,0.9816,0.0,0.0,0.0,0.00020833333333333332,0.00415,0.0,0.0,0.0,3.333333333333333e-05,0.0,3.636363636363637e-05,0.004691666666666666
Marche,0.0077,0.0,0.0,0.0,0.01296,0.0,0.00336,0.0,0.00086,0.96806,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.00484,0.0,0.0
Molise,0.0332,0.0,0.0,0.0222,0.0111,0.0,0.0,0.0,0.0,0.0,0.92455,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.9208,0.0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0264,0.9597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126
Piemonte,0.0,0.0,0.0,0.0,6.25e-05,0.0,0.0002,0.0015125,0.0137875,0.0,0.0,0.0,0.0,0.98315,0.0,0.0,0.0,0.0005375,0.0,0.000825,0.0
Puglia,0.0,0.0011666666666666663,0.0,0.0017666666666666664,0.0,0.0,0.0008833333333333332,0.0,0.0,0.0,0.0017666666666666664,0.0,0.0,0.0,0.9944166666666666,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99996,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.003966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964777777777776,0.0,0.0,0.0,0.00154
Toscana,0.0,0.0,0.0,0.00078,0.00506,0.0,0.00114,0.011030000000000002,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97742,0.0039,0.0,0.0
Umbria,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.00545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.9529,0.0,0.0018
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.0,0.0,0.9712,0.0
Veneto,0.0,0.0,0.0,0.0,0.01305714285714286,0.005200000000000001,0.00035714285714285714,0.0,0.005828571428571428,0.0002142857142857143,0.0,0.0,0.003157142857142857,0.0,0.0,0.0,0.0,0.0002142857142857143,0.0,0.0,0.9719285714285716
