p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.98775,0.0,0.0,0.0,0.0,0.0,0.001875,0.0,0.0,0.00595,0.00145,0.0,0.0,0.0,0.002925,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9471,0.0046,0.01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03455,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00335,0.99866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campania,0.0,0.0022199999999999998,0.0,0.9847799999999999,0.0,0.0,0.008320000000000001,0.0,0.0,0.0,0.00306,0.0,0.0,0.0,0.0015800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0,0.0,0.975977777777778,0.0,0.0004444444444444444,0.002225,0.008466666666666667,0.0032999999999999995,0.00028,0.0,0.0,0.0017888888888888891,0.0,0.0,0.0,0.0018,0.0007222222222222223,0.0,0.005355555555555554
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.000925,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293
Lazio,0.0037,0.0,0.0,0.00542,0.00024,0.0,0.95754,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0016,0.0,0.0,0.0014,0.026539999999999998,0.0,0.00128
Liguria,0.0,0.0,0.0,0.0,0.002275,0.0,0.0,0.968675,0.002875,0.0,0.0,0.0,0.0013333333333333333,0.008025000000000001,0.0,0.0,0.0,0.0171,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.003966666666666667,0.0,0.0,0.0006333333333333332,0.986625,0.0,0.0,0.0002666666666666667,0.0003583333333333333,0.004125,0.0,0.0,0.0,4.1666666666666665e-05,0.0,0.0,0.0039833333333333335
Marche,0.01194,0.0,0.0,0.0,0.00594,0.0,0.0,0.0,0.0,0.98128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008399999999999999
Molise,0.02535,0.0,0.0,0.02535,0.0051,0.0,0.0,0.0,0.0,0.0,0.9391,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.9427,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0067,0.0,0.0,0.005,0.9732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134
Piemonte,0.0,0.0,0.0,0.0,0.0008125000000000001,0.0,0.00078,0.0044,0.016025,0.0,0.0,0.0,0.0,0.9773375,0.0,0.0,0.0,0.0,0.0,0.0002625,0.00065
Puglia,0.0,0.007266666666666667,0.0,0.0015833333333333333,0.0,0.0,0.0015000000000000002,0.0,0.0,0.0,0.0031166666666666673,0.0,0.0,0.0,0.9865333333333334,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99486,0.0022666666666666664,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999666666666668,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00022,0.00512,0.0,0.00196,0.007430000000000002,0.0010500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97913,0.00511,0.0,0.0
Umbria,0.0,0.0,0.0,0.0,0.00525,0.0,0.0388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01685,0.9391,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.9825,0.0
Veneto,0.0,0.0,0.0,0.0,0.007957142857142857,0.006857142857142858,0.0002142857142857143,0.0,0.005328571428571428,0.0,0.0,0.0008428571428571428,0.0023857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764714285714284
