p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.913375,0.0,0.0,0.0028000000000000004,0.0,0.0,0.0251,0.0,0.00195,0.039500000000000014,0.0111,0.0,0.0,0.0,0.0042250000000000005,0.0,0.0,0.0,0.0,0.0,0.00195
Basilicata,0.00805,0.8896,0.01265,0.01835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0093,0.98294,0.00496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008360000000000001,0.0,0.0,0.0,0.0
Campania,0.0008399999999999999,0.00278,0.00254,0.96852,0.00064,0.0,0.01438,0.0010666666666666667,0.00148,0.0007,0.004520000000000001,0.0,0.0,0.0,0.0015,0.0,0.0004666666666666666,0.00168,0.0,0.0,0.0
Emilia-Romagna,0.0005444444444444443,0.0,0.0,0.0006888888888888887,0.9235444444444444,0.0002888888888888889,0.0007111111111111111,0.0014000000000000002,0.031733333333333336,0.01112222222222222,0.0,0.0006000000000000001,0.0011888888888888886,0.003488888888888889,0.001075,0.0,0.0,0.0032444444444444443,0.00047777777777777776,0.0,0.02033333333333333
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.927625,0.0,0.00195,0.003025,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.06745000000000001
Lazio,0.007619999999999998,0.0,0.0,0.014099999999999996,0.004059999999999999,0.0,0.93198,0.0019,0.00036,0.00024,0.0003,0.0,0.0002,0.000425,0.00155,0.0,0.00015,0.01,0.028000000000000004,0.0,0.00012
Liguria,0.0,0.0,0.0,0.0,0.005025,0.0,0.0,0.918125,0.008525,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0,0.037775,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0007454545454545452,0.018408333333333332,0.00025454545454545456,0.0002833333333333333,0.0008916666666666668,0.9508666666666667,0.00020833333333333332,0.0,0.0003583333333333333,0.00225,0.01335,0.0001,0.0001,0.0012400000000000002,0.0003,0.00012857142857142858,0.00010909090909090908,0.011475
Marche,0.04556,0.0,0.0,0.0,0.04118,0.0,0.00294,0.0,0.0,0.8982800000000001,0.0,0.0,0.0,0.0,0.0018399999999999998,0.0092,0.0,0.0,0.00834,0.0,0.0
Molise,0.05625,0.0,0.0,0.03075,0.0,0.0,0.0,0.0,0.0,0.0,0.8926000000000001,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0324,0.0,0.0,0.0,0.0072,0.0,0.0,0.8094,0.1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288
P.A. Trento,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0014,0.0296,0.0014,0.0,0.0453,0.8487,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0678
Piemonte,0.0,0.0,0.0003333333333333333,0.00088,0.00125,0.0011666666666666668,0.0001,0.0079,0.045174999999999986,0.0,0.0,0.0,0.0007833333333333334,0.9318624999999998,0.0001,0.0,0.0,6.25e-05,0.0,0.0100375,0.0015
Puglia,0.0,0.0094,0.0017,0.0058,0.003850000000000001,0.0,0.0022,0.0,0.0,0.0017666666666666664,0.0035666666666666663,0.0,0.0,0.0,0.97165,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0023,0.0069,0.0,0.0,0.0,0.0,0.0,0.9959,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0033333333333333327,0.0012666666666666664,0.0,0.0,0.004383333333333335,0.0,0.00115,0.0,0.0,0.0,0.0,0.0012666666666666664,0.0,0.0,0.9932222222222221,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.01125,0.0,0.004070000000000001,0.02332,0.0008699999999999999,0.0,0.0,0.000975,0.0007875,0.0002,0.0,0.0,0.0,0.94415,0.01214,0.0,0.00259
Umbria,0.0,0.0,0.0,0.0,0.0036,0.0,0.095,0.0,0.0018,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.84745,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0259,0.0,0.0,0.0,0.0,0.1354,0.0,0.0,0.0,0.0,0.0,0.8355,0.0
Veneto,0.0002333333333333333,0.0,0.0,0.0,0.022214285714285714,0.014942857142857141,0.0003428571428571428,0.00028,0.015928571428571427,0.00017142857142857143,0.0,0.0051571428571428575,0.009742857142857142,0.0010142857142857145,0.0002333333333333333,0.00035,0.0007,0.0009142857142857143,0.0002333333333333333,0.0,0.9280285714285714
