p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.917475,0.0,0.0016666666666666668,0.00125,0.0032,0.0,0.0281,0.0,0.0,0.02375,0.019125,0.0,0.0,0.001525,0.00445,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.90205,0.0234,0.02175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.01225,0.97606,0.0049,0.0,0.0,0.003075,0.0,0.0,0.0,0.0,0.0,0.0,0.0020333333333333336,0.0,0.0,0.010459999999999999,0.0,0.0,0.0,0.0
Campania,0.00028,0.0061600000000000005,0.00394,0.96934,0.00064,0.0,0.012939999999999998,0.0,0.00028,0.0,0.0044399999999999995,0.0,0.0,0.0,0.00168,0.0,0.0,0.00028,0.0,0.0,0.0
Emilia-Romagna,0.000988888888888889,0.0,0.0,0.0,0.9501555555555556,0.0,0.0007777777777777777,0.000325,0.0206,0.009466666666666668,0.0007599999999999999,0.0006111111111111111,0.0009333333333333334,0.0007999999999999999,0.0,0.0,0.0,0.002355555555555556,0.0010222222222222221,0.0,0.0116
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.94575,0.0,0.0,0.001875,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000525,0.0,0.0,0.051325
Lazio,0.00952,0.00275,0.0,0.0057399999999999994,0.00012,0.0,0.92824,0.0,0.00144,0.008860000000000002,0.0003,0.001375,0.0,0.004275,0.0,0.0002,0.0016749999999999998,0.00912,0.02632,0.0,0.0033399999999999997
Liguria,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.9234,0.007525,0.0011,0.0,0.0,0.0,0.034425,0.0,0.0,0.0,0.02555,0.0,0.0020666666666666667,0.0
Lombardia,0.0,0.0,0.0004428571428571429,6.363636363636364e-05,0.011066666666666669,8.181818181818183e-05,0.000225,0.0003916666666666666,0.9681583333333332,3.333333333333333e-05,0.0,7.5e-05,0.0006666666666666666,0.011625000000000002,0.0,0.0,0.0,0.0003666666666666666,0.0,0.0004,0.0065833333333333325
Marche,0.0255,0.0,0.0,0.0,0.022680000000000002,0.0,0.0015,0.0,0.0008200000000000001,0.9264,0.0015,0.0,0.001875,0.0008200000000000001,0.0015,0.0,0.0,0.0017,0.015300000000000003,0.0,0.0008200000000000001
Molise,0.12605,0.0,0.0,0.02775,0.00445,0.0,0.0161,0.0,0.0,0.0089,0.81225,0.0,0.0,0.0,0.00445,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0038,0.0,0.0,0.0,0.0114,0.0038,0.0038,0.0038,0.0191,0.0,0.0,0.8740000000000001,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382
P.A. Trento,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0013,0.0204,0.0025,0.0,0.0229,0.9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459
Piemonte,0.0001,0.0,0.00016666666666666666,0.0001,0.0011,0.0,0.0008400000000000001,0.0096,0.04035,0.0,0.0,0.0,0.0,0.9449875000000002,0.0,0.0,0.0,0.0,0.0,0.0026875,0.0006
Puglia,0.0019,0.010366666666666668,0.0011333333333333332,0.005383333333333333,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0021833333333333336,0.0016833333333333331,0.0,0.0,0.0,0.9749333333333332,0.0,0.0,0.0011333333333333332,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.00305,0.0,0.004175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942200000000001,0.0,0.001525,0.0,0.0,0.0
Sicilia,0.0,0.0,0.00926666666666667,0.0,0.0,0.0,0.0011666666666666663,0.0,0.0005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926777777777775,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00048,0.00924,0.0011833333333333331,0.00716,0.013119999999999998,0.0037799999999999995,0.0,0.0,0.0002375,0.0,0.00179,0.0,0.0,0.0,0.95611,0.0071899999999999985,0.0,0.00018999999999999998
Umbria,0.00645,0.0,0.0,0.0047,0.0,0.0,0.09429999999999997,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03005,0.852,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0091,0.0333,0.0,0.0,0.0,0.0,0.0697,0.0,0.0,0.0,0.0,0.0,0.8848,0.0
Veneto,0.0,0.0,0.0,0.0,0.015485714285714285,0.011900000000000004,0.0002142857142857143,0.00032,0.0091,0.0006428571428571428,0.0,0.0041285714285714285,0.008314285714285715,0.0002142857142857143,0.0,0.0,0.0004,0.00017142857142857143,0.0,0.0,0.9494142857142858
