p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.974175,0.0,0.0,0.0,0.0,0.0,0.006725,0.0,0.0,0.0082,0.008025,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.96165,0.00495,0.014850000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018500000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00325,0.99202,0.0013,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campania,0.0,0.0031200000000000004,0.0,0.98456,0.0,0.0,0.00612,0.0,0.0,0.0,0.0020800000000000003,0.0,0.0,0.0,0.004079999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0004666666666666666,0.00015555555555555556,0.9777777777777776,0.0,0.0,0.000475,0.01191111111111111,0.0014555555555555554,0.0,0.0,0.0,0.0018888888888888892,0.0,0.0,0.0,0.0019222222222222219,0.0,0.0,0.0043
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.02705
Lazio,0.00456,0.0,0.0,0.00642,0.00012,0.0,0.96612,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0002,0.0,0.0015199999999999999,0.01852,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.002025,0.0,0.0,0.9743,0.004875,0.0,0.0,0.0,0.0,0.014775,0.0,0.0,0.0,0.004075,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.00595,8.181818181818183e-05,0.0,7.5e-05,0.984525,0.0,0.0,0.00025,0.0003416666666666667,0.005325,0.0,0.0,0.0,0.00011666666666666668,0.0,0.0,0.003325
Marche,0.00506,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.0,0.99,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.02975,0.0,0.0,0.048,0.0,0.0,0.0143,0.0,0.0,0.00515,0.87185,0.0,0.0,0.0,0.03095,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.9463,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0,0.0063,0.9698,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0128
Piemonte,0.0,0.0,0.0,0.0,0.0012,0.00045,0.00064,0.004275,0.0161625,0.0,0.0,0.0,0.0,0.9771625,0.0,0.0,0.0,0.0,0.0,0.0004125,0.0
Puglia,0.00095,0.0031166666666666673,0.0,0.00285,0.0,0.0,0.0,0.0,0.0,0.0,0.004766666666666666,0.0,0.0,0.0,0.9883,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.001725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0009000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993888888888888,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0006900000000000001,0.004700000000000001,0.0,0.0035,0.00581,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97944,0.0035399999999999997,0.0,0.00114
Umbria,0.0,0.0,0.0,0.0,0.00195,0.0,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.95775,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.9736,0.0
Veneto,0.0,0.0,0.0,0.0,0.0073714285714285704,0.006557142857142857,0.0,0.0,0.0035714285714285718,0.00024285714285714283,0.0,0.001042857142857143,0.003028571428571428,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.9779571428571427
