p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9708,0.0,0.0,0.0,0.00205,0.0,0.0043,0.0,0.0,0.0164,0.004375,0.0,0.0,0.0,0.00205,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.95275,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027250000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0,0.99826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017399999999999998,0.0,0.0,0.0,0.0
Campania,0.0,0.0039,0.00074,0.98394,0.00074,0.0,0.00626,0.0,0.0,0.0,0.0024400000000000003,0.0,0.0,0.0,0.00168,0.0,0.0,0.0,0.0,0.0,0.000375
Emilia-Romagna,0.0,0.0,0.0,0.00015555555555555556,0.9743666666666668,0.0,0.0006000000000000001,0.0003625,0.01121111111111111,0.002111111111111111,0.00028,0.0,0.0002444444444444445,0.0010666666666666667,0.000175,0.0,0.0,0.0015555555555555555,0.0003555555555555556,0.0,0.007655555555555556
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.97965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020375
Lazio,0.00252,0.0,0.0,0.008799999999999999,0.0,0.0,0.97376,0.0,0.0,0.0,0.0,0.001575,0.0,0.001575,0.0,0.0,0.001725,0.00286,0.008159999999999999,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.976875,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0106,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.006041666666666666,0.0,0.0,8.333333333333333e-05,0.9849416666666668,0.0,0.0,0.000275,0.00036666666666666667,0.0040416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.004233333333333333
Marche,0.01826,0.0,0.0,0.0,0.00606,0.0,0.0,0.0,0.0,0.9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010400000000000001,0.0,0.0026000000000000003
Molise,0.01665,0.0,0.0,0.00555,0.0,0.0,0.0,0.0,0.0,0.0,0.9611,0.0,0.0,0.0,0.01665,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0106,0.0,0.0,0.9358,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106
P.A. Trento,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0069,0.0,0.0,0.0122,0.9688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103
Piemonte,0.0,0.0,0.0,0.0,0.00175,0.0,0.00058,0.002375,0.014125,0.0,0.0,0.0,0.0,0.9802875,0.0,0.0,0.0,0.0,0.0,0.0002875,0.0007
Puglia,0.0,0.002383333333333333,0.0,0.0010166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.003066666666666667,0.0,0.0,0.0,0.9935166666666668,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99598,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0009000000000000002,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972666666666667,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.00324,0.0,0.00228,0.006520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98606,0.0013000000000000002,0.0,0.0006100000000000001
Umbria,0.0,0.0,0.0,0.0,0.002,0.0,0.02345,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0098,0.96295,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0,0.9757,0.0
Veneto,0.0,0.0,0.0,0.00032,0.0102,0.007614285714285714,0.0002142857142857143,0.0,0.0049,0.00025714285714285715,0.0,0.0013142857142857142,0.0019,0.00025714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.9730857142857144
