p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.917675,0.0,0.0017333333333333333,0.0029,0.0,0.0,0.034,0.0,0.00205,0.024875,0.01585,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.90765,0.0046,0.03495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.01,0.97356,0.0,0.0,0.0,0.0051,0.0,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014519999999999998,0.00625,0.0,0.0,0.0
Campania,0.0015,0.00512,0.00198,0.956,0.00096,0.0,0.02080000000000001,0.0,0.00088,0.0,0.00268,0.0,0.0,0.0,0.00722,0.0,0.0,0.00286,0.0,0.0,0.0
Emilia-Romagna,0.0005888888888888888,0.0,0.0,0.0007333333333333332,0.9334111111111112,0.0005222222222222222,0.0007444444444444445,0.0026625,0.022711111111111112,0.008922222222222224,0.0008200000000000001,0.0,0.0010222222222222221,0.0012222222222222222,0.0,0.0004,0.0,0.009233333333333331,0.0006333333333333334,0.0,0.017255555555555555
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9356,0.0,0.0,0.004875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.059000000000000004
Lazio,0.01072,0.0,0.00012,0.010459999999999999,0.0019399999999999999,0.0004,0.92446,0.0,0.0007,0.00048,0.002725,0.00015,0.0,0.00015,0.00135,0.0002,0.001825,0.01048,0.033199999999999986,0.0,0.0023
Liguria,0.0,0.0,0.0,0.0,0.006875,0.0,0.0,0.905475,0.01455,0.0,0.0,0.0,0.0031666666666666666,0.0389,0.0,0.0,0.0,0.030975000000000006,0.0,0.0005333333333333334,0.0004
Lombardia,0.0001,0.0,0.0002142857142857143,0.0008272727272727273,0.012775,0.00013636363636363634,0.0004916666666666667,0.0012333333333333337,0.957875,7.5e-05,0.0,0.0005833333333333334,0.0017250000000000002,0.012541666666666665,0.0,0.0,0.00017999999999999998,0.0008250000000000001,0.0,0.0006181818181818183,0.010166666666666666
Marche,0.034300000000000004,0.0,0.0,0.0,0.02896,0.0,0.0034,0.0,0.0009,0.9180200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018000000000000004,0.0125,0.0,0.0
Molise,0.0738,0.0,0.0,0.0452,0.0,0.0,0.0238,0.0,0.0,0.0,0.82385,0.0,0.0,0.0,0.02855,0.0,0.0,0.0,0.0,0.0,0.00475
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.8514,0.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326
P.A. Trento,0.0,0.0,0.0,0.0,0.0118,0.0013,0.0,0.0,0.0277,0.0,0.0,0.0357,0.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741
Piemonte,0.0,0.0,0.0,0.0,0.001,0.0,0.00054,0.0128625,0.046275,0.000125,0.0,0.0,0.0005166666666666667,0.9354875,0.0,0.0,0.0,0.0004375,0.0,0.0023625,0.0007624999999999999
Puglia,0.0023333333333333327,0.00805,0.0,0.0036333333333333335,0.0009166666666666666,0.0,0.0022500000000000003,0.0,0.0,0.0018333333333333333,0.00455,0.0,0.0,0.0,0.976,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004375,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99242,0.0,0.00165,0.0,0.0,0.0034
Sicilia,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.9941666666666666,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00018999999999999998,0.0177,0.0,0.01056,0.023240000000000004,0.00159,0.00021111111111111108,0.0,0.0,0.0,0.00018999999999999998,0.0,0.0007499999999999999,0.0007499999999999999,0.93575,0.0091,0.0,0.00057
Umbria,0.0,0.0,0.0,0.0047,0.006500000000000001,0.0,0.087,0.0,0.0,0.01085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043099999999999986,0.8477,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038700000000000005,0.0,0.0,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.0,0.8576,0.0
Veneto,0.0,0.0,0.0,0.0,0.029371428571428576,0.017128571428571427,0.0008857142857142858,0.0,0.0148,0.0002142857142857143,0.0,0.0047857142857142855,0.0156,0.0007142857142857143,0.0,0.0,0.00075,0.0014,0.0,0.0,0.9147571428571428
