p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9719,0.0,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.011375,0.006,0.0,0.0,0.0,0.001375,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.96135,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00325,0.9858,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195,0.0,0.00466,0.0,0.0,0.0,0.0
Campania,0.0,0.00296,0.0007,0.98964,0.0007,0.0,0.00398,0.0,0.0,0.0,0.00088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Emilia-Romagna,0.0,0.0,0.0,0.0004,0.9781111111111112,0.00015555555555555556,0.0002333333333333333,0.0,0.009722222222222222,0.0020333333333333327,0.00028,0.0,0.00038888888888888887,0.0006000000000000001,0.0003875,0.0,0.0,0.002166666666666666,0.0,0.0,0.005722222222222222
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9774,0.0,0.0,0.000575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221
Lazio,0.00636,0.0,0.0,0.0037,0.00118,0.0,0.9626399999999999,0.0,0.0035399999999999997,0.00012,0.0,0.0,0.0,0.00295,0.0,0.0,0.0,0.0067599999999999995,0.01318,0.0,0.00012
Liguria,0.0,0.0,0.0,0.0,0.00195,0.0,0.0,0.97865,0.00435,0.0,0.0,0.0,0.0,0.0073500000000000015,0.0,0.0,0.0,0.00775,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.004775000000000001,0.00014545454545454546,0.00045,0.00015833333333333332,0.9857916666666666,0.0,0.0,0.0,0.0005666666666666666,0.00415,0.0,0.0,0.0,0.0,0.0,0.0,0.003941666666666667
Marche,0.008879999999999999,0.0,0.0,0.001975,0.0048,0.0,0.0015800000000000002,0.0,0.0,0.98044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.00182,0.0,0.0
Molise,0.0286,0.0,0.0,0.0263,0.00515,0.0,0.0,0.0,0.0,0.0,0.92445,0.0,0.0,0.0,0.01545,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.9565,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0078,0.9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156
Piemonte,0.0,0.0,0.0,0.0,0.0007375000000000001,0.0,0.0001,0.0023875000000000003,0.013124999999999998,0.0,0.0,0.0,0.00045,0.98135,0.0,0.0,0.0,0.0,0.0,0.0003375,0.0016875000000000002
Puglia,0.0009333333333333332,0.0012833333333333336,0.0,0.0,0.0,0.0,0.0024666666666666674,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.9921,0.0,0.0009000000000000002,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99592,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.003383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977444444444444,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.004540000000000001,0.0,0.0010500000000000002,0.0046,0.0,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,0.98374,0.00283,0.0,0.00267
Umbria,0.0,0.0,0.0,0.0,0.002,0.0,0.02285,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01155,0.95415,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0,0.0,0.9779,0.0
Veneto,0.0,0.0,0.0,0.0006000000000000001,0.011114285714285714,0.0054571428571428575,0.00048571428571428566,0.0,0.0061,0.0,0.0,0.0002142857142857143,0.0020428571428571427,0.0002,0.0,0.0,0.0,0.00024285714285714283,0.0,0.0,0.9738571428571428
