p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.978925,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0063,0.00745,0.0,0.0,0.0,0.003725,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9813,0.0091,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00325,0.99366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504,0.0,0.0,0.0,0.0
Campania,0.0,0.0013800000000000002,0.0,0.9902799999999999,0.0,0.0,0.0037,0.0,0.0,0.0,0.0027600000000000003,0.0,0.0,0.0,0.0015800000000000002,0.0,0.0,0.0,0.0,0.0,0.0004
Emilia-Romagna,0.00015555555555555556,0.0,0.0,0.00015555555555555556,0.9793666666666666,0.0,0.0,0.00105,0.010888888888888887,0.003011111111111111,0.00028,0.0,0.00015555555555555556,0.0002444444444444445,0.0,0.0,0.0,0.0013111111111111114,0.0,0.0,0.0036
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.98555,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001025,0.0,0.0,0.01285
Lazio,0.00264,0.0,0.0,0.00596,0.0024,0.0,0.96314,0.0,0.00372,0.0,0.002975,0.0015,0.0,0.003,0.00015,0.002,0.0,0.00318,0.01054,0.0,0.0012
Liguria,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.9684,0.000875,0.0,0.0,0.0,0.0,0.011375,0.0,0.0,0.0,0.01435,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.0054916666666666655,0.0001,0.00020833333333333332,0.0004333333333333333,0.984375,0.0,0.0,7.5e-05,0.0008166666666666666,0.005425,0.0,0.0,0.0,0.0,0.0,4.545454545454546e-05,0.003025
Marche,0.00524,0.0,0.0,0.0,0.00298,0.0,0.0,0.0,0.0,0.9917600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.02865,0.0,0.0,0.0375,0.0,0.0,0.025,0.0,0.0,0.0,0.882,0.0,0.0,0.0,0.0269,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.9436,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154
P.A. Trento,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0098,0.0,0.0,0.0066,0.9689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114
Piemonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999999999999999,0.0022875,0.0156875,0.0,0.0,0.0,0.0,0.9801875,0.0,0.0,0.0,0.0,0.0,0.0001375,0.0013125
Puglia,0.0,0.003366666666666667,0.0,0.0009666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.004816666666666665,0.0,0.0,0.0,0.9900166666666668,0.0,0.0,0.0,0.0,0.0,0.0010199999999999999
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99864,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0008833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993999999999998,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.002,0.0,0.00229,0.00466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861,0.0036799999999999997,0.0,0.00127
Umbria,0.0,0.0,0.0,0.002,0.0,0.0,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00595,0.9607,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0,0.0,0.9779,0.0
Veneto,0.0002833333333333333,0.0,0.0,0.00030000000000000003,0.007457142857142857,0.004257142857142857,0.0002142857142857143,0.00034,0.0051571428571428575,0.0,0.0,0.00024285714285714283,0.0021714285714285715,0.00022857142857142862,0.0,0.0,0.0,0.0,0.0,0.0,0.9795285714285716
