p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.942525,0.0,0.0,0.0,0.0047,0.0,0.0174,0.0,0.0,0.018775,0.01225,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.001575,0.0,0.0
Basilicata,0.0,0.9192,0.02445,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03595,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.01615,0.9824200000000001,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.003,0.0,0.0,0.0,0.0
Campania,0.0,0.0030800000000000003,0.00386,0.96586,0.0013,0.0,0.015059999999999999,0.0,0.00056,0.0,0.0076,0.0,0.0,0.0,0.0015799999999999998,0.0,0.0,0.0008399999999999999,0.0,0.0,0.00035
Emilia-Romagna,0.0006222222222222223,0.0,0.0,0.0,0.9348555555555556,0.0004,0.0,0.002225,0.03056666666666667,0.009011111111111112,0.0,0.00030000000000000003,0.0,0.0010777777777777778,0.0,0.0,0.0,0.0070444444444444435,0.0003111111111111111,0.0,0.013911111111111112
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.000475,0.943625,0.0,0.0,0.0,0.0,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055025
Lazio,0.01142,0.00025,0.00132,0.016640000000000002,0.0,0.0,0.91986,0.0,0.0012400000000000002,0.01126,0.001325,0.0,0.0,0.001325,0.0013,0.00016666666666666666,0.0,0.01286,0.02058,0.0,0.00126
Liguria,0.0,0.0,0.0,0.0,0.00855,0.0,0.0,0.918975,0.0079,0.0,0.0,0.0,0.0,0.03235,0.0,0.0,0.0,0.030275,0.0,0.0,0.00195
Lombardia,0.0,0.0,0.0,3.636363636363637e-05,0.01883333333333333,0.00027272727272727274,0.0003583333333333333,0.0006,0.953275,9.166666666666668e-05,0.0,0.0,0.002025,0.013116666666666664,0.0001625,0.000325,0.0,0.0008249999999999999,0.0,0.0003454545454545455,0.010058333333333334
Marche,0.02912,0.001466666666666667,0.0,0.0,0.02592,0.0,0.00218,0.0,0.0,0.92762,0.00074,0.0,0.002025,0.0,0.00162,0.0,0.0,0.0,0.0095,0.0,0.00074
Molise,0.07055,0.0,0.0,0.02175,0.0,0.0,0.02875,0.0,0.0,0.0,0.86165,0.0,0.0,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.8807,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164
P.A. Trento,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0273,0.0,0.0,0.0395,0.8937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382
Piemonte,0.0,0.0,0.00016666666666666666,0.0,0.0012875,0.0,0.00064,0.0112,0.038325,0.000125,0.00025,0.0011,0.0,0.944725,0.0,0.0,0.00016666666666666666,0.000275,0.0,0.002275,0.0008125000000000001
Puglia,0.0013333333333333333,0.00295,0.0005333333333333334,0.00415,0.0,0.0,0.0011833333333333331,0.0024,0.0,0.0,0.004,0.0,0.0,0.0,0.9845333333333331,0.0,0.0,0.0,0.0,0.0,0.00064
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000200000000001,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0037666666666666656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974777777777776,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.011740000000000002,0.0,0.01291,0.015459999999999996,0.0011499999999999998,0.0,0.0,0.000225,0.0,0.00047,0.0,0.0007833333333333334,0.0,0.95055,0.005529999999999999,0.0,0.0015199999999999999
Umbria,0.0,0.0,0.0,0.0,0.0017,0.0,0.06645,0.0,0.0017,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.88785,0.0,0.0017
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0699,0.0,0.0,0.0,0.0,0.0,0.9154,0.0
Veneto,0.0,0.0,0.0,0.00024,0.025900000000000003,0.014228571428571429,0.0005571428571428572,0.00022,0.0137,0.0005428571428571429,0.00035,0.0007714285714285712,0.006685714285714285,0.0018285714285714285,0.0,0.0,0.0,0.0005571428571428572,0.0,0.0,0.9346
