p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.96105,0.0,0.0,0.0,0.0,0.0,0.013175,0.0,0.0,0.015924999999999998,0.002725,0.0,0.0,0.0,0.00495,0.0,0.0,0.0,0.0,0.0,0.002225
Basilicata,0.0,0.9171,0.0291,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04085,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00945,0.98888,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00484,0.0,0.0,0.0,0.0
Campania,0.0,0.00218,0.00132,0.98538,0.00066,0.0,0.00784,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.000375
Emilia-Romagna,0.00036666666666666667,0.0,0.0004333333333333333,0.00014444444444444444,0.9706111111111112,0.0,0.00014444444444444444,0.0010875,0.015511111111111113,0.0031666666666666666,0.0,0.0,0.0,0.0016444444444444445,0.0,0.0,0.0,0.0017111111111111114,0.00036666666666666667,0.0,0.005322222222222223
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0005,0.972775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026725
Lazio,0.008979999999999998,0.0,0.0,0.00722,0.0,0.0,0.95676,0.0,0.00252,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.00024,0.02074,0.0,0.0012
Liguria,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.965575,0.0008,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.0,0.0162,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.008441666666666665,0.0,0.00015833333333333332,0.0002833333333333333,0.9812749999999998,0.0,0.0,7.5e-05,7.5e-05,0.003908333333333333,0.0,0.0,0.0,0.00055,0.0,0.0,0.0052166666666666655
Marche,0.014279999999999998,0.0,0.0,0.0,0.009240000000000002,0.0,0.0,0.0,0.0016600000000000002,0.97478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.0102,0.0,0.0,0.02705,0.0,0.0,0.0,0.0,0.0,0.0,0.93725,0.0,0.0,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.9495,0.0321,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0092
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0119,0.9732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119
Piemonte,0.0,0.0,0.0,0.0,0.000375,0.0008333333333333334,0.00044,0.004725,0.0153125,0.0,0.0,0.0,0.0,0.97815,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003125
Puglia,0.0038166666666666666,0.0046500000000000005,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.00095,0.0,0.0,0.0,0.98965,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99662,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0008666666666666666,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969888888888888,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.00828,0.0,0.00043,0.00953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97986,0.0019,0.0,0.0
Umbria,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.9612,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.9798,0.0
Veneto,0.0009833333333333332,0.0,0.0,0.00028,0.0103,0.008499999999999999,0.0005857142857142858,0.0,0.006371428571428571,0.0,0.0,0.0012857142857142856,0.0016857142857142856,0.0002142857142857143,0.0,0.0,0.0,0.0002142857142857143,0.0,0.0,0.9697571428571428
