p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.925925,0.0,0.0,0.0029,0.001375,0.0,0.02505,0.0,0.001375,0.02375,0.018075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001525,0.0,0.0
Basilicata,0.0,0.8693,0.01955,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.08465,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.01795,0.96314,0.00934,0.0,0.0,0.002975,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0015,0.0,0.01526,0.0,0.0,0.0,0.0
Campania,0.0,0.00558,0.0015,0.9634,0.00066,0.0,0.0194,0.0,0.00028,0.0,0.0,0.0,0.0,0.0004666666666666666,0.00612,0.0,0.0,0.00136,0.0,0.0,0.0017
Emilia-Romagna,0.0004666666666666666,0.0,0.0,0.0006222222222222223,0.9202888888888888,0.0005666666666666666,0.0,0.0022625,0.04166666666666666,0.007611111111111113,0.0,0.0,0.0015888888888888886,0.003,0.0006374999999999999,0.001,0.0,0.0054222222222222215,0.0009777777777777775,0.0,0.014855555555555552
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.92835,0.0,0.0,0.003575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068125
Lazio,0.008159999999999999,0.0,0.0,0.01238,0.00278,0.0,0.93868,0.0,0.00034,0.0,0.003925,0.0,0.0,0.00015,0.0,0.0002,0.000275,0.0058200000000000005,0.02806,0.0,0.00024
Liguria,0.0,0.0,0.0,0.0,0.006425,0.0,0.0004,0.89505,0.0125,0.0,0.0,0.0,0.0,0.042850000000000006,0.0,0.0,0.0016,0.042075,0.0008,0.0,0.0
Lombardia,0.0,0.0,0.0002,0.00010909090909090909,0.01820833333333333,0.0,0.0004583333333333333,0.0006749999999999999,0.9555249999999998,3.333333333333333e-05,0.0,7.5e-05,0.0021083333333333327,0.012275,0.0,0.0002,0.00028,0.0007,0.0,0.0012,0.0084
Marche,0.02474,0.0,0.0,0.0,0.02342,0.0,0.00318,0.0,0.0,0.93994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094,0.00778,0.0,0.0
Molise,0.09085,0.0,0.0,0.0434,0.0,0.0,0.03845,0.0,0.0,0.00495,0.80745,0.0,0.0,0.0,0.01485,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0072,0.0036,0.0,0.0,0.0181,0.0,0.0,0.8212,0.0839,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.062
P.A. Trento,0.0,0.0,0.0,0.0,0.0065,0.0,0.0013,0.0,0.0368,0.0013,0.0,0.0276,0.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059100000000000014
Piemonte,0.0,0.00025,0.0008333333333333334,0.0,0.0015625,0.0,0.0001,0.0139875,0.045812500000000006,0.0,0.0,0.0,0.0,0.9327625,0.0,0.0,0.00016666666666666666,0.000675,0.0,0.0046625,6.25e-05
Puglia,0.0,0.01078333333333333,0.0009666666666666666,0.0050666666666666655,0.0009166666666666666,0.0,0.003133333333333333,0.0,0.0,0.0,0.00365,0.0,0.0,0.0,0.9742333333333334,0.0,0.0,0.00125,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0064666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.9937600000000001,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.003966666666666667,0.0,0.003525000000000001,0.0,0.0,0.00145,0.0010833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947111111111112,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.00062,0.018120000000000004,0.0,0.00978,0.018940000000000002,0.0021,0.0,0.0,0.0002375,0.000775,0.00075,0.0,0.0,0.0007499999999999999,0.9314399999999999,0.01427,0.0,0.00268
Umbria,0.00175,0.0,0.0,0.00175,0.0035,0.0,0.073,0.00175,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.8573,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0237,0.0,0.0,0.0,0.0,0.1014,0.0,0.0,0.0,0.0034,0.0,0.8649,0.0
Veneto,0.0,0.0,0.0,0.00030000000000000003,0.02292857142857143,0.01564285714285714,0.0,0.0,0.01202857142857143,0.0,0.0,0.008085714285714286,0.010114285714285716,0.0,0.0,0.0,0.000375,0.00038571428571428567,0.0,0.0,0.9303571428571428
