p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.92945,0.0,0.0,0.001525,0.0028250000000000003,0.0,0.020800000000000003,0.0,0.0,0.027275,0.01065,0.0,0.0,0.0,0.005974999999999999,0.0,0.0,0.0,0.001525,0.0,0.0
Basilicata,0.0,0.8866499999999999,0.0174,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07045,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0089,0.97802,0.00392,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0,0.0078,0.0026,0.001475,0.0,0.0077599999999999995,0.0,0.0,0.0,0.0
Campania,0.00028,0.007739999999999999,0.0024400000000000003,0.9564,0.0006000000000000001,0.0,0.01584,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.00612,0.0,0.0,0.00192,0.0,0.0,0.0
Emilia-Romagna,0.00034444444444444437,0.0,0.0,0.0001333333333333333,0.9392222222222222,0.0,0.001377777777777778,0.001575,0.02442222222222222,0.010933333333333331,0.0,0.0,0.0015888888888888886,0.0012333333333333337,0.0,0.0,0.0003,0.004666666666666665,0.0,0.0,0.014599999999999997
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.942725,0.0,0.0,0.002675,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0005,0.0,0.0,0.0536
Lazio,0.01024,0.0,0.0,0.01548,0.00042000000000000007,0.0,0.9263399999999999,0.0,0.00032,0.00606,0.0027500000000000003,0.000125,0.0,0.000125,0.002925,0.0,0.000125,0.0083,0.0279,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.002075,0.0,0.0,0.923275,0.0069,0.0,0.0,0.0,0.0023333333333333327,0.031550000000000016,0.0,0.0,0.0,0.034025,0.0,0.0,0.000375
Lombardia,0.0,0.0,0.0,6.363636363636364e-05,0.015833333333333338,0.0,0.00013333333333333334,0.0015416666666666669,0.9545083333333334,0.0,0.00045,0.0006916666666666665,0.0018416666666666668,0.011633333333333329,0.0001375,0.0,0.00056,0.001575,0.0003714285714285713,0.0006636363636363634,0.010966666666666666
Marche,0.026740000000000003,0.0,0.0,0.0,0.02642,0.0,0.00278,0.0,0.0,0.92722,0.0,0.0016,0.0,0.0,0.0008399999999999999,0.0,0.0,0.0027600000000000003,0.010459999999999999,0.0,0.0018
Molise,0.05595,0.0,0.0,0.0412,0.0,0.0,0.013500000000000002,0.0,0.013500000000000002,0.0,0.85225,0.0,0.0,0.0,0.0236,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0152,0.0,0.0,0.8593,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342
P.A. Trento,0.0,0.0,0.0013,0.0,0.0052,0.0,0.0,0.0013,0.0302,0.0,0.0,0.0237,0.8909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472
Piemonte,0.0,0.0005,0.0010333333333333334,0.0,0.0005,0.0,0.0001,0.012237500000000002,0.0342,0.0,0.0,0.0,0.0,0.9469375,0.0,0.0,0.00016666666666666666,6.25e-05,0.0,0.00465,0.0008125000000000001
Puglia,0.0008833333333333332,0.0101,0.0008833333333333332,0.0016666666666666668,0.0,0.0,0.0015000000000000002,0.0,0.00106,0.0,0.007133333333333333,0.0,0.0,0.0,0.9765333333333333,0.0,0.0,0.0003833333333333333,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.99872,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.002166666666666667,0.0,0.0,0.0012,0.004283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953111111111111,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0017800000000000001,0.00728,0.0,0.00971,0.018369999999999997,0.00136,0.002144444444444444,0.0,0.0004625,0.00205,0.0010199999999999999,0.0018000000000000004,0.0,0.0,0.95102,0.00318,0.0,0.0014
Umbria,0.0066,0.0,0.0,0.0,0.0018,0.0,0.0565,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925,0.9049,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.8962,0.0
Veneto,0.0,0.0,0.0,0.0008199999999999999,0.016671428571428573,0.016842857142857142,0.0005428571428571428,0.00028,0.014585714285714287,0.0,0.0,0.004271428571428571,0.011342857142857142,0.0004,0.0002333333333333333,0.0,0.00035,0.0005857142857142858,0.0007833333333333334,0.0,0.9329
