p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.962575,0.0,0.0,0.0,0.001425,0.0,0.0123,0.0,0.0,0.01325,0.007175,0.0,0.0,0.0,0.0032500000000000003,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.94985,0.00495,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0068,0.98968,0.0,0.0,0.0,0.003525,0.0,0.00136,0.0,0.0,0.0,0.0,0.0,0.002125,0.0,0.0017,0.0,0.0,0.0,0.0
Campania,0.0,0.00206,0.0,0.9867,0.0006799999999999999,0.0,0.00474,0.0,0.0,0.0,0.00186,0.0,0.0,0.0,0.00398,0.0,0.0,0.0,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0,0.00015555555555555556,0.9786444444444444,0.0,0.0,0.000675,0.008777777777777778,0.0017555555555555553,0.0,0.0002333333333333333,0.0,0.0006888888888888887,0.0,0.0,0.0,0.001488888888888889,0.0010999999999999998,0.0,0.006522222222222223
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.97935,0.0,0.0,0.003425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172
Lazio,0.005640000000000001,0.0,0.00476,0.0047,0.0,0.0,0.96024,0.0,0.00224,0.0,0.0014,0.0014,0.0,0.0014,0.0042,0.0,0.0,0.004200000000000001,0.011440000000000002,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.003975,0.0,0.001,0.9812,0.00285,0.0,0.0,0.0,0.0,0.004575,0.0,0.0,0.0,0.0063750000000000005,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.0066500000000000005,9.090909090909092e-05,0.000575,8.333333333333333e-05,0.986,0.0,0.0,0.0,0.0004333333333333333,0.003316666666666667,0.0,0.0,0.0,0.0004833333333333333,0.0,0.0,0.0023333333333333327
Marche,0.008459999999999999,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.98388,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00098,0.0,0.00098
Molise,0.03955,0.0,0.0,0.02705,0.0,0.0,0.02705,0.0,0.0,0.0,0.8751500000000001,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.9333,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154
P.A. Trento,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0049,0.0,0.0,0.0099,0.9704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131
Piemonte,0.0,0.0,0.0,0.0,0.001025,0.0,0.0,0.0025875,0.0129,0.0,0.0,0.0,0.0,0.98245,0.0,0.0,0.0,0.0,0.0,0.000275,0.0007624999999999999
Puglia,0.0009333333333333332,0.0013166666666666667,0.0,0.0028,0.0,0.0,0.0009333333333333332,0.0,0.0,0.0009333333333333332,0.0046500000000000005,0.0,0.0,0.0,0.9884833333333332,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0009166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993777777777776,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.004710000000000001,0.0,0.0015800000000000002,0.006379999999999999,0.00143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818,0.003,0.0,0.00109
Umbria,0.0,0.0,0.0,0.0,0.002,0.0,0.0261,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.9618,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0,0.9783,0.0
Veneto,0.0,0.0,0.0,0.0,0.008985714285714286,0.004057142857142857,0.0,0.00034,0.004514285714285715,0.0002142857142857143,0.0,0.0014285714285714286,0.001414285714285714,0.00024285714285714283,0.0,0.0,0.0,0.00045714285714285724,0.0,0.0,0.9785428571428572
