p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.918825,0.0,0.0,0.0,0.005575,0.0,0.025075,0.0,0.0,0.031625,0.010775,0.0,0.0,0.0,0.008124999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.8794500000000001,0.0134,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0089,0.0,0.0,0.0,0.0
Calabria,0.0,0.0084,0.9807799999999999,0.00336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0103,0.0,0.0,0.0,0.0
Campania,0.0,0.0063,0.004,0.9710799999999999,0.0,0.0,0.01084,0.0,0.0,0.0,0.0034600000000000004,0.0,0.0,0.0,0.004059999999999999,0.0,0.0,0.0,0.0,0.0,0.000375
Emilia-Romagna,0.0009444444444444444,0.0,0.0,0.0,0.9299777777777778,0.0002,0.0004666666666666666,0.0028875,0.033655555555555564,0.008288888888888889,0.0,0.0,0.0002888888888888889,0.0011111111111111113,0.000375,0.0,0.0,0.006977777777777777,0.0003333333333333333,0.0,0.014844444444444443
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.000475,0.943825,0.0,0.0,0.0013,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052525
Lazio,0.01566,0.0,0.0,0.01022,0.00254,0.0002,0.93724,0.00155,0.0,0.0,0.00015,0.0,0.0,0.0017,0.00015,0.002366666666666667,0.00015,0.00492,0.02374,0.0,0.00112
Liguria,0.0,0.0,0.0,0.0,0.004275,0.0,0.000775,0.907675,0.005775,0.0,0.0,0.0,0.0,0.043325,0.0,0.0,0.0,0.0373,0.00075,0.0005,0.0
Lombardia,0.0,0.0,0.00017142857142857143,0.0,0.01873333333333333,0.00021818181818181816,0.0,0.0010333333333333334,0.9548833333333336,0.00011666666666666668,0.0,0.0004833333333333333,0.0007166666666666668,0.011291666666666663,0.0,0.0,0.0,0.00030833333333333337,0.0,0.00041818181818181814,0.011716666666666669
Marche,0.03236,0.0,0.0,0.0,0.01944,0.0,0.002,0.0,0.0008,0.9306399999999999,0.0,0.0,0.0,0.0017399999999999998,0.0,0.0,0.0,0.00094,0.00854,0.0,0.0036000000000000008
Molise,0.05125,0.0,0.0,0.03945,0.0,0.0,0.01315,0.0,0.0,0.0,0.8723000000000001,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.8602,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211
P.A. Trento,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0163,0.0,0.0,0.0295,0.9025,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0473
Piemonte,0.0,0.0,0.0,0.0,0.00095,0.0,0.00022,0.0167,0.03475,0.0,0.0,0.0,0.0,0.94205,0.0,0.0,0.00016666666666666666,0.000325,0.0,0.0038125,0.0011375
Puglia,0.0,0.00816666666666667,0.0018166666666666667,0.0017666666666666664,0.0004166666666666667,0.0,0.0008333333333333334,0.0,0.0,0.0008833333333333332,0.007133333333333333,0.0,0.0,0.0008833333333333332,0.97675,0.0,0.0,0.0,0.0,0.0,0.00156
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.00305,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.0,0.0,0.0,0.0,0.0
Sicilia,0.00235,0.00185,0.004966666666666667,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948444444444446,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.001,0.016499999999999997,0.0,0.00658,0.020020000000000003,0.00301,0.0006777777777777777,0.0,0.0,0.0,0.00049,0.0,0.00155,0.0,0.94324,0.00586,0.0,0.00172
Umbria,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.055,0.0,0.0,0.01975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.88565,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0738,0.0,0.0,0.0,0.0,0.0,0.918,0.0
Veneto,0.00025,0.0,0.0,0.00026000000000000003,0.019828571428571428,0.012985714285714284,0.00018571428571428566,0.0,0.012485714285714286,0.0,0.0,0.003357142857142857,0.008342857142857143,0.00018571428571428566,0.0002,0.0,0.000375,0.0017857142857142859,0.00025,0.0,0.9397285714285716
