p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9335,0.0,0.0,0.0,0.0036,0.0,0.015025,0.0,0.001875,0.0266,0.016149999999999998,0.0,0.0,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.88855,0.01725,0.03655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0087,0.98372,0.00348,0.0,0.0,0.00285,0.0,0.0,0.0,0.0,0.0,0.0,0.002633333333333333,0.0,0.0,0.00542,0.0,0.0,0.0,0.0
Campania,0.0,0.0043,0.00148,0.95916,0.00062,0.0,0.014240000000000001,0.0,0.00054,0.0,0.00528,0.0,0.0013,0.0,0.0126,0.0,0.0010333333333333334,0.0,0.00062,0.0,0.000325
Emilia-Romagna,0.0008666666666666666,0.0,0.0,0.0001333333333333333,0.9303555555555556,0.0006222222222222221,0.0006555555555555555,0.002,0.029033333333333338,0.010044444444444444,0.0,0.0001333333333333333,0.0003111111111111111,0.0015555555555555555,0.000625,0.0,0.0,0.0057444444444444435,0.0003555555555555556,0.0009,0.017266666666666666
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.004,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053975
Lazio,0.01116,0.0,0.0,0.01426,0.00062,0.0,0.9421,0.0,0.00030000000000000003,0.0001,0.000125,0.0,0.0,0.000525,0.0,0.0,0.000125,0.017079999999999998,0.012560000000000002,0.0,0.00114
Liguria,0.0,0.0,0.0,0.0,0.005325000000000001,0.0,0.00165,0.91435,0.00485,0.0,0.0,0.0,0.0,0.029925,0.0,0.0,0.0,0.042625,0.0,0.0012,0.000375
Lombardia,8e-05,0.0,0.0,0.0,0.0162,0.00026363636363636357,0.000425,0.0007333333333333332,0.9602666666666668,5e-05,0.0,0.00018333333333333334,0.00125,0.009458333333333329,0.0,0.0,0.00014,0.0002666666666666666,0.0,0.00047272727272727267,0.010383333333333336
Marche,0.02016,0.0,0.0,0.0,0.02458,0.002,0.0019399999999999999,0.0,0.0017800000000000001,0.93752,0.0,0.0,0.0,0.0,0.0019399999999999999,0.0,0.0,0.00098,0.01028,0.0,0.0
Molise,0.055999999999999994,0.0,0.0,0.0179,0.00475,0.0,0.0,0.0,0.0,0.0,0.87845,0.0,0.0,0.0,0.04285,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.8694,0.0746,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0447
P.A. Trento,0.0,0.0,0.0,0.0,0.0028,0.0,0.0014,0.0,0.017099999999999997,0.0,0.0,0.0215,0.9084,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0472
Piemonte,0.0,0.0,0.0009000000000000002,0.0,0.00026250000000000004,0.0,0.0006799999999999999,0.0116125,0.041650000000000006,0.0,0.0,0.0,0.0,0.9437375,0.0,0.0,0.0,0.0,0.0,0.000675,0.0013874999999999998
Puglia,0.0017333333333333333,0.008283333333333332,0.0,0.003383333333333333,0.0008666666666666666,0.0,0.0027666666666666673,0.0,0.0,0.002133333333333333,0.00945,0.0,0.0,0.0,0.9714166666666668,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99882,0.0,0.001425,0.0,0.0,0.0
Sicilia,0.0,0.0,0.00255,0.0,0.0,0.0,0.0005833333333333334,0.0,0.0011666666666666663,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.9968,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0012,0.0118,0.0,0.0105,0.02343,0.00218,0.0009777777777777775,0.0,0.0005875,0.0,0.0,0.0,0.0,0.0,0.93759,0.01103,0.00045,0.0007599999999999999
Umbria,0.0,0.0,0.0,0.00465,0.0037,0.0,0.06484999999999999,0.0,0.0,0.01655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575,0.8846,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043900000000000015,0.0,0.0,0.0,0.0,0.0,0.9522,0.004
Veneto,0.0,0.0,0.0,0.00054,0.02195714285714286,0.011842857142857141,0.0002,0.00026000000000000003,0.014657142857142856,0.0,0.0,0.003914285714285714,0.010285714285714287,0.0006,0.0002333333333333333,0.0,0.0,0.0006,0.0002333333333333333,0.0,0.9349714285714288
