p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.95045,0.0,0.0,0.00155,0.0,0.0,0.0188,0.0,0.0,0.013975,0.01035,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9504,0.0,0.012300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03735,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0,0.99574,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0
Campania,0.00062,0.00284,0.00062,0.9791,0.0,0.0,0.0059,0.0,0.0,0.0,0.00486,0.0,0.0,0.0004666666666666666,0.00554,0.0,0.0,0.0,0.0,0.0,0.00035
Emilia-Romagna,0.0,0.0,0.0,0.0,0.9575111111111112,0.0002,0.0,0.0008,0.01983333333333333,0.007944444444444443,0.0,0.0,0.0001333333333333333,0.0007666666666666668,0.0,0.0,0.0,0.002944444444444445,0.0004666666666666666,0.0,0.00942222222222222
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.003325,0.962875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033825
Lazio,0.01238,0.0,0.0,0.00804,0.0,0.0,0.94824,0.0,0.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0.0,0.00492,0.02302,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.003675,0.0,0.000375,0.9441,0.00435,0.0,0.0,0.0,0.0,0.017275,0.0,0.0,0.0,0.030375,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.009691666666666666,0.0004363636363636363,0.0002333333333333333,6.666666666666667e-05,0.97345,7.5e-05,0.0,0.0,0.0005666666666666668,0.0077916666666666655,0.0,0.0,0.0,3.333333333333333e-05,0.0,0.0,0.007633333333333331
Marche,0.020659999999999998,0.0,0.0,0.0,0.01398,0.0022,0.00556,0.0,0.0,0.95562,0.0,0.0,0.0,0.0,0.0008200000000000001,0.0,0.0,0.0,0.0024800000000000004,0.0,0.0
Molise,0.0566,0.0,0.0,0.0483,0.0,0.0,0.01565,0.0,0.0,0.0,0.84575,0.0,0.0,0.0,0.03365,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0084,0.0,0.0,0.9414,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084
P.A. Trento,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0097,0.0,0.0,0.011,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248
Piemonte,0.0,0.0,0.0,0.0001,0.0009125,0.0,0.0001,0.0050875,0.02865,0.0,0.0,0.0,0.0,0.963725,0.0,0.0,0.0,0.0,0.0,0.0009125,0.0006125
Puglia,0.0017333333333333333,0.005183333333333334,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0043166666666666674,0.0,0.0,0.0,0.9862166666666666,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.00455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99272,0.0,0.00455,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0007833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994444444444444,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.00374,0.0,0.0041600000000000005,0.01265,0.00137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.00476,0.0,0.00018999999999999998
Umbria,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0528,0.0,0.0,0.00875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.9244,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.0,0.0,0.0,0.0,0.9695,0.0038
Veneto,0.0,0.0,0.0,0.00026000000000000003,0.016514285714285714,0.009928571428571429,0.0007571428571428573,0.0,0.00958571428571428,0.0,0.0,0.0007428571428571429,0.004071428571428571,0.0011857142857142858,0.0,0.0,0.0,0.0,0.00025,0.0,0.957
