p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.968625,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.015875,0.0,0.0,0.0,0.0,0.002725,0.0,0.0,0.0,0.0,0.0,0.001725
Basilicata,0.0,0.9595,0.0077,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00315,0.9922799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518,0.00315,0.0,0.0,0.0
Campania,0.0,0.0021400000000000004,0.00066,0.99018,0.00066,0.0,0.00286,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.0,0.000375
Emilia-Romagna,0.0005,0.0,0.0004333333333333333,0.00014444444444444444,0.9686222222222224,0.00032222222222222217,0.0008222222222222222,0.0,0.015422222222222224,0.004411111111111111,0.0,0.0,0.0,0.002366666666666667,0.0,0.0,0.0,0.0027333333333333337,0.000488888888888889,0.0,0.004011111111111111
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.972575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02745
Lazio,0.004,0.0,0.0,0.006320000000000001,0.00012,0.0,0.9762200000000001,0.0,0.00126,0.0,0.0,0.0,0.0,0.001725,0.0,0.0,0.001575,0.0,0.00948,0.0,0.0
Liguria,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.96475,0.001575,0.0,0.0,0.0,0.0,0.01385,0.0,0.0,0.0,0.017799999999999996,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.008950000000000001,0.00013636363636363634,0.00025,0.0002333333333333333,0.9786083333333334,3.333333333333333e-05,0.0,0.000225,0.00030833333333333337,0.0059,0.0,0.0,0.0,0.00018333333333333334,0.0,0.0004,0.0047
Marche,0.0087,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.97772,0.0,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,0.0016,0.0,0.00094
Molise,0.0,0.0,0.0,0.01675,0.0,0.0,0.0,0.0,0.0,0.0,0.94755,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.9358,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092
P.A. Trento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0174,0.9652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013
Piemonte,0.0,0.0,0.0,0.0,0.001025,0.0,0.00042000000000000007,0.006275000000000001,0.0177375,0.0,0.0,0.0,0.0,0.973475,0.0,0.0,0.0,0.0,0.0,0.001025,0.0003125
Puglia,0.0009333333333333332,0.0012666666666666664,0.00045,0.0009333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.9916833333333334,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.004375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0024833333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983222222222222,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.0061200000000000004,0.0,0.003,0.008200000000000002,0.00081,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.97725,0.0035800000000000007,0.0,0.00081
Umbria,0.00185,0.0,0.0,0.00185,0.0,0.0,0.016300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01295,0.967,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.9633,0.0
Veneto,0.0,0.0,0.0,0.00028,0.009571428571428571,0.008228571428571429,0.0007142857142857143,0.0,0.0063,0.00017142857142857143,0.0,0.0008285714285714286,0.0024714285714285715,0.0002,0.0,0.0,0.0,0.00017142857142857143,0.0,0.0,0.9711857142857142
