p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.935175,0.0,0.0,0.0,0.002025,0.0,0.026025,0.0,0.0,0.019425,0.0133,0.0026,0.0019,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.8516,0.0265,0.03935,0.0,0.0,0.00395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.01505,0.97604,0.0024,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.0,0.01068,0.0,0.0,0.0,0.0
Campania,0.00058,0.0071800000000000015,0.0025,0.9702200000000001,0.00062,0.0,0.0126,0.0,0.0,0.0,0.00108,0.0,0.0,0.0,0.003659999999999999,0.0,0.0013333333333333333,0.00062,0.0,0.0,0.0
Emilia-Romagna,0.00014444444444444444,0.0,0.0,0.0003555555555555555,0.9421444444444445,0.0,0.0005777777777777778,0.0024125,0.02373333333333333,0.008688888888888888,0.00108,0.0009,0.0004444444444444444,0.0011,0.0005124999999999999,0.0,0.0,0.005977777777777778,0.0007666666666666668,0.0,0.011966666666666669
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.94595,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.051425
Lazio,0.011000000000000001,0.0,0.0010999999999999998,0.0189,0.0001,0.0,0.9195,0.0,0.0032600000000000003,0.0033200000000000005,0.002725,0.002775,0.0,0.005075,0.0,0.0018666666666666669,0.0,0.0077,0.02402,0.0,0.0013999999999999998
Liguria,0.0,0.0,0.0,0.0,0.0017499999999999998,0.0,0.0,0.911125,0.011725,0.0,0.0,0.0,0.0,0.036500000000000005,0.0,0.0,0.0,0.038875,0.0,0.0,0.0
Lombardia,0.00014,0.0,0.0,0.0,0.012541666666666666,0.00012727272727272728,0.00015833333333333332,0.00045,0.9685666666666668,0.0,0.0,0.00016666666666666666,0.0009750000000000002,0.008141666666666667,0.0,0.0001,0.0,0.0005666666666666666,0.0,0.00036363636363636367,0.007808333333333333
Marche,0.01314,0.0,0.0,0.0,0.02204,0.0,0.0019399999999999999,0.0,0.0,0.95306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0
Molise,0.07995,0.0,0.0,0.0238,0.0,0.0,0.0119,0.0,0.0,0.0,0.8547,0.0,0.0,0.0119,0.0177,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0037,0.0,0.0037,0.0037,0.018500000000000003,0.0,0.0,0.8253,0.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055700000000000006
P.A. Trento,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0114,0.0,0.0,0.0266,0.9114,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0456
Piemonte,0.0,0.0,0.00016666666666666666,0.0,0.000125,0.0,0.0006000000000000001,0.0090875,0.0219625,0.0,0.0,0.0,0.0,0.96435,0.0,0.0,0.00016666666666666666,0.0015500000000000002,0.0,0.0021125,0.0002875
Puglia,0.0017333333333333333,0.005933333333333333,0.0008166666666666666,0.0016666666666666663,0.0,0.0,0.0,0.0,0.00136,0.0008666666666666666,0.0026166666666666664,0.0,0.0,0.0,0.98515,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.006275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99496,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.005033333333333333,0.001,0.000875,0.0,0.0005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.00125,0.0,0.0,0.0
Toscana,0.0,0.0,0.0022,0.0006900000000000001,0.011309999999999999,0.0,0.00925,0.02198,0.00112,0.0009666666666666666,0.0,0.000925,0.0,0.00017999999999999998,0.0,0.0,0.0,0.94183,0.010490000000000001,0.002075,0.00017999999999999998
Umbria,0.0,0.0,0.0,0.0,0.00185,0.0,0.07535,0.0,0.0,0.01105,0.0,0.00185,0.0,0.0,0.0,0.0,0.0,0.035449999999999995,0.8744999999999999,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.05690000000000001,0.0,0.0,0.0,0.0,0.0,0.9281,0.0
Veneto,0.0,0.0,0.0,0.0,0.017457142857142855,0.014885714285714285,0.0002142857142857143,0.00030000000000000003,0.01415714285714286,0.0,0.0,0.0037285714285714283,0.009542857142857145,0.0002142857142857143,0.0,0.0,0.0,0.0002,0.0,0.000375,0.9393142857142858
