p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.9756,0.0,0.0,0.0,0.001525,0.0,0.007025,0.00305,0.0,0.0062,0.00605,0.0,0.0,0.002075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.9543,0.0,0.016149999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0,0.99496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504,0.0,0.0,0.0,0.0
Campania,0.0,0.00318,0.0,0.9821,0.0,0.0,0.0050799999999999994,0.0,0.0,0.0,0.0027600000000000003,0.0,0.0,0.0,0.0041400000000000005,0.00305,0.0,0.0,0.0,0.0,0.0004
Emilia-Romagna,0.00016666666666666666,0.0,0.0,0.0,0.9781222222222224,0.0,0.00045555555555555567,0.0001875,0.009488888888888887,0.0020222222222222217,0.0,0.0,0.0006111111111111111,0.0011555555555555555,0.0,0.0,0.0,0.001611111111111111,0.0004,0.0,0.005888888888888889
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.979225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02075
Lazio,0.00162,0.0,0.0,0.00796,0.0,0.0,0.97784,0.001675,0.0,0.00014,0.001675,0.001675,0.0,0.0,0.001675,0.0,0.0,0.00162,0.00554,0.0,0.0
Liguria,0.0018,0.0,0.0,0.0,0.00205,0.0,0.0011,0.979125,0.0,0.0,0.0,0.0,0.0,0.0049250000000000006,0.0,0.0,0.0,0.0123,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.0051666666666666675,0.00015454545454545454,0.0,0.000225,0.985675,0.0,0.0,0.00036666666666666667,0.0004083333333333333,0.004691666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.003275
Marche,0.00722,0.0,0.0,0.0,0.00556,0.0,0.0,0.0,0.00112,0.9861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molise,0.01685,0.0,0.0,0.0312,0.0,0.0,0.02,0.0,0.0,0.0056,0.91505,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0054,0.0,0.0,0.9405,0.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162
P.A. Trento,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0018,0.0088,0.0,0.0,0.0123,0.9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124
Piemonte,0.00116,0.0,0.0,0.0,0.00045,0.0,0.0,0.002575,0.0112375,0.0,0.0,0.0,0.0,0.9839,0.0,0.0,0.0,0.0,0.0,0.00035,0.000725
Puglia,0.0010333333333333334,0.0013666666666666664,0.0,0.0020666666666666667,0.0,0.0,0.0010333333333333334,0.0,0.0,0.0,0.004116666666666667,0.0,0.0,0.0,0.9903833333333334,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99872,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0018000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.005599999999999999,0.0,0.0020900000000000003,0.00859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98026,0.00263,0.0,0.0008799999999999998
Umbria,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.95485,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.9806,0.0
Veneto,0.0,0.0,0.0,0.00032,0.00807142857142857,0.006171428571428572,0.0002,0.0,0.004514285714285715,0.0,0.0,0.0,0.0031428571428571426,0.0,0.0,0.0,0.0,0.0007285714285714285,0.0,0.0,0.9769285714285714
