p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.901325,0.0,0.0,0.009025,0.0037,0.0,0.04095,0.0,0.002125,0.032775,0.007475000000000002,0.0,0.0,0.0,0.001325,0.0,0.0,0.0,0.001375,0.0,0.0
Basilicata,0.0,0.8665,0.02955,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0123,0.96924,0.0049,0.0,0.0,0.005125,0.0,0.0012200000000000002,0.0,0.0,0.0,0.0,0.0041666666666666675,0.00305,0.0,0.01068,0.0,0.0,0.0,0.0
Campania,0.00028,0.00442,0.0038,0.95726,0.0020800000000000003,0.0,0.014459999999999997,0.0,0.00056,0.0,0.0035600000000000002,0.0,0.0,0.0,0.01152,0.0,0.0,0.00064,0.00146,0.0,0.0
Emilia-Romagna,0.0010333333333333332,0.0,0.0,0.00014444444444444444,0.9228222222222224,0.0,0.0003555555555555555,0.0009625,0.038000000000000006,0.008077777777777776,0.00058,0.00021111111111111108,0.0017555555555555553,0.0012,0.0,0.0,0.0,0.005733333333333334,0.0009666666666666666,0.0,0.018477777777777774
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9275,0.0,0.0,0.002075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925,0.0,0.0,0.069525
Lazio,0.019980000000000005,0.0,0.0,0.015460000000000003,0.0006000000000000001,0.0002,0.9243,0.0,0.00012,0.0,0.0,0.0,0.0,0.00015,0.00015,0.0,0.0,0.008759999999999999,0.02902,0.00145,0.00034
Liguria,0.0,0.0,0.0,0.0,0.01035,0.0,0.0014,0.885725,0.008575,0.0,0.0,0.0,0.0,0.05735,0.0,0.00075,0.0,0.035325,0.0,0.0005,0.000375
Lombardia,0.0,0.0,0.0,0.00013636363636363634,0.017691666666666668,0.0,0.0004416666666666666,0.0007166666666666666,0.9540583333333336,0.0004083333333333333,0.00045,0.0,0.0024083333333333326,0.011758333333333334,0.0,0.0,0.00028,0.0002916666666666667,0.0,0.0007272727272727272,0.01131666666666667
Marche,0.02562,0.0,0.0,0.0,0.02002,0.0,0.0032799999999999995,0.0,0.00176,0.9354399999999999,0.0,0.0,0.00285,0.0,0.00088,0.0,0.0,0.00176,0.008060000000000001,0.0,0.00088
Molise,0.02955,0.0,0.0,0.0553,0.0,0.0,0.0244,0.0,0.0122,0.0,0.8509,0.0,0.0,0.0,0.02765,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0035,0.0,0.0,0.8163,0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424
P.A. Trento,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0013,0.04980000000000001,0.0,0.0,0.0395,0.8153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539999999999999
Piemonte,0.0,0.0,0.0,0.0,0.0009625,0.0,0.0002,0.0105125,0.0402625,0.0,0.0,0.0,0.0,0.9382125,0.0,0.0,0.0,0.000375,0.0,0.0096125,0.0
Puglia,0.001933333333333333,0.00958333333333333,0.0004,0.004266666666666666,0.0,0.0,0.0013666666666666664,0.0,0.0,0.0,0.0028166666666666665,0.0,0.0,0.0006166666666666668,0.9789833333333332,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0031,0.0,0.001525,0.00615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99508,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0048,0.0016,0.0,0.0,0.0,0.0,0.0010333333333333334,0.0,0.0,0.0,0.0,0.0022666666666666673,0.0,0.0,0.9947888888888891,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.01483,0.0,0.01242,0.02049,0.0025800000000000003,0.0007888888888888889,0.0,0.0,0.0011375,0.0,0.00088,0.0007333333333333332,0.0,0.93368,0.01116,0.0,0.00227
Umbria,0.0,0.0,0.0,0.00685,0.0054,0.0,0.08745,0.0,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02825,0.8574,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0465,0.0,0.0,0.0,0.0,0.1456,0.0,0.0,0.0,0.0031,0.0,0.7988,0.0
Veneto,0.0,0.0,0.0,0.0,0.025571428571428568,0.018142857142857145,0.0002142857142857143,0.00028,0.021685714285714284,0.00017142857142857143,0.0,0.003599999999999999,0.013442857142857142,0.0008142857142857142,0.0,0.00035,0.000375,0.0002,0.0,0.0,0.9154714285714284
