p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.954625,0.0,0.0,0.0,0.0035,0.0,0.01675,0.0,0.0,0.01515,0.0059,0.0,0.0,0.0,0.002925,0.0,0.0,0.0,0.001175,0.0,0.0
Basilicata,0.0,0.9183,0.0114,0.03205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.00295,0.98886,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00882,0.0,0.0,0.0,0.0
Campania,0.0016400000000000002,0.0035399999999999997,0.00062,0.98038,0.00062,0.0,0.006880000000000002,0.0,0.0,0.0,0.0008200000000000001,0.0,0.0,0.0,0.00528,0.0,0.0,0.0,0.0,0.0,0.00035
Emilia-Romagna,0.0010333333333333332,0.0,0.0004,0.0001333333333333333,0.9515333333333332,0.0,0.0001333333333333333,0.000575,0.022477777777777774,0.007033333333333332,0.0,0.0,0.0004,0.0017444444444444445,0.00015,0.0,0.0,0.003922222222222222,0.0,0.0,0.010877777777777776
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431
Lazio,0.01534,0.0,0.0,0.0079,0.00112,0.0,0.9400799999999999,0.0,0.0,0.00978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00464,0.01882,0.0,0.00234
Liguria,0.0,0.0,0.0,0.0,0.003825,0.0,0.001725,0.951675,0.00245,0.0,0.0,0.0,0.0,0.008199999999999999,0.0,0.0,0.0,0.032175,0.0,0.0,0.0
Lombardia,0.0,0.0,0.0,0.0,0.012975,8.181818181818183e-05,3.333333333333333e-05,0.0005083333333333333,0.9710166666666668,0.0,0.0,9.166666666666668e-05,0.0003583333333333333,0.009166666666666663,0.0,0.0,0.0,0.000125,0.0003714285714285713,0.0,0.0054083333333333344
Marche,0.01848,0.0,0.0,0.001125,0.0192,0.0,0.0019,0.0,0.0,0.9540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.00404,0.0,0.00074
Molise,0.0309,0.0,0.0,0.0,0.0,0.0,0.01165,0.0,0.0,0.0,0.9287,0.0,0.0,0.0,0.02405,0.0,0.0,0.0,0.0,0.0,0.0048
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.8967,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041
P.A. Trento,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0114,0.0,0.0,0.0271,0.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271
Piemonte,0.0,0.0,0.0,0.0,0.0007999999999999999,0.0,0.0,0.00475,0.027175,0.0,0.0,0.0,0.0,0.9655125,0.0,0.0,0.0,0.0003125,0.0,0.001475,0.0
Puglia,0.0,0.009000000000000001,0.0,0.0020666666666666667,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0041666666666666675,0.0,0.0,0.0,0.9831000000000002,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0031166666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979666666666668,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.008839999999999999,0.0,0.005730000000000001,0.01561,0.0013800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96121,0.006229999999999999,0.0,0.00094
Umbria,0.0,0.0,0.0,0.0,0.0034,0.0,0.03815,0.0,0.0,0.0051,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.92995,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0471,0.0,0.0,0.0,0.0,0.0,0.9488,0.0
Veneto,0.0002333333333333333,0.0,0.0,0.00026000000000000003,0.016114285714285713,0.009814285714285716,0.00035714285714285714,0.0,0.0070714285714285705,0.0,0.00035,0.00048571428571428566,0.005214285714285714,0.0,0.0,0.0,0.0,0.001142857142857143,0.0,0.0,0.9591428571428572
