p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.93935,0.0,0.0,0.001575,0.00375,0.0,0.016375,0.0,0.0,0.027725,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0044,0.8936,0.0044,0.01315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0064,0.98258,0.00128,0.0,0.0,0.002125,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068200000000000005,0.0,0.0,0.0,0.0
Campania,0.00028,0.0030600000000000002,0.0018399999999999998,0.95788,0.00062,0.0,0.01934,0.0,0.0,0.0,0.00886,0.0,0.0,0.0,0.0073799999999999985,0.0,0.0,0.00078,0.0,0.0,0.0
Emilia-Romagna,0.0,0.0,0.0,0.0007,0.9282555555555556,0.00036666666666666667,0.0014,0.00135,0.03354444444444444,0.009322222222222223,0.00024,0.0,0.0,0.0006333333333333334,0.0,0.0,0.0,0.005888888888888889,0.001422222222222222,0.00066,0.01683333333333334
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.943,0.0,0.0,0.000475,0.0,0.0,0.000475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056025000000000005
Lazio,0.016620000000000003,0.0,0.0,0.01494,0.0024,0.0,0.92338,0.0,0.0027600000000000003,0.0,0.0013,0.0,0.0,0.001425,0.002725,0.0,0.001425,0.016220000000000002,0.017179999999999997,0.0,0.0010400000000000001
Liguria,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.902575,0.0091,0.0,0.0,0.0,0.0,0.0281,0.0,0.0,0.0,0.0563,0.0,0.0,0.0
Lombardia,8e-05,0.0,5.7142857142857155e-05,0.0,0.01581666666666667,0.0002363636363636364,0.000625,0.0014,0.9605083333333332,3.333333333333333e-05,0.0,0.0002583333333333333,0.000375,0.011441666666666664,0.0,0.0001,0.0008399999999999999,0.00024166666666666664,0.0,0.0,0.008583333333333333
Marche,0.0288,0.0,0.0,0.0,0.0206,0.002,0.0,0.0,0.0,0.93926,0.0,0.0,0.0,0.0,0.00238,0.0,0.0,0.00296,0.00426,0.0,0.00088
Molise,0.04435,0.0,0.0,0.08234999999999999,0.0,0.0,0.016050000000000002,0.0,0.0,0.0,0.81945,0.0,0.0,0.0,0.033,0.0,0.0,0.0094,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0076,0.0,0.0,0.8674,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493
P.A. Trento,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0014,0.0126,0.0,0.0,0.0391,0.9135,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.030699999999999995
Piemonte,0.0,0.0,0.0,0.0,0.0006625,0.0,0.0001,0.0093375,0.049525,0.000125,0.0,0.0,0.0,0.93575,0.0,0.0,0.0,0.0,0.0,0.0036125,0.001075
Puglia,0.0,0.009216666666666666,0.0,0.004483333333333333,0.0,0.0,0.0013166666666666667,0.0,0.0013999999999999998,0.0,0.005399999999999999,0.0,0.0,0.0,0.9766,0.0,0.0,0.0,0.0,0.0,0.00218
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.007725,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.9926799999999999,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.003966666666666667,0.0,0.0,0.0,0.0016333333333333332,0.0,0.001716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995122222222222,0.0,0.0,0.0,0.0
Toscana,0.0,0.0,0.0,0.0,0.010190000000000001,0.0,0.006719999999999999,0.02733,0.0015300000000000001,0.00018888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411699999999998,0.01181,0.0,0.00108
Umbria,0.0,0.0,0.0,0.0049,0.0017,0.0,0.06095,0.0,0.0017,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03055,0.88805,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0492,0.0,0.0,0.0,0.0,0.0,0.9426,0.0
Veneto,0.0,0.0,0.0,0.0,0.024328571428571432,0.013142857142857142,0.0006,0.0,0.010985714285714284,0.0002,0.0,0.0035285714285714282,0.008985714285714286,0.0003142857142857143,0.0,0.0,0.0,0.0003571428571428572,0.0,0.00035,0.9373
