p1,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
Abruzzo,0.93675,0.0,0.0,0.00295,0.00455,0.0,0.02525,0.0,0.0,0.02275,0.0076999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basilicata,0.0,0.8609,0.0118,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918,0.0,0.0,0.0,0.0,0.0,0.0
Calabria,0.0,0.0114,0.9792200000000001,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007525,0.0,0.00902,0.0,0.0,0.0,0.0
Campania,0.0,0.0052,0.00238,0.9617,0.0,0.0,0.01648,0.0,0.0,0.00065,0.00566,0.0,0.0,0.0,0.007600000000000002,0.0,0.0004333333333333333,0.0,0.0,0.0,0.00065
Emilia-Romagna,0.001111111111111111,0.0,0.0,0.0,0.9290333333333334,0.0,0.00045555555555555546,0.00165,0.03758888888888889,0.008711111111111112,0.00024,0.0,0.0,0.0009333333333333332,0.0,0.0,0.0003,0.004633333333333333,0.0006333333333333334,0.00024,0.015211111111111113
Friuli Venezia Giulia,0.0,0.0,0.0,0.0,0.0,0.94585,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052475000000000015
Lazio,0.0184,0.0,0.0,0.015019999999999999,0.0012,0.0,0.93244,0.0,0.0004,0.0,0.000125,0.0,0.0,0.000125,0.0,0.0,0.0,0.008639999999999998,0.02328,0.0,0.0004
Liguria,0.0,0.0,0.0,0.0,0.0045,0.0,0.00035,0.923875,0.008025000000000001,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.035350000000000006,0.0,0.0,0.0
Lombardia,7e-05,0.0,0.0001,0.0001181818181818182,0.0186,0.00014545454545454543,0.0004583333333333333,0.00115,0.957025,0.0001,0.00045,0.0001333333333333333,0.00085,0.010724999999999998,0.0001625,0.0,6e-05,0.000475,0.0,2.727272727272727e-05,0.009791666666666669
Marche,0.030239999999999996,0.0,0.0,0.0011,0.023639999999999998,0.0,0.00088,0.0,0.0,0.93784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013999999999999998,0.00506,0.0,0.0
Molise,0.05215,0.0,0.0,0.0569,0.0043,0.0,0.0086,0.0,0.01315,0.0,0.84755,0.0,0.0,0.0,0.01725,0.0,0.0,0.0,0.0,0.0,0.0
P.A. Bolzano,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.0039,0.0,0.0,0.8996,0.0734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155
P.A. Trento,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0156,0.0013,0.0,0.0235,0.9257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031199999999999995
Piemonte,0.0,0.0,0.0,0.0,0.00185,0.00045,0.00028,0.0109875,0.037225,0.0,0.0,0.0,8.333333333333333e-05,0.944575,0.0,0.0,0.0,0.0003375,0.0,0.0035,0.001
Puglia,0.003316666666666667,0.0108,0.0,0.0038333333333333327,0.0007666666666666668,0.0,0.0011,0.00115,0.0007199999999999999,0.0,0.00515,0.0,0.0,0.0,0.9740833333333332,0.0,0.0,0.0,0.0,0.0,0.0
Sardegna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000200000000001,0.0,0.0,0.0,0.0,0.0
Sicilia,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947111111111109,0.0,0.0,0.0,0.00066
Toscana,0.0,0.0,0.0,0.00108,0.006520000000000001,0.0,0.0036899999999999997,0.02203,0.0039900000000000005,0.0,0.0,0.0,0.0002125,0.00017,0.0,0.0,0.0011333333333333332,0.9500799999999999,0.00904,0.0,0.0024800000000000004
Umbria,0.0,0.0,0.0,0.00485,0.0,0.0,0.0534,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02815,0.90465,0.0,0.0
Valle d'Aosta,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0789,0.0,0.0,0.0,0.0,0.0,0.9104,0.0
Veneto,0.00025,0.0,0.0,0.00026000000000000003,0.021057142857142858,0.013785714285714285,0.0005714285714285715,0.0,0.012442857142857144,0.00015714285714285716,0.0,0.0028142857142857145,0.0048285714285714295,0.0010142857142857145,0.0,0.0,0.0,0.0017142857142857144,0.0,0.0,0.9412142857142858
