,北京,天津,河北,山西,内蒙古,辽宁,吉林,黑龙江,上海,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,广西,海南,重庆,四川,贵州,云南,西藏,陕西,甘肃,青海,宁夏,新疆
AQI,66.16666666666667,116.36111111111113,118.78916035353532,92.09424452861953,99.62912615740741,116.04959769892805,126.15287698412698,101.75997329059828,73.70833333333334,93.56397121638008,78.5662518037518,109.96090277777778,44.84697530864199,66.51205492424243,76.02959223646724,127.03345004668533,87.90202991452992,68.08137329931974,44.37532407407408,83.4837425595238,32.054166666666674,74.12720588235295,57.47184193121693,47.93333333333333,40.359592013888886,30.91154513888889,103.95522836538461,52.69467948717949,41.102864583333336,59.11597222222222,102.35467509920636
PM2.5,45.5625,86.80833333333334,88.51471275252524,66.66231060606061,73.20157986111111,87.64762246186352,96.57130731922399,76.98005876068375,53.80416666666666,69.21610759755292,57.52774170274169,81.9743142361111,29.920046296296295,47.0910321969697,54.67897792022792,95.79276766262059,65.3744123931624,49.20185941043083,30.399392135642135,61.37188740079364,18.383333333333333,54.051225490196074,40.52770833333333,33.332175925925924,25.96803695436508,13.44453125,77.85058092948718,35.188205128205134,21.190104166666664,39.90833333333334,75.06923363095237
PM10,48.19791666666666,84.64722222222224,113.8900568181818,90.24522727272726,93.8714699074074,102.70321724902082,117.07568342151677,94.05806623931623,45.1875,81.42854731591711,69.86491026334777,90.26942274305556,35.273533950617285,57.732162247474754,69.74278311965811,105.39131458138812,74.68808760683761,56.07103883219954,35.06130591630591,71.41602182539683,26.043750000000003,64.0,48.27835978835979,38.823379629629635,31.640947420634923,21.235243055555554,84.25538995726495,50.9280235042735,35.52473958333333,57.34930555555555,92.93431299603174
SO2,4.322916666666667,16.880555555555553,18.91868686868687,33.082706228956226,21.197453703703705,30.918815192743768,21.32120811287478,21.69054487179487,9.666666666666666,10.402876984126983,6.432178932178933,9.522591145833333,5.417052469135802,10.649744318181819,17.26917200854701,10.821473311546841,9.869444444444447,6.172845804988663,7.047054773929775,9.007539682539683,4.002083333333333,7.338235294117648,7.294976851851851,12.106481481481483,5.954873511904762,7.703124999999999,14.173597756410254,18.582510683760685,18.779947916666664,22.728472222222223,12.15689484126984
NO2,26.39583333333333,40.575,29.138257575757574,31.15750631313131,25.857407407407408,33.136677360338076,34.12724867724867,27.47115384615385,31.162499999999994,20.86746238425926,12.335396374458876,21.51482204861111,7.4219135802469145,12.109876893939393,21.887494658119657,18.958704870837224,17.765651709401713,14.846839569160993,12.427311207311206,18.338268849206347,5.49375,25.705882352941174,14.483733465608466,8.830092592592592,7.5964905753968255,8.581597222222221,24.105544871794873,18.316698717948718,16.46484375,24.66736111111111,25.20817212301587
O3,52.32986111111111,57.29166666666666,61.3637941919192,56.84685816498316,56.06678240740741,53.06220238095237,58.5251102292769,49.12264957264957,72.45833333333333,75.24236111111111,77.31737012987013,73.18361545138889,76.55277777777778,64.24993371212122,71.43625712250712,81.0802268129474,73.53125,53.44406179138321,76.08612103174605,64.96736111111112,94.3375,30.365196078431374,41.91480158730159,56.436342592592595,63.23134920634921,71.36024305555554,55.62141025641025,62.689989316239306,77.86848958333333,63.06805555555555,64.25711805555555
CO,1.0527777777777778,1.3986111111111108,1.843055555555556,2.099850589225589,2.938379629629629,1.6733059549577407,1.4476234567901234,1.3390224358974359,0.9158333333333336,4.026710482804233,1.183051497113997,1.8167881944444444,1.4062037037037038,1.610138888888889,1.2626255341880344,1.631547619047619,3.061805555555557,2.3922385204081635,2.708196699134199,1.5386780753968254,0.41062500000000013,1.5316176470588234,1.376261574074074,1.0468287037037038,1.0651165674603176,1.223263888888889,2.915102831196581,1.7522649572649576,2.358203125,1.5609027777777778,1.7340910218253969
