,北京,天津,河北,山西,内蒙古,辽宁,吉林,黑龙江,上海,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,广西,海南,重庆,四川,贵州,云南,西藏,陕西,甘肃,青海,宁夏,新疆
AQI,97.72222222222223,112.28916666666666,127.49267992424244,107.75682239057241,86.62648148148149,107.05485370284475,104.01178130511465,63.871351495726486,90.41958333333334,92.39505435681217,49.271744227994226,90.83358940972222,23.26670524691358,54.78511679292929,97.00527955840455,124.80261301742921,70.68861645299145,61.38020266439911,34.07501112313612,54.135875496031744,26.977083333333333,50.07843137254902,52.91144675925925,43.37386574074074,34.83594990079365,31.759722222222223,79.54716479700855,63.17770299145298,39.723958333333336,79.99229166666666,103.13306671626984
PM2.5,73.93402777777777,84.11694444444444,97.14460542929295,81.3347685185185,63.13834490740741,75.98231195887445,77.26665343915344,45.02904380341881,67.41958333333334,68.53861007771165,34.23604121572871,67.33085503472222,12.094791666666667,37.46942866161616,71.45077457264958,94.68347202769998,51.709663461538476,43.97954648526076,22.922541486291486,38.092100694444454,16.08958333333333,34.64705882352941,36.78056051587301,29.57849537037037,22.14888392857143,14.843055555555555,58.419787660256404,43.36883547008547,19.5,58.39756944444444,75.9053013392857
PM10,60.336805555555536,63.1138888888889,120.72795454545452,100.05054713804715,79.84265046296296,100.14004135745208,95.69817019400352,59.59959935897435,55.35416666666666,76.9681003361993,41.03683937590188,73.92998263888889,15.578626543209875,45.73101325757575,86.54245904558402,100.8146047307812,59.520827991452975,49.44656320861679,26.38700547138047,43.38603670634921,19.6875,42.37009803921569,44.78792989417989,34.73032407407407,26.887375992063497,23.807291666666664,64.1117735042735,61.24626068376069,31.891927083333336,72.15583333333333,98.43701636904763
SO2,7.725694444444443,11.144444444444444,15.615643939393937,27.91277356902357,17.94496527777778,20.82832534528963,25.237698412698407,20.16509081196581,8.512500000000001,9.985795579805997,5.000978535353535,8.972916666666666,4.303626543209877,7.362736742424243,13.093652065527069,11.379232804232805,8.317120726495727,5.351027494331065,6.56868235930736,7.132440476190475,3.8708333333333336,7.933823529411764,7.608713624338624,14.123379629629632,6.03234126984127,7.533854166666666,10.86344284188034,17.590811965811962,16.903645833333336,18.22527777777778,13.401810515873017
NO2,26.190972222222214,36.397222222222226,23.279438131313132,27.783207070707068,20.64265046296296,16.820316043083903,20.93613315696649,16.479567307692307,21.4875,13.854591049382718,8.397003517316017,16.909809027777776,4.969135802469136,9.432023358585859,15.702831196581194,19.864927637721756,13.820165598290599,12.151771541950113,8.329558982683983,10.480158730158731,5.285416666666666,19.068627450980394,15.598974867724865,9.18611111111111,8.683010912698412,11.199652777777777,17.588202457264956,20.365384615384617,16.412760416666668,23.68513888888889,26.28043154761905
O3,58.36805555555554,47.22500000000001,64.73603535353534,60.38228114478115,58.582291666666684,80.0923301896516,77.64484126984127,59.62288995726496,75.53333333333333,71.70709600970018,68.42555916305915,64.48020833333334,62.778703703703705,56.0933869949495,69.19681267806267,66.48246965452847,55.01626602564102,49.42142148526077,62.91286375661376,62.20808531746031,66.29791666666667,41.98774509803921,39.50641534391535,47.44814814814814,49.11939484126984,64.70486111111111,55.13038995726496,62.16549145299146,73.80989583333333,59.54027777777778,63.916021825396825
CO,1.0885416666666667,1.5475,2.429359217171717,3.698114478114478,3.2728645833333334,1.49410082972583,2.125846560846561,1.5682692307692307,1.65125,3.565394138558201,1.2909147276334776,1.6706857638888892,0.8676620370370371,1.7301357323232325,1.4185345441595443,1.57504999221911,2.6325641025641024,1.8475042517006803,1.293428481240981,1.2539930555555558,1.6370833333333332,1.030637254901961,1.1097222222222218,0.9737731481481483,1.2252542162698412,0.6585069444444445,2.1358453525641026,1.4473824786324785,3.0243489583333334,2.0347777777777774,2.999859871031746
