����,����,�¶�,ʪ��,aqi
2020-01-07,Paris,7.08695652173913,92.08695652173914,-0.9999999999999996
2020-01-07,Lyon,3.4782608695652177,87.6086956521739,-0.9999999999999996
2020-01-07,Toulouse,6.5652173913043494,81.69565217391303,-0.9999999999999996
2020-01-07,Nice,9.782608695652176,69.08695652173913,-0.9999999999999996
2020-01-07,Strasbourg,3.499999999999999,88.09090909090908,-0.9999999999999997
2020-01-07,Montpellier,9.695652173913045,73.78260869565217,-0.9999999999999996
2020-01-07,Bordeaux,9.21739130434783,91.56521739130432,-0.9999999999999996
2020-01-07,Rennes,9.217391304347824,95.95652173913044,-0.9999999999999996
2020-01-07,Reims,5.608695652173914,93.73913043478264,-0.9999999999999996
2020-01-07,Brest,10.652173913043478,93.17391304347825,-0.9999999999999996
2020-01-07,Lemans,8.863636363636363,96.27272727272725,-0.9999999999999997
2020-01-07,Dijon,3.1304347826086953,90.99999999999997,-0.9999999999999996
2020-01-08,Paris,10.238095238095237,94.09523809523812,-1.0000000000000004
2020-01-08,Lyon,4.409090909090908,84.40909090909092,-0.9999999999999997
2020-01-08,Toulouse,8.095238095238097,84.4285714285714,-1.0000000000000004
2020-01-08,Nice,10.380952380952381,59.857142857142854,-1.0000000000000004
2020-01-08,Strasbourg,4.761904761904762,84.9047619047619,-1.0000000000000004
2020-01-08,Montpellier,9.27272727272727,77.0909090909091,-0.9999999999999997
2020-01-08,Bordeaux,9.318181818181817,85.27272727272727,-0.9999999999999997
2020-01-08,Rennes,11.545454545454541,92.00000000000003,-0.9999999999999997
2020-01-08,Reims,9.333333333333332,97.00000000000001,-1.0000000000000004
2020-01-08,Brest,11.136363636363637,94.9545454545454,-0.9999999999999997
2020-01-08,Lemans,10.863636363636362,94.36363636363632,-0.9999999999999997
2020-01-08,Dijon,6.000000000000001,95.04545454545452,-0.9999999999999997
2020-01-09,Paris,10.18181818181818,84.3181818181818,-0.9999999999999997
2020-01-09,Lyon,6.545454545454545,64.27272727272728,-0.9999999999999997
2020-01-09,Toulouse,8.761904761904761,80.57142857142857,-1.0000000000000004
2020-01-09,Nice,9.82608695652174,59.30434782608696,-0.9999999999999996
2020-01-09,Strasbourg,8.333333333333336,81.99999999999999,-1.0000000000000004
2020-01-09,Montpellier,9.045454545454545,78.86363636363636,-0.9999999999999997
2020-01-09,Bordeaux,9.619047619047619,82.8095238095238,-1.0000000000000004
2020-01-09,Rennes,11.090909090909085,85.81818181818184,-0.9999999999999997
2020-01-09,Reims,10.136363636363635,91.36363636363636,-0.9999999999999997
2020-01-09,Brest,10.363636363636358,84.27272727272728,-0.9999999999999997
2020-01-09,Lemans,10.333333333333334,88.1904761904762,-1.0000000000000004
2020-01-09,Dijon,7.59090909090909,79.86363636363637,-0.9999999999999997
2020-01-10,Paris,7.136363636363636,80.36363636363636,-0.9999999999999997
2020-01-10,Lyon,6.9565217391304355,82.30434782608697,-0.9999999999999996
2020-01-10,Toulouse,8.09090909090909,86.31818181818181,-0.9999999999999997
2020-01-10,Nice,9.818181818181818,67.36363636363637,-0.9999999999999997
2020-01-10,Strasbourg,7.136363636363636,87.27272727272731,-0.9999999999999997
2020-01-10,Montpellier,10.545454545454541,76.45454545454545,-0.9999999999999997
2020-01-10,Bordeaux,8.636363636363633,77.0,-0.9999999999999997
2020-01-10,Rennes,7.565217391304348,78.6521739130435,-0.9999999999999996
2020-01-10,Reims,7.217391304347826,87.1304347826087,-0.9999999999999996
2020-01-10,Brest,7.954545454545456,72.31818181818183,-0.9999999999999997
2020-01-10,Lemans,7.363636363636364,80.13636363636365,-0.9999999999999997
2020-01-10,Dijon,6.636363636363637,87.04545454545456,-0.9999999999999997
2020-01-11,Paris,3.681818181818181,82.49999999999999,-0.9999999999999997
2020-01-11,Lyon,4.045454545454544,87.86363636363639,-0.9999999999999997
2020-01-11,Toulouse,3.904761904761904,82.90476190476188,-1.0000000000000004
2020-01-11,Nice,10.636363636363635,69.09090909090908,-0.9999999999999997
2020-01-11,Strasbourg,3.428571428571428,88.14285714285715,-1.0000000000000004
2020-01-11,Montpellier,8.181818181818182,71.49999999999999,-0.9999999999999997
2020-01-11,Bordeaux,4.608695652173912,76.17391304347825,-0.9999999999999996
2020-01-11,Rennes,6.136363636363637,88.7272727272727,-0.9999999999999997
2020-01-11,Reims,3.047619047619047,89.6190476190476,-1.0000000000000004
2020-01-11,Brest,9.363636363636362,80.59090909090907,-0.9999999999999997
2020-01-11,Lemans,4.499999999999999,87.36363636363637,-0.9999999999999997
2020-01-11,Dijon,3.454545454545453,86.13636363636364,-0.9999999999999997
2020-01-12,Paris,5.478260869565219,88.82608695652172,-0.9999999999999996
2020-01-12,Lyon,2.0869565217391304,84.95652173913044,-0.9999999999999996
2020-01-12,Toulouse,2.9565217391304346,74.08695652173914,-0.9999999999999996
2020-01-12,Nice,10.173913043478263,58.913043478260875,-0.9999999999999996
2020-01-12,Strasbourg,2.652173913043478,82.3478260869565,-0.9999999999999996
2020-01-12,Montpellier,7.09090909090909,64.59090909090908,-0.9999999999999997
2020-01-12,Bordeaux,5.391304347826086,85.08695652173911,-0.9999999999999996
2020-01-12,Rennes,9.136363636363637,89.00000000000001,-0.9999999999999997
2020-01-12,Reims,4.391304347826087,93.17391304347827,-0.9999999999999996
2020-01-12,Brest,9.999999999999993,79.95454545454545,-0.9999999999999997
2020-01-12,Lemans,6.818181818181818,93.27272727272725,-0.9999999999999997
2020-01-12,Dijon,2.4090909090909087,86.72727272727272,-0.9999999999999997
2020-01-13,Paris,7.318181818181816,85.45454545454545,-0.9999999999999997
2020-01-13,Lyon,3.714285714285714,76.42857142857143,-1.0000000000000004
2020-01-13,Toulouse,3.5500000000000003,70.64999999999999,-1.0000000000000002
2020-01-13,Nice,9.68181818181818,64.72727272727272,-0.9999999999999997
2020-01-13,Strasbourg,4.80952380952381,84.57142857142857,-1.0000000000000004
2020-01-13,Montpellier,6.857142857142859,65.57142857142858,-1.0000000000000004
2020-01-13,Bordeaux,7.249999999999999,77.00000000000001,-1.0000000000000002
2020-01-13,Rennes,9.045454545454547,89.5,-0.9999999999999997
2020-01-13,Reims,6.904761904761907,91.28571428571428,-1.0000000000000004
2020-01-13,Brest,9.714285714285714,79.8095238095238,-1.0000000000000004
2020-01-13,Lemans,7.954545454545453,90.09090909090908,-0.9999999999999997
2020-01-13,Dijon,4.3181818181818175,84.77272727272724,-0.9999999999999997
2020-01-14,Paris,9.227272727272727,72.0,-0.9999999999999997
2020-01-14,Lyon,6.863636363636363,76.81818181818181,-0.9999999999999997
2020-01-14,Toulouse,6.7272727272727275,72.86363636363635,-0.9999999999999997
2020-01-14,Nice,9.863636363636365,76.36363636363636,-0.9999999999999997
2020-01-14,Strasbourg,6.545454545454545,68.22727272727273,-0.9999999999999997
2020-01-14,Montpellier,10.227272727272723,79.59090909090907,-0.9999999999999997
2020-01-14,Bordeaux,7.727272727272726,66.68181818181817,-0.9999999999999997
2020-01-14,Rennes,11.136363636363635,89.50000000000003,-0.9999999999999997
2020-01-14,Reims,8.636363636363637,75.45454545454545,-0.9999999999999997
2020-01-14,Brest,10.772727272727268,85.18181818181817,-0.9999999999999997
2020-01-14,Lemans,9.09090909090909,84.99999999999997,-0.9999999999999997
2020-01-14,Dijon,6.2272727272727275,76.86363636363636,-0.9999999999999997
2020-01-15,Paris,8.66666666666667,74.8095238095238,-1.0000000000000004
2020-01-15,Lyon,8.545454545454545,74.09090909090908,-0.9999999999999997
2020-01-15,Toulouse,8.227272727272727,70.95454545454547,-0.9999999999999997
2020-01-15,Nice,10.363636363636365,77.04545454545455,-0.9999999999999997
2020-01-15,Strasbourg,7.499999999999997,73.68181818181819,-0.9999999999999997
2020-01-15,Montpellier,11.772727272727272,83.63636363636361,-0.9999999999999997
2020-01-15,Bordeaux,8.818181818181817,72.99999999999999,-0.9999999999999997
2020-01-15,Rennes,9.772727272727272,83.0909090909091,-0.9999999999999997
2020-01-15,Reims,8.863636363636363,79.63636363636364,-0.9999999999999997
2020-01-15,Brest,9.409090909090905,74.77272727272725,-0.9999999999999997
2020-01-15,Lemans,8.272727272727273,84.0909090909091,-0.9999999999999997
2020-01-15,Dijon,8.285714285714286,76.3809523809524,-1.0000000000000004
2020-01-16,Paris,8.299999999999999,80.1,-1.0000000000000002
2020-01-16,Lyon,7.090909090909091,78.04545454545458,-0.9999999999999997
2020-01-16,Toulouse,9.142857142857144,75.66666666666669,-1.0000000000000004
2020-01-16,Nice,10.333333333333332,75.57142857142856,-1.0000000000000004
2020-01-16,Strasbourg,7.095238095238095,83.85714285714283,-1.0000000000000004
2020-01-16,Montpellier,10.76190476190476,82.04761904761904,-1.0000000000000004
2020-01-16,Bordeaux,10.000000000000002,68.19047619047616,-1.0000000000000004
2020-01-16,Rennes,9.238095238095237,88.04761904761904,-1.0000000000000004
2020-01-16,Reims,7.428571428571429,88.76190476190477,-1.0000000000000004
2020-01-16,Brest,10.40909090909091,82.90909090909089,-0.9999999999999997
2020-01-16,Lemans,8.523809523809524,86.38095238095238,-1.0000000000000004
2020-01-16,Dijon,6.999999999999999,83.04761904761904,-1.0000000000000004
2020-01-17,Paris,7.904761904761905,75.52380952380952,-1.0000000000000004
2020-01-17,Lyon,7.142857142857142,82.80952380952382,-1.0000000000000004
2020-01-17,Toulouse,7.666666666666667,85.0,-1.0000000000000004
2020-01-17,Nice,10.19047619047619,80.23809523809524,-1.0000000000000004
2020-01-17,Strasbourg,5.952380952380951,85.95238095238095,-1.0000000000000004
2020-01-17,Montpellier,11.227272727272723,81.22727272727276,-0.9999999999999997
2020-01-17,Bordeaux,9.23809523809524,74.0952380952381,-1.0000000000000004
2020-01-17,Rennes,7.8181818181818175,81.0,-0.9999999999999997
2020-01-17,Reims,7.095238095238095,83.57142857142858,-1.0000000000000004
2020-01-17,Brest,7.619047619047617,71.85714285714286,-1.0000000000000004
2020-01-17,Lemans,7.954545454545455,72.31818181818181,-0.9999999999999997
2020-01-17,Dijon,6.714285714285715,86.66666666666666,-1.0000000000000004
2020-01-18,Paris,4.333333333333334,81.04761904761905,-1.0000000000000004
2020-01-18,Lyon,3.409090909090908,86.40909090909092,-0.9999999999999997
2020-01-18,Toulouse,5.476190476190475,78.09523809523809,-1.0000000000000004
2020-01-18,Nice,9.666666666666666,70.0952380952381,-1.0000000000000004
2020-01-18,Strasbourg,3.5238095238095237,88.3809523809524,-1.0000000000000004
2020-01-18,Montpellier,7.76190476190476,65.9047619047619,-1.0000000000000004
2020-01-18,Bordeaux,6.142857142857142,77.09523809523809,-1.0000000000000004
2020-01-18,Rennes,5.0476190476190474,85.09523809523806,-1.0000000000000004
2020-01-18,Reims,3.5714285714285707,88.0,-1.0000000000000004
2020-01-18,Brest,6.904761904761903,72.19047619047618,-1.0000000000000004
2020-01-18,Lemans,4.6190476190476195,75.66666666666664,-1.0000000000000004
2020-01-18,Dijon,3.285714285714285,88.9047619047619,-1.0000000000000004
2020-01-19,Paris,3.0909090909090904,77.86363636363637,-0.9999999999999997
2020-01-19,Lyon,1.818181818181818,77.63636363636363,-0.9999999999999997
2020-01-19,Toulouse,4.636363636363638,70.40909090909092,-0.9999999999999997
2020-01-19,Nice,8.499999999999998,64.09090909090908,-0.9999999999999997
2020-01-19,Strasbourg,1.2727272727272725,86.27272727272728,-0.9999999999999997
2020-01-19,Montpellier,6.545454545454545,64.54545454545455,-0.9999999999999997
2020-01-19,Bordeaux,5.090909090909091,66.31818181818183,-0.9999999999999997
2020-01-19,Rennes,4.045454545454545,84.40909090909089,-0.9999999999999997
2020-01-19,Reims,2.4090909090909087,86.0,-0.9999999999999997
2020-01-19,Brest,5.863636363636363,72.72727272727273,-0.9999999999999997
2020-01-19,Lemans,3.4545454545454533,72.50000000000001,-0.9999999999999997
2020-01-19,Dijon,1.5714285714285718,82.7142857142857,-1.0000000000000004
2020-01-20,Paris,2.3636363636363633,82.63636363636361,-0.9999999999999997
2020-01-20,Lyon,1.1818181818181817,72.09090909090908,-0.9999999999999997
2020-01-20,Toulouse,2.227272727272727,73.45454545454547,-0.9999999999999997
2020-01-20,Nice,8.227272727272727,56.95454545454547,-0.9999999999999997
2020-01-20,Strasbourg,1.4090909090909092,85.31818181818181,-0.9999999999999997
2020-01-20,Montpellier,6.000000000000001,66.13636363636364,-0.9999999999999997
2020-01-20,Bordeaux,3.772727272727272,65.81818181818181,-0.9999999999999997
2020-01-20,Rennes,3.772727272727272,82.90909090909092,-0.9999999999999997
2020-01-20,Reims,1.8181818181818183,87.22727272727275,-0.9999999999999997
2020-01-20,Brest,5.954545454545453,71.18181818181819,-0.9999999999999997
2020-01-20,Lemans,3.0,67.33333333333333,-1.0000000000000004
2020-01-20,Dijon,1.380952380952381,76.19047619047619,-1.0000000000000004
2020-01-21,Paris,0.9523809523809523,78.04761904761907,-1.0000000000000004
2020-01-21,Lyon,0.7619047619047619,75.42857142857142,-1.0000000000000004
2020-01-21,Toulouse,5.000000000000001,78.13636363636364,-0.9999999999999997
2020-01-21,Nice,9.590909090909092,51.36363636363636,-0.9999999999999997
2020-01-21,Strasbourg,0.8095238095238095,72.71428571428571,-1.0000000000000004
2020-01-21,Montpellier,7.428571428571431,64.66666666666667,-1.0000000000000004
2020-01-21,Bordeaux,5.1428571428571415,69.09523809523809,-1.0000000000000004
2020-01-21,Rennes,1.9047619047619049,84.00000000000003,-1.0000000000000004
2020-01-21,Reims,0.7142857142857142,82.33333333333333,-1.0000000000000004
2020-01-21,Brest,6.045454545454546,66.68181818181816,-0.9999999999999997
2020-01-21,Lemans,1.666666666666667,75.14285714285715,-1.0000000000000004
2020-01-21,Dijon,1.0952380952380951,76.95238095238093,-1.0000000000000004
2020-01-22,Paris,0.7727272727272726,80.36363636363636,-0.9999999999999997
2020-01-22,Lyon,1.0454545454545454,80.27272727272728,-0.9999999999999997
2020-01-22,Toulouse,8.545454545454543,79.9090909090909,-0.9999999999999997
2020-01-22,Nice,11.27272727272727,59.54545454545455,-0.9999999999999997
2020-01-22,Strasbourg,0.22727272727272724,75.04545454545455,-0.9999999999999997
2020-01-22,Montpellier,9.136363636363635,63.5,-0.9999999999999997
2020-01-22,Bordeaux,7.227272727272727,69.77272727272727,-0.9999999999999997
2020-01-22,Rennes,1.9047619047619044,69.76190476190477,-1.0000000000000004
2020-01-22,Reims,0.3181818181818182,80.0,-0.9999999999999997
2020-01-22,Brest,5.045454545454546,75.27272727272725,-0.9999999999999997
2020-01-22,Lemans,1.727272727272727,66.40909090909092,-0.9999999999999997
2020-01-22,Dijon,1.0952380952380953,78.66666666666669,-1.0000000000000004
2020-01-23,Paris,1.4999999999999996,74.86363636363636,-0.9999999999999997
2020-01-23,Lyon,1.6363636363636358,78.86363636363636,-0.9999999999999997
2020-01-23,Toulouse,10.409090909090907,81.13636363636364,-0.9999999999999997
2020-01-23,Nice,11.772727272727273,70.86363636363637,-0.9999999999999997
2020-01-23,Strasbourg,0.45454545454545453,66.0,-0.9999999999999997
2020-01-23,Montpellier,10.227272727272723,76.22727272727272,-0.9999999999999997
2020-01-23,Bordeaux,10.227272727272725,78.68181818181819,-0.9999999999999997
2020-01-23,Rennes,2.545454545454545,68.63636363636363,-0.9999999999999997
2020-01-23,Reims,1.0909090909090908,83.00000000000001,-0.9999999999999997
2020-01-23,Brest,5.227272727272728,69.95454545454545,-0.9999999999999997
2020-01-23,Lemans,1.9999999999999996,56.27272727272727,-0.9999999999999997
2020-01-23,Dijon,1.2272727272727273,70.72727272727272,-0.9999999999999997
2020-01-24,Paris,1.6363636363636362,71.36363636363635,-0.9999999999999997
2020-01-24,Lyon,3.863636363636363,82.68181818181817,-0.9999999999999997
2020-01-24,Toulouse,8.818181818181818,83.18181818181819,-0.9999999999999997
2020-01-24,Nice,10.590909090909092,76.0,-0.9999999999999997
2020-01-24,Strasbourg,1.7272727272727266,78.54545454545455,-0.9999999999999997
2020-01-24,Montpellier,10.095238095238097,87.95238095238096,-1.0000000000000004
2020-01-24,Bordeaux,7.681818181818181,87.22727272727275,-0.9999999999999997
2020-01-24,Rennes,3.095238095238095,79.66666666666664,-1.0000000000000004
2020-01-24,Reims,0.8636363636363634,75.99999999999999,-0.9999999999999997
2020-01-24,Brest,5.227272727272727,75.22727272727273,-0.9999999999999997
2020-01-24,Lemans,3.4090909090909083,79.95454545454544,-0.9999999999999997
2020-01-24,Dijon,2.4999999999999996,83.6818181818182,-0.9999999999999997
2020-01-25,Paris,2.181818181818181,88.22727272727275,-0.9999999999999997
2020-01-25,Lyon,4.181818181818182,82.5909090909091,-0.9999999999999997
2020-01-25,Toulouse,8.409090909090908,85.1818181818182,-0.9999999999999997
2020-01-25,Nice,10.363636363636365,78.36363636363636,-0.9999999999999997
2020-01-25,Strasbourg,2.1818181818181817,86.40909090909092,-0.9999999999999997
2020-01-25,Montpellier,10.181818181818182,88.49999999999999,-0.9999999999999997
2020-01-25,Bordeaux,7.227272727272727,90.27272727272728,-0.9999999999999997
2020-01-25,Rennes,5.818181818181819,92.40909090909088,-0.9999999999999997
2020-01-25,Reims,2.238095238095238,89.23809523809523,-1.0000000000000004
2020-01-25,Brest,7.499999999999997,86.90909090909089,-0.9999999999999997
2020-01-25,Lemans,5.045454545454546,92.45454545454544,-0.9999999999999997
2020-01-25,Dijon,2.3636363636363633,84.63636363636363,-0.9999999999999997
2020-01-26,Paris,5.045454545454547,87.04545454545455,-0.9999999999999997
2020-01-26,Lyon,5.909090909090909,87.81818181818184,-0.9999999999999997
2020-01-26,Toulouse,7.227272727272727,89.22727272727273,-0.9999999999999997
2020-01-26,Nice,9.954545454545455,85.4090909090909,-0.9999999999999997
2020-01-26,Strasbourg,3.6818181818181817,87.27272727272728,-0.9999999999999997
2020-01-26,Montpellier,10.136363636363633,88.72727272727272,-0.9999999999999997
2020-01-26,Bordeaux,8.727272727272725,92.45454545454544,-0.9999999999999997
2020-01-26,Rennes,7.727272727272727,91.81818181818184,-0.9999999999999997
2020-01-26,Reims,3.954545454545454,90.54545454545458,-0.9999999999999997
2020-01-26,Brest,8.590909090909088,87.04545454545453,-0.9999999999999997
2020-01-26,Lemans,7.181818181818181,88.81818181818181,-0.9999999999999997
2020-01-26,Dijon,4.3181818181818175,90.77272727272727,-0.9999999999999997
2020-01-27,Paris,7.954545454545452,85.45454545454544,-0.9999999999999997
2020-01-27,Lyon,6.227272727272727,83.90909090909092,-0.9999999999999997
2020-01-27,Toulouse,6.818181818181817,81.5,-0.9999999999999997
2020-01-27,Nice,10.136363636363637,74.99999999999999,-0.9999999999999997
2020-01-27,Strasbourg,5.727272727272727,88.40909090909092,-0.9999999999999997
2020-01-27,Montpellier,8.136363636363635,91.13636363636363,-0.9999999999999997
2020-01-27,Bordeaux,8.727272727272725,88.63636363636365,-0.9999999999999997
2020-01-27,Rennes,7.954545454545453,87.63636363636364,-0.9999999999999997
2020-01-27,Reims,7.045454545454546,92.04545454545456,-0.9999999999999997
2020-01-27,Brest,8.045454545454545,80.4090909090909,-0.9999999999999997
2020-01-27,Lemans,8.681818181818182,89.54545454545456,-0.9999999999999997
2020-01-27,Dijon,5.090909090909089,87.9090909090909,-0.9999999999999997
2020-01-28,Paris,5.7727272727272725,70.90909090909092,-0.9999999999999997
2020-01-28,Lyon,7.272727272727272,74.09090909090908,-0.9999999999999997
2020-01-28,Toulouse,9.09090909090909,75.36363636363639,-0.9999999999999997
2020-01-28,Nice,11.045454545454545,72.18181818181819,-0.9999999999999997
2020-01-28,Strasbourg,5.545454545454543,75.13636363636365,-0.9999999999999997
2020-01-28,Montpellier,10.238095238095237,75.33333333333334,-1.0000000000000004
2020-01-28,Bordeaux,9.772727272727268,76.09090909090908,-0.9999999999999997
2020-01-28,Rennes,6.238095238095236,69.71428571428572,-1.0000000000000004
2020-01-28,Reims,5.045454545454544,79.22727272727272,-0.9999999999999997
2020-01-28,Brest,6.7727272727272725,71.36363636363635,-0.9999999999999997
2020-01-28,Lemans,6.333333333333332,79.47619047619048,-1.0000000000000004
2020-01-28,Dijon,5.571428571428571,84.52380952380952,-1.0000000000000004
2020-01-29,Paris,5.636363636363637,81.09090909090908,-0.9999999999999997
2020-01-29,Lyon,5.636363636363637,86.81818181818181,-0.9999999999999997
2020-01-29,Toulouse,8.904761904761905,75.42857142857142,-1.0000000000000004
2020-01-29,Nice,11.04761904761905,63.857142857142854,-1.0000000000000004
2020-01-29,Strasbourg,4.238095238095238,79.09523809523809,-1.0000000000000004
2020-01-29,Montpellier,10.047619047619047,71.28571428571428,-1.0000000000000004
2020-01-29,Bordeaux,9.818181818181818,81.77272727272728,-0.9999999999999997
2020-01-29,Rennes,7.545454545454544,75.27272727272727,-0.9999999999999997
2020-01-29,Reims,4.90909090909091,80.45454545454545,-0.9999999999999997
2020-01-29,Brest,8.363636363636362,80.45454545454548,-0.9999999999999997
2020-01-29,Lemans,6.714285714285713,85.0,-1.0000000000000004
2020-01-29,Dijon,5.227272727272728,85.9090909090909,-0.9999999999999997
2020-01-30,Paris,7.999999999999998,92.00000000000003,-0.9999999999999997
2020-01-30,Lyon,4.863636363636365,76.86363636363637,-0.9999999999999997
2020-01-30,Toulouse,9.909090909090908,91.45454545454544,-0.9999999999999997
2020-01-30,Nice,10.545454545454547,63.95454545454546,-0.9999999999999997
2020-01-30,Strasbourg,6.2272727272727275,79.63636363636363,-0.9999999999999997
2020-01-30,Montpellier,8.90909090909091,86.18181818181819,-0.9999999999999997
2020-01-30,Bordeaux,11.636363636363631,90.68181818181819,-0.9999999999999997
2020-01-30,Rennes,10.909090909090907,91.00000000000004,-0.9999999999999997
2020-01-30,Reims,7.181818181818182,90.7727272727273,-0.9999999999999997
2020-01-30,Brest,11.136363636363635,94.77272727272727,-0.9999999999999997
2020-01-30,Lemans,9.636363636363631,93.3181818181818,-0.9999999999999997
2020-01-30,Dijon,5.59090909090909,92.04545454545453,-0.9999999999999997
2020-01-31,Paris,11.27272727272727,87.77272727272725,-0.9999999999999997
2020-01-31,Lyon,8.59090909090909,87.90909090909089,-0.9999999999999997
2020-01-31,Toulouse,11.272727272727272,90.36363636363635,-0.9999999999999997
2020-01-31,Nice,11.09090909090909,85.1818181818182,-0.9999999999999997
2020-01-31,Strasbourg,10.681818181818182,85.5,-0.9999999999999997
